TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6380.00000        8.76092
TAB:  US_Massachusetts_Hampden Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .996463 cc2=  .618498 lx=  8.45092 if=  98 il= 104 5/5/2020   n=   6 now=    6380 end=       4679      4203      5238 U=     7.64 T=   86.9 p1= -26.7 p2=   136.4 ed=   104 5/5/2020    x1=  98. x2= 104. y1= -1.45 y2= -2.23     
GP: Confirmed US_Massachusetts_Hampden 5/5/2020        104    6380     4679    4203     5238     5   104 5/5/2020  
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997774 cc2=  .859098 lx=  8.57092 if=  54 il= 105 5/6/2020   n=  51 now=    6380 end=       5275      4321      5258 U=    13.57 T=   83.1 p1= -17.3 p2=   120.9 ed=   115 5/16/2020   x1=  54. x2= 105. y1=  2.15 y2= -1.61 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997774 cc2=  .859098 lx=  8.56892 if=  54 il= 105 5/6/2020   n=  51 now=    6380 end=       5275      4321      5258 U=    13.57 T=   83.1 p1= -17.3 p2=   120.9 ed=   115 5/16/2020   x1=  54. x2= 105. y1=  2.15 y2= -1.61 BEST
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5275    4321     5258     6   115 5/16/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997651 cc2=  .857623 lx=  8.57092 if=  55 il= 105 5/6/2020   n=  50 now=    6380 end=       5275      4321      5258 U=    13.30 T=   83.6 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  55. x2= 105. y1=  2.15 y2= -1.61 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997653 cc2=  .857623 lx=  8.56692 if=  55 il= 105 5/6/2020   n=  50 now=    6380 end=       5275      4321      5258 U=    13.30 T=   83.6 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  55. x2= 105. y1=  2.15 y2= -1.61 BEST
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5275    4321     5258     6   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997519 cc2=  .856098 lx=  8.57092 if=  56 il= 105 5/6/2020   n=  49 now=    6380 end=       5275      4321      5258 U=    13.33 T=   83.5 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  56. x2= 105. y1=  2.06 y2= -1.61 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997520 cc2=  .856098 lx=  8.56892 if=  56 il= 105 5/6/2020   n=  49 now=    6380 end=       5275      4321      5258 U=    13.33 T=   83.5 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  56. x2= 105. y1=  2.06 y2= -1.61 BEST
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5275    4321     5258     6   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997371 cc2=  .854514 lx=  8.57092 if=  57 il= 105 5/6/2020   n=  48 now=    6380 end=       5275      4321      5258 U=    13.25 T=   83.7 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  57. x2= 105. y1=  2.01 y2= -1.61 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997371 cc2=  .854514 lx=  8.56992 if=  57 il= 105 5/6/2020   n=  48 now=    6380 end=       5275      4321      5258 U=    13.25 T=   83.7 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  57. x2= 105. y1=  2.01 y2= -1.61 BEST
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5275    4321     5258     6   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997230 cc2=  .852892 lx=  8.57092 if=  58 il= 105 5/6/2020   n=  47 now=    6380 end=       5275      4321      5258 U=    12.98 T=   84.1 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  58. x2= 105. y1=  2.01 y2= -1.61 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997230 cc2=  .852892 lx=  8.57292 if=  58 il= 105 5/6/2020   n=  47 now=    6380 end=       5275      4321      5258 U=    12.98 T=   84.1 p1= -17.3 p2=   120.9 ed=   114 5/15/2020   x1=  58. x2= 105. y1=  2.01 y2= -1.61 BEST
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5275    4321     5258     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997256 cc2=  .851391 lx=  8.58092 if=  59 il= 105 5/6/2020   n=  46 now=    6380 end=       5329      4321      5258 U=    13.47 T=   84.0 p1= -16.5 p2=   119.7 ed=   115 5/16/2020   x1=  59. x2= 105. y1=  1.85 y2= -1.56     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5329    4321     5258     6   115 5/16/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997118 cc2=  .849676 lx=  8.58092 if=  60 il= 105 5/6/2020   n=  45 now=    6380 end=       5329      4321      5258 U=    13.35 T=   84.1 p1= -16.5 p2=   119.7 ed=   115 5/16/2020   x1=  60. x2= 105. y1=  1.81 y2= -1.56     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5329    4321     5258     6   115 5/16/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997052 cc2=  .847981 lx=  8.59092 if=  61 il= 105 5/6/2020   n=  44 now=    6380 end=       5382      4321      5258 U=    13.38 T=   84.7 p1= -15.6 p2=   118.5 ed=   116 5/17/2020   x1=  61. x2= 105. y1=  1.77 y2= -1.52     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5382    4321     5258     6   116 5/17/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997173 cc2=  .846417 lx=  8.60092 if=  62 il= 105 5/6/2020   n=  43 now=    6380 end=       5436      4321      5258 U=    13.60 T=   85.0 p1= -14.8 p2=   117.4 ed=   117 5/18/2020   x1=  62. x2= 105. y1=  1.69 y2= -1.47     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5436    4321     5258     6   117 5/18/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997392 cc2=  .844893 lx=  8.62092 if=  63 il= 105 5/6/2020   n=  42 now=    6380 end=       5546      4321      5258 U=    14.19 T=   85.3 p1= -13.1 p2=   115.0 ed=   118 5/19/2020   x1=  63. x2= 105. y1=  1.57 y2= -1.39     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5546    4321     5258     6   118 5/19/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997498 cc2=  .843194 lx=  8.64092 if=  64 il= 105 5/6/2020   n=  41 now=    6380 end=       5658      4321      5258 U=    14.42 T=   86.1 p1= -11.3 p2=   112.8 ed=   120 5/21/2020   x1=  64. x2= 105. y1=  1.53 y2= -1.31     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5658    4321     5258     6   120 5/21/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997967 cc2=  .841793 lx=  8.66092 if=  65 il= 105 5/6/2020   n=  40 now=    6380 end=       5772      4321      5258 U=    15.01 T=   86.4 p1=  -9.5 p2=   110.5 ed=   121 5/22/2020   x1=  65. x2= 105. y1=  1.43 y2= -1.24     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5772    4321     5258     6   121 5/22/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998421 cc2=  .840307 lx=  8.69092 if=  66 il= 105 5/6/2020   n=  39 now=    6380 end=       5948      4321      5258 U=    16.33 T=   86.4 p1=  -6.8 p2=   107.3 ed=   124 5/25/2020   x1=  66. x2= 105. y1=  1.25 y2= -1.14     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5948    4321     5258     6   124 5/25/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998368 cc2=  .838239 lx=  8.70092 if=  67 il= 105 5/6/2020   n=  38 now=    6380 end=       6008      4321      5258 U=    16.29 T=   86.9 p1=  -5.8 p2=   106.2 ed=   125 5/26/2020   x1=  67. x2= 105. y1=  1.22 y2= -1.11     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6008    4321     5258     6   125 5/26/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998530 cc2=  .836309 lx=  8.73092 if=  68 il= 105 5/6/2020   n=  37 now=    6380 end=       6191      4321      5258 U=    16.95 T=   87.7 p1=  -3.0 p2=   103.1 ed=   127 5/28/2020   x1=  68. x2= 105. y1=  1.16 y2= -1.02     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6191    4321     5258     6   127 5/28/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998785 cc2=  .834386 lx=  8.76092 if=  69 il= 105 5/6/2020   n=  36 now=    6380 end=       6379      4321      5258 U=    17.96 T=   88.1 p1=    .0 p2=   100.0 ed=   130 5/31/2020   x1=  69. x2= 105. y1=  1.06 y2=  -.94     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6379    4321     5258     6   130 5/31/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998863 cc2=  .832196 lx=  8.79092 if=  70 il= 105 5/6/2020   n=  35 now=    6380 end=       6574      4321      5258 U=    19.08 T=   88.4 p1=   3.0 p2=    97.0 ed=   133 6/3/2020    x1=  70. x2= 105. y1=   .97 y2=  -.87     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6574    4321     5258     6   133 6/3/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998696 cc2=  .827197 lx=  8.81092 if=  72 il= 105 5/6/2020   n=  33 now=    6380 end=       6707      4321      5258 U=    19.85 T=   88.7 p1=   5.1 p2=    95.1 ed=   135 6/5/2020    x1=  72. x2= 105. y1=   .84 y2=  -.82     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6707    4321     5258     6   135 6/5/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998575 cc2=  .824497 lx=  8.80092 if=  73 il= 105 5/6/2020   n=  32 now=    6380 end=       6640      4321      5258 U=    19.57 T=   88.5 p1=   4.1 p2=    96.1 ed=   134 6/4/2020    x1=  73. x2= 105. y1=   .79 y2=  -.84     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6640    4321     5258     6   134 6/4/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998375 cc2=  .818770 lx=  8.83092 if=  75 il= 105 5/6/2020   n=  30 now=    6380 end=       6842      4321      5258 U=    20.13 T=   89.4 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  75. x2= 105. y1=   .71 y2=  -.78     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6842    4321     5258     6   136 6/6/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998255 cc2=  .815681 lx=  8.85092 if=  76 il= 105 5/6/2020   n=  29 now=    6380 end=       6980      4321      5258 U=    20.71 T=   89.8 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  76. x2= 105. y1=   .67 y2=  -.73     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6980    4321     5258     6   138 6/8/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998113 cc2=  .812418 lx=  8.87092 if=  77 il= 105 5/6/2020   n=  28 now=    6380 end=       7121      4321      5258 U=    21.09 T=   90.4 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  77. x2= 105. y1=   .63 y2=  -.69     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     7121    4321     5258     6   140 6/10/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998055 cc2=  .809073 lx=  8.92092 if=  78 il= 105 5/6/2020   n=  27 now=    6380 end=       7486      4321      5258 U=    23.10 T=   91.2 p1=  17.3 p2=    85.2 ed=   145 6/15/2020   x1=  78. x2= 105. y1=   .57 y2=  -.60     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     7486    4321     5258     6   145 6/15/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997619 cc2=  .801503 lx=  8.88092 if=  80 il= 105 5/6/2020   n=  25 now=    6380 end=       7193      4321      5258 U=    22.63 T=   89.7 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  80. x2= 105. y1=   .43 y2=  -.67     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     7193    4321     5258     6   143 6/13/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997661 cc2=  .797661 lx=  8.82092 if=  81 il= 105 5/6/2020   n=  24 now=    6380 end=       6774      4321      5258 U=    20.95 T=   88.3 p1=   6.2 p2=    94.2 ed=   137 6/7/2020    x1=  81. x2= 105. y1=   .35 y2=  -.80     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6774    4321     5258     6   137 6/7/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997885 cc2=  .793761 lx=  8.76092 if=  82 il= 105 5/6/2020   n=  23 now=    6380 end=       6379      4321      5258 U=    18.78 T=   87.3 p1=    .0 p2=   100.0 ed=   131 6/1/2020    x1=  82. x2= 105. y1=   .28 y2=  -.94     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6379    4321     5258     6   131 6/1/2020  
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997879 cc2=  .789364 lx=  8.72092 if=  83 il= 105 5/6/2020   n=  22 now=    6380 end=       6129      4321      5258 U=    17.53 T=   86.6 p1=  -3.9 p2=   104.1 ed=   127 5/28/2020   x1=  83. x2= 105. y1=   .20 y2= -1.05     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6129    4321     5258     6   127 5/28/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997933 cc2=  .784732 lx=  8.68092 if=  84 il= 105 5/6/2020   n=  21 now=    6380 end=       5889      4321      5258 U=    16.12 T=   86.1 p1=  -7.7 p2=   108.3 ed=   124 5/25/2020   x1=  84. x2= 105. y1=   .13 y2= -1.17     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5889    4321     5258     6   124 5/25/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997909 cc2=  .779691 lx=  8.64092 if=  85 il= 105 5/6/2020   n=  20 now=    6380 end=       5658      4321      5258 U=    14.74 T=   85.7 p1= -11.3 p2=   112.8 ed=   120 5/21/2020   x1=  85. x2= 105. y1=   .05 y2= -1.31     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5658    4321     5258     6   120 5/21/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997825 cc2=  .774219 lx=  8.62092 if=  86 il= 105 5/6/2020   n=  19 now=    6380 end=       5546      4321      5258 U=    14.16 T=   85.4 p1= -13.1 p2=   115.0 ed=   118 5/19/2020   x1=  86. x2= 105. y1=  -.05 y2= -1.39     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5546    4321     5258     6   118 5/19/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998023 cc2=  .768608 lx=  8.59092 if=  87 il= 105 5/6/2020   n=  18 now=    6380 end=       5382      4321      5258 U=    13.07 T=   85.2 p1= -15.6 p2=   118.5 ed=   116 5/17/2020   x1=  87. x2= 105. y1=  -.14 y2= -1.52     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5382    4321     5258     6   116 5/17/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998390 cc2=  .762688 lx=  8.56092 if=  88 il= 105 5/6/2020   n=  17 now=    6380 end=       5223      4321      5258 U=    11.77 T=   85.4 p1= -18.1 p2=   122.2 ed=   113 5/14/2020   x1=  88. x2= 105. y1=  -.22 y2= -1.66     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5223    4321     5258     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998497 cc2=  .755962 lx=  8.54092 if=  89 il= 105 5/6/2020   n=  16 now=    6380 end=       5120      4321      5258 U=    10.83 T=   85.8 p1= -19.7 p2=   124.6 ed=   111 5/12/2020   x1=  89. x2= 105. y1=  -.30 y2= -1.77     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5120    4321     5258     6   111 5/12/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998357 cc2=  .748357 lx=  8.53092 if=  90 il= 105 5/6/2020   n=  15 now=    6380 end=       5069      4321      5258 U=    10.21 T=   86.3 p1= -20.5 p2=   125.9 ed=   110 5/11/2020   x1=  90. x2= 105. y1=  -.37 y2= -1.83     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5069    4321     5258     6   110 5/11/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998006 cc2=  .739808 lx=  8.53092 if=  91 il= 105 5/6/2020   n=  14 now=    6380 end=       5069      4321      5258 U=    10.11 T=   86.5 p1= -20.5 p2=   125.9 ed=   110 5/11/2020   x1=  91. x2= 105. y1=  -.45 y2= -1.83     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5069    4321     5258     6   110 5/11/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997434 cc2=  .720084 lx=  8.57092 if=  93 il= 105 5/6/2020   n=  12 now=    6380 end=       5275      4321      5258 U=    11.96 T=   85.7 p1= -17.3 p2=   120.9 ed=   113 5/14/2020   x1=  93. x2= 105. y1=  -.61 y2= -1.61 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997434 cc2=  .720084 lx=  8.57392 if=  93 il= 105 5/6/2020   n=  12 now=    6380 end=       5275      4321      5258 U=    11.96 T=   85.7 p1= -17.3 p2=   120.9 ed=   113 5/14/2020   x1=  93. x2= 105. y1=  -.61 y2= -1.61 BEST
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5275    4321     5258     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .996758 cc2=  .708083 lx=  8.56092 if=  94 il= 105 5/6/2020   n=  11 now=    6380 end=       5223      4321      5258 U=    11.82 T=   85.3 p1= -18.1 p2=   122.2 ed=   113 5/14/2020   x1=  94. x2= 105. y1=  -.73 y2= -1.66     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5223    4321     5258     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .996787 cc2=  .695275 lx=  8.53092 if=  95 il= 105 5/6/2020   n=  10 now=    6380 end=       5069      4321      5258 U=    10.08 T=   86.5 p1= -20.5 p2=   125.9 ed=   110 5/11/2020   x1=  95. x2= 105. y1=  -.84 y2= -1.83     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5069    4321     5258     6   110 5/11/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .995409 cc2=  .662076 lx=  8.58092 if=  97 il= 105 5/6/2020   n=   8 now=    6380 end=       5329      4321      5258 U=    12.05 T=   86.2 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  97. x2= 105. y1=  -.90 y2= -1.56     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     5329    4321     5258     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .994848 cc2=  .641294 lx=  8.75092 if=  98 il= 105 5/6/2020   n=   7 now=    6380 end=       6316      4321      5258 U=    20.37 T=   85.3 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  98. x2= 105. y1=  -.62 y2=  -.97     
GP: Confirmed US_Massachusetts_Hampden 5/6/2020        105    6380     6316    4321     5258     6   133 6/3/2020  
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997766 cc2=  .860406 lx=  8.58092 if=  54 il= 106 5/7/2020   n=  52 now=    6380 end=       5329      4441      5303 U=    13.50 T=   83.0 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  54. x2= 106. y1=  2.15 y2= -1.70 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997767 cc2=  .860406 lx=  8.58292 if=  54 il= 106 5/7/2020   n=  52 now=    6380 end=       5329      4441      5303 U=    13.50 T=   83.0 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  54. x2= 106. y1=  2.15 y2= -1.70 BEST
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5329    4441     5303     8   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997644 cc2=  .858969 lx=  8.58092 if=  55 il= 106 5/7/2020   n=  51 now=    6380 end=       5329      4441      5303 U=    13.24 T=   83.5 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  55. x2= 106. y1=  2.15 y2= -1.70 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997644 cc2=  .858969 lx=  8.58192 if=  55 il= 106 5/7/2020   n=  51 now=    6380 end=       5329      4441      5303 U=    13.24 T=   83.5 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  55. x2= 106. y1=  2.15 y2= -1.70 BEST
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5329    4441     5303     8   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997515 cc2=  .857487 lx=  8.58092 if=  56 il= 106 5/7/2020   n=  50 now=    6380 end=       5329      4441      5303 U=    13.27 T=   83.4 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  56. x2= 106. y1=  2.07 y2= -1.70 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997517 cc2=  .857487 lx=  8.58392 if=  56 il= 106 5/7/2020   n=  50 now=    6380 end=       5329      4441      5303 U=    13.27 T=   83.4 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  56. x2= 106. y1=  2.07 y2= -1.70 BEST
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5329    4441     5303     8   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997371 cc2=  .855950 lx=  8.58092 if=  57 il= 106 5/7/2020   n=  49 now=    6380 end=       5329      4441      5303 U=    13.19 T=   83.5 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  57. x2= 106. y1=  2.01 y2= -1.70 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997374 cc2=  .855950 lx=  8.58492 if=  57 il= 106 5/7/2020   n=  49 now=    6380 end=       5329      4441      5303 U=    13.19 T=   83.5 p1= -16.5 p2=   119.7 ed=   114 5/15/2020   x1=  57. x2= 106. y1=  2.01 y2= -1.70 BEST
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5329    4441     5303     8   114 5/15/2020 
AAA1     1 US_Massachusetts_Hampden Confirmed cc1=  .997241 cc2=  .854384 lx=  8.59092 if=  58 il= 106 5/7/2020   n=  48 now=    6380 end=       5382      4441      5303 U=    13.11 T=   84.4 p1= -15.6 p2=   118.5 ed=   115 5/16/2020   x1=  58. x2= 106. y1=  2.01 y2= -1.65 BEST
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997243 cc2=  .854384 lx=  8.58792 if=  58 il= 106 5/7/2020   n=  48 now=    6380 end=       5382      4441      5303 U=    13.11 T=   84.4 p1= -15.6 p2=   118.5 ed=   115 5/16/2020   x1=  58. x2= 106. y1=  2.01 y2= -1.65 BEST
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5382    4441     5303     8   115 5/16/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997280 cc2=  .852942 lx=  8.60092 if=  59 il= 106 5/7/2020   n=  47 now=    6380 end=       5436      4441      5303 U=    13.60 T=   84.3 p1= -14.8 p2=   117.4 ed=   116 5/17/2020   x1=  59. x2= 106. y1=  1.86 y2= -1.60     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5436    4441     5303     8   116 5/17/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997160 cc2=  .851295 lx=  8.60092 if=  60 il= 106 5/7/2020   n=  46 now=    6380 end=       5436      4441      5303 U=    13.49 T=   84.4 p1= -14.8 p2=   117.4 ed=   116 5/17/2020   x1=  60. x2= 106. y1=  1.81 y2= -1.60     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5436    4441     5303     8   116 5/17/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997106 cc2=  .849664 lx=  8.61092 if=  61 il= 106 5/7/2020   n=  45 now=    6380 end=       5491      4441      5303 U=    13.53 T=   85.0 p1= -13.9 p2=   116.2 ed=   116 5/17/2020   x1=  61. x2= 106. y1=  1.78 y2= -1.55     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5491    4441     5303     8   116 5/17/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997247 cc2=  .848175 lx=  8.62092 if=  62 il= 106 5/7/2020   n=  44 now=    6380 end=       5546      4441      5303 U=    13.76 T=   85.3 p1= -13.1 p2=   115.0 ed=   117 5/18/2020   x1=  62. x2= 106. y1=  1.69 y2= -1.50     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5546    4441     5303     8   117 5/18/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997475 cc2=  .846719 lx=  8.63092 if=  63 il= 106 5/7/2020   n=  43 now=    6380 end=       5602      4441      5303 U=    14.18 T=   85.3 p1= -12.2 p2=   113.9 ed=   118 5/19/2020   x1=  63. x2= 106. y1=  1.57 y2= -1.46     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5602    4441     5303     8   118 5/19/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .997598 cc2=  .845100 lx=  8.65092 if=  64 il= 106 5/7/2020   n=  42 now=    6380 end=       5715      4441      5303 U=    14.42 T=   86.1 p1= -10.4 p2=   111.6 ed=   120 5/21/2020   x1=  64. x2= 106. y1=  1.54 y2= -1.38     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5715    4441     5303     8   120 5/21/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998065 cc2=  .843761 lx=  8.67092 if=  65 il= 106 5/7/2020   n=  41 now=    6380 end=       5830      4441      5303 U=    15.02 T=   86.5 p1=  -8.6 p2=   109.4 ed=   121 5/22/2020   x1=  65. x2= 106. y1=  1.43 y2= -1.30     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     5830    4441     5303     8   121 5/22/2020 
AAA2     1 US_Massachusetts_Hampden Confirmed cc1=  .998513 cc2=  .842339 lx=  8.70092 if=  66 il= 106 5/7/2020   n=  40 now=    6380 end=       6008      4441      5303 U=    16.35 T=   86.4 p1=  -5.8 p2=   106.2 ed=   125 5/26/2020   x1=  66. x2= 106. y1=  1.25 y2= -1.20     
GP: Confirmed US_Massachusetts_Hampden 5/7/2020        106    6380     6008    4441     5303     8   125 5/26/2020 
