TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9474.00000        9.15631
TAB:  US_District_of_Columbia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   326 12/13/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998467 cc2=  .785267 lx= 11.15631 if=  88 il= 109 5/10/2020  n=  21 now=    9474 end=      70003      6272      9975 U=    72.62 T=  173.0 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  88. x2= 109. y1=  1.17 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   344 12/31/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998258 cc2=  .780040 lx= 11.15631 if=  89 il= 109 5/10/2020  n=  20 now=    9474 end=      70003      6272      9975 U=    72.85 T=  173.2 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  89. x2= 109. y1=  1.16 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   345 1/1/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997998 cc2=  .774391 lx= 11.15631 if=  90 il= 109 5/10/2020  n=  19 now=    9474 end=      70003      6272      9975 U=    74.08 T=  174.2 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  90. x2= 109. y1=  1.14 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   349 1/5/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997692 cc2=  .768276 lx= 11.15631 if=  91 il= 109 5/10/2020  n=  18 now=    9474 end=      70003      6272      9975 U=    73.34 T=  173.6 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  91. x2= 109. y1=  1.13 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   346 1/2/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997284 cc2=  .761582 lx= 11.15631 if=  92 il= 109 5/10/2020  n=  17 now=    9474 end=      70003      6272      9975 U=    73.91 T=  174.1 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  92. x2= 109. y1=  1.11 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   348 1/4/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996799 cc2=  .754264 lx= 11.15631 if=  93 il= 109 5/10/2020  n=  16 now=    9474 end=      70003      6272      9975 U=    74.80 T=  174.9 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  93. x2= 109. y1=  1.09 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   351 1/7/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996373 cc2=  .746373 lx= 10.71631 if=  94 il= 109 5/10/2020  n=  15 now=    9474 end=      45085      6272      9975 U=    63.24 T=  152.0 p1= 375.9 p2=    21.0 ed=   301 11/18/2020  x1=  94. x2= 109. y1=   .92 y2=   .68     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   301 11/18/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996603 cc2=  .738404 lx=  9.84631 if=  95 il= 109 5/10/2020  n=  14 now=    9474 end=      18888      6272      9975 U=    38.05 T=  112.7 p1=  99.4 p2=    50.2 ed=   202 8/11/2020   x1=  95. x2= 109. y1=   .47 y2=   .10     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    18888    6272     9975     5   202 8/11/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997706 cc2=  .730444 lx=  9.44631 if=  96 il= 109 5/10/2020  n=  13 now=    9474 end=      12661      6272      9975 U=    25.08 T=  100.1 p1=  33.6 p2=    74.8 ed=   159 6/29/2020   x1=  96. x2= 109. y1=   .17 y2=  -.35     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    12661    6272     9975     5   159 6/29/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997779 cc2=  .720429 lx=  9.29631 if=  97 il= 109 5/10/2020  n=  12 now=    9474 end=      10897      6272      9975 U=    20.10 T=   97.1 p1=  15.0 p2=    86.9 ed=   144 6/14/2020   x1=  97. x2= 109. y1=   .00 y2=  -.59     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    10897    6272     9975     5   144 6/14/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997261 cc2=  .708585 lx=  9.25631 if=  98 il= 109 5/10/2020  n=  11 now=    9474 end=      10470      6272      9975 U=    18.26 T=   96.8 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  98. x2= 109. y1=  -.07 y2=  -.67     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    10470    6272     9975     5   139 6/9/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997027 cc2=  .695516 lx=  9.45631 if=  99 il= 109 5/10/2020  n=  10 now=    9474 end=      12788      6272      9975 U=    23.80 T=  100.9 p1=  35.0 p2=    74.1 ed=   157 6/27/2020   x1=  99. x2= 109. y1=   .08 y2=  -.34     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    12788    6272     9975     5   157 6/27/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998673 cc2=  .682445 lx= 11.15631 if= 100 il= 109 5/10/2020  n=   9 now=    9474 end=      70003      6272      9975 U=    77.39 T=  177.2 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1= 100. x2= 109. y1=  1.00 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   359 1/15/2021 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998236 cc2=  .664903 lx= 11.15631 if= 101 il= 109 5/10/2020  n=   8 now=    9474 end=      70003      6272      9975 U=    75.92 T=  175.9 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1= 101. x2= 109. y1=   .99 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   355 1/11/2021 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997548 cc2=  .643994 lx= 11.15631 if= 102 il= 109 5/10/2020  n=   7 now=    9474 end=      70003      6272      9975 U=    79.02 T=  178.6 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1= 102. x2= 109. y1=   .97 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   365 1/21/2021 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997456 cc2=  .619492 lx= 11.15631 if= 103 il= 109 5/10/2020  n=   6 now=    9474 end=      70003      6272      9975 U=    77.87 T=  177.6 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1= 103. x2= 109. y1=   .96 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   361 1/17/2021 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997695 cc2=  .589447 lx= 11.15631 if= 104 il= 109 5/10/2020  n=   5 now=    9474 end=      70003      6272      9975 U=    75.91 T=  175.9 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1= 104. x2= 109. y1=   .95 y2=   .88     
GP: Confirmed US_District_of_Columbia 5/10/2020       109    9474    -        6272     9975     5   355 1/11/2021 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998662 cc2=  .866209 lx=  9.19631 if=  54 il= 110 5/11/2020  n=  56 now=    9474 end=       9860      6389     10325 U=    21.18 T=   92.3 p1=   4.1 p2=    96.1 ed=   142 6/12/2020   x1=  54. x2= 110. y1=  1.81 y2=  -.83     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474     9860    6389    10325     6   142 6/12/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998595 cc2=  .864965 lx=  9.19631 if=  55 il= 110 5/11/2020  n=  55 now=    9474 end=       9860      6389     10325 U=    20.80 T=   92.6 p1=   4.1 p2=    96.1 ed=   141 6/11/2020   x1=  55. x2= 110. y1=  1.81 y2=  -.83     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474     9860    6389    10325     6   141 6/11/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998603 cc2=  .863763 lx=  9.20631 if=  56 il= 110 5/11/2020  n=  54 now=    9474 end=       9959      6389     10325 U=    21.05 T=   92.9 p1=   5.1 p2=    95.1 ed=   142 6/12/2020   x1=  56. x2= 110. y1=  1.75 y2=  -.81     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474     9959    6389    10325     6   142 6/12/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998606 cc2=  .862523 lx=  9.21631 if=  57 il= 110 5/11/2020  n=  53 now=    9474 end=      10059      6389     10325 U=    21.20 T=   93.3 p1=   6.2 p2=    94.2 ed=   143 6/13/2020   x1=  57. x2= 110. y1=  1.71 y2=  -.79     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10059    6389    10325     6   143 6/13/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998639 cc2=  .861278 lx=  9.23631 if=  58 il= 110 5/11/2020  n=  52 now=    9474 end=      10263      6389     10325 U=    22.12 T=   93.5 p1=   8.3 p2=    92.3 ed=   145 6/15/2020   x1=  58. x2= 110. y1=  1.60 y2=  -.75 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998639 cc2=  .861278 lx=  9.23231 if=  58 il= 110 5/11/2020  n=  52 now=    9474 end=      10263      6389     10325 U=    22.12 T=   93.5 p1=   8.3 p2=    92.3 ed=   145 6/15/2020   x1=  58. x2= 110. y1=  1.60 y2=  -.75 BEST
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10263    6389    10325     6   145 6/15/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998564 cc2=  .859889 lx=  9.23631 if=  59 il= 110 5/11/2020  n=  51 now=    9474 end=      10263      6389     10325 U=    22.33 T=   93.3 p1=   8.3 p2=    92.3 ed=   146 6/16/2020   x1=  59. x2= 110. y1=  1.54 y2=  -.75 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998564 cc2=  .859889 lx=  9.23531 if=  59 il= 110 5/11/2020  n=  51 now=    9474 end=      10263      6389     10325 U=    22.33 T=   93.3 p1=   8.3 p2=    92.3 ed=   146 6/16/2020   x1=  59. x2= 110. y1=  1.54 y2=  -.75 BEST
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10263    6389    10325     6   146 6/16/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998479 cc2=  .858451 lx=  9.23631 if=  60 il= 110 5/11/2020  n=  50 now=    9474 end=      10263      6389     10325 U=    21.98 T=   93.6 p1=   8.3 p2=    92.3 ed=   145 6/15/2020   x1=  60. x2= 110. y1=  1.53 y2=  -.75 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998479 cc2=  .858451 lx=  9.23331 if=  60 il= 110 5/11/2020  n=  50 now=    9474 end=      10263      6389     10325 U=    21.98 T=   93.6 p1=   8.3 p2=    92.3 ed=   145 6/15/2020   x1=  60. x2= 110. y1=  1.53 y2=  -.75 BEST
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10263    6389    10325     6   145 6/15/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998408 cc2=  .856986 lx=  9.23631 if=  61 il= 110 5/11/2020  n=  49 now=    9474 end=      10263      6389     10325 U=    21.88 T=   93.7 p1=   8.3 p2=    92.3 ed=   145 6/15/2020   x1=  61. x2= 110. y1=  1.49 y2=  -.75 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998408 cc2=  .856986 lx=  9.23931 if=  61 il= 110 5/11/2020  n=  49 now=    9474 end=      10263      6389     10325 U=    21.88 T=   93.7 p1=   8.3 p2=    92.3 ed=   145 6/15/2020   x1=  61. x2= 110. y1=  1.49 y2=  -.75 BEST
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10263    6389    10325     6   145 6/15/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998356 cc2=  .855499 lx=  9.24631 if=  62 il= 110 5/11/2020  n=  48 now=    9474 end=      10366      6389     10325 U=    21.98 T=   94.0 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  62. x2= 110. y1=  1.46 y2=  -.73 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998357 cc2=  .855499 lx=  9.24931 if=  62 il= 110 5/11/2020  n=  48 now=    9474 end=      10366      6389     10325 U=    21.98 T=   94.0 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  62. x2= 110. y1=  1.46 y2=  -.73 BEST
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10366    6389    10325     6   145 6/15/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998342 cc2=  .854005 lx=  9.26631 if=  63 il= 110 5/11/2020  n=  47 now=    9474 end=      10575      6389     10325 U=    22.59 T=   94.5 p1=  11.6 p2=    89.6 ed=   147 6/17/2020   x1=  63. x2= 110. y1=  1.40 y2=  -.69     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10575    6389    10325     6   147 6/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998279 cc2=  .852414 lx=  9.27631 if=  64 il= 110 5/11/2020  n=  46 now=    9474 end=      10681      6389     10325 U=    22.89 T=   94.8 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  64. x2= 110. y1=  1.34 y2=  -.67     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10681    6389    10325     6   148 6/18/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998197 cc2=  .850755 lx=  9.28631 if=  65 il= 110 5/11/2020  n=  45 now=    9474 end=      10789      6389     10325 U=    23.07 T=   95.1 p1=  13.9 p2=    87.8 ed=   149 6/19/2020   x1=  65. x2= 110. y1=  1.30 y2=  -.65     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10789    6389    10325     6   149 6/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998121 cc2=  .849050 lx=  9.29631 if=  66 il= 110 5/11/2020  n=  44 now=    9474 end=      10897      6389     10325 U=    23.13 T=   95.5 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  66. x2= 110. y1=  1.28 y2=  -.63     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    10897    6389    10325     6   150 6/20/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998101 cc2=  .847345 lx=  9.30631 if=  67 il= 110 5/11/2020  n=  43 now=    9474 end=      11007      6389     10325 U=    23.20 T=   95.9 p1=  16.2 p2=    86.1 ed=   150 6/20/2020   x1=  67. x2= 110. y1=  1.24 y2=  -.61     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    11007    6389    10325     6   150 6/20/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998185 cc2=  .845687 lx=  9.33631 if=  68 il= 110 5/11/2020  n=  42 now=    9474 end=      11342      6389     10325 U=    23.84 T=   96.8 p1=  19.7 p2=    83.5 ed=   153 6/23/2020   x1=  68. x2= 110. y1=  1.21 y2=  -.56     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    11342    6389    10325     6   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998340 cc2=  .844037 lx=  9.37631 if=  69 il= 110 5/11/2020  n=  41 now=    9474 end=      11805      6389     10325 U=    24.97 T=   97.8 p1=  24.6 p2=    80.3 ed=   156 6/26/2020   x1=  69. x2= 110. y1=  1.15 y2=  -.49     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    11805    6389    10325     6   156 6/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998426 cc2=  .842252 lx=  9.41631 if=  70 il= 110 5/11/2020  n=  40 now=    9474 end=      12287      6389     10325 U=    26.02 T=   99.0 p1=  29.7 p2=    77.1 ed=   160 6/30/2020   x1=  70. x2= 110. y1=  1.11 y2=  -.42     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    12287    6389    10325     6   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998487 cc2=  .840373 lx=  9.44631 if=  71 il= 110 5/11/2020  n=  39 now=    9474 end=      12661      6389     10325 U=    26.59 T=   99.9 p1=  33.6 p2=    74.8 ed=   162 7/2/2020    x1=  71. x2= 110. y1=  1.09 y2=  -.38     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    12661    6389    10325     6   162 7/2/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998671 cc2=  .838543 lx=  9.50631 if=  72 il= 110 5/11/2020  n=  38 now=    9474 end=      13444      6389     10325 U=    28.10 T=  101.7 p1=  41.9 p2=    70.5 ed=   167 7/7/2020    x1=  72. x2= 110. y1=  1.06 y2=  -.30     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    13444    6389    10325     6   167 7/7/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998866 cc2=  .836644 lx=  9.57631 if=  73 il= 110 5/11/2020  n=  37 now=    9474 end=      14419      6389     10325 U=    30.20 T=  103.8 p1=  52.2 p2=    65.7 ed=   175 7/15/2020   x1=  73. x2= 110. y1=  1.02 y2=  -.21     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    14419    6389    10325     6   175 7/15/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998912 cc2=  .834513 lx=  9.62631 if=  74 il= 110 5/11/2020  n=  36 now=    9474 end=      15158      6389     10325 U=    31.43 T=  105.4 p1=  60.0 p2=    62.5 ed=   179 7/19/2020   x1=  74. x2= 110. y1=  1.00 y2=  -.15     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    15158    6389    10325     6   179 7/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998982 cc2=  .832315 lx=  9.68631 if=  75 il= 110 5/11/2020  n=  35 now=    9474 end=      16095      6389     10325 U=    32.80 T=  107.4 p1=  69.9 p2=    58.9 ed=   184 7/24/2020   x1=  75. x2= 110. y1=   .99 y2=  -.08     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    16095    6389    10325     6   184 7/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999136 cc2=  .830105 lx=  9.77631 if=  76 il= 110 5/11/2020  n=  34 now=    9474 end=      17611      6389     10325 U=    35.02 T=  110.5 p1=  85.9 p2=    53.8 ed=   193 8/2/2020    x1=  76. x2= 110. y1=   .98 y2=   .01     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    17611    6389    10325     6   193 8/2/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999353 cc2=  .827854 lx=  9.90631 if=  77 il= 110 5/11/2020  n=  33 now=    9474 end=      20056      6389     10325 U=    39.57 T=  115.3 p1= 111.7 p2=    47.2 ed=   208 8/17/2020   x1=  77. x2= 110. y1=   .97 y2=   .13     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20056    6389    10325     6   208 8/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999295 cc2=  .825217 lx=  9.91631 if=  78 il= 110 5/11/2020  n=  32 now=    9474 end=      20258      6389     10325 U=    39.62 T=  115.7 p1= 113.8 p2=    46.8 ed=   209 8/18/2020   x1=  78. x2= 110. y1=   .95 y2=   .14     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20258    6389    10325     6   209 8/18/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999245 cc2=  .822468 lx=  9.94631 if=  79 il= 110 5/11/2020  n=  31 now=    9474 end=      20874      6389     10325 U=    40.79 T=  116.9 p1= 120.3 p2=    45.4 ed=   213 8/22/2020   x1=  79. x2= 110. y1=   .93 y2=   .17     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20874    6389    10325     6   213 8/22/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999169 cc2=  .819564 lx=  9.94631 if=  80 il= 110 5/11/2020  n=  30 now=    9474 end=      20874      6389     10325 U=    40.95 T=  116.9 p1= 120.3 p2=    45.4 ed=   213 8/22/2020   x1=  80. x2= 110. y1=   .90 y2=   .17     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20874    6389    10325     6   213 8/22/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999087 cc2=  .816512 lx=  9.93631 if=  81 il= 110 5/11/2020  n=  29 now=    9474 end=      20667      6389     10325 U=    40.56 T=  116.5 p1= 118.1 p2=    45.8 ed=   212 8/21/2020   x1=  81. x2= 110. y1=   .88 y2=   .16     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20667    6389    10325     6   212 8/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998989 cc2=  .813294 lx=  9.92631 if=  82 il= 110 5/11/2020  n=  28 now=    9474 end=      20461      6389     10325 U=    39.90 T=  116.1 p1= 116.0 p2=    46.3 ed=   210 8/19/2020   x1=  82. x2= 110. y1=   .85 y2=   .15     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    20461    6389    10325     6   210 8/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998902 cc2=  .809920 lx=  9.97631 if=  83 il= 110 5/11/2020  n=  27 now=    9474 end=      21510      6389     10325 U=    40.96 T=  117.9 p1= 127.0 p2=    44.0 ed=   214 8/23/2020   x1=  83. x2= 110. y1=   .85 y2=   .19     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    21510    6389    10325     6   214 8/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998865 cc2=  .806415 lx= 10.08631 if=  84 il= 110 5/11/2020  n=  26 now=    9474 end=      24011      6389     10325 U=    43.97 T=  122.3 p1= 153.4 p2=    39.5 ed=   226 9/4/2020    x1=  84. x2= 110. y1=   .87 y2=   .28     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    24011    6389    10325     6   226 9/4/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998827 cc2=  .802711 lx= 10.23631 if=  85 il= 110 5/11/2020  n=  25 now=    9474 end=      27897      6389     10325 U=    48.27 T=  128.7 p1= 194.5 p2=    34.0 ed=   242 9/20/2020   x1=  85. x2= 110. y1=   .91 y2=   .39     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    27897    6389    10325     6   242 9/20/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998746 cc2=  .798746 lx= 10.38631 if=  86 il= 110 5/11/2020  n=  24 now=    9474 end=      32412      6389     10325 U=    52.20 T=  135.3 p1= 242.1 p2=    29.2 ed=   258 10/6/2020   x1=  86. x2= 110. y1=   .94 y2=   .48     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   258 10/6/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998713 cc2=  .794589 lx= 10.68631 if=  87 il= 110 5/11/2020  n=  23 now=    9474 end=      43752      6389     10325 U=    61.41 T=  150.2 p1= 361.8 p2=    21.7 ed=   295 11/12/2020  x1=  87. x2= 110. y1=  1.03 y2=   .65     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   295 11/12/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998544 cc2=  .790030 lx= 10.76631 if=  88 il= 110 5/11/2020  n=  22 now=    9474 end=      47396      6389     10325 U=    63.65 T=  154.2 p1= 400.3 p2=    20.0 ed=   304 11/21/2020  x1=  88. x2= 110. y1=  1.04 y2=   .70     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   304 11/21/2020
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998348 cc2=  .785147 lx= 10.90631 if=  89 il= 110 5/11/2020  n=  21 now=    9474 end=      54519      6389     10325 U=    67.64 T=  161.6 p1= 475.5 p2=    17.4 ed=   321 12/8/2020   x1=  89. x2= 110. y1=  1.07 y2=   .76     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   321 12/8/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998115 cc2=  .779897 lx= 11.09631 if=  90 il= 110 5/11/2020  n=  20 now=    9474 end=      65927      6389     10325 U=    74.04 T=  172.8 p1= 595.9 p2=    14.4 ed=   347 1/3/2021    x1=  90. x2= 110. y1=  1.12 y2=   .85     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   347 1/3/2021  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997837 cc2=  .774231 lx= 10.87631 if=  91 il= 110 5/11/2020  n=  19 now=    9474 end=      52907      6389     10325 U=    67.30 T=  160.4 p1= 458.4 p2=    17.9 ed=   319 12/6/2020   x1=  91. x2= 110. y1=  1.03 y2=   .75     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   319 12/6/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997477 cc2=  .768061 lx= 10.86631 if=  92 il= 110 5/11/2020  n=  18 now=    9474 end=      52381      6389     10325 U=    67.56 T=  160.3 p1= 452.9 p2=    18.1 ed=   319 12/6/2020   x1=  92. x2= 110. y1=  1.01 y2=   .74     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   319 12/6/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997057 cc2=  .761355 lx= 10.60631 if=  93 il= 110 5/11/2020  n=  17 now=    9474 end=      40388      6389     10325 U=    60.89 T=  147.3 p1= 326.3 p2=    23.5 ed=   290 11/7/2020   x1=  93. x2= 110. y1=   .89 y2=   .61     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    -        6389    10325     6   290 11/7/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996753 cc2=  .754217 lx= 10.08631 if=  94 il= 110 5/11/2020  n=  16 now=    9474 end=      24011      6389     10325 U=    46.30 T=  123.0 p1= 153.4 p2=    39.5 ed=   232 9/10/2020   x1=  94. x2= 110. y1=   .63 y2=   .28     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    24011    6389    10325     6   232 9/10/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997056 cc2=  .747056 lx=  9.63631 if=  95 il= 110 5/11/2020  n=  15 now=    9474 end=      15310      6389     10325 U=    32.69 T=  105.6 p1=  61.6 p2=    61.9 ed=   182 7/22/2020   x1=  95. x2= 110. y1=   .32 y2=  -.13     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    15310    6389    10325     6   182 7/22/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998054 cc2=  .739855 lx=  9.36631 if=  96 il= 110 5/11/2020  n=  14 now=    9474 end=      11687      6389     10325 U=    23.36 T=   98.2 p1=  23.4 p2=    81.1 ed=   153 6/23/2020   x1=  96. x2= 110. y1=   .09 y2=  -.50     
GP: Confirmed US_District_of_Columbia 5/11/2020       110    9474    11687    6389    10325     6   153 6/23/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .998171 cc2=  .730910 lx=  9.25631 if=  97 il= 110 5/11/2020  n=  13 now=    9474 end=      10470      6389     10325 U=    19.45 T=   96.3 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  97. x2= 110. y1=  -.04 y2=  -.71 BEST
