TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14268.00000        9.56577
TAB:  Iraq Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Iraq 5/4/2020        103   14268     3215    2346     3426    31   128 5/29/2020 
AAA1     1 Iraq Confirmed cc1=  .994109 cc2=  .856749 lx=  8.07577 if=  51 il= 103 5/4/2020   n=  52 now=   14268 end=       3215      2346      3426 U=    21.71 T=   77.9 p1= -77.5 p2=   443.8 ed=   129 5/30/2020   x1=  51. x2= 103. y1=  1.24 y2= -1.15 BEST
AAA2     1 Iraq Confirmed cc1=  .994110 cc2=  .856749 lx=  8.07177 if=  51 il= 103 5/4/2020   n=  52 now=   14268 end=       3215      2346      3426 U=    21.71 T=   77.9 p1= -77.5 p2=   443.8 ed=   129 5/30/2020   x1=  51. x2= 103. y1=  1.24 y2= -1.15 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3215    2346     3426    31   129 5/30/2020 
AAA1     1 Iraq Confirmed cc1=  .993819 cc2=  .855144 lx=  8.06577 if=  52 il= 103 5/4/2020   n=  51 now=   14268 end=       3183      2346      3426 U=    21.25 T=   77.8 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  52. x2= 103. y1=  1.21 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .993819 cc2=  .855144 lx=  8.06777 if=  52 il= 103 5/4/2020   n=  51 now=   14268 end=       3183      2346      3426 U=    21.25 T=   77.8 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  52. x2= 103. y1=  1.21 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .993476 cc2=  .853448 lx=  8.06577 if=  53 il= 103 5/4/2020   n=  50 now=   14268 end=       3183      2346      3426 U=    20.97 T=   78.1 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  53. x2= 103. y1=  1.20 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .993476 cc2=  .853448 lx=  8.06377 if=  53 il= 103 5/4/2020   n=  50 now=   14268 end=       3183      2346      3426 U=    20.97 T=   78.1 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  53. x2= 103. y1=  1.20 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .993077 cc2=  .851656 lx=  8.06577 if=  54 il= 103 5/4/2020   n=  49 now=   14268 end=       3183      2346      3426 U=    20.73 T=   78.4 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  54. x2= 103. y1=  1.18 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .993078 cc2=  .851656 lx=  8.06277 if=  54 il= 103 5/4/2020   n=  49 now=   14268 end=       3183      2346      3426 U=    20.73 T=   78.4 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  54. x2= 103. y1=  1.18 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .992650 cc2=  .849793 lx=  8.06577 if=  55 il= 103 5/4/2020   n=  48 now=   14268 end=       3183      2346      3426 U=    20.92 T=   78.2 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  55. x2= 103. y1=  1.11 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .992650 cc2=  .849793 lx=  8.06477 if=  55 il= 103 5/4/2020   n=  48 now=   14268 end=       3183      2346      3426 U=    20.92 T=   78.2 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  55. x2= 103. y1=  1.11 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .992180 cc2=  .847842 lx=  8.06577 if=  56 il= 103 5/4/2020   n=  47 now=   14268 end=       3183      2346      3426 U=    20.67 T=   78.5 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  56. x2= 103. y1=  1.09 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .992180 cc2=  .847842 lx=  8.06377 if=  56 il= 103 5/4/2020   n=  47 now=   14268 end=       3183      2346      3426 U=    20.67 T=   78.5 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  56. x2= 103. y1=  1.09 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .991677 cc2=  .845812 lx=  8.06577 if=  57 il= 103 5/4/2020   n=  46 now=   14268 end=       3183      2346      3426 U=    20.73 T=   78.4 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  57. x2= 103. y1=  1.03 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .991677 cc2=  .845812 lx=  8.06577 if=  57 il= 103 5/4/2020   n=  46 now=   14268 end=       3183      2346      3426 U=    20.73 T=   78.4 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  57. x2= 103. y1=  1.03 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .991123 cc2=  .843681 lx=  8.06577 if=  58 il= 103 5/4/2020   n=  45 now=   14268 end=       3183      2346      3426 U=    20.55 T=   78.6 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  58. x2= 103. y1=  1.00 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .991123 cc2=  .843681 lx=  8.06777 if=  58 il= 103 5/4/2020   n=  45 now=   14268 end=       3183      2346      3426 U=    20.55 T=   78.6 p1= -77.7 p2=   448.3 ed=   127 5/28/2020   x1=  58. x2= 103. y1=  1.00 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .990540 cc2=  .841469 lx=  8.07577 if=  59 il= 103 5/4/2020   n=  44 now=   14268 end=       3215      2346      3426 U=    20.45 T=   79.4 p1= -77.5 p2=   443.8 ed=   127 5/28/2020   x1=  59. x2= 103. y1=  1.00 y2= -1.15 BEST
AAA2     1 Iraq Confirmed cc1=  .990542 cc2=  .841469 lx=  8.07077 if=  59 il= 103 5/4/2020   n=  44 now=   14268 end=       3215      2346      3426 U=    20.45 T=   79.4 p1= -77.5 p2=   443.8 ed=   127 5/28/2020   x1=  59. x2= 103. y1=  1.00 y2= -1.15 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3215    2346     3426    31   127 5/28/2020 
AAA1     1 Iraq Confirmed cc1=  .989386 cc2=  .835083 lx=  8.11577 if=  62 il= 103 5/4/2020   n=  41 now=   14268 end=       3346      2346      3426 U=    21.65 T=   80.6 p1= -76.5 p2=   426.4 ed=   131 6/1/2020    x1=  62. x2= 103. y1=   .86 y2= -1.03 BEST
AAA2     1 Iraq Confirmed cc1=  .989387 cc2=  .835083 lx=  8.11777 if=  62 il= 103 5/4/2020   n=  41 now=   14268 end=       3346      2346      3426 U=    21.65 T=   80.6 p1= -76.5 p2=   426.4 ed=   131 6/1/2020    x1=  62. x2= 103. y1=   .86 y2= -1.03 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3346    2346     3426    31   131 6/1/2020  
AAA1     1 Iraq Confirmed cc1=  .988725 cc2=  .828597 lx=  8.20577 if=  65 il= 103 5/4/2020   n=  38 now=   14268 end=       3662      2346      3426 U=    24.66 T=   83.0 p1= -74.3 p2=   389.6 ed=   141 6/11/2020   x1=  65. x2= 103. y1=   .73 y2=  -.81 BEST
AAA2     1 Iraq Confirmed cc1=  .988726 cc2=  .828597 lx=  8.20977 if=  65 il= 103 5/4/2020   n=  38 now=   14268 end=       3662      2346      3426 U=    24.66 T=   83.0 p1= -74.3 p2=   389.6 ed=   141 6/11/2020   x1=  65. x2= 103. y1=   .73 y2=  -.81 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3662    2346     3426    31   141 6/11/2020 
AAA2     1 Iraq Confirmed cc1=  .988373 cc2=  .826151 lx=  8.24577 if=  66 il= 103 5/4/2020   n=  37 now=   14268 end=       3811      2346      3426 U=    25.95 T=   84.2 p1= -73.3 p2=   374.4 ed=   145 6/15/2020   x1=  66. x2= 103. y1=   .70 y2=  -.72     
GP: Confirmed Iraq 5/4/2020        103   14268     3811    2346     3426    31   145 6/15/2020 
AAA2     1 Iraq Confirmed cc1=  .990220 cc2=  .772002 lx= 11.56577 if=  83 il= 103 5/4/2020   n=  20 now=   14268 end=     105427      2346      3426 U=   157.21 T=  313.1 p1= 638.9 p2=    13.5 ed=   684 12/6/2021   x1=  83. x2= 103. y1=  1.46 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   684 12/6/2021 
AAA2     1 Iraq Confirmed cc1=  .991178 cc2=  .767572 lx= 11.56577 if=  84 il= 103 5/4/2020   n=  19 now=   14268 end=     105427      2346      3426 U=   152.31 T=  306.5 p1= 638.9 p2=    13.5 ed=   665 11/17/2021  x1=  84. x2= 103. y1=  1.46 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   665 11/17/2021
AAA2     1 Iraq Confirmed cc1=  .991309 cc2=  .755606 lx= 11.56577 if=  86 il= 103 5/4/2020   n=  17 now=   14268 end=     105427      2346      3426 U=   149.18 T=  302.4 p1= 638.9 p2=    13.5 ed=   654 11/6/2021   x1=  86. x2= 103. y1=  1.45 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   654 11/6/2021 
AAA2     1 Iraq Confirmed cc1=  .992199 cc2=  .749663 lx= 11.56577 if=  87 il= 103 5/4/2020   n=  16 now=   14268 end=     105427      2346      3426 U=   146.67 T=  299.0 p1= 638.9 p2=    13.5 ed=   645 10/28/2021  x1=  87. x2= 103. y1=  1.45 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   645 10/28/2021
AAA2     1 Iraq Confirmed cc1=  .993386 cc2=  .743386 lx= 11.56577 if=  88 il= 103 5/4/2020   n=  15 now=   14268 end=     105427      2346      3426 U=   142.76 T=  293.8 p1= 638.9 p2=    13.5 ed=   630 10/13/2021  x1=  88. x2= 103. y1=  1.44 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   630 10/13/2021
AAA2     1 Iraq Confirmed cc1=  .994369 cc2=  .736170 lx= 11.56577 if=  89 il= 103 5/4/2020   n=  14 now=   14268 end=     105427      2346      3426 U=   140.37 T=  290.6 p1= 638.9 p2=    13.5 ed=   621 10/4/2021   x1=  89. x2= 103. y1=  1.44 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   621 10/4/2021 
AAA2     1 Iraq Confirmed cc1=  .995748 cc2=  .728487 lx= 11.56577 if=  90 il= 103 5/4/2020   n=  13 now=   14268 end=     105427      2346      3426 U=   136.08 T=  284.9 p1= 638.9 p2=    13.5 ed=   606 9/19/2021   x1=  90. x2= 103. y1=  1.43 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   606 9/19/2021 
AAA2     1 Iraq Confirmed cc1=  .996772 cc2=  .719422 lx= 11.56577 if=  91 il= 103 5/4/2020   n=  12 now=   14268 end=     105427      2346      3426 U=   131.52 T=  278.8 p1= 638.9 p2=    13.5 ed=   589 9/2/2021    x1=  91. x2= 103. y1=  1.43 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   589 9/2/2021  
AAA2     1 Iraq Confirmed cc1=  .997151 cc2=  .708476 lx= 11.56577 if=  92 il= 103 5/4/2020   n=  11 now=   14268 end=     105427      2346      3426 U=   130.11 T=  276.9 p1= 638.9 p2=    13.5 ed=   583 8/27/2021   x1=  92. x2= 103. y1=  1.42 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   583 8/27/2021 
AAA2     1 Iraq Confirmed cc1=  .997896 cc2=  .696385 lx= 11.56577 if=  93 il= 103 5/4/2020   n=  10 now=   14268 end=     105427      2346      3426 U=   124.83 T=  269.8 p1= 638.9 p2=    13.5 ed=   564 8/8/2021    x1=  93. x2= 103. y1=  1.42 y2=  1.34     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   564 8/8/2021  
AAA2     1 Iraq Confirmed cc1=  .997611 cc2=  .681383 lx= 10.93577 if=  94 il= 103 5/4/2020   n=   9 now=   14268 end=      56149      2346      3426 U=   104.46 T=  223.7 p1= 293.5 p2=    25.4 ed=   470 5/6/2021    x1=  94. x2= 103. y1=  1.24 y2=  1.16     
GP: Confirmed Iraq 5/4/2020        103   14268    -        2346     3426    31   470 5/6/2021  
AAA2     1 Iraq Confirmed cc1=  .997780 cc2=  .664447 lx=  8.50577 if=  95 il= 103 5/4/2020   n=   8 now=   14268 end=       4943      2346      3426 U=    27.29 T=   95.0 p1= -65.4 p2=   288.7 ed=   159 6/29/2020   x1=  95. x2= 103. y1=   .00 y2=  -.29     
GP: Confirmed Iraq 5/4/2020        103   14268     4943    2346     3426    31   159 6/29/2020 
AAA1     1 Iraq Confirmed cc1=  .999674 cc2=  .646121 lx=  8.07577 if=  96 il= 103 5/4/2020   n=   7 now=   14268 end=       3215      2346      3426 U=    12.40 T=   88.7 p1= -77.5 p2=   443.8 ed=   117 5/18/2020   x1=  96. x2= 103. y1=  -.59 y2= -1.15 BEST
AAA2     1 Iraq Confirmed cc1=  .999674 cc2=  .646121 lx=  8.07977 if=  96 il= 103 5/4/2020   n=   7 now=   14268 end=       3215      2346      3426 U=    12.40 T=   88.7 p1= -77.5 p2=   443.8 ed=   117 5/18/2020   x1=  96. x2= 103. y1=  -.59 y2= -1.15 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3215    2346     3426    31   117 5/18/2020 
AAA1     1 Iraq Confirmed cc1=  .999522 cc2=  .621558 lx=  8.06577 if=  97 il= 103 5/4/2020   n=   6 now=   14268 end=       3183      2346      3426 U=    12.09 T=   88.7 p1= -77.7 p2=   448.3 ed=   117 5/18/2020   x1=  97. x2= 103. y1=  -.69 y2= -1.19 BEST
AAA2     1 Iraq Confirmed cc1=  .999522 cc2=  .621558 lx=  8.06177 if=  97 il= 103 5/4/2020   n=   6 now=   14268 end=       3183      2346      3426 U=    12.09 T=   88.7 p1= -77.7 p2=   448.3 ed=   117 5/18/2020   x1=  97. x2= 103. y1=  -.69 y2= -1.19 BEST
GP: Confirmed Iraq 5/4/2020        103   14268     3183    2346     3426    31   117 5/18/2020 
AAA2     1 Iraq Confirmed cc1=  .999281 cc2=  .591032 lx=  8.02577 if=  98 il= 103 5/4/2020   n=   5 now=   14268 end=       3058      2346      3426 U=    10.70 T=   88.8 p1= -78.6 p2=   466.6 ed=   114 5/15/2020   x1=  98. x2= 103. y1=  -.86 y2= -1.33     
GP: Confirmed Iraq 5/4/2020        103   14268     3058    2346     3426    31   114 5/15/2020 
AAA1     1 Iraq Confirmed cc1=  .996186 cc2=  .878335 lx=  8.16577 if=  33 il= 104 5/5/2020   n=  71 now=   14268 end=       3518      2431      3426 U=    22.94 T=   81.2 p1= -75.3 p2=   405.6 ed=   135 6/5/2020    x1=  33. x2= 104. y1=  2.10 y2= -1.00 BEST
AAA2     1 Iraq Confirmed cc1=  .996186 cc2=  .878335 lx=  8.16477 if=  33 il= 104 5/5/2020   n=  71 now=   14268 end=       3518      2431      3426 U=    22.94 T=   81.2 p1= -75.3 p2=   405.6 ed=   135 6/5/2020    x1=  33. x2= 104. y1=  2.10 y2= -1.00 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3518    2431     3426    28   135 6/5/2020  
AAA1     1 Iraq Confirmed cc1=  .996170 cc2=  .877491 lx=  8.17577 if=  34 il= 104 5/5/2020   n=  70 now=   14268 end=       3553      2431      3426 U=    22.80 T=   81.9 p1= -75.1 p2=   401.6 ed=   135 6/5/2020    x1=  34. x2= 104. y1=  2.10 y2=  -.97 BEST
AAA2     1 Iraq Confirmed cc1=  .996170 cc2=  .877491 lx=  8.17877 if=  34 il= 104 5/5/2020   n=  70 now=   14268 end=       3553      2431      3426 U=    22.80 T=   81.9 p1= -75.1 p2=   401.6 ed=   135 6/5/2020    x1=  34. x2= 104. y1=  2.10 y2=  -.97 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3553    2431     3426    28   135 6/5/2020  
AAA1     1 Iraq Confirmed cc1=  .996344 cc2=  .876821 lx=  8.20577 if=  35 il= 104 5/5/2020   n=  69 now=   14268 end=       3662      2431      3426 U=    24.83 T=   81.8 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  35. x2= 104. y1=  1.89 y2=  -.89 BEST
AAA2     1 Iraq Confirmed cc1=  .996344 cc2=  .876821 lx=  8.20377 if=  35 il= 104 5/5/2020   n=  69 now=   14268 end=       3662      2431      3426 U=    24.83 T=   81.8 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  35. x2= 104. y1=  1.89 y2=  -.89 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3662    2431     3426    28   140 6/10/2020 
AAA1     1 Iraq Confirmed cc1=  .996182 cc2=  .875796 lx=  8.20577 if=  36 il= 104 5/5/2020   n=  68 now=   14268 end=       3662      2431      3426 U=    24.94 T=   81.7 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  36. x2= 104. y1=  1.83 y2=  -.89 BEST
AAA2     1 Iraq Confirmed cc1=  .996182 cc2=  .875796 lx=  8.20477 if=  36 il= 104 5/5/2020   n=  68 now=   14268 end=       3662      2431      3426 U=    24.94 T=   81.7 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  36. x2= 104. y1=  1.83 y2=  -.89 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3662    2431     3426    28   140 6/10/2020 
AAA1     1 Iraq Confirmed cc1=  .996012 cc2=  .874744 lx=  8.20577 if=  37 il= 104 5/5/2020   n=  67 now=   14268 end=       3662      2431      3426 U=    24.57 T=   82.1 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  37. x2= 104. y1=  1.83 y2=  -.89 BEST
AAA2     1 Iraq Confirmed cc1=  .996012 cc2=  .874744 lx=  8.20277 if=  37 il= 104 5/5/2020   n=  67 now=   14268 end=       3662      2431      3426 U=    24.57 T=   82.1 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  37. x2= 104. y1=  1.83 y2=  -.89 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3662    2431     3426    28   140 6/10/2020 
AAA1     1 Iraq Confirmed cc1=  .995842 cc2=  .873673 lx=  8.20577 if=  38 il= 104 5/5/2020   n=  66 now=   14268 end=       3662      2431      3426 U=    25.17 T=   81.5 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  38. x2= 104. y1=  1.73 y2=  -.89 BEST
AAA2     1 Iraq Confirmed cc1=  .995843 cc2=  .873673 lx=  8.20777 if=  38 il= 104 5/5/2020   n=  66 now=   14268 end=       3662      2431      3426 U=    25.17 T=   81.5 p1= -74.3 p2=   389.6 ed=   140 6/10/2020   x1=  38. x2= 104. y1=  1.73 y2=  -.89 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3662    2431     3426    28   140 6/10/2020 
AAA1     1 Iraq Confirmed cc1=  .995667 cc2=  .872576 lx=  8.20577 if=  39 il= 104 5/5/2020   n=  65 now=   14268 end=       3662      2431      3426 U=    25.46 T=   81.3 p1= -74.3 p2=   389.6 ed=   141 6/11/2020   x1=  39. x2= 104. y1=  1.66 y2=  -.89 BEST
AAA2     1 Iraq Confirmed cc1=  .995667 cc2=  .872576 lx=  8.20277 if=  39 il= 104 5/5/2020   n=  65 now=   14268 end=       3662      2431      3426 U=    25.46 T=   81.3 p1= -74.3 p2=   389.6 ed=   141 6/11/2020   x1=  39. x2= 104. y1=  1.66 y2=  -.89 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3662    2431     3426    28   141 6/11/2020 
AAA1     1 Iraq Confirmed cc1=  .995536 cc2=  .871502 lx=  8.19577 if=  40 il= 104 5/5/2020   n=  64 now=   14268 end=       3625      2431      3426 U=    25.46 T=   80.7 p1= -74.6 p2=   393.6 ed=   140 6/10/2020   x1=  40. x2= 104. y1=  1.60 y2=  -.92 BEST
AAA2     1 Iraq Confirmed cc1=  .995536 cc2=  .871502 lx=  8.19477 if=  40 il= 104 5/5/2020   n=  64 now=   14268 end=       3625      2431      3426 U=    25.46 T=   80.7 p1= -74.6 p2=   393.6 ed=   140 6/10/2020   x1=  40. x2= 104. y1=  1.60 y2=  -.92 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3625    2431     3426    28   140 6/10/2020 
AAA1     1 Iraq Confirmed cc1=  .995475 cc2=  .870475 lx=  8.18577 if=  41 il= 104 5/5/2020   n=  63 now=   14268 end=       3589      2431      3426 U=    25.26 T=   80.2 p1= -74.8 p2=   397.5 ed=   139 6/9/2020    x1=  41. x2= 104. y1=  1.55 y2=  -.94 BEST
AAA2     1 Iraq Confirmed cc1=  .995475 cc2=  .870475 lx=  8.18377 if=  41 il= 104 5/5/2020   n=  63 now=   14268 end=       3589      2431      3426 U=    25.26 T=   80.2 p1= -74.8 p2=   397.5 ed=   139 6/9/2020    x1=  41. x2= 104. y1=  1.55 y2=  -.94 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3589    2431     3426    28   139 6/9/2020  
AAA1     1 Iraq Confirmed cc1=  .995454 cc2=  .869466 lx=  8.17577 if=  42 il= 104 5/5/2020   n=  62 now=   14268 end=       3553      2431      3426 U=    24.81 T=   80.0 p1= -75.1 p2=   401.6 ed=   138 6/8/2020    x1=  42. x2= 104. y1=  1.53 y2=  -.97 BEST
AAA2     1 Iraq Confirmed cc1=  .995455 cc2=  .869466 lx=  8.17177 if=  42 il= 104 5/5/2020   n=  62 now=   14268 end=       3553      2431      3426 U=    24.81 T=   80.0 p1= -75.1 p2=   401.6 ed=   138 6/8/2020    x1=  42. x2= 104. y1=  1.53 y2=  -.97 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3553    2431     3426    28   138 6/8/2020  
AAA1     1 Iraq Confirmed cc1=  .995397 cc2=  .868397 lx=  8.16577 if=  43 il= 104 5/5/2020   n=  61 now=   14268 end=       3518      2431      3426 U=    24.17 T=   79.9 p1= -75.3 p2=   405.6 ed=   136 6/6/2020    x1=  43. x2= 104. y1=  1.53 y2= -1.00 BEST
AAA2     1 Iraq Confirmed cc1=  .995398 cc2=  .868397 lx=  8.16177 if=  43 il= 104 5/5/2020   n=  61 now=   14268 end=       3518      2431      3426 U=    24.17 T=   79.9 p1= -75.3 p2=   405.6 ed=   136 6/6/2020    x1=  43. x2= 104. y1=  1.53 y2= -1.00 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3518    2431     3426    28   136 6/6/2020  
AAA1     1 Iraq Confirmed cc1=  .995249 cc2=  .867212 lx=  8.15577 if=  44 il= 104 5/5/2020   n=  60 now=   14268 end=       3483      2431      3426 U=    23.82 T=   79.6 p1= -75.6 p2=   409.6 ed=   135 6/5/2020    x1=  44. x2= 104. y1=  1.50 y2= -1.02 BEST
AAA2     1 Iraq Confirmed cc1=  .995249 cc2=  .867212 lx=  8.15477 if=  44 il= 104 5/5/2020   n=  60 now=   14268 end=       3483      2431      3426 U=    23.82 T=   79.6 p1= -75.6 p2=   409.6 ed=   135 6/5/2020    x1=  44. x2= 104. y1=  1.50 y2= -1.02 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3483    2431     3426    28   135 6/5/2020  
AAA1     1 Iraq Confirmed cc1=  .995080 cc2=  .865981 lx=  8.14577 if=  45 il= 104 5/5/2020   n=  59 now=   14268 end=       3448      2431      3426 U=    23.83 T=   79.0 p1= -75.8 p2=   413.8 ed=   135 6/5/2020    x1=  45. x2= 104. y1=  1.42 y2= -1.05 BEST
AAA2     1 Iraq Confirmed cc1=  .995081 cc2=  .865981 lx=  8.14777 if=  45 il= 104 5/5/2020   n=  59 now=   14268 end=       3448      2431      3426 U=    23.83 T=   79.0 p1= -75.8 p2=   413.8 ed=   135 6/5/2020    x1=  45. x2= 104. y1=  1.42 y2= -1.05 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3448    2431     3426    28   135 6/5/2020  
AAA1     1 Iraq Confirmed cc1=  .995006 cc2=  .864817 lx=  8.13577 if=  46 il= 104 5/5/2020   n=  58 now=   14268 end=       3414      2431      3426 U=    23.42 T=   78.7 p1= -76.1 p2=   417.9 ed=   133 6/3/2020    x1=  46. x2= 104. y1=  1.40 y2= -1.08 BEST
AAA2     1 Iraq Confirmed cc1=  .995006 cc2=  .864817 lx=  8.13877 if=  46 il= 104 5/5/2020   n=  58 now=   14268 end=       3414      2431      3426 U=    23.42 T=   78.7 p1= -76.1 p2=   417.9 ed=   133 6/3/2020    x1=  46. x2= 104. y1=  1.40 y2= -1.08 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3414    2431     3426    28   133 6/3/2020  
AAA1     1 Iraq Confirmed cc1=  .994905 cc2=  .863599 lx=  8.12577 if=  47 il= 104 5/5/2020   n=  57 now=   14268 end=       3380      2431      3426 U=    22.77 T=   78.7 p1= -76.3 p2=   422.1 ed=   132 6/2/2020    x1=  47. x2= 104. y1=  1.39 y2= -1.11 BEST
AAA2     1 Iraq Confirmed cc1=  .994906 cc2=  .863599 lx=  8.13077 if=  47 il= 104 5/5/2020   n=  57 now=   14268 end=       3380      2431      3426 U=    22.77 T=   78.7 p1= -76.3 p2=   422.1 ed=   132 6/2/2020    x1=  47. x2= 104. y1=  1.39 y2= -1.11 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3380    2431     3426    28   132 6/2/2020  
AAA1     1 Iraq Confirmed cc1=  .994702 cc2=  .862249 lx=  8.12577 if=  48 il= 104 5/5/2020   n=  56 now=   14268 end=       3380      2431      3426 U=    22.76 T=   78.8 p1= -76.3 p2=   422.1 ed=   132 6/2/2020    x1=  48. x2= 104. y1=  1.35 y2= -1.11 BEST
AAA2     1 Iraq Confirmed cc1=  .994702 cc2=  .862249 lx=  8.12477 if=  48 il= 104 5/5/2020   n=  56 now=   14268 end=       3380      2431      3426 U=    22.76 T=   78.8 p1= -76.3 p2=   422.1 ed=   132 6/2/2020    x1=  48. x2= 104. y1=  1.35 y2= -1.11 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3380    2431     3426    28   132 6/2/2020  
AAA1     1 Iraq Confirmed cc1=  .994501 cc2=  .860870 lx=  8.11577 if=  49 il= 104 5/5/2020   n=  55 now=   14268 end=       3346      2431      3426 U=    22.10 T=   78.8 p1= -76.5 p2=   426.4 ed=   130 5/31/2020   x1=  49. x2= 104. y1=  1.35 y2= -1.14 BEST
AAA2     1 Iraq Confirmed cc1=  .994501 cc2=  .860870 lx=  8.11877 if=  49 il= 104 5/5/2020   n=  55 now=   14268 end=       3346      2431      3426 U=    22.10 T=   78.8 p1= -76.5 p2=   426.4 ed=   130 5/31/2020   x1=  49. x2= 104. y1=  1.35 y2= -1.14 BEST
GP: Confirmed Iraq 5/5/2020        104   14268     3346    2431     3426    28   130 5/31/2020 
