TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      203736.00000       12.22458
TAB:  Peru Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Peru Confirmed cc1=  .998911 cc2=  .819306 lx= 12.99458 if=  85 il= 115 5/16/2020  n=  30 now=  203736 end=     440022     88541    259684 U=    37.59 T=  132.7 p1= 116.0 p2=    46.3 ed=   221 8/30/2020   x1=  85. x2= 115. y1=  1.27 y2=   .47     
GP: Confirmed Peru 5/16/2020       115  203736   440022   88541   259684     5   221 8/30/2020 
AAA2     1 Peru Confirmed cc1=  .998997 cc2=  .816423 lx= 12.84458 if=  86 il= 115 5/16/2020  n=  29 now=  203736 end=     378730     88541    259684 U=    34.92 T=  128.1 p1=  85.9 p2=    53.8 ed=   210 8/19/2020   x1=  86. x2= 115. y1=  1.20 y2=   .37     
GP: Confirmed Peru 5/16/2020       115  203736   378730   88541   259684     5   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .999107 cc2=  .813412 lx= 12.71458 if=  87 il= 115 5/16/2020  n=  28 now=  203736 end=     332561     88541    259684 U=    32.43 T=  124.1 p1=  63.2 p2=    61.3 ed=   200 8/9/2020    x1=  87. x2= 115. y1=  1.14 y2=   .28     
GP: Confirmed Peru 5/16/2020       115  203736   332561   88541   259684     5   200 8/9/2020  
AAA2     1 Peru Confirmed cc1=  .999191 cc2=  .810209 lx= 12.60458 if=  88 il= 115 5/16/2020  n=  27 now=  203736 end=     297919     88541    259684 U=    30.42 T=  120.9 p1=  46.2 p2=    68.4 ed=   192 8/1/2020    x1=  88. x2= 115. y1=  1.08 y2=   .19     
GP: Confirmed Peru 5/16/2020       115  203736   297919   88541   259684     5   192 8/1/2020  
AAA2     1 Peru Confirmed cc1=  .999302 cc2=  .806852 lx= 12.50458 if=  89 il= 115 5/16/2020  n=  26 now=  203736 end=     269569     88541    259684 U=    28.15 T=  118.0 p1=  32.3 p2=    75.6 ed=   184 7/24/2020   x1=  89. x2= 115. y1=  1.03 y2=   .11     
GP: Confirmed Peru 5/16/2020       115  203736   269569   88541   259684     5   184 7/24/2020 
AAA1     1 Peru Confirmed cc1=  .999277 cc2=  .803160 lx= 12.45458 if=  90 il= 115 5/16/2020  n=  25 now=  203736 end=     256422     88541    259684 U=    27.20 T=  116.7 p1=  25.9 p2=    79.5 ed=   180 7/20/2020   x1=  90. x2= 115. y1=   .98 y2=   .06 BEST
AAA2     1 Peru Confirmed cc1=  .999277 cc2=  .803160 lx= 12.45058 if=  90 il= 115 5/16/2020  n=  25 now=  203736 end=     256422     88541    259684 U=    27.20 T=  116.7 p1=  25.9 p2=    79.5 ed=   180 7/20/2020   x1=  90. x2= 115. y1=   .98 y2=   .06 BEST
GP: Confirmed Peru 5/16/2020       115  203736   256422   88541   259684     5   180 7/20/2020 
AAA2     1 Peru Confirmed cc1=  .999251 cc2=  .799251 lx= 12.39458 if=  91 il= 115 5/16/2020  n=  24 now=  203736 end=     241489     88541    259684 U=    25.96 T=  115.1 p1=  18.5 p2=    84.4 ed=   176 7/16/2020   x1=  91. x2= 115. y1=   .93 y2=   .00     
GP: Confirmed Peru 5/16/2020       115  203736   241489   88541   259684     5   176 7/16/2020 
AAA2     1 Peru Confirmed cc1=  .999189 cc2=  .795065 lx= 12.36458 if=  92 il= 115 5/16/2020  n=  23 now=  203736 end=     234352     88541    259684 U=    25.29 T=  114.3 p1=  15.0 p2=    86.9 ed=   174 7/14/2020   x1=  92. x2= 115. y1=   .88 y2=  -.03     
GP: Confirmed Peru 5/16/2020       115  203736   234352   88541   259684     5   174 7/14/2020 
AAA2     1 Peru Confirmed cc1=  .999096 cc2=  .785895 lx= 12.41458 if=  94 il= 115 5/16/2020  n=  21 now=  203736 end=     246367     88541    259684 U=    26.29 T=  115.6 p1=  20.9 p2=    82.7 ed=   177 7/17/2020   x1=  94. x2= 115. y1=   .82 y2=   .02     
GP: Confirmed Peru 5/16/2020       115  203736   246367   88541   259684     5   177 7/17/2020 
AAA2     1 Peru Confirmed cc1=  .998996 cc2=  .780778 lx= 12.37458 if=  95 il= 115 5/16/2020  n=  20 now=  203736 end=     236707     88541    259684 U=    25.54 T=  114.6 p1=  16.2 p2=    86.1 ed=   174 7/14/2020   x1=  95. x2= 115. y1=   .77 y2=  -.02     
GP: Confirmed Peru 5/16/2020       115  203736   236707   88541   259684     5   174 7/14/2020 
AAA2     1 Peru Confirmed cc1=  .998902 cc2=  .775295 lx= 12.32458 if=  96 il= 115 5/16/2020  n=  19 now=  203736 end=     225163     88541    259684 U=    24.00 T=  113.3 p1=  10.5 p2=    90.5 ed=   169 7/9/2020    x1=  96. x2= 115. y1=   .72 y2=  -.07     
GP: Confirmed Peru 5/16/2020       115  203736   225163   88541   259684     5   169 7/9/2020  
AAA2     1 Peru Confirmed cc1=  .998752 cc2=  .769336 lx= 12.36458 if=  97 il= 115 5/16/2020  n=  18 now=  203736 end=     234352     88541    259684 U=    24.71 T=  114.3 p1=  15.0 p2=    86.9 ed=   172 7/12/2020   x1=  97. x2= 115. y1=   .70 y2=  -.03     
GP: Confirmed Peru 5/16/2020       115  203736   234352   88541   259684     5   172 7/12/2020 
AAA2     1 Peru Confirmed cc1=  .998604 cc2=  .762901 lx= 12.44458 if=  98 il= 115 5/16/2020  n=  17 now=  203736 end=     253870     88541    259684 U=    26.26 T=  116.4 p1=  24.6 p2=    80.3 ed=   178 7/18/2020   x1=  98. x2= 115. y1=   .70 y2=   .05     
GP: Confirmed Peru 5/16/2020       115  203736   253870   88541   259684     5   178 7/18/2020 
AAA2     1 Peru Confirmed cc1=  .998444 cc2=  .755908 lx= 12.56458 if=  99 il= 115 5/16/2020  n=  16 now=  203736 end=     286238     88541    259684 U=    28.76 T=  119.6 p1=  40.5 p2=    71.2 ed=   187 7/27/2020   x1=  99. x2= 115. y1=   .72 y2=   .16     
GP: Confirmed Peru 5/16/2020       115  203736   286238   88541   259684     5   187 7/27/2020 
AAA2     1 Peru Confirmed cc1=  .998194 cc2=  .748194 lx= 12.68458 if= 100 il= 115 5/16/2020  n=  15 now=  203736 end=     322732     88541    259684 U=    31.68 T=  123.1 p1=  58.4 p2=    63.1 ed=   197 8/6/2020    x1= 100. x2= 115. y1=   .73 y2=   .26     
GP: Confirmed Peru 5/16/2020       115  203736   322732   88541   259684     5   197 8/6/2020  
AAA2     1 Peru Confirmed cc1=  .997830 cc2=  .739631 lx= 12.61458 if= 101 il= 115 5/16/2020  n=  14 now=  203736 end=     300914     88541    259684 U=    29.81 T=  121.0 p1=  47.7 p2=    67.7 ed=   191 7/31/2020   x1= 101. x2= 115. y1=   .67 y2=   .20     
GP: Confirmed Peru 5/16/2020       115  203736   300914   88541   259684     5   191 7/31/2020 
AAA2     1 Peru Confirmed cc1=  .997356 cc2=  .730095 lx= 12.70458 if= 102 il= 115 5/16/2020  n=  13 now=  203736 end=     329252     88541    259684 U=    32.07 T=  123.7 p1=  61.6 p2=    61.9 ed=   199 8/8/2020    x1= 102. x2= 115. y1=   .68 y2=   .27     
GP: Confirmed Peru 5/16/2020       115  203736   329252   88541   259684     5   199 8/8/2020  
AAA2     1 Peru Confirmed cc1=  .996731 cc2=  .719381 lx= 12.60458 if= 103 il= 115 5/16/2020  n=  12 now=  203736 end=     297919     88541    259684 U=    28.87 T=  120.6 p1=  46.2 p2=    68.4 ed=   188 7/28/2020   x1= 103. x2= 115. y1=   .61 y2=   .19     
GP: Confirmed Peru 5/16/2020       115  203736   297919   88541   259684     5   188 7/28/2020 
AAA2     1 Peru Confirmed cc1=  .996735 cc2=  .708060 lx= 13.68458 if= 104 il= 115 5/16/2020  n=  11 now=  203736 end=     877278     88541    259684 U=    51.34 T=  157.6 p1= 330.6 p2=    23.2 ed=   278 10/26/2020  x1= 104. x2= 115. y1=  1.04 y2=   .83     
GP: Confirmed Peru 5/16/2020       115  203736    -       88541   259684     5   278 10/26/2020
AAA2     1 Peru Confirmed cc1=  .993083 cc2=  .639530 lx= 14.22458 if= 108 il= 115 5/16/2020  n=   7 now=  203736 end=    1505416     88541    259684 U=    67.66 T=  185.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1= 108. x2= 115. y1=  1.14 y2=  1.04     
GP: Confirmed Peru 5/16/2020       115  203736    -       88541   259684     5   345 1/1/2021  
AAA2     1 Peru Confirmed cc1=  .995389 cc2=  .617425 lx= 14.22458 if= 109 il= 115 5/16/2020  n=   6 now=  203736 end=    1505416     88541    259684 U=    64.95 T=  182.6 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1= 109. x2= 115. y1=  1.13 y2=  1.04     
GP: Confirmed Peru 5/16/2020       115  203736    -       88541   259684     5   335 12/22/2020
AAA2     1 Peru Confirmed cc1=  .999519 cc2=  .591271 lx= 13.01458 if= 110 il= 115 5/16/2020  n=   5 now=  203736 end=     448911     88541    259684 U=    34.66 T=  131.8 p1= 120.3 p2=    45.4 ed=   213 8/22/2020   x1= 110. x2= 115. y1=   .63 y2=   .48     
GP: Confirmed Peru 5/16/2020       115  203736   448911   88541   259684     5   213 8/22/2020 
AAA2     1 Peru Confirmed cc1=  .998485 cc2=  .881444 lx= 12.75458 if=  44 il= 116 5/17/2020  n=  72 now=  203736 end=     346133     92273    267211 U=    31.76 T=  124.9 p1=  69.9 p2=    58.9 ed=   199 8/8/2020    x1=  44. x2= 116. y1=  2.55 y2=   .28     
GP: Confirmed Peru 5/17/2020       116  203736   346133   92273   267211     7   199 8/8/2020  
AAA2     1 Peru Confirmed cc1=  .998528 cc2=  .880677 lx= 12.80458 if=  45 il= 116 5/17/2020  n=  71 now=  203736 end=     363880     92273    267211 U=    31.79 T=  126.1 p1=  78.6 p2=    56.0 ed=   201 8/10/2020   x1=  45. x2= 116. y1=  2.55 y2=   .32     
GP: Confirmed Peru 5/17/2020       116  203736   363880   92273   267211     7   201 8/10/2020 
AAA2     1 Peru Confirmed cc1=  .998736 cc2=  .880058 lx= 12.88458 if=  46 il= 116 5/17/2020  n=  70 now=  203736 end=     394186     92273    267211 U=    34.43 T=  128.8 p1=  93.5 p2=    51.7 ed=   210 8/19/2020   x1=  46. x2= 116. y1=  2.41 y2=   .37     
GP: Confirmed Peru 5/17/2020       116  203736   394186   92273   267211     7   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .998682 cc2=  .879159 lx= 12.89458 if=  47 il= 116 5/17/2020  n=  69 now=  203736 end=     398148     92273    267211 U=    34.27 T=  129.0 p1=  95.4 p2=    51.2 ed=   209 8/18/2020   x1=  47. x2= 116. y1=  2.39 y2=   .38     
GP: Confirmed Peru 5/17/2020       116  203736   398148   92273   267211     7   209 8/18/2020 
AAA2     1 Peru Confirmed cc1=  .998633 cc2=  .878247 lx= 12.90458 if=  48 il= 116 5/17/2020  n=  68 now=  203736 end=     402149     92273    267211 U=    34.60 T=  129.4 p1=  97.4 p2=    50.7 ed=   211 8/20/2020   x1=  48. x2= 116. y1=  2.35 y2=   .39     
GP: Confirmed Peru 5/17/2020       116  203736   402149   92273   267211     7   211 8/20/2020 
AAA2     1 Peru Confirmed cc1=  .998574 cc2=  .877306 lx= 12.91458 if=  49 il= 116 5/17/2020  n=  67 now=  203736 end=     406191     92273    267211 U=    34.19 T=  129.5 p1=  99.4 p2=    50.2 ed=   210 8/19/2020   x1=  49. x2= 116. y1=  2.35 y2=   .39     
GP: Confirmed Peru 5/17/2020       116  203736   406191   92273   267211     7   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .998551 cc2=  .876381 lx= 12.94458 if=  50 il= 116 5/17/2020  n=  66 now=  203736 end=     418561     92273    267211 U=    34.51 T=  130.3 p1= 105.4 p2=    48.7 ed=   211 8/20/2020   x1=  50. x2= 116. y1=  2.33 y2=   .41     
GP: Confirmed Peru 5/17/2020       116  203736   418561   92273   267211     7   211 8/20/2020 
AAA2     1 Peru Confirmed cc1=  .998537 cc2=  .875446 lx= 12.99458 if=  51 il= 116 5/17/2020  n=  65 now=  203736 end=     440022     92273    267211 U=    35.67 T=  131.9 p1= 116.0 p2=    46.3 ed=   216 8/25/2020   x1=  51. x2= 116. y1=  2.27 y2=   .45     
GP: Confirmed Peru 5/17/2020       116  203736   440022   92273   267211     7   216 8/25/2020 
AAA2     1 Peru Confirmed cc1=  .998474 cc2=  .874439 lx= 13.00458 if=  52 il= 116 5/17/2020  n=  64 now=  203736 end=     444444     92273    267211 U=    35.86 T=  132.2 p1= 118.1 p2=    45.8 ed=   216 8/25/2020   x1=  52. x2= 116. y1=  2.24 y2=   .45     
GP: Confirmed Peru 5/17/2020       116  203736   444444   92273   267211     7   216 8/25/2020 
AAA2     1 Peru Confirmed cc1=  .998405 cc2=  .873405 lx= 13.01458 if=  53 il= 116 5/17/2020  n=  63 now=  203736 end=     448911     92273    267211 U=    35.67 T=  132.4 p1= 120.3 p2=    45.4 ed=   216 8/25/2020   x1=  53. x2= 116. y1=  2.22 y2=   .46     
GP: Confirmed Peru 5/17/2020       116  203736   448911   92273   267211     7   216 8/25/2020 
AAA2     1 Peru Confirmed cc1=  .998354 cc2=  .872366 lx= 13.04458 if=  54 il= 116 5/17/2020  n=  62 now=  203736 end=     462582     92273    267211 U=    37.06 T=  133.7 p1= 127.0 p2=    44.0 ed=   221 8/30/2020   x1=  54. x2= 116. y1=  2.15 y2=   .48     
GP: Confirmed Peru 5/17/2020       116  203736   462582   92273   267211     7   221 8/30/2020 
AAA2     1 Peru Confirmed cc1=  .998287 cc2=  .871287 lx= 13.02458 if=  55 il= 116 5/17/2020  n=  61 now=  203736 end=     453422     92273    267211 U=    37.04 T=  133.2 p1= 122.6 p2=    44.9 ed=   220 8/29/2020   x1=  55. x2= 116. y1=  2.11 y2=   .47     
GP: Confirmed Peru 5/17/2020       116  203736   453422   92273   267211     7   220 8/29/2020 
AAA2     1 Peru Confirmed cc1=  .998239 cc2=  .870203 lx= 12.99458 if=  56 il= 116 5/17/2020  n=  60 now=  203736 end=     440022     92273    267211 U=    36.68 T=  132.4 p1= 116.0 p2=    46.3 ed=   218 8/27/2020   x1=  56. x2= 116. y1=  2.08 y2=   .45     
GP: Confirmed Peru 5/17/2020       116  203736   440022   92273   267211     7   218 8/27/2020 
AAA2     1 Peru Confirmed cc1=  .998196 cc2=  .869096 lx= 12.95458 if=  57 il= 116 5/17/2020  n=  59 now=  203736 end=     422768     92273    267211 U=    37.00 T=  131.5 p1= 107.5 p2=    48.2 ed=   218 8/27/2020   x1=  57. x2= 116. y1=  2.01 y2=   .42     
GP: Confirmed Peru 5/17/2020       116  203736   422768   92273   267211     7   218 8/27/2020 
AAA2     1 Peru Confirmed cc1=  .998311 cc2=  .868122 lx= 12.89458 if=  58 il= 116 5/17/2020  n=  58 now=  203736 end=     398148     92273    267211 U=    36.15 T=  129.7 p1=  95.4 p2=    51.2 ed=   215 8/24/2020   x1=  58. x2= 116. y1=  1.98 y2=   .38     
GP: Confirmed Peru 5/17/2020       116  203736   398148   92273   267211     7   215 8/24/2020 
AAA2     1 Peru Confirmed cc1=  .998448 cc2=  .867142 lx= 12.83458 if=  59 il= 116 5/17/2020  n=  57 now=  203736 end=     374962     92273    267211 U=    35.22 T=  127.9 p1=  84.0 p2=    54.3 ed=   211 8/20/2020   x1=  59. x2= 116. y1=  1.96 y2=   .34     
GP: Confirmed Peru 5/17/2020       116  203736   374962   92273   267211     7   211 8/20/2020 
AAA2     1 Peru Confirmed cc1=  .998593 cc2=  .866139 lx= 12.77458 if=  60 il= 116 5/17/2020  n=  56 now=  203736 end=     353126     92273    267211 U=    34.26 T=  126.1 p1=  73.3 p2=    57.7 ed=   206 8/15/2020   x1=  60. x2= 116. y1=  1.93 y2=   .29     
GP: Confirmed Peru 5/17/2020       116  203736   353126   92273   267211     7   206 8/15/2020 
AAA2     1 Peru Confirmed cc1=  .998735 cc2=  .865105 lx= 12.71458 if=  61 il= 116 5/17/2020  n=  55 now=  203736 end=     332561     92273    267211 U=    33.15 T=  124.2 p1=  63.2 p2=    61.3 ed=   202 8/11/2020   x1=  61. x2= 116. y1=  1.91 y2=   .25     
GP: Confirmed Peru 5/17/2020       116  203736   332561   92273   267211     7   202 8/11/2020 
AAA2     1 Peru Confirmed cc1=  .998836 cc2=  .863996 lx= 12.66458 if=  62 il= 116 5/17/2020  n=  54 now=  203736 end=     316342     92273    267211 U=    32.08 T=  122.7 p1=  55.3 p2=    64.4 ed=   198 8/7/2020    x1=  62. x2= 116. y1=  1.89 y2=   .21     
GP: Confirmed Peru 5/17/2020       116  203736   316342   92273   267211     7   198 8/7/2020  
AAA2     1 Peru Confirmed cc1=  .998871 cc2=  .862788 lx= 12.63458 if=  63 il= 116 5/17/2020  n=  53 now=  203736 end=     306992     92273    267211 U=    31.52 T=  121.8 p1=  50.7 p2=    66.4 ed=   196 8/5/2020    x1=  63. x2= 116. y1=  1.87 y2=   .18     
GP: Confirmed Peru 5/17/2020       116  203736   306992   92273   267211     7   196 8/5/2020  
AAA2     1 Peru Confirmed cc1=  .998895 cc2=  .861534 lx= 12.60458 if=  64 il= 116 5/17/2020  n=  52 now=  203736 end=     297919     92273    267211 U=    31.09 T=  120.9 p1=  46.2 p2=    68.4 ed=   194 8/3/2020    x1=  64. x2= 116. y1=  1.83 y2=   .16     
GP: Confirmed Peru 5/17/2020       116  203736   297919   92273   267211     7   194 8/3/2020  
AAA2     1 Peru Confirmed cc1=  .998935 cc2=  .860260 lx= 12.56458 if=  65 il= 116 5/17/2020  n=  51 now=  203736 end=     286238     92273    267211 U=    30.25 T=  119.8 p1=  40.5 p2=    71.2 ed=   191 7/31/2020   x1=  65. x2= 116. y1=  1.81 y2=   .12     
GP: Confirmed Peru 5/17/2020       116  203736   286238   92273   267211     7   191 7/31/2020 
AAA2     1 Peru Confirmed cc1=  .998933 cc2=  .858905 lx= 12.53458 if=  66 il= 116 5/17/2020  n=  50 now=  203736 end=     277778     92273    267211 U=    29.43 T=  118.9 p1=  36.3 p2=    73.3 ed=   188 7/28/2020   x1=  66. x2= 116. y1=  1.80 y2=   .10     
GP: Confirmed Peru 5/17/2020       116  203736   277778   92273   267211     7   188 7/28/2020 
AAA2     1 Peru Confirmed cc1=  .998882 cc2=  .857461 lx= 12.52458 if=  67 il= 116 5/17/2020  n=  49 now=  203736 end=     275014     92273    267211 U=    29.42 T=  118.6 p1=  35.0 p2=    74.1 ed=   188 7/28/2020   x1=  67. x2= 116. y1=  1.75 y2=   .09     
GP: Confirmed Peru 5/17/2020       116  203736   275014   92273   267211     7   188 7/28/2020 
AAA1     1 Peru Confirmed cc1=  .998847 cc2=  .855990 lx= 12.50458 if=  68 il= 116 5/17/2020  n=  48 now=  203736 end=     269569     92273    267211 U=    28.89 T=  118.0 p1=  32.3 p2=    75.6 ed=   186 7/26/2020   x1=  68. x2= 116. y1=  1.73 y2=   .07 BEST
AAA2     1 Peru Confirmed cc1=  .998847 cc2=  .855990 lx= 12.50658 if=  68 il= 116 5/17/2020  n=  48 now=  203736 end=     269569     92273    267211 U=    28.89 T=  118.0 p1=  32.3 p2=    75.6 ed=   186 7/26/2020   x1=  68. x2= 116. y1=  1.73 y2=   .07 BEST
GP: Confirmed Peru 5/17/2020       116  203736   269569   92273   267211     7   186 7/26/2020 
AAA1     1 Peru Confirmed cc1=  .998785 cc2=  .854448 lx= 12.49458 if=  69 il= 116 5/17/2020  n=  47 now=  203736 end=     266886     92273    267211 U=    28.50 T=  117.7 p1=  31.0 p2=    76.3 ed=   184 7/24/2020   x1=  69. x2= 116. y1=  1.71 y2=   .06 BEST
AAA2     1 Peru Confirmed cc1=  .998785 cc2=  .854448 lx= 12.49458 if=  69 il= 116 5/17/2020  n=  47 now=  203736 end=     266886     92273    267211 U=    28.50 T=  117.7 p1=  31.0 p2=    76.3 ed=   184 7/24/2020   x1=  69. x2= 116. y1=  1.71 y2=   .06 BEST
GP: Confirmed Peru 5/17/2020       116  203736   266886   92273   267211     7   184 7/24/2020 
AAA1     1 Peru Confirmed cc1=  .998706 cc2=  .852841 lx= 12.49458 if=  70 il= 116 5/17/2020  n=  46 now=  203736 end=     266886     92273    267211 U=    28.59 T=  117.7 p1=  31.0 p2=    76.3 ed=   185 7/25/2020   x1=  70. x2= 116. y1=  1.67 y2=   .06 BEST
AAA2     1 Peru Confirmed cc1=  .998706 cc2=  .852841 lx= 12.49158 if=  70 il= 116 5/17/2020  n=  46 now=  203736 end=     266886     92273    267211 U=    28.59 T=  117.7 p1=  31.0 p2=    76.3 ed=   185 7/25/2020   x1=  70. x2= 116. y1=  1.67 y2=   .06 BEST
GP: Confirmed Peru 5/17/2020       116  203736   266886   92273   267211     7   185 7/25/2020 
AAA1     1 Peru Confirmed cc1=  .998625 cc2=  .851183 lx= 12.48458 if=  71 il= 116 5/17/2020  n=  45 now=  203736 end=     264231     92273    267211 U=    28.06 T=  117.4 p1=  29.7 p2=    77.1 ed=   183 7/23/2020   x1=  71. x2= 116. y1=  1.65 y2=   .05 BEST
AAA2     1 Peru Confirmed cc1=  .998625 cc2=  .851183 lx= 12.48458 if=  71 il= 116 5/17/2020  n=  45 now=  203736 end=     264231     92273    267211 U=    28.06 T=  117.4 p1=  29.7 p2=    77.1 ed=   183 7/23/2020   x1=  71. x2= 116. y1=  1.65 y2=   .05 BEST
GP: Confirmed Peru 5/17/2020       116  203736   264231   92273   267211     7   183 7/23/2020 
AAA1     1 Peru Confirmed cc1=  .998540 cc2=  .849469 lx= 12.49458 if=  72 il= 116 5/17/2020  n=  44 now=  203736 end=     266886     92273    267211 U=    27.97 T=  117.7 p1=  31.0 p2=    76.3 ed=   183 7/23/2020   x1=  72. x2= 116. y1=  1.63 y2=   .06 BEST
AAA2     1 Peru Confirmed cc1=  .998540 cc2=  .849469 lx= 12.49558 if=  72 il= 116 5/17/2020  n=  44 now=  203736 end=     266886     92273    267211 U=    27.97 T=  117.7 p1=  31.0 p2=    76.3 ed=   183 7/23/2020   x1=  72. x2= 116. y1=  1.63 y2=   .06 BEST
GP: Confirmed Peru 5/17/2020       116  203736   266886   92273   267211     7   183 7/23/2020 
AAA2     1 Peru Confirmed cc1=  .998484 cc2=  .847729 lx= 12.52458 if=  73 il= 116 5/17/2020  n=  43 now=  203736 end=     275014     92273    267211 U=    28.05 T=  118.5 p1=  35.0 p2=    74.1 ed=   184 7/24/2020   x1=  73. x2= 116. y1=  1.62 y2=   .09     
GP: Confirmed Peru 5/17/2020       116  203736   275014   92273   267211     7   184 7/24/2020 
AAA2     1 Peru Confirmed cc1=  .998550 cc2=  .846051 lx= 12.59458 if=  74 il= 116 5/17/2020  n=  42 now=  203736 end=     294955     92273    267211 U=    29.34 T=  120.4 p1=  44.8 p2=    69.1 ed=   189 7/29/2020   x1=  74. x2= 116. y1=  1.58 y2=   .15     
GP: Confirmed Peru 5/17/2020       116  203736   294955   92273   267211     7   189 7/29/2020 
AAA2     1 Peru Confirmed cc1=  .998556 cc2=  .844253 lx= 12.64458 if=  75 il= 116 5/17/2020  n=  41 now=  203736 end=     310078     92273    267211 U=    29.81 T=  121.7 p1=  52.2 p2=    65.7 ed=   192 8/1/2020    x1=  75. x2= 116. y1=  1.57 y2=   .19     
GP: Confirmed Peru 5/17/2020       116  203736   310078   92273   267211     7   192 8/1/2020  
AAA2     1 Peru Confirmed cc1=  .999123 cc2=  .841009 lx= 12.96458 if=  77 il= 116 5/17/2020  n=  39 now=  203736 end=     427017     92273    267211 U=    35.55 T=  131.2 p1= 109.6 p2=    47.7 ed=   215 8/24/2020   x1=  77. x2= 116. y1=  1.52 y2=   .43     
GP: Confirmed Peru 5/17/2020       116  203736   427017   92273   267211     7   215 8/24/2020 
AAA2     1 Peru Confirmed cc1=  .999128 cc2=  .839000 lx= 13.04458 if=  78 il= 116 5/17/2020  n=  38 now=  203736 end=     462582     92273    267211 U=    37.20 T=  133.8 p1= 127.0 p2=    44.0 ed=   221 8/30/2020   x1=  78. x2= 116. y1=  1.50 y2=   .48     
GP: Confirmed Peru 5/17/2020       116  203736   462582   92273   267211     7   221 8/30/2020 
AAA2     1 Peru Confirmed cc1=  .999080 cc2=  .836858 lx= 13.09458 if=  79 il= 116 5/17/2020  n=  37 now=  203736 end=     486299     92273    267211 U=    37.90 T=  135.3 p1= 138.7 p2=    41.9 ed=   224 9/2/2020    x1=  79. x2= 116. y1=  1.48 y2=   .51     
GP: Confirmed Peru 5/17/2020       116  203736   486299   92273   267211     7   224 9/2/2020  
AAA2     1 Peru Confirmed cc1=  .999045 cc2=  .834646 lx= 13.16458 if=  80 il= 116 5/17/2020  n=  36 now=  203736 end=     521560     92273    267211 U=    39.26 T=  137.6 p1= 156.0 p2=    39.1 ed=   230 9/8/2020    x1=  80. x2= 116. y1=  1.47 y2=   .55     
GP: Confirmed Peru 5/17/2020       116  203736   521560   92273   267211     7   230 9/8/2020  
AAA2     1 Peru Confirmed cc1=  .998982 cc2=  .832315 lx= 13.22458 if=  81 il= 116 5/17/2020  n=  35 now=  203736 end=     553811     92273    267211 U=    40.00 T=  139.3 p1= 171.8 p2=    36.8 ed=   233 9/11/2020   x1=  81. x2= 116. y1=  1.46 y2=   .58     
GP: Confirmed Peru 5/17/2020       116  203736   553811   92273   267211     7   233 9/11/2020 
AAA2     1 Peru Confirmed cc1=  .998952 cc2=  .829921 lx= 13.35458 if=  82 il= 116 5/17/2020  n=  34 now=  203736 end=     630696     92273    267211 U=    43.95 T=  144.7 p1= 209.6 p2=    32.3 ed=   248 9/26/2020   x1=  82. x2= 116. y1=  1.43 y2=   .65     
GP: Confirmed Peru 5/17/2020       116  203736    -       92273   267211     7   248 9/26/2020 
AAA2     1 Peru Confirmed cc1=  .998991 cc2=  .827492 lx= 13.20458 if=  83 il= 116 5/17/2020  n=  33 now=  203736 end=     542845     92273    267211 U=    40.98 T=  139.4 p1= 166.4 p2=    37.5 ed=   236 9/14/2020   x1=  83. x2= 116. y1=  1.38 y2=   .57     
GP: Confirmed Peru 5/17/2020       116  203736   542845   92273   267211     7   236 9/14/2020 
AAA2     1 Peru Confirmed cc1=  .998963 cc2=  .824885 lx= 13.09458 if=  84 il= 116 5/17/2020  n=  32 now=  203736 end=     486299     92273    267211 U=    39.37 T=  136.0 p1= 138.7 p2=    41.9 ed=   228 9/6/2020    x1=  84. x2= 116. y1=  1.32 y2=   .51     
GP: Confirmed Peru 5/17/2020       116  203736   486299   92273   267211     7   228 9/6/2020  
AAA2     1 Peru Confirmed cc1=  .999008 cc2=  .822231 lx= 12.96458 if=  85 il= 116 5/17/2020  n=  31 now=  203736 end=     427017     92273    267211 U=    37.12 T=  131.8 p1= 109.6 p2=    47.7 ed=   219 8/28/2020   x1=  85. x2= 116. y1=  1.26 y2=   .43     
GP: Confirmed Peru 5/17/2020       116  203736   427017   92273   267211     7   219 8/28/2020 
AAA2     1 Peru Confirmed cc1=  .999091 cc2=  .819486 lx= 12.84458 if=  86 il= 116 5/17/2020  n=  30 now=  203736 end=     378730     92273    267211 U=    34.91 T=  128.0 p1=  85.9 p2=    53.8 ed=   210 8/19/2020   x1=  86. x2= 116. y1=  1.20 y2=   .35     
GP: Confirmed Peru 5/17/2020       116  203736   378730   92273   267211     7   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .999193 cc2=  .816618 lx= 12.72458 if=  87 il= 116 5/17/2020  n=  29 now=  203736 end=     335903     92273    267211 U=    32.56 T=  124.3 p1=  64.9 p2=    60.7 ed=   201 8/10/2020   x1=  87. x2= 116. y1=  1.15 y2=   .26     
GP: Confirmed Peru 5/17/2020       116  203736   335903   92273   267211     7   201 8/10/2020 
