TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8512.00000        9.04923
TAB:  US_New_Jersey_Monmouth Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     6369    4299     5188     7   101 5/2/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998646 cc2=  .819041 lx=  8.73923 if=  55 il=  85 4/16/2020  n=  30 now=    8512 end=       6243      4299      5188 U=    11.04 T=   74.1 p1= -26.7 p2=   136.3 ed=   100 5/1/2020    x1=  55. x2=  85. y1=  1.73 y2=  -.99     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     6243    4299     5188     7   100 5/1/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998622 cc2=  .816048 lx=  8.72923 if=  56 il=  85 4/16/2020  n=  29 now=    8512 end=       6180      4299      5188 U=    10.85 T=   74.0 p1= -27.4 p2=   137.7 ed=    99 4/30/2020   x1=  56. x2=  85. y1=  1.66 y2= -1.01     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     6180    4299     5188     7    99 4/30/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998559 cc2=  .812864 lx=  8.70923 if=  57 il=  85 4/16/2020  n=  28 now=    8512 end=       6058      4299      5188 U=    10.49 T=   73.8 p1= -28.8 p2=   140.5 ed=    98 4/29/2020   x1=  57. x2=  85. y1=  1.60 y2= -1.07     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     6058    4299     5188     7    98 4/29/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998422 cc2=  .809439 lx=  8.70923 if=  58 il=  85 4/16/2020  n=  27 now=    8512 end=       6058      4299      5188 U=    10.28 T=   74.0 p1= -28.8 p2=   140.5 ed=    98 4/29/2020   x1=  58. x2=  85. y1=  1.56 y2= -1.07     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     6058    4299     5188     7    98 4/29/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997880 cc2=  .797880 lx=  8.69923 if=  61 il=  85 4/16/2020  n=  24 now=    8512 end=       5998      4299      5188 U=    10.57 T=   73.4 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  61. x2=  85. y1=  1.17 y2= -1.10     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5998    4299     5188     7    98 4/29/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997879 cc2=  .793755 lx=  8.66923 if=  62 il=  85 4/16/2020  n=  23 now=    8512 end=       5821      4299      5188 U=    10.02 T=   73.0 p1= -31.6 p2=   146.2 ed=    96 4/27/2020   x1=  62. x2=  85. y1=  1.10 y2= -1.19     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5821    4299     5188     7    96 4/27/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997390 cc2=  .779172 lx=  8.62923 if=  65 il=  85 4/16/2020  n=  20 now=    8512 end=       5592      4299      5188 U=     9.46 T=   72.4 p1= -34.3 p2=   152.2 ed=    94 4/25/2020   x1=  65. x2=  85. y1=   .78 y2= -1.34     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5592    4299     5188     7    94 4/25/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997564 cc2=  .773957 lx=  8.59923 if=  66 il=  85 4/16/2020  n=  19 now=    8512 end=       5427      4299      5188 U=     8.97 T=   71.9 p1= -36.2 p2=   156.8 ed=    93 4/24/2020   x1=  66. x2=  85. y1=   .66 y2= -1.46     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5427    4299     5188     7    93 4/24/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998098 cc2=  .768682 lx=  8.56923 if=  67 il=  85 4/16/2020  n=  18 now=    8512 end=       5267      4299      5188 U=     8.25 T=   71.9 p1= -38.1 p2=   161.6 ed=    91 4/22/2020   x1=  67. x2=  85. y1=   .59 y2= -1.59 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998099 cc2=  .768682 lx=  8.56623 if=  67 il=  85 4/16/2020  n=  18 now=    8512 end=       5267      4299      5188 U=     8.25 T=   71.9 p1= -38.1 p2=   161.6 ed=    91 4/22/2020   x1=  67. x2=  85. y1=   .59 y2= -1.59 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5267    4299     5188     7    91 4/22/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998369 cc2=  .762667 lx=  8.54923 if=  68 il=  85 4/16/2020  n=  17 now=    8512 end=       5162      4299      5188 U=     7.82 T=   71.7 p1= -39.4 p2=   164.9 ed=    90 4/21/2020   x1=  68. x2=  85. y1=   .48 y2= -1.70 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998373 cc2=  .762667 lx=  8.54423 if=  68 il=  85 4/16/2020  n=  17 now=    8512 end=       5162      4299      5188 U=     7.82 T=   71.7 p1= -39.4 p2=   164.9 ed=    90 4/21/2020   x1=  68. x2=  85. y1=   .48 y2= -1.70 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5162    4299     5188     7    90 4/21/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998775 cc2=  .756239 lx=  8.52923 if=  69 il=  85 4/16/2020  n=  16 now=    8512 end=       5060      4299      5188 U=     7.23 T=   71.9 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  69. x2=  85. y1=   .40 y2= -1.81 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998778 cc2=  .756239 lx=  8.52523 if=  69 il=  85 4/16/2020  n=  16 now=    8512 end=       5060      4299      5188 U=     7.23 T=   71.9 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  69. x2=  85. y1=   .40 y2= -1.81 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5060    4299     5188     7    88 4/19/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998800 cc2=  .748800 lx=  8.51923 if=  70 il=  85 4/16/2020  n=  15 now=    8512 end=       5010      4299      5188 U=     6.89 T=   72.1 p1= -41.1 p2=   169.9 ed=    88 4/19/2020   x1=  70. x2=  85. y1=   .30 y2= -1.88     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5010    4299     5188     7    88 4/19/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998619 cc2=  .740421 lx=  8.50923 if=  71 il=  85 4/16/2020  n=  14 now=    8512 end=       4960      4299      5188 U=     6.52 T=   72.3 p1= -41.7 p2=   171.6 ed=    87 4/18/2020   x1=  71. x2=  85. y1=   .20 y2= -1.94     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     4960    4299     5188     7    87 4/18/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998387 cc2=  .731125 lx=  8.51923 if=  72 il=  85 4/16/2020  n=  13 now=    8512 end=       5010      4299      5188 U=     6.73 T=   72.4 p1= -41.1 p2=   169.9 ed=    88 4/19/2020   x1=  72. x2=  85. y1=   .05 y2= -1.88     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5010    4299     5188     7    88 4/19/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998120 cc2=  .720770 lx=  8.52923 if=  73 il=  85 4/16/2020  n=  12 now=    8512 end=       5060      4299      5188 U=     7.04 T=   72.2 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  73. x2=  85. y1=  -.11 y2= -1.81 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998121 cc2=  .720770 lx=  8.52623 if=  73 il=  85 4/16/2020  n=  12 now=    8512 end=       5060      4299      5188 U=     7.04 T=   72.2 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  73. x2=  85. y1=  -.11 y2= -1.81 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5060    4299     5188     7    88 4/19/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .997619 cc2=  .708944 lx=  8.52923 if=  74 il=  85 4/16/2020  n=  11 now=    8512 end=       5060      4299      5188 U=     7.12 T=   72.1 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  74. x2=  85. y1=  -.27 y2= -1.81 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997619 cc2=  .708944 lx=  8.52923 if=  74 il=  85 4/16/2020  n=  11 now=    8512 end=       5060      4299      5188 U=     7.12 T=   72.1 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  74. x2=  85. y1=  -.27 y2= -1.81 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5060    4299     5188     7    88 4/19/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996944 cc2=  .695433 lx=  8.51923 if=  75 il=  85 4/16/2020  n=  10 now=    8512 end=       5010      4299      5188 U=     6.72 T=   72.4 p1= -41.1 p2=   169.9 ed=    88 4/19/2020   x1=  75. x2=  85. y1=  -.39 y2= -1.88     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5010    4299     5188     7    88 4/19/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .996035 cc2=  .679807 lx=  8.52923 if=  76 il=  85 4/16/2020  n=   9 now=    8512 end=       5060      4299      5188 U=     6.89 T=   72.5 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  76. x2=  85. y1=  -.51 y2= -1.81 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996040 cc2=  .679807 lx=  8.53423 if=  76 il=  85 4/16/2020  n=   9 now=    8512 end=       5060      4299      5188 U=     6.89 T=   72.5 p1= -40.6 p2=   168.2 ed=    88 4/19/2020   x1=  76. x2=  85. y1=  -.51 y2= -1.81 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5060    4299     5188     7    88 4/19/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .995480 cc2=  .662147 lx=  8.57923 if=  77 il=  85 4/16/2020  n=   8 now=    8512 end=       5320      4299      5188 U=     8.28 T=   72.2 p1= -37.5 p2=   160.0 ed=    91 4/22/2020   x1=  77. x2=  85. y1=  -.58 y2= -1.55 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .995482 cc2=  .662147 lx=  8.57523 if=  77 il=  85 4/16/2020  n=   8 now=    8512 end=       5320      4299      5188 U=     8.28 T=   72.2 p1= -37.5 p2=   160.0 ed=    91 4/22/2020   x1=  77. x2=  85. y1=  -.58 y2= -1.55 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512     5320    4299     5188     7    91 4/22/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997355 cc2=  .619391 lx= 10.61923 if=  79 il=  85 4/16/2020  n=   6 now=    8512 end=      40914      4299      5188 U=    68.34 T=  140.5 p1= 380.7 p2=    20.8 ed=   301 11/18/2020  x1=  79. x2=  85. y1=   .90 y2=   .81     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512    -        4299     5188     7   301 11/18/2020
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996836 cc2=  .588587 lx= 11.04923 if=  80 il=  85 4/16/2020  n=   5 now=    8512 end=      62895      4299      5188 U=    84.59 T=  168.5 p1= 638.9 p2=    13.5 ed=   368 1/24/2021   x1=  80. x2=  85. y1=  1.05 y2=   .99     
GP: Confirmed US_New_Jersey_Monmouth 4/16/2020        85    8512    -        4299     5188     7   368 1/24/2021 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996937 cc2=  .836808 lx=  8.91923 if=  48 il=  86 4/17/2020  n=  38 now=    8512 end=       7474      4414      5188 U=    13.83 T=   77.1 p1= -12.2 p2=   113.9 ed=   109 5/10/2020   x1=  48. x2=  86. y1=  2.11 y2=  -.64     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     7474    4414     5188    10   109 5/10/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997139 cc2=  .834918 lx=  8.88923 if=  49 il=  86 4/17/2020  n=  37 now=    8512 end=       7253      4414      5188 U=    13.63 T=   76.5 p1= -14.8 p2=   117.4 ed=   108 5/9/2020    x1=  49. x2=  86. y1=  2.02 y2=  -.70     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     7253    4414     5188    10   108 5/9/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997610 cc2=  .833211 lx=  8.83923 if=  50 il=  86 4/17/2020  n=  36 now=    8512 end=       6899      4414      5188 U=    12.93 T=   75.6 p1= -18.9 p2=   123.4 ed=   106 5/7/2020    x1=  50. x2=  86. y1=  1.98 y2=  -.81     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6899    4414     5188    10   106 5/7/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997993 cc2=  .831326 lx=  8.80923 if=  51 il=  86 4/17/2020  n=  35 now=    8512 end=       6695      4414      5188 U=    12.58 T=   75.0 p1= -21.3 p2=   127.1 ed=   104 5/5/2020    x1=  51. x2=  86. y1=  1.91 y2=  -.88     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6695    4414     5188    10   104 5/5/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998514 cc2=  .829483 lx=  8.76923 if=  52 il=  86 4/17/2020  n=  34 now=    8512 end=       6433      4414      5188 U=    11.82 T=   74.5 p1= -24.4 p2=   132.3 ed=   102 5/3/2020    x1=  52. x2=  86. y1=  1.90 y2=  -.98     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6433    4414     5188    10   102 5/3/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998734 cc2=  .827236 lx=  8.74923 if=  53 il=  86 4/17/2020  n=  33 now=    8512 end=       6305      4414      5188 U=    11.27 T=   74.4 p1= -25.9 p2=   135.0 ed=   100 5/1/2020    x1=  53. x2=  86. y1=  1.90 y2= -1.03     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6305    4414     5188    10   100 5/1/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998703 cc2=  .824625 lx=  8.73923 if=  54 il=  86 4/17/2020  n=  32 now=    8512 end=       6243      4414      5188 U=    11.16 T=   74.2 p1= -26.7 p2=   136.3 ed=   100 5/1/2020    x1=  54. x2=  86. y1=  1.81 y2= -1.06     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6243    4414     5188    10   100 5/1/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998698 cc2=  .821921 lx=  8.71923 if=  55 il=  86 4/17/2020  n=  31 now=    8512 end=       6119      4414      5188 U=    10.89 T=   73.8 p1= -28.1 p2=   139.1 ed=    99 4/30/2020   x1=  55. x2=  86. y1=  1.73 y2= -1.12     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6119    4414     5188    10    99 4/30/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998691 cc2=  .819085 lx=  8.70923 if=  56 il=  86 4/17/2020  n=  30 now=    8512 end=       6058      4414      5188 U=    10.69 T=   73.7 p1= -28.8 p2=   140.5 ed=    98 4/29/2020   x1=  56. x2=  86. y1=  1.66 y2= -1.15     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     6058    4414     5188    10    98 4/29/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998646 cc2=  .816071 lx=  8.69923 if=  57 il=  86 4/17/2020  n=  29 now=    8512 end=       5998      4414      5188 U=    10.44 T=   73.7 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  57. x2=  86. y1=  1.60 y2= -1.18     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5998    4414     5188    10    98 4/29/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998530 cc2=  .812835 lx=  8.68923 if=  58 il=  86 4/17/2020  n=  28 now=    8512 end=       5938      4414      5188 U=    10.12 T=   73.7 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  58. x2=  86. y1=  1.55 y2= -1.22     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5938    4414     5188    10    97 4/28/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998055 cc2=  .801939 lx=  8.67923 if=  61 il=  86 4/17/2020  n=  25 now=    8512 end=       5879      4414      5188 U=    10.35 T=   73.1 p1= -30.9 p2=   144.8 ed=    97 4/28/2020   x1=  61. x2=  86. y1=  1.17 y2= -1.25     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5879    4414     5188    10    97 4/28/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998088 cc2=  .798088 lx=  8.65923 if=  62 il=  86 4/17/2020  n=  24 now=    8512 end=       5763      4414      5188 U=     9.92 T=   72.9 p1= -32.3 p2=   147.7 ed=    96 4/27/2020   x1=  62. x2=  86. y1=  1.10 y2= -1.32     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5763    4414     5188    10    96 4/27/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997742 cc2=  .789228 lx=  8.63923 if=  64 il=  86 4/17/2020  n=  22 now=    8512 end=       5648      4414      5188 U=     9.63 T=   72.5 p1= -33.6 p2=   150.7 ed=    95 4/26/2020   x1=  64. x2=  86. y1=   .88 y2= -1.40     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5648    4414     5188    10    95 4/26/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997725 cc2=  .784525 lx=  8.61923 if=  65 il=  86 4/17/2020  n=  21 now=    8512 end=       5537      4414      5188 U=     9.30 T=   72.2 p1= -35.0 p2=   153.7 ed=    94 4/25/2020   x1=  65. x2=  86. y1=   .77 y2= -1.48     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5537    4414     5188    10    94 4/25/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997896 cc2=  .779678 lx=  8.59923 if=  66 il=  86 4/17/2020  n=  20 now=    8512 end=       5427      4414      5188 U=     8.93 T=   71.9 p1= -36.2 p2=   156.8 ed=    93 4/24/2020   x1=  66. x2=  86. y1=   .66 y2= -1.58     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5427    4414     5188    10    93 4/24/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998343 cc2=  .774736 lx=  8.57923 if=  67 il=  86 4/17/2020  n=  19 now=    8512 end=       5320      4414      5188 U=     8.36 T=   72.0 p1= -37.5 p2=   160.0 ed=    91 4/22/2020   x1=  67. x2=  86. y1=   .59 y2= -1.68 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998345 cc2=  .774736 lx=  8.57623 if=  67 il=  86 4/17/2020  n=  19 now=    8512 end=       5320      4414      5188 U=     8.36 T=   72.0 p1= -37.5 p2=   160.0 ed=    91 4/22/2020   x1=  67. x2=  86. y1=   .59 y2= -1.68 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5320    4414     5188    10    91 4/22/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998539 cc2=  .769123 lx=  8.55923 if=  68 il=  86 4/17/2020  n=  18 now=    8512 end=       5214      4414      5188 U=     7.91 T=   71.8 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  68. x2=  86. y1=   .48 y2= -1.79 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998539 cc2=  .769123 lx=  8.56023 if=  68 il=  86 4/17/2020  n=  18 now=    8512 end=       5214      4414      5188 U=     7.91 T=   71.8 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  68. x2=  86. y1=   .48 y2= -1.79 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5214    4414     5188    10    90 4/21/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998800 cc2=  .763098 lx=  8.54923 if=  69 il=  86 4/17/2020  n=  17 now=    8512 end=       5162      4414      5188 U=     7.50 T=   72.1 p1= -39.4 p2=   164.9 ed=    89 4/20/2020   x1=  69. x2=  86. y1=   .41 y2= -1.85 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998803 cc2=  .763098 lx=  8.54623 if=  69 il=  86 4/17/2020  n=  17 now=    8512 end=       5162      4414      5188 U=     7.50 T=   72.1 p1= -39.4 p2=   164.9 ed=    89 4/20/2020   x1=  69. x2=  86. y1=   .41 y2= -1.85 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5162    4414     5188    10    89 4/20/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998742 cc2=  .756206 lx=  8.53923 if=  70 il=  86 4/17/2020  n=  16 now=    8512 end=       5111      4414      5188 U=     7.17 T=   72.2 p1= -40.0 p2=   166.5 ed=    89 4/20/2020   x1=  70. x2=  86. y1=   .31 y2= -1.92 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998742 cc2=  .756206 lx=  8.53823 if=  70 il=  86 4/17/2020  n=  16 now=    8512 end=       5111      4414      5188 U=     7.17 T=   72.2 p1= -40.0 p2=   166.5 ed=    89 4/20/2020   x1=  70. x2=  86. y1=   .31 y2= -1.92 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5111    4414     5188    10    89 4/20/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998506 cc2=  .748506 lx=  8.53923 if=  71 il=  86 4/17/2020  n=  15 now=    8512 end=       5111      4414      5188 U=     6.99 T=   72.6 p1= -40.0 p2=   166.5 ed=    89 4/20/2020   x1=  71. x2=  86. y1=   .23 y2= -1.92 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998511 cc2=  .748506 lx=  8.53523 if=  71 il=  86 4/17/2020  n=  15 now=    8512 end=       5111      4414      5188 U=     6.99 T=   72.6 p1= -40.0 p2=   166.5 ed=    89 4/20/2020   x1=  71. x2=  86. y1=   .23 y2= -1.92 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5111    4414     5188    10    89 4/20/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998337 cc2=  .740138 lx=  8.54923 if=  72 il=  86 4/17/2020  n=  14 now=    8512 end=       5162      4414      5188 U=     7.23 T=   72.6 p1= -39.4 p2=   164.9 ed=    89 4/20/2020   x1=  72. x2=  86. y1=   .08 y2= -1.85 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998344 cc2=  .740138 lx=  8.54423 if=  72 il=  86 4/17/2020  n=  14 now=    8512 end=       5162      4414      5188 U=     7.23 T=   72.6 p1= -39.4 p2=   164.9 ed=    89 4/20/2020   x1=  72. x2=  86. y1=   .08 y2= -1.85 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5162    4414     5188    10    89 4/20/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998172 cc2=  .730910 lx=  8.55923 if=  73 il=  86 4/17/2020  n=  13 now=    8512 end=       5214      4414      5188 U=     7.58 T=   72.4 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  73. x2=  86. y1=  -.08 y2= -1.79 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998173 cc2=  .730910 lx=  8.55723 if=  73 il=  86 4/17/2020  n=  13 now=    8512 end=       5214      4414      5188 U=     7.58 T=   72.4 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  73. x2=  86. y1=  -.08 y2= -1.79 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5214    4414     5188    10    90 4/21/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .997761 cc2=  .720411 lx=  8.55923 if=  74 il=  86 4/17/2020  n=  12 now=    8512 end=       5214      4414      5188 U=     7.68 T=   72.2 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  74. x2=  86. y1=  -.23 y2= -1.79 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997765 cc2=  .720411 lx=  8.56323 if=  74 il=  86 4/17/2020  n=  12 now=    8512 end=       5214      4414      5188 U=     7.68 T=   72.2 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  74. x2=  86. y1=  -.23 y2= -1.79 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5214    4414     5188    10    90 4/21/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .997156 cc2=  .708481 lx=  8.55923 if=  75 il=  86 4/17/2020  n=  11 now=    8512 end=       5214      4414      5188 U=     7.54 T=   72.5 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  75. x2=  86. y1=  -.33 y2= -1.79 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997158 cc2=  .708481 lx=  8.56123 if=  75 il=  86 4/17/2020  n=  11 now=    8512 end=       5214      4414      5188 U=     7.54 T=   72.5 p1= -38.7 p2=   163.3 ed=    90 4/21/2020   x1=  75. x2=  86. y1=  -.33 y2= -1.79 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5214    4414     5188    10    90 4/21/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .996497 cc2=  .694985 lx=  8.57923 if=  76 il=  86 4/17/2020  n=  10 now=    8512 end=       5320      4414      5188 U=     7.99 T=   72.6 p1= -37.5 p2=   160.0 ed=    91 4/22/2020   x1=  76. x2=  86. y1=  -.43 y2= -1.68 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996498 cc2=  .694985 lx=  8.57623 if=  76 il=  86 4/17/2020  n=  10 now=    8512 end=       5320      4414      5188 U=     7.99 T=   72.6 p1= -37.5 p2=   160.0 ed=    91 4/22/2020   x1=  76. x2=  86. y1=  -.43 y2= -1.68 BEST
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5320    4414     5188    10    91 4/22/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996321 cc2=  .680093 lx=  8.62923 if=  77 il=  86 4/17/2020  n=   9 now=    8512 end=       5592      4414      5188 U=     9.50 T=   72.3 p1= -34.3 p2=   152.2 ed=    94 4/25/2020   x1=  77. x2=  86. y1=  -.49 y2= -1.44     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512     5592    4414     5188    10    94 4/25/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998235 cc2=  .644682 lx= 10.37923 if=  79 il=  86 4/17/2020  n=   7 now=    8512 end=      32184      4414      5188 U=    63.08 T=  129.3 p1= 278.1 p2=    26.4 ed=   278 10/26/2020  x1=  79. x2=  86. y1=   .80 y2=   .69     
GP: Confirmed US_New_Jersey_Monmouth 4/17/2020        86    8512    -        4414     5188    10   278 10/26/2020
