TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10382.00000        9.24783
TAB:  Algeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   212 8/21/2020 
AAA2     1 Algeria Confirmed cc1=  .991955 cc2=  .741955 lx= 11.24783 if=  49 il=  64 3/26/2020  n=  15 now=   10382 end=      76713       367       575 U=    34.50 T=  121.8 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  49. x2=  64. y1=  2.11 y2=  1.68     
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   203 8/12/2020 
AAA2     1 Algeria Confirmed cc1=  .991462 cc2=  .733263 lx= 11.24783 if=  50 il=  64 3/26/2020  n=  14 now=   10382 end=      76713       367       575 U=    33.94 T=  120.9 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  50. x2=  64. y1=  2.09 y2=  1.68     
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   200 8/9/2020  
AAA2     1 Algeria Confirmed cc1=  .990702 cc2=  .723441 lx= 11.24783 if=  51 il=  64 3/26/2020  n=  13 now=   10382 end=      76713       367       575 U=    32.30 T=  118.1 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  51. x2=  64. y1=  2.08 y2=  1.68     
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   194 8/3/2020  
AAA2     1 Algeria Confirmed cc1=  .988454 cc2=  .711104 lx= 11.24783 if=  52 il=  64 3/26/2020  n=  12 now=   10382 end=      76713       367       575 U=    33.58 T=  120.3 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  52. x2=  64. y1=  2.03 y2=  1.68     
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   199 8/8/2020  
AAA2     1 Algeria Confirmed cc1=  .987246 cc2=  .698571 lx= 11.24783 if=  53 il=  64 3/26/2020  n=  11 now=   10382 end=      76713       367       575 U=    34.09 T=  121.1 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  53. x2=  64. y1=  2.00 y2=  1.68     
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   201 8/10/2020 
AAA2     1 Algeria Confirmed cc1=  .988601 cc2=  .687090 lx= 11.24783 if=  54 il=  64 3/26/2020  n=  10 now=   10382 end=      76713       367       575 U=    32.62 T=  118.7 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  54. x2=  64. y1=  1.98 y2=  1.68     
GP: Confirmed Algeria 3/26/2020        64   10382    -         367      575     1   195 8/4/2020  
AAA2     1 Algeria Confirmed cc1=  .989118 cc2=  .672891 lx=  8.44783 if=  55 il=  64 3/26/2020  n=   9 now=   10382 end=       4664       367       575 U=    16.73 T=   79.6 p1= -55.1 p2=   222.6 ed=   119 5/20/2020   x1=  55. x2=  64. y1=  1.47 y2=   .93     
GP: Confirmed Algeria 3/26/2020        64   10382     4664     367      575     1   119 5/20/2020 
AAA2     1 Algeria Confirmed cc1=  .988982 cc2=  .655649 lx=  7.05783 if=  56 il=  64 3/26/2020  n=   8 now=   10382 end=       1161       367       575 U=     9.18 T=   65.3 p1= -88.8 p2=   894.2 ed=    86 4/17/2020   x1=  56. x2=  64. y1=  1.01 y2=   .14     
GP: Confirmed Algeria 3/26/2020        64   10382     1161     367      575     1    86 4/17/2020 
AAA1     1 Algeria Confirmed cc1=  .990985 cc2=  .637432 lx=  6.60783 if=  57 il=  64 3/26/2020  n=   7 now=   10382 end=        740       367       575 U=     6.28 T=   61.8 p1= -92.9 p2=  1403.0 ed=    76 4/7/2020    x1=  57. x2=  64. y1=   .76 y2=  -.35 BEST
AAA2     1 Algeria Confirmed cc1=  .990985 cc2=  .637432 lx=  6.61283 if=  57 il=  64 3/26/2020  n=   7 now=   10382 end=        740       367       575 U=     6.28 T=   61.8 p1= -92.9 p2=  1403.0 ed=    76 4/7/2020    x1=  57. x2=  64. y1=   .76 y2=  -.35 BEST
GP: Confirmed Algeria 3/26/2020        64   10382      740     367      575     1    76 4/7/2020  
AAA2     1 Algeria Confirmed cc1=  .984970 cc2=  .808194 lx= 11.22783 if=  34 il=  65 3/27/2020  n=  31 now=   10382 end=      75194       409       958 U=    40.42 T=  131.7 p1= 624.3 p2=    13.8 ed=   227 9/5/2020    x1=  34. x2=  65. y1=  2.42 y2=  1.65     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   227 9/5/2020  
AAA2     1 Algeria Confirmed cc1=  .984323 cc2=  .804717 lx= 10.75783 if=  35 il=  65 3/27/2020  n=  30 now=   10382 end=      46996       409       958 U=    36.64 T=  122.0 p1= 352.7 p2=    22.1 ed=   208 8/17/2020   x1=  35. x2=  65. y1=  2.38 y2=  1.56     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   208 8/17/2020 
AAA2     1 Algeria Confirmed cc1=  .983086 cc2=  .800511 lx= 10.44783 if=  36 il=  65 3/27/2020  n=  29 now=   10382 end=      34469       409       958 U=    33.84 T=  115.4 p1= 232.0 p2=    30.1 ed=   195 8/4/2020    x1=  36. x2=  65. y1=  2.35 y2=  1.49     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   195 8/4/2020  
AAA2     1 Algeria Confirmed cc1=  .981318 cc2=  .795623 lx= 10.31783 if=  37 il=  65 3/27/2020  n=  28 now=   10382 end=      30267       409       958 U=    32.03 T=  111.7 p1= 191.5 p2=    34.3 ed=   187 7/27/2020   x1=  37. x2=  65. y1=  2.33 y2=  1.46     
GP: Confirmed Algeria 3/27/2020        65   10382    30267     409      958     2   187 7/27/2020 
AAA2     1 Algeria Confirmed cc1=  .979293 cc2=  .790311 lx= 10.48783 if=  38 il=  65 3/27/2020  n=  27 now=   10382 end=      35876       409       958 U=    31.69 T=  112.5 p1= 245.6 p2=    28.9 ed=   187 7/27/2020   x1=  38. x2=  65. y1=  2.35 y2=  1.50     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   187 7/27/2020 
AAA2     1 Algeria Confirmed cc1=  .977995 cc2=  .785544 lx= 11.24783 if=  39 il=  65 3/27/2020  n=  26 now=   10382 end=      76713       409       958 U=    33.99 T=  121.3 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  39. x2=  65. y1=  2.42 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   201 8/10/2020 
AAA2     1 Algeria Confirmed cc1=  .979792 cc2=  .783676 lx= 11.24783 if=  40 il=  65 3/27/2020  n=  25 now=   10382 end=      76713       409       958 U=    37.75 T=  127.5 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  40. x2=  65. y1=  2.32 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   216 8/25/2020 
AAA2     1 Algeria Confirmed cc1=  .977568 cc2=  .777568 lx= 11.24783 if=  41 il=  65 3/27/2020  n=  24 now=   10382 end=      76713       409       958 U=    39.31 T=  130.1 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  41. x2=  65. y1=  2.27 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   222 8/31/2020 
AAA2     1 Algeria Confirmed cc1=  .974610 cc2=  .770486 lx= 11.24783 if=  42 il=  65 3/27/2020  n=  23 now=   10382 end=      76713       409       958 U=    44.63 T=  138.9 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  42. x2=  65. y1=  2.17 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   244 9/22/2020 
AAA2     1 Algeria Confirmed cc1=  .976300 cc2=  .767786 lx= 11.24783 if=  43 il=  65 3/27/2020  n=  22 now=   10382 end=      76713       409       958 U=    42.69 T=  135.7 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  43. x2=  65. y1=  2.17 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   236 9/14/2020 
AAA2     1 Algeria Confirmed cc1=  .976627 cc2=  .763426 lx= 11.24783 if=  44 il=  65 3/27/2020  n=  21 now=   10382 end=      76713       409       958 U=    44.23 T=  138.2 p1= 638.9 p2=    13.5 ed=   242 9/20/2020   x1=  44. x2=  65. y1=  2.13 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   242 9/20/2020 
AAA2     1 Algeria Confirmed cc1=  .981141 cc2=  .762923 lx= 11.24783 if=  45 il=  65 3/27/2020  n=  20 now=   10382 end=      76713       409       958 U=    42.13 T=  134.7 p1= 638.9 p2=    13.5 ed=   234 9/12/2020   x1=  45. x2=  65. y1=  2.13 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   234 9/12/2020 
AAA2     1 Algeria Confirmed cc1=  .984414 cc2=  .760808 lx= 11.24783 if=  46 il=  65 3/27/2020  n=  19 now=   10382 end=      76713       409       958 U=    41.17 T=  133.1 p1= 638.9 p2=    13.5 ed=   230 9/8/2020    x1=  46. x2=  65. y1=  2.12 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   230 9/8/2020  
AAA2     1 Algeria Confirmed cc1=  .988352 cc2=  .758936 lx= 11.24783 if=  47 il=  65 3/27/2020  n=  18 now=   10382 end=      76713       409       958 U=    39.54 T=  130.4 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  47. x2=  65. y1=  2.11 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   223 9/1/2020  
AAA2     1 Algeria Confirmed cc1=  .991724 cc2=  .756022 lx= 11.24783 if=  48 il=  65 3/27/2020  n=  17 now=   10382 end=      76713       409       958 U=    37.34 T=  126.8 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  48. x2=  65. y1=  2.11 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   214 8/23/2020 
AAA2     1 Algeria Confirmed cc1=  .993296 cc2=  .750760 lx= 11.24783 if=  49 il=  65 3/27/2020  n=  16 now=   10382 end=      76713       409       958 U=    35.14 T=  123.2 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  49. x2=  65. y1=  2.11 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   206 8/15/2020 
AAA2     1 Algeria Confirmed cc1=  .992941 cc2=  .742941 lx= 11.24783 if=  50 il=  65 3/27/2020  n=  15 now=   10382 end=      76713       409       958 U=    34.65 T=  122.3 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  50. x2=  65. y1=  2.09 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   204 8/13/2020 
AAA2     1 Algeria Confirmed cc1=  .992356 cc2=  .734157 lx= 11.24783 if=  51 il=  65 3/27/2020  n=  14 now=   10382 end=      76713       409       958 U=    33.10 T=  119.8 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  51. x2=  65. y1=  2.08 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   197 8/6/2020  
AAA2     1 Algeria Confirmed cc1=  .990632 cc2=  .723371 lx= 11.24783 if=  52 il=  65 3/27/2020  n=  13 now=   10382 end=      76713       409       958 U=    34.41 T=  122.0 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  52. x2=  65. y1=  2.03 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   203 8/12/2020 
AAA2     1 Algeria Confirmed cc1=  .989668 cc2=  .712318 lx= 11.24783 if=  53 il=  65 3/27/2020  n=  12 now=   10382 end=      76713       409       958 U=    34.97 T=  122.9 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  53. x2=  65. y1=  2.00 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   205 8/14/2020 
AAA2     1 Algeria Confirmed cc1=  .990529 cc2=  .701854 lx=  9.98783 if=  54 il=  65 3/27/2020  n=  11 now=   10382 end=      21760       409       958 U=    26.71 T=  101.9 p1= 109.6 p2=    47.7 ed=   164 7/4/2020    x1=  54. x2=  65. y1=  1.79 y2=  1.38     
GP: Confirmed Algeria 3/27/2020        65   10382    21760     409      958     2   164 7/4/2020  
AAA2     1 Algeria Confirmed cc1=  .991583 cc2=  .690072 lx=  7.63783 if=  55 il=  65 3/27/2020  n=  10 now=   10382 end=       2075       409       958 U=    12.82 T=   71.2 p1= -80.0 p2=   500.3 ed=   101 5/2/2020    x1=  55. x2=  65. y1=  1.27 y2=   .48     
GP: Confirmed Algeria 3/27/2020        65   10382     2075     409      958     2   101 5/2/2020  
AAA1     1 Algeria Confirmed cc1=  .991989 cc2=  .675762 lx=  6.99783 if=  56 il=  65 3/27/2020  n=   9 now=   10382 end=       1094       409       958 U=     8.94 T=   64.9 p1= -89.5 p2=   949.0 ed=    85 4/16/2020   x1=  56. x2=  65. y1=   .99 y2=  -.02 BEST
AAA2     1 Algeria Confirmed cc1=  .991989 cc2=  .675762 lx=  7.00283 if=  56 il=  65 3/27/2020  n=   9 now=   10382 end=       1094       409       958 U=     8.94 T=   64.9 p1= -89.5 p2=   949.0 ed=    85 4/16/2020   x1=  56. x2=  65. y1=   .99 y2=  -.02 BEST
GP: Confirmed Algeria 3/27/2020        65   10382     1094     409      958     2    85 4/16/2020 
AAA1     1 Algeria Confirmed cc1=  .993631 cc2=  .660298 lx=  6.68783 if=  57 il=  65 3/27/2020  n=   8 now=   10382 end=        802       409       958 U=     6.71 T=   62.4 p1= -92.3 p2=  1294.5 ed=    78 4/9/2020    x1=  57. x2=  65. y1=   .80 y2=  -.39 BEST
AAA2     1 Algeria Confirmed cc1=  .993631 cc2=  .660298 lx=  6.68583 if=  57 il=  65 3/27/2020  n=   8 now=   10382 end=        802       409       958 U=     6.71 T=   62.4 p1= -92.3 p2=  1294.5 ed=    78 4/9/2020    x1=  57. x2=  65. y1=   .80 y2=  -.39 BEST
GP: Confirmed Algeria 3/27/2020        65   10382      802     409      958     2    78 4/9/2020  
AAA2     1 Algeria Confirmed cc1=  .997412 cc2=  .589164 lx= 11.24783 if=  60 il=  65 3/27/2020  n=   5 now=   10382 end=      76713       409       958 U=    39.29 T=  130.0 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  60. x2=  65. y1=  1.78 y2=  1.66     
GP: Confirmed Algeria 3/27/2020        65   10382    -         409      958     2   222 8/31/2020 
AAA2     1 Algeria Confirmed cc1=  .986288 cc2=  .812211 lx= 11.24783 if=  34 il=  66 3/28/2020  n=  32 now=   10382 end=      76713       454       958 U=    40.76 T=  132.6 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  34. x2=  66. y1=  2.42 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   228 9/6/2020  
AAA2     1 Algeria Confirmed cc1=  .985735 cc2=  .808958 lx= 10.89783 if=  35 il=  66 3/28/2020  n=  31 now=   10382 end=      54058       454       958 U=    37.61 T=  124.8 p1= 420.7 p2=    19.2 ed=   213 8/22/2020   x1=  35. x2=  66. y1=  2.39 y2=  1.56     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   213 8/22/2020 
AAA2     1 Algeria Confirmed cc1=  .984653 cc2=  .805047 lx= 10.58783 if=  36 il=  66 3/28/2020  n=  30 now=   10382 end=      39649       454       958 U=    34.79 T=  118.1 p1= 281.9 p2=    26.2 ed=   200 8/9/2020    x1=  36. x2=  66. y1=  2.36 y2=  1.50     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   200 8/9/2020  
AAA2     1 Algeria Confirmed cc1=  .983104 cc2=  .800530 lx= 10.45783 if=  37 il=  66 3/28/2020  n=  29 now=   10382 end=      34815       454       958 U=    32.97 T=  114.4 p1= 235.3 p2=    29.8 ed=   192 8/1/2020    x1=  37. x2=  66. y1=  2.35 y2=  1.47     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   192 8/1/2020  
AAA2     1 Algeria Confirmed cc1=  .981347 cc2=  .795651 lx= 10.63783 if=  38 il=  66 3/28/2020  n=  28 now=   10382 end=      41682       454       958 U=    32.71 T=  115.3 p1= 301.5 p2=    24.9 ed=   192 8/1/2020    x1=  38. x2=  66. y1=  2.36 y2=  1.51     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   192 8/1/2020  
AAA2     1 Algeria Confirmed cc1=  .980257 cc2=  .791274 lx= 11.24783 if=  39 il=  66 3/28/2020  n=  27 now=   10382 end=      76713       454       958 U=    34.39 T=  122.2 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  39. x2=  66. y1=  2.42 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   203 8/12/2020 
AAA2     1 Algeria Confirmed cc1=  .981790 cc2=  .789340 lx= 11.24783 if=  40 il=  66 3/28/2020  n=  26 now=   10382 end=      76713       454       958 U=    38.10 T=  128.3 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  40. x2=  66. y1=  2.32 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   218 8/27/2020 
AAA2     1 Algeria Confirmed cc1=  .979827 cc2=  .783711 lx= 11.24783 if=  41 il=  66 3/28/2020  n=  25 now=   10382 end=      76713       454       958 U=    39.64 T=  130.8 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  41. x2=  66. y1=  2.27 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   224 9/2/2020  
AAA2     1 Algeria Confirmed cc1=  .977292 cc2=  .777292 lx= 11.24783 if=  42 il=  66 3/28/2020  n=  24 now=   10382 end=      76713       454       958 U=    44.82 T=  139.3 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  42. x2=  66. y1=  2.17 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   245 9/23/2020 
AAA2     1 Algeria Confirmed cc1=  .978986 cc2=  .774862 lx= 11.24783 if=  43 il=  66 3/28/2020  n=  23 now=   10382 end=      76713       454       958 U=    42.95 T=  136.2 p1= 638.9 p2=    13.5 ed=   237 9/15/2020   x1=  43. x2=  66. y1=  2.17 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   237 9/15/2020 
AAA2     1 Algeria Confirmed cc1=  .979464 cc2=  .770950 lx= 11.24783 if=  44 il=  66 3/28/2020  n=  22 now=   10382 end=      76713       454       958 U=    44.45 T=  138.7 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  44. x2=  66. y1=  2.13 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   243 9/21/2020 
AAA2     1 Algeria Confirmed cc1=  .983574 cc2=  .770373 lx= 11.24783 if=  45 il=  66 3/28/2020  n=  21 now=   10382 end=      76713       454       958 U=    42.43 T=  135.4 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  45. x2=  66. y1=  2.13 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   235 9/13/2020 
AAA2     1 Algeria Confirmed cc1=  .986546 cc2=  .768329 lx= 11.24783 if=  46 il=  66 3/28/2020  n=  20 now=   10382 end=      76713       454       958 U=    41.53 T=  133.9 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  46. x2=  66. y1=  2.12 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   231 9/9/2020  
AAA2     1 Algeria Confirmed cc1=  .990021 cc2=  .766415 lx= 11.24783 if=  47 il=  66 3/28/2020  n=  19 now=   10382 end=      76713       454       958 U=    39.97 T=  131.3 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  47. x2=  66. y1=  2.11 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   225 9/3/2020  
AAA2     1 Algeria Confirmed cc1=  .992929 cc2=  .763513 lx= 11.24783 if=  48 il=  66 3/28/2020  n=  18 now=   10382 end=      76713       454       958 U=    37.86 T=  127.9 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  48. x2=  66. y1=  2.11 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   217 8/26/2020 
AAA2     1 Algeria Confirmed cc1=  .994236 cc2=  .758534 lx= 11.24783 if=  49 il=  66 3/28/2020  n=  17 now=   10382 end=      76713       454       958 U=    35.76 T=  124.5 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  49. x2=  66. y1=  2.11 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   208 8/17/2020 
AAA2     1 Algeria Confirmed cc1=  .993906 cc2=  .751370 lx= 11.24783 if=  50 il=  66 3/28/2020  n=  16 now=   10382 end=      76713       454       958 U=    35.31 T=  123.7 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  50. x2=  66. y1=  2.09 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   207 8/16/2020 
AAA2     1 Algeria Confirmed cc1=  .993355 cc2=  .743355 lx= 11.24783 if=  51 il=  66 3/28/2020  n=  15 now=   10382 end=      76713       454       958 U=    33.85 T=  121.4 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  51. x2=  66. y1=  2.08 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   201 8/10/2020 
AAA2     1 Algeria Confirmed cc1=  .991940 cc2=  .733741 lx= 11.24783 if=  52 il=  66 3/28/2020  n=  14 now=   10382 end=      76713       454       958 U=    35.18 T=  123.5 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  52. x2=  66. y1=  2.03 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   206 8/15/2020 
AAA2     1 Algeria Confirmed cc1=  .991001 cc2=  .723740 lx= 11.24783 if=  53 il=  66 3/28/2020  n=  13 now=   10382 end=      76713       454       958 U=    35.79 T=  124.5 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  53. x2=  66. y1=  2.00 y2=  1.64     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   208 8/17/2020 
AAA2     1 Algeria Confirmed cc1=  .991990 cc2=  .714640 lx=  8.20783 if=  54 il=  66 3/28/2020  n=  12 now=   10382 end=       3669       454       958 U=    17.08 T=   78.6 p1= -64.7 p2=   283.0 ed=   118 5/19/2020   x1=  54. x2=  66. y1=  1.44 y2=   .74     
GP: Confirmed Algeria 3/28/2020        66   10382     3669     454      958     3   118 5/19/2020 
AAA2     1 Algeria Confirmed cc1=  .993360 cc2=  .704685 lx=  7.32783 if=  55 il=  66 3/28/2020  n=  11 now=   10382 end=       1522       454       958 U=    11.19 T=   68.1 p1= -85.3 p2=   682.1 ed=    94 4/25/2020   x1=  55. x2=  66. y1=  1.17 y2=   .19     
GP: Confirmed Algeria 3/28/2020        66   10382     1522     454      958     3    94 4/25/2020 
AAA1     1 Algeria Confirmed cc1=  .993985 cc2=  .692474 lx=  6.95783 if=  56 il=  66 3/28/2020  n=  10 now=   10382 end=       1051       454       958 U=     8.69 T=   64.5 p1= -89.9 p2=   987.8 ed=    84 4/15/2020   x1=  56. x2=  66. y1=   .98 y2=  -.17 BEST
AAA2     1 Algeria Confirmed cc1=  .993985 cc2=  .692474 lx=  6.95683 if=  56 il=  66 3/28/2020  n=  10 now=   10382 end=       1051       454       958 U=     8.69 T=   64.5 p1= -89.9 p2=   987.8 ed=    84 4/15/2020   x1=  56. x2=  66. y1=   .98 y2=  -.17 BEST
GP: Confirmed Algeria 3/28/2020        66   10382     1051     454      958     3    84 4/15/2020 
AAA1     1 Algeria Confirmed cc1=  .995340 cc2=  .679112 lx=  6.72783 if=  57 il=  66 3/28/2020  n=   9 now=   10382 end=        835       454       958 U=     6.87 T=   62.6 p1= -92.0 p2=  1243.4 ed=    78 4/9/2020    x1=  57. x2=  66. y1=   .82 y2=  -.49 BEST
AAA2     1 Algeria Confirmed cc1=  .995340 cc2=  .679112 lx=  6.72983 if=  57 il=  66 3/28/2020  n=   9 now=   10382 end=        835       454       958 U=     6.87 T=   62.6 p1= -92.0 p2=  1243.4 ed=    78 4/9/2020    x1=  57. x2=  66. y1=   .82 y2=  -.49 BEST
GP: Confirmed Algeria 3/28/2020        66   10382      835     454      958     3    78 4/9/2020  
AAA1     1 Algeria Confirmed cc1=  .996007 cc2=  .642454 lx=  6.85783 if=  59 il=  66 3/28/2020  n=   7 now=   10382 end=        951       454       958 U=     7.33 T=   63.8 p1= -90.8 p2=  1091.7 ed=    81 4/12/2020   x1=  59. x2=  66. y1=   .65 y2=  -.30 BEST
AAA2     1 Algeria Confirmed cc1=  .996007 cc2=  .642454 lx=  6.85783 if=  59 il=  66 3/28/2020  n=   7 now=   10382 end=        951       454       958 U=     7.33 T=   63.8 p1= -90.8 p2=  1091.7 ed=    81 4/12/2020   x1=  59. x2=  66. y1=   .65 y2=  -.30 BEST
GP: Confirmed Algeria 3/28/2020        66   10382      951     454      958     3    81 4/12/2020 
AAA2     1 Algeria Confirmed cc1=  .997720 cc2=  .619755 lx= 10.57783 if=  60 il=  66 3/28/2020  n=   6 now=   10382 end=      39254       454       958 U=    35.76 T=  119.5 p1= 278.1 p2=    26.4 ed=   203 8/12/2020   x1=  60. x2=  66. y1=  1.66 y2=  1.50     
GP: Confirmed Algeria 3/28/2020        66   10382    -         454      958     3   203 8/12/2020 
AAA2     1 Algeria Confirmed cc1=  .997186 cc2=  .588937 lx=  7.49783 if=  61 il=  66 3/28/2020  n=   5 now=   10382 end=       1804       454       958 U=    12.48 T=   70.0 p1= -82.6 p2=   575.5 ed=    99 4/30/2020   x1=  61. x2=  66. y1=   .72 y2=   .32     
GP: Confirmed Algeria 3/28/2020        66   10382     1804     454      958     3    99 4/30/2020 
AAA2     1 Algeria Confirmed cc1=  .987465 cc2=  .815967 lx= 11.24783 if=  34 il=  67 3/29/2020  n=  33 now=   10382 end=      76713       511       958 U=    40.82 T=  132.8 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  34. x2=  67. y1=  2.42 y2=  1.61     
GP: Confirmed Algeria 3/29/2020        67   10382    -         511      958     4   229 9/7/2020  
AAA2     1 Algeria Confirmed cc1=  .986995 cc2=  .812918 lx= 10.96783 if=  35 il=  67 3/29/2020  n=  32 now=   10382 end=      57978       511       958 U=    38.06 T=  126.2 p1= 458.4 p2=    17.9 ed=   215 8/24/2020   x1=  35. x2=  67. y1=  2.39 y2=  1.55     
GP: Confirmed Algeria 3/29/2020        67   10382    -         511      958     4   215 8/24/2020 
AAA2     1 Algeria Confirmed cc1=  .986047 cc2=  .809271 lx= 10.66783 if=  36 il=  67 3/29/2020  n=  31 now=   10382 end=      42951       511       958 U=    35.29 T=  119.5 p1= 313.7 p2=    24.2 ed=   202 8/11/2020   x1=  36. x2=  67. y1=  2.37 y2=  1.49     
GP: Confirmed Algeria 3/29/2020        67   10382    -         511      958     4   202 8/11/2020 
AAA2     1 Algeria Confirmed cc1=  .984687 cc2=  .805082 lx= 10.53783 if=  37 il=  67 3/29/2020  n=  30 now=   10382 end=      37715       511       958 U=    33.48 T=  115.8 p1= 263.3 p2=    27.5 ed=   194 8/3/2020    x1=  37. x2=  67. y1=  2.35 y2=  1.46     
GP: Confirmed Algeria 3/29/2020        67   10382    -         511      958     4   194 8/3/2020  
