TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       68135.00000       11.12925
TAB:  China_Hubei Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .825429 cc2=  .639733 lx= 13.12925 if=  67 il=  95 4/26/2020  n=  28 now=   68135 end=     503453     68128    459400 U= 11653.75 T= 8173.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  67. x2=  95. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .831827 cc2=  .642844 lx= 13.12925 if=  68 il=  95 4/26/2020  n=  27 now=   68135 end=     503453     68128    459400 U= 11237.54 T= 7884.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  68. x2=  95. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .838015 cc2=  .645565 lx= 13.12925 if=  69 il=  95 4/26/2020  n=  26 now=   68135 end=     503453     68128    459400 U= 10821.34 T= 7596.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  69. x2=  95. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .843905 cc2=  .647789 lx= 13.12925 if=  70 il=  95 4/26/2020  n=  25 now=   68135 end=     503453     68128    459400 U= 10437.09 T= 7330.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  70. x2=  95. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .849660 cc2=  .649660 lx= 13.12925 if=  71 il=  95 4/26/2020  n=  24 now=   68135 end=     503453     68128    459400 U= 10019.61 T= 7040.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  71. x2=  95. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .854899 cc2=  .650774 lx= 13.12925 if=  72 il=  95 4/26/2020  n=  23 now=   68135 end=     503453     68128    459400 U=  9602.12 T= 6751.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  72. x2=  95. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .859440 cc2=  .650925 lx= 13.04925 if=  73 il=  95 4/26/2020  n=  22 now=   68135 end=     464745     68128    459400 U=  8844.87 T= 5865.2 p1= 582.1 p2=    14.7 ed=   999 undefine    x1=  73. x2=  95. y1=   .65 y2=   .65     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .863332 cc2=  .650131 lx= 12.90925 if=  74 il=  95 4/26/2020  n=  21 now=   68135 end=     404030     68128    459400 U=  7828.01 T= 4609.2 p1= 493.0 p2=    16.9 ed=   999 undefine    x1=  74. x2=  95. y1=   .58 y2=   .58     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .866025 cc2=  .647808 lx= 13.04925 if=  75 il=  95 4/26/2020  n=  20 now=   68135 end=     464745     68128    459400 U=  8040.79 T= 5340.6 p1= 582.1 p2=    14.7 ed=   999 undefine    x1=  75. x2=  95. y1=   .65 y2=   .65     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .867110 cc2=  .643503 lx= 13.04925 if=  76 il=  95 4/26/2020  n=  19 now=   68135 end=     464745     68128    459400 U=  7638.76 T= 5078.4 p1= 582.1 p2=    14.7 ed=   999 undefine    x1=  76. x2=  95. y1=   .65 y2=   .65     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .866025 cc2=  .636610 lx= 13.03925 if=  77 il=  95 4/26/2020  n=  18 now=   68135 end=     460121     68128    459400 U=  7199.07 T= 4753.9 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  77. x2=  95. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .866025 cc2=  .636610 lx= 13.10325 if=  77 il=  95 4/26/2020  n=  18 now=   68135 end=     460121     68128    459400 U=  7199.07 T= 4753.9 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  77. x2=  95. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .861994 cc2=  .626292 lx= 12.99925 if=  78 il=  95 4/26/2020  n=  17 now=   68135 end=     442080     68128    459400 U=  6656.92 T= 4262.2 p1= 548.8 p2=    15.4 ed=   999 undefine    x1=  78. x2=  95. y1=   .63 y2=   .63     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .853913 cc2=  .611377 lx= 13.03925 if=  79 il=  95 4/26/2020  n=  16 now=   68135 end=     460121     68128    459400 U=  6399.18 T= 4236.3 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  79. x2=  95. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .853913 cc2=  .611377 lx= 13.13225 if=  79 il=  95 4/26/2020  n=  16 now=   68135 end=     460121     68128    459400 U=  6399.18 T= 4236.3 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  79. x2=  95. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .840168 cc2=  .590168 lx= 13.03925 if=  80 il=  95 4/26/2020  n=  15 now=   68135 end=     460121     68128    459400 U=  5999.23 T= 3977.4 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  80. x2=  95. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .840168 cc2=  .590168 lx= 13.11925 if=  80 il=  95 4/26/2020  n=  15 now=   68135 end=     460121     68128    459400 U=  5999.23 T= 3977.4 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  80. x2=  95. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .818317 cc2=  .560118 lx= 13.11925 if=  81 il=  95 4/26/2020  n=  14 now=   68135 end=     498443     68128    459400 U=  5833.50 T= 4109.5 p1= 631.6 p2=    13.7 ed=   999 undefine    x1=  81. x2=  95. y1=   .69 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .784465 cc2=  .517203 lx= 13.11925 if=  82 il=  95 4/26/2020  n=  13 now=   68135 end=     498443     68128    459400 U=  5416.82 T= 3822.8 p1= 631.6 p2=    13.7 ed=   999 undefine    x1=  82. x2=  95. y1=   .69 y2=   .69     
GP: Confirmed China_Hubei 4/26/2020        95   68135    -       68128    -         3   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .814562 cc2=  .682108 lx= 11.13925 if=  40 il=  96 4/27/2020  n=  56 now=   68135 end=      68819     68128    459400 U=    61.10 T= -184.8 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  40. x2=  96. y1= -3.68 y2= -4.59     
GP: Confirmed China_Hubei 4/27/2020        96   68135    68819   68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .807259 cc2=  .673629 lx= 11.13925 if=  41 il=  96 4/27/2020  n=  55 now=   68135 end=      68819     68128    459400 U=    64.94 T= -202.4 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  41. x2=  96. y1= -3.75 y2= -4.59     
GP: Confirmed China_Hubei 4/27/2020        96   68135    68819   68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .800647 cc2=  .665807 lx= 11.15925 if=  42 il=  96 4/27/2020  n=  54 now=   68135 end=      70210     68128    459400 U=   163.83 T= -477.9 p1=   3.0 p2=    97.0 ed=   999 undefine    x1=  42. x2=  96. y1= -3.17 y2= -3.50     
GP: Confirmed China_Hubei 4/27/2020        96   68135    70210   68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .795158 cc2=  .659075 lx= 13.12925 if=  43 il=  96 4/27/2020  n=  53 now=   68135 end=     503453     68128    459400 U= 10882.66 T= 7639.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  43. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .783229 cc2=  .645868 lx= 13.12925 if=  44 il=  96 4/27/2020  n=  52 now=   68135 end=     503453     68128    459400 U= 13193.46 T= 9241.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  44. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .769418 cc2=  .630743 lx= 13.12925 if=  45 il=  96 4/27/2020  n=  51 now=   68135 end=     503453     68128    459400 U= 15016.44 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  45. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .758725 cc2=  .618697 lx= 13.12925 if=  46 il=  96 4/27/2020  n=  50 now=   68135 end=     503453     68128    459400 U= 16158.19 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  46. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .751265 cc2=  .609844 lx= 13.12925 if=  47 il=  96 4/27/2020  n=  49 now=   68135 end=     503453     68128    459400 U= 17318.00 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  47. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .747992 cc2=  .605134 lx= 13.12925 if=  48 il=  96 4/27/2020  n=  48 now=   68135 end=     503453     68128    459400 U= 17749.38 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  48. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .746957 cc2=  .602619 lx= 13.12925 if=  49 il=  96 4/27/2020  n=  47 now=   68135 end=     503453     68128    459400 U= 18016.90 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  49. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .747855 cc2=  .601990 lx= 13.12925 if=  50 il=  96 4/27/2020  n=  46 now=   68135 end=     503453     68128    459400 U= 18040.63 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  50. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .750014 cc2=  .602572 lx= 13.12925 if=  51 il=  96 4/27/2020  n=  45 now=   68135 end=     503453     68128    459400 U= 17906.79 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  51. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .752987 cc2=  .603916 lx= 13.12925 if=  52 il=  96 4/27/2020  n=  44 now=   68135 end=     503453     68128    459400 U= 17716.33 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  52. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .756654 cc2=  .605898 lx= 13.12925 if=  53 il=  96 4/27/2020  n=  43 now=   68135 end=     503453     68128    459400 U= 17521.29 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  53. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .761078 cc2=  .608580 lx= 13.12925 if=  54 il=  96 4/27/2020  n=  42 now=   68135 end=     503453     68128    459400 U= 17321.52 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  54. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .766332 cc2=  .612028 lx= 13.12925 if=  55 il=  96 4/27/2020  n=  41 now=   68135 end=     503453     68128    459400 U= 16960.56 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  55. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .771835 cc2=  .615661 lx= 13.12925 if=  56 il=  96 4/27/2020  n=  40 now=   68135 end=     503453     68128    459400 U= 16597.40 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  56. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .777599 cc2=  .619485 lx= 13.12925 if=  57 il=  96 4/27/2020  n=  39 now=   68135 end=     503453     68128    459400 U= 16182.46 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  57. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .783413 cc2=  .623285 lx= 13.12925 if=  58 il=  96 4/27/2020  n=  38 now=   68135 end=     503453     68128    459400 U= 15767.53 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  58. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .789266 cc2=  .627045 lx= 13.12925 if=  59 il=  96 4/27/2020  n=  37 now=   68135 end=     503453     68128    459400 U= 15352.59 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  59. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .795148 cc2=  .630749 lx= 13.12925 if=  60 il=  96 4/27/2020  n=  36 now=   68135 end=     503453     68128    459400 U= 14937.66 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  60. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .801041 cc2=  .634374 lx= 13.12925 if=  61 il=  96 4/27/2020  n=  35 now=   68135 end=     503453     68128    459400 U= 14522.72 T= ****** p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  61. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .806927 cc2=  .637896 lx= 13.12925 if=  62 il=  96 4/27/2020  n=  34 now=   68135 end=     503453     68128    459400 U= 14150.98 T= 9905.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  62. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .813017 cc2=  .641519 lx= 13.12925 if=  63 il=  96 4/27/2020  n=  33 now=   68135 end=     503453     68128    459400 U= 13734.78 T= 9616.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  63. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .819073 cc2=  .644995 lx= 13.12925 if=  64 il=  96 4/27/2020  n=  32 now=   68135 end=     503453     68128    459400 U= 13318.57 T= 9328.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  64. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .825063 cc2=  .648286 lx= 13.12925 if=  65 il=  96 4/27/2020  n=  31 now=   68135 end=     503453     68128    459400 U= 12902.37 T= 9039.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  65. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .830946 cc2=  .651340 lx= 13.12925 if=  66 il=  96 4/27/2020  n=  30 now=   68135 end=     503453     68128    459400 U= 12486.16 T= 8751.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  66. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .836672 cc2=  .654098 lx= 13.12925 if=  67 il=  96 4/27/2020  n=  29 now=   68135 end=     503453     68128    459400 U= 12069.95 T= 8462.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  67. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .842181 cc2=  .656485 lx= 13.12925 if=  68 il=  96 4/27/2020  n=  28 now=   68135 end=     503453     68128    459400 U= 11653.75 T= 8174.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  68. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .847393 cc2=  .658410 lx= 13.12925 if=  69 il=  96 4/27/2020  n=  27 now=   68135 end=     503453     68128    459400 U= 11237.54 T= 7885.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  69. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .852210 cc2=  .659760 lx= 13.12925 if=  70 il=  96 4/27/2020  n=  26 now=   68135 end=     503453     68128    459400 U= 10854.57 T= 7620.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  70. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .856763 cc2=  .660647 lx= 13.12925 if=  71 il=  96 4/27/2020  n=  25 now=   68135 end=     503453     68128    459400 U= 10437.09 T= 7331.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  71. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .860679 cc2=  .660679 lx= 13.12925 if=  72 il=  96 4/27/2020  n=  24 now=   68135 end=     503453     68128    459400 U= 10019.61 T= 7041.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  72. x2=  96. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .863763 cc2=  .659639 lx= 12.90925 if=  73 il=  96 4/27/2020  n=  23 now=   68135 end=     404030     68128    459400 U=  8573.53 T= 5040.1 p1= 493.0 p2=    16.9 ed=   999 undefine    x1=  73. x2=  96. y1=   .58 y2=   .58     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .866025 cc2=  .657511 lx= 13.04925 if=  74 il=  96 4/27/2020  n=  22 now=   68135 end=     464745     68128    459400 U=  8844.87 T= 5866.2 p1= 582.1 p2=    14.7 ed=   999 undefine    x1=  74. x2=  96. y1=   .65 y2=   .65     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .866921 cc2=  .653721 lx= 13.04925 if=  75 il=  96 4/27/2020  n=  21 now=   68135 end=     464745     68128    459400 U=  8442.83 T= 5603.9 p1= 582.1 p2=    14.7 ed=   999 undefine    x1=  75. x2=  96. y1=   .65 y2=   .65     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .866025 cc2=  .647808 lx= 13.04925 if=  76 il=  96 4/27/2020  n=  20 now=   68135 end=     464745     68128    459400 U=  8040.79 T= 5341.6 p1= 582.1 p2=    14.7 ed=   999 undefine    x1=  76. x2=  96. y1=   .65 y2=   .65     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .862764 cc2=  .639157 lx= 13.03925 if=  77 il=  96 4/27/2020  n=  19 now=   68135 end=     460121     68128    459400 U=  7599.02 T= 5013.8 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  77. x2=  96. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .862764 cc2=  .639157 lx= 13.10325 if=  77 il=  96 4/27/2020  n=  19 now=   68135 end=     460121     68128    459400 U=  7599.02 T= 5013.8 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  77. x2=  96. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .856349 cc2=  .626933 lx= 13.03925 if=  78 il=  96 4/27/2020  n=  18 now=   68135 end=     460121     68128    459400 U=  7199.07 T= 4754.9 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  78. x2=  96. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .856349 cc2=  .626933 lx= 13.11925 if=  78 il=  96 4/27/2020  n=  18 now=   68135 end=     460121     68128    459400 U=  7199.07 T= 4754.9 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  78. x2=  96. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .845677 cc2=  .609975 lx= 13.03925 if=  79 il=  96 4/27/2020  n=  17 now=   68135 end=     460121     68128    459400 U=  6799.12 T= 4496.1 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  79. x2=  96. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .845677 cc2=  .609975 lx= 13.13225 if=  79 il=  96 4/27/2020  n=  17 now=   68135 end=     460121     68128    459400 U=  6799.12 T= 4496.1 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  79. x2=  96. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA1     1 China_Hubei Confirmed cc1=  .829156 cc2=  .586621 lx= 13.03925 if=  80 il=  96 4/27/2020  n=  16 now=   68135 end=     460121     68128    459400 U=  6399.18 T= 4237.3 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  80. x2=  96. y1=   .65 y2=   .65 BEST
AAA2     1 China_Hubei Confirmed cc1=  .829156 cc2=  .586621 lx= 13.11925 if=  80 il=  96 4/27/2020  n=  16 now=   68135 end=     460121     68128    459400 U=  6399.18 T= 4237.3 p1= 575.3 p2=    14.8 ed=   999 undefine    x1=  80. x2=  96. y1=   .65 y2=   .65 BEST
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .804400 cc2=  .554400 lx= 13.11925 if=  81 il=  96 4/27/2020  n=  15 now=   68135 end=     498443     68128    459400 U=  6250.18 T= 4397.3 p1= 631.6 p2=    13.7 ed=   999 undefine    x1=  81. x2=  96. y1=   .69 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .767649 cc2=  .509451 lx= 13.11925 if=  82 il=  96 4/27/2020  n=  14 now=   68135 end=     498443     68128    459400 U=  5833.50 T= 4110.5 p1= 631.6 p2=    13.7 ed=   999 undefine    x1=  82. x2=  96. y1=   .69 y2=   .69     
GP: Confirmed China_Hubei 4/27/2020        96   68135    -       68128    -         4   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .823820 cc2=  .692514 lx= 11.13925 if=  40 il=  97 4/28/2020  n=  57 now=   68135 end=      68819     68128    499677 U=    62.19 T= -188.8 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  40. x2=  97. y1= -3.68 y2= -4.59     
GP: Confirmed China_Hubei 4/28/2020        97   68135    68819   68128    -         6   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .817381 cc2=  .684928 lx= 11.13925 if=  41 il=  97 4/28/2020  n=  56 now=   68135 end=      68819     68128    499677 U=    66.12 T= -206.8 p1=   1.0 p2=    99.0 ed=   999 undefine    x1=  41. x2=  97. y1= -3.75 y2= -4.59     
GP: Confirmed China_Hubei 4/28/2020        97   68135    68819   68128    -         6   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .811289 cc2=  .677659 lx= 11.15925 if=  42 il=  97 4/28/2020  n=  55 now=   68135 end=      70210     68128    499677 U=   166.87 T= -487.6 p1=   3.0 p2=    97.0 ed=   999 undefine    x1=  42. x2=  97. y1= -3.17 y2= -3.50     
GP: Confirmed China_Hubei 4/28/2020        97   68135    70210   68128    -         6   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .806519 cc2=  .671679 lx= 13.12925 if=  43 il=  97 4/28/2020  n=  54 now=   68135 end=     503453     68128    499677 U= 11088.00 T= 7783.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  43. x2=  97. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/28/2020        97   68135    -       68128    -         6   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .795742 cc2=  .659660 lx= 13.12925 if=  44 il=  97 4/28/2020  n=  53 now=   68135 end=     503453     68128    499677 U= 13447.18 T= 9418.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  44. x2=  97. y1=   .70 y2=   .69     
GP: Confirmed China_Hubei 4/28/2020        97   68135    -       68128    -         6   999 undefine  
