TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7204.00000        8.88239
TAB:  US_New_Jersey_Mercer Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6852    3355     5672     4   131 6/1/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999233 cc2=  .841119 lx=  8.82239 if=  56 il=  95 4/26/2020  n=  39 now=    7204 end=       6784      3355      5672 U=    18.04 T=   88.7 p1=  -5.8 p2=   106.2 ed=   131 6/1/2020    x1=  56. x2=  95. y1=  1.81 y2=  -.35     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6784    3355     5672     4   131 6/1/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999313 cc2=  .839184 lx=  8.79239 if=  57 il=  95 4/26/2020  n=  38 now=    7204 end=       6583      3355      5672 U=    17.66 T=   88.0 p1=  -8.6 p2=   109.4 ed=   129 5/30/2020   x1=  57. x2=  95. y1=  1.76 y2=  -.39     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6583    3355     5672     4   129 5/30/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999412 cc2=  .837190 lx=  8.76239 if=  58 il=  95 4/26/2020  n=  37 now=    7204 end=       6389      3355      5672 U=    17.01 T=   87.5 p1= -11.3 p2=   112.8 ed=   127 5/28/2020   x1=  58. x2=  95. y1=  1.74 y2=  -.44     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6389    3355     5672     4   127 5/28/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999408 cc2=  .835009 lx=  8.74239 if=  59 il=  95 4/26/2020  n=  36 now=    7204 end=       6262      3355      5672 U=    16.77 T=   87.1 p1= -13.1 p2=   115.0 ed=   126 5/27/2020   x1=  59. x2=  95. y1=  1.68 y2=  -.47     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6262    3355     5672     4   126 5/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999414 cc2=  .832747 lx=  8.73239 if=  60 il=  95 4/26/2020  n=  35 now=    7204 end=       6200      3355      5672 U=    16.62 T=   86.9 p1= -13.9 p2=   116.2 ed=   126 5/27/2020   x1=  60. x2=  95. y1=  1.62 y2=  -.49     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6200    3355     5672     4   126 5/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999429 cc2=  .830398 lx=  8.71239 if=  61 il=  95 4/26/2020  n=  34 now=    7204 end=       6077      3355      5672 U=    16.27 T=   86.5 p1= -15.6 p2=   118.5 ed=   124 5/25/2020   x1=  61. x2=  95. y1=  1.57 y2=  -.52     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6077    3355     5672     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999420 cc2=  .827921 lx=  8.69239 if=  62 il=  95 4/26/2020  n=  33 now=    7204 end=       5957      3355      5672 U=    15.81 T=   86.2 p1= -17.3 p2=   120.9 ed=   123 5/24/2020   x1=  62. x2=  95. y1=  1.53 y2=  -.55     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5957    3355     5672     4   123 5/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999367 cc2=  .825289 lx=  8.69239 if=  63 il=  95 4/26/2020  n=  32 now=    7204 end=       5957      3355      5672 U=    15.92 T=   86.2 p1= -17.3 p2=   120.9 ed=   123 5/24/2020   x1=  63. x2=  95. y1=  1.46 y2=  -.55     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5957    3355     5672     4   123 5/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999330 cc2=  .822553 lx=  8.68239 if=  64 il=  95 4/26/2020  n=  31 now=    7204 end=       5898      3355      5672 U=    15.88 T=   85.9 p1= -18.1 p2=   122.1 ed=   123 5/24/2020   x1=  64. x2=  95. y1=  1.38 y2=  -.57     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5898    3355     5672     4   123 5/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999337 cc2=  .819732 lx=  8.66239 if=  65 il=  95 4/26/2020  n=  30 now=    7204 end=       5781      3355      5672 U=    15.46 T=   85.6 p1= -19.8 p2=   124.6 ed=   122 5/23/2020   x1=  65. x2=  95. y1=  1.33 y2=  -.61     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5781    3355     5672     4   122 5/23/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999299 cc2=  .816725 lx=  8.65239 if=  66 il=  95 4/26/2020  n=  29 now=    7204 end=       5723      3355      5672 U=    15.36 T=   85.4 p1= -20.6 p2=   125.9 ed=   121 5/22/2020   x1=  66. x2=  95. y1=  1.26 y2=  -.63     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5723    3355     5672     4   121 5/22/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999285 cc2=  .813590 lx=  8.63239 if=  67 il=  95 4/26/2020  n=  28 now=    7204 end=       5610      3355      5672 U=    15.00 T=   85.0 p1= -22.1 p2=   128.4 ed=   120 5/21/2020   x1=  67. x2=  95. y1=  1.20 y2=  -.67     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5610    3355     5672     4   120 5/21/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999250 cc2=  .810268 lx=  8.62239 if=  68 il=  95 4/26/2020  n=  27 now=    7204 end=       5554      3355      5672 U=    14.85 T=   84.8 p1= -22.9 p2=   129.7 ed=   119 5/20/2020   x1=  68. x2=  95. y1=  1.13 y2=  -.68     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5554    3355     5672     4   119 5/20/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999229 cc2=  .806779 lx=  8.60239 if=  69 il=  95 4/26/2020  n=  26 now=    7204 end=       5444      3355      5672 U=    14.23 T=   84.7 p1= -24.4 p2=   132.3 ed=   118 5/19/2020   x1=  69. x2=  95. y1=  1.10 y2=  -.73     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5444    3355     5672     4   118 5/19/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999145 cc2=  .803028 lx=  8.61239 if=  70 il=  95 4/26/2020  n=  25 now=    7204 end=       5499      3355      5672 U=    14.40 T=   84.8 p1= -23.7 p2=   131.0 ed=   118 5/19/2020   x1=  70. x2=  95. y1=  1.03 y2=  -.70     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5499    3355     5672     4   118 5/19/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999041 cc2=  .799041 lx=  8.61239 if=  71 il=  95 4/26/2020  n=  24 now=    7204 end=       5499      3355      5672 U=    14.27 T=   84.9 p1= -23.7 p2=   131.0 ed=   118 5/19/2020   x1=  71. x2=  95. y1=   .98 y2=  -.70     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5499    3355     5672     4   118 5/19/2020 
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998981 cc2=  .794857 lx=  8.64239 if=  72 il=  95 4/26/2020  n=  23 now=    7204 end=       5666      3355      5672 U=    14.88 T=   85.4 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  72. x2=  95. y1=   .90 y2=  -.65 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998982 cc2=  .794857 lx=  8.63739 if=  72 il=  95 4/26/2020  n=  23 now=    7204 end=       5666      3355      5672 U=    14.88 T=   85.4 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  72. x2=  95. y1=   .90 y2=  -.65 BEST
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5666    3355     5672     4   120 5/21/2020 
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998855 cc2=  .790340 lx=  8.64239 if=  73 il=  95 4/26/2020  n=  22 now=    7204 end=       5666      3355      5672 U=    15.01 T=   85.3 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  73. x2=  95. y1=   .82 y2=  -.65 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998855 cc2=  .790340 lx=  8.64639 if=  73 il=  95 4/26/2020  n=  22 now=    7204 end=       5666      3355      5672 U=    15.01 T=   85.3 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  73. x2=  95. y1=   .82 y2=  -.65 BEST
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5666    3355     5672     4   120 5/21/2020 
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998692 cc2=  .785492 lx=  8.64239 if=  74 il=  95 4/26/2020  n=  21 now=    7204 end=       5666      3355      5672 U=    14.83 T=   85.4 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  74. x2=  95. y1=   .77 y2=  -.65 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998692 cc2=  .785492 lx=  8.64439 if=  74 il=  95 4/26/2020  n=  21 now=    7204 end=       5666      3355      5672 U=    14.83 T=   85.4 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  74. x2=  95. y1=   .77 y2=  -.65 BEST
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5666    3355     5672     4   120 5/21/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998535 cc2=  .780317 lx=  8.66239 if=  75 il=  95 4/26/2020  n=  20 now=    7204 end=       5781      3355      5672 U=    15.05 T=   85.8 p1= -19.8 p2=   124.6 ed=   121 5/22/2020   x1=  75. x2=  95. y1=   .72 y2=  -.61     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5781    3355     5672     4   121 5/22/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998483 cc2=  .774876 lx=  8.71239 if=  76 il=  95 4/26/2020  n=  19 now=    7204 end=       6077      3355      5672 U=    15.77 T=   86.8 p1= -15.6 p2=   118.5 ed=   124 5/25/2020   x1=  76. x2=  95. y1=   .68 y2=  -.52     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6077    3355     5672     4   124 5/25/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998796 cc2=  .769380 lx=  8.83239 if=  77 il=  95 4/26/2020  n=  18 now=    7204 end=       6852      3355      5672 U=    18.08 T=   88.9 p1=  -4.9 p2=   105.1 ed=   131 6/1/2020    x1=  77. x2=  95. y1=   .66 y2=  -.34     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6852    3355     5672     4   131 6/1/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999006 cc2=  .763304 lx=  8.99239 if=  78 il=  95 4/26/2020  n=  17 now=    7204 end=       8041      3355      5672 U=    21.39 T=   92.1 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  78. x2=  95. y1=   .66 y2=  -.13     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     8041    3355     5672     4   142 6/12/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998887 cc2=  .756351 lx=  9.08239 if=  79 il=  95 4/26/2020  n=  16 now=    7204 end=       8798      3355      5672 U=    23.12 T=   94.2 p1=  22.1 p2=    81.9 ed=   148 6/18/2020   x1=  79. x2=  95. y1=   .66 y2=  -.04     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     8798    3355     5672     4   148 6/18/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998728 cc2=  .748728 lx=  9.19239 if=  80 il=  95 4/26/2020  n=  15 now=    7204 end=       9822      3355      5672 U=    25.73 T=   96.8 p1=  36.3 p2=    73.3 ed=   157 6/27/2020   x1=  80. x2=  95. y1=   .65 y2=   .07     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     9822    3355     5672     4   157 6/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998513 cc2=  .740314 lx=  9.08239 if=  81 il=  95 4/26/2020  n=  14 now=    7204 end=       8798      3355      5672 U=    24.06 T=   94.1 p1=  22.1 p2=    81.9 ed=   150 6/20/2020   x1=  81. x2=  95. y1=   .55 y2=  -.04     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     8798    3355     5672     4   150 6/20/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998727 cc2=  .731465 lx=  8.85239 if=  82 il=  95 4/26/2020  n=  13 now=    7204 end=       6991      3355      5672 U=    19.17 T=   89.1 p1=  -3.0 p2=   103.0 ed=   134 6/4/2020    x1=  82. x2=  95. y1=   .37 y2=  -.31     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6991    3355     5672     4   134 6/4/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998748 cc2=  .721398 lx=  8.72239 if=  83 il=  95 4/26/2020  n=  12 now=    7204 end=       6138      3355      5672 U=    16.22 T=   86.8 p1= -14.8 p2=   117.4 ed=   125 5/26/2020   x1=  83. x2=  95. y1=   .24 y2=  -.50     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     6138    3355     5672     4   125 5/26/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998457 cc2=  .709782 lx=  8.67239 if=  84 il=  95 4/26/2020  n=  11 now=    7204 end=       5839      3355      5672 U=    15.14 T=   86.1 p1= -18.9 p2=   123.4 ed=   121 5/22/2020   x1=  84. x2=  95. y1=   .14 y2=  -.59     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5839    3355     5672     4   121 5/22/2020 
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998020 cc2=  .696509 lx=  8.64239 if=  85 il=  95 4/26/2020  n=  10 now=    7204 end=       5666      3355      5672 U=    14.95 T=   85.3 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  85. x2=  95. y1=   .02 y2=  -.65 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998021 cc2=  .696509 lx=  8.63839 if=  85 il=  95 4/26/2020  n=  10 now=    7204 end=       5666      3355      5672 U=    14.95 T=   85.3 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  85. x2=  95. y1=   .02 y2=  -.65 BEST
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     5666    3355     5672     4   120 5/21/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998774 cc2=  .682546 lx=  8.48239 if=  86 il=  95 4/26/2020  n=   9 now=    7204 end=       4828      3355      5672 U=    11.06 T=   83.8 p1= -33.0 p2=   149.2 ed=   109 5/10/2020   x1=  86. x2=  95. y1=  -.20 y2= -1.01     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     4828    3355     5672     4   109 5/10/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998848 cc2=  .665515 lx=  8.42239 if=  87 il=  95 4/26/2020  n=   8 now=    7204 end=       4547      3355      5672 U=     9.29 T=   83.9 p1= -36.9 p2=   158.4 ed=   105 5/6/2020    x1=  87. x2=  95. y1=  -.33 y2= -1.19     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     4547    3355     5672     4   105 5/6/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998703 cc2=  .645150 lx=  8.49239 if=  88 il=  95 4/26/2020  n=   7 now=    7204 end=       4877      3355      5672 U=    10.90 T=   84.3 p1= -32.3 p2=   147.7 ed=   110 5/11/2020   x1=  88. x2=  95. y1=  -.34 y2=  -.98     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     4877    3355     5672     4   110 5/11/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999184 cc2=  .621220 lx=  8.93239 if=  89 il=  95 4/26/2020  n=   6 now=    7204 end=       7573      3355      5672 U=    21.77 T=   90.5 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  89. x2=  95. y1=   .07 y2=  -.21     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     7573    3355     5672     4   141 6/11/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998699 cc2=  .590450 lx=  8.87239 if=  90 il=  95 4/26/2020  n=   5 now=    7204 end=       7132      3355      5672 U=    20.31 T=   89.3 p1=  -1.0 p2=   101.0 ed=   137 6/7/2020    x1=  90. x2=  95. y1=  -.04 y2=  -.28     
GP: Confirmed US_New_Jersey_Mercer 4/26/2020        95    7204     7132    3355     5672     4   137 6/7/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999074 cc2=  .851632 lx=  8.75239 if=  51 il=  96 4/27/2020  n=  45 now=    7204 end=       6325      3433      5504 U=    16.91 T=   87.7 p1= -12.2 p2=   113.9 ed=   127 5/28/2020   x1=  51. x2=  96. y1=  2.17 y2=  -.49     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6325    3433     5504     3   127 5/28/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999012 cc2=  .849941 lx=  8.74239 if=  52 il=  96 4/27/2020  n=  44 now=    7204 end=       6262      3433      5504 U=    16.44 T=   87.6 p1= -13.1 p2=   115.0 ed=   126 5/27/2020   x1=  52. x2=  96. y1=  2.17 y2=  -.51     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6262    3433     5504     3   126 5/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998998 cc2=  .848242 lx=  8.76239 if=  53 il=  96 4/27/2020  n=  43 now=    7204 end=       6389      3433      5504 U=    16.25 T=   88.3 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  53. x2=  96. y1=  2.17 y2=  -.48     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6389    3433     5504     3   126 5/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999290 cc2=  .846792 lx=  8.82239 if=  54 il=  96 4/27/2020  n=  42 now=    7204 end=       6784      3433      5504 U=    17.99 T=   89.1 p1=  -5.8 p2=   106.2 ed=   131 6/1/2020    x1=  54. x2=  96. y1=  1.95 y2=  -.38     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6784    3433     5504     3   131 6/1/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999263 cc2=  .844959 lx=  8.81239 if=  55 il=  96 4/27/2020  n=  41 now=    7204 end=       6716      3433      5504 U=    17.92 T=   88.9 p1=  -6.8 p2=   107.3 ed=   131 6/1/2020    x1=  55. x2=  96. y1=  1.89 y2=  -.40     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6716    3433     5504     3   131 6/1/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999248 cc2=  .843075 lx=  8.79239 if=  56 il=  96 4/27/2020  n=  40 now=    7204 end=       6583      3433      5504 U=    17.90 T=   88.3 p1=  -8.6 p2=   109.4 ed=   130 5/31/2020   x1=  56. x2=  96. y1=  1.81 y2=  -.43     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6583    3433     5504     3   130 5/31/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999329 cc2=  .841215 lx=  8.77239 if=  57 il=  96 4/27/2020  n=  39 now=    7204 end=       6453      3433      5504 U=    17.62 T=   87.9 p1= -10.4 p2=   111.6 ed=   129 5/30/2020   x1=  57. x2=  96. y1=  1.75 y2=  -.46     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6453    3433     5504     3   129 5/30/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999428 cc2=  .839300 lx=  8.74239 if=  58 il=  96 4/27/2020  n=  38 now=    7204 end=       6262      3433      5504 U=    16.96 T=   87.4 p1= -13.1 p2=   115.0 ed=   127 5/28/2020   x1=  58. x2=  96. y1=  1.73 y2=  -.51     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6262    3433     5504     3   127 5/28/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999429 cc2=  .837207 lx=  8.73239 if=  59 il=  96 4/27/2020  n=  37 now=    7204 end=       6200      3433      5504 U=    16.82 T=   87.2 p1= -13.9 p2=   116.2 ed=   126 5/27/2020   x1=  59. x2=  96. y1=  1.67 y2=  -.53     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6200    3433     5504     3   126 5/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999439 cc2=  .835040 lx=  8.71239 if=  60 il=  96 4/27/2020  n=  36 now=    7204 end=       6077      3433      5504 U=    16.56 T=   86.7 p1= -15.6 p2=   118.5 ed=   125 5/26/2020   x1=  60. x2=  96. y1=  1.61 y2=  -.56     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     6077    3433     5504     3   125 5/26/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999457 cc2=  .832790 lx=  8.69239 if=  61 il=  96 4/27/2020  n=  35 now=    7204 end=       5957      3433      5504 U=    16.20 T=   86.3 p1= -17.3 p2=   120.9 ed=   124 5/25/2020   x1=  61. x2=  96. y1=  1.56 y2=  -.60     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5957    3433     5504     3   124 5/25/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999452 cc2=  .830422 lx=  8.68239 if=  62 il=  96 4/27/2020  n=  34 now=    7204 end=       5898      3433      5504 U=    15.85 T=   86.3 p1= -18.1 p2=   122.1 ed=   123 5/24/2020   x1=  62. x2=  96. y1=  1.53 y2=  -.61     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5898    3433     5504     3   123 5/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999405 cc2=  .827906 lx=  8.68239 if=  63 il=  96 4/27/2020  n=  33 now=    7204 end=       5898      3433      5504 U=    15.97 T=   86.2 p1= -18.1 p2=   122.1 ed=   123 5/24/2020   x1=  63. x2=  96. y1=  1.45 y2=  -.61     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5898    3433     5504     3   123 5/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999374 cc2=  .825296 lx=  8.67239 if=  64 il=  96 4/27/2020  n=  32 now=    7204 end=       5839      3433      5504 U=    15.92 T=   85.9 p1= -18.9 p2=   123.4 ed=   123 5/24/2020   x1=  64. x2=  96. y1=  1.38 y2=  -.63     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5839    3433     5504     3   123 5/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999386 cc2=  .822609 lx=  8.65239 if=  65 il=  96 4/27/2020  n=  31 now=    7204 end=       5723      3433      5504 U=    15.50 T=   85.6 p1= -20.6 p2=   125.9 ed=   122 5/23/2020   x1=  65. x2=  96. y1=  1.33 y2=  -.67     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5723    3433     5504     3   122 5/23/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999355 cc2=  .819750 lx=  8.64239 if=  66 il=  96 4/27/2020  n=  30 now=    7204 end=       5666      3433      5504 U=    15.39 T=   85.4 p1= -21.3 p2=   127.1 ed=   121 5/22/2020   x1=  66. x2=  96. y1=  1.26 y2=  -.69     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5666    3433     5504     3   121 5/22/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999347 cc2=  .816772 lx=  8.62239 if=  67 il=  96 4/27/2020  n=  29 now=    7204 end=       5554      3433      5504 U=    15.03 T=   85.0 p1= -22.9 p2=   129.7 ed=   120 5/21/2020   x1=  67. x2=  96. y1=  1.20 y2=  -.73     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5554    3433     5504     3   120 5/21/2020 
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999320 cc2=  .813624 lx=  8.61239 if=  68 il=  96 4/27/2020  n=  28 now=    7204 end=       5499      3433      5504 U=    14.88 T=   84.8 p1= -23.7 p2=   131.0 ed=   119 5/20/2020   x1=  68. x2=  96. y1=  1.13 y2=  -.75 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999320 cc2=  .813624 lx=  8.61539 if=  68 il=  96 4/27/2020  n=  28 now=    7204 end=       5499      3433      5504 U=    14.88 T=   84.8 p1= -23.7 p2=   131.0 ed=   119 5/20/2020   x1=  68. x2=  96. y1=  1.13 y2=  -.75 BEST
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5499    3433     5504     3   119 5/20/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999306 cc2=  .810323 lx=  8.60239 if=  69 il=  96 4/27/2020  n=  27 now=    7204 end=       5444      3433      5504 U=    14.39 T=   84.9 p1= -24.4 p2=   132.3 ed=   118 5/19/2020   x1=  69. x2=  96. y1=  1.10 y2=  -.77     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5444    3433     5504     3   118 5/19/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999231 cc2=  .806781 lx=  8.60239 if=  70 il=  96 4/27/2020  n=  26 now=    7204 end=       5444      3433      5504 U=    14.43 T=   84.8 p1= -24.4 p2=   132.3 ed=   118 5/19/2020   x1=  70. x2=  96. y1=  1.03 y2=  -.77     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5444    3433     5504     3   118 5/19/2020 
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999142 cc2=  .803026 lx=  8.61239 if=  71 il=  96 4/27/2020  n=  25 now=    7204 end=       5499      3433      5504 U=    14.46 T=   85.1 p1= -23.7 p2=   131.0 ed=   119 5/20/2020   x1=  71. x2=  96. y1=   .98 y2=  -.75 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999142 cc2=  .803026 lx=  8.60939 if=  71 il=  96 4/27/2020  n=  25 now=    7204 end=       5499      3433      5504 U=    14.46 T=   85.1 p1= -23.7 p2=   131.0 ed=   119 5/20/2020   x1=  71. x2=  96. y1=   .98 y2=  -.75 BEST
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5499    3433     5504     3   119 5/20/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999087 cc2=  .799087 lx=  8.62239 if=  72 il=  96 4/27/2020  n=  24 now=    7204 end=       5554      3433      5504 U=    14.78 T=   85.2 p1= -22.9 p2=   129.7 ed=   120 5/21/2020   x1=  72. x2=  96. y1=   .89 y2=  -.73     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5554    3433     5504     3   120 5/21/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998977 cc2=  .794853 lx=  8.63239 if=  73 il=  96 4/27/2020  n=  23 now=    7204 end=       5610      3433      5504 U=    15.07 T=   85.3 p1= -22.1 p2=   128.4 ed=   120 5/21/2020   x1=  73. x2=  96. y1=   .81 y2=  -.71     
GP: Confirmed US_New_Jersey_Mercer 4/27/2020        96    7204     5610    3433     5504     3   120 5/21/2020 
