TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       15271.00000        9.63371
TAB:  US_Massachusetts_Essex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Essex 4/8/2020         77   15271     7213    2103     4231     5   110 5/11/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .995289 cc2=  .587040 lx= 11.63371 if=  72 il=  77 4/8/2020   n=   5 now=   15271 end=     112838      2103      4231 U=    40.03 T=  132.3 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  72. x2=  77. y1=  1.51 y2=  1.38     
GP: Confirmed US_Massachusetts_Essex 4/8/2020         77   15271    -        2103     4231     5   226 9/4/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996704 cc2=  .814130 lx=  9.50371 if=  49 il=  78 4/9/2020   n=  29 now=   15271 end=      13409      2336      5359 U=    17.12 T=   87.6 p1= -12.2 p2=   113.9 ed=   127 5/28/2020   x1=  49. x2=  78. y1=  2.25 y2=   .56     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    13409    2336     5359     4   127 5/28/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996698 cc2=  .811002 lx=  9.33371 if=  50 il=  78 4/9/2020   n=  28 now=   15271 end=      11313      2336      5359 U=    16.46 T=   85.5 p1= -25.9 p2=   135.0 ed=   124 5/25/2020   x1=  50. x2=  78. y1=  2.16 y2=   .46     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    11313    2336     5359     4   124 5/25/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997110 cc2=  .808128 lx=  9.14371 if=  51 il=  78 4/9/2020   n=  27 now=   15271 end=       9355      2336      5359 U=    14.94 T=   82.9 p1= -38.7 p2=   163.2 ed=   118 5/19/2020   x1=  51. x2=  78. y1=  2.13 y2=   .33     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     9355    2336     5359     4   118 5/19/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997072 cc2=  .804622 lx=  9.02371 if=  52 il=  78 4/9/2020   n=  26 now=   15271 end=       8297      2336      5359 U=    14.72 T=   81.5 p1= -45.7 p2=   184.1 ed=   116 5/17/2020   x1=  52. x2=  78. y1=  2.00 y2=   .24     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     8297    2336     5359     4   116 5/17/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997936 cc2=  .801820 lx=  8.86371 if=  53 il=  78 4/9/2020   n=  25 now=   15271 end=       7070      2336      5359 U=    13.30 T=   79.4 p1= -53.7 p2=   216.0 ed=   110 5/11/2020   x1=  53. x2=  78. y1=  1.98 y2=   .10     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     7070    2336     5359     4   110 5/11/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998233 cc2=  .798233 lx=  8.76371 if=  54 il=  78 4/9/2020   n=  24 now=   15271 end=       6397      2336      5359 U=    12.68 T=   78.1 p1= -58.1 p2=   238.7 ed=   108 5/9/2020    x1=  54. x2=  78. y1=  1.90 y2=   .01     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     6397    2336     5359     4   108 5/9/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998746 cc2=  .794622 lx=  8.66371 if=  55 il=  78 4/9/2020   n=  23 now=   15271 end=       5788      2336      5359 U=    11.61 T=   76.9 p1= -62.1 p2=   263.8 ed=   104 5/5/2020    x1=  55. x2=  78. y1=  1.88 y2=  -.10     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     5788    2336     5359     4   104 5/5/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998711 cc2=  .790196 lx=  8.62371 if=  56 il=  78 4/9/2020   n=  22 now=   15271 end=       5561      2336      5359 U=    11.39 T=   76.4 p1= -63.6 p2=   274.6 ed=   103 5/4/2020    x1=  56. x2=  78. y1=  1.79 y2=  -.14 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998711 cc2=  .790196 lx=  8.62071 if=  56 il=  78 4/9/2020   n=  22 now=   15271 end=       5561      2336      5359 U=    11.39 T=   76.4 p1= -63.6 p2=   274.6 ed=   103 5/4/2020    x1=  56. x2=  78. y1=  1.79 y2=  -.14 BEST
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     5561    2336     5359     4   103 5/4/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998795 cc2=  .785594 lx=  8.56371 if=  57 il=  78 4/9/2020   n=  21 now=   15271 end=       5238      2336      5359 U=    10.82 T=   75.7 p1= -65.7 p2=   291.5 ed=   101 5/2/2020    x1=  57. x2=  78. y1=  1.73 y2=  -.21 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998795 cc2=  .785594 lx=  8.56571 if=  57 il=  78 4/9/2020   n=  21 now=   15271 end=       5238      2336      5359 U=    10.82 T=   75.7 p1= -65.7 p2=   291.5 ed=   101 5/2/2020    x1=  57. x2=  78. y1=  1.73 y2=  -.21 BEST
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     5238    2336     5359     4   101 5/2/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998727 cc2=  .780509 lx=  8.53371 if=  58 il=  78 4/9/2020   n=  20 now=   15271 end=       5083      2336      5359 U=    10.56 T=   75.3 p1= -66.7 p2=   300.4 ed=   100 5/1/2020    x1=  58. x2=  78. y1=  1.64 y2=  -.25 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998727 cc2=  .780509 lx=  8.53071 if=  58 il=  78 4/9/2020   n=  20 now=   15271 end=       5083      2336      5359 U=    10.56 T=   75.3 p1= -66.7 p2=   300.4 ed=   100 5/1/2020    x1=  58. x2=  78. y1=  1.64 y2=  -.25 BEST
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     5083    2336     5359     4   100 5/1/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998626 cc2=  .775020 lx=  8.50371 if=  59 il=  78 4/9/2020   n=  19 now=   15271 end=       4933      2336      5359 U=    10.23 T=   75.0 p1= -67.7 p2=   309.6 ed=    99 4/30/2020   x1=  59. x2=  78. y1=  1.57 y2=  -.29     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     4933    2336     5359     4    99 4/30/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998425 cc2=  .769010 lx=  8.48371 if=  60 il=  78 4/9/2020   n=  18 now=   15271 end=       4835      2336      5359 U=    10.01 T=   74.8 p1= -68.3 p2=   315.8 ed=    98 4/29/2020   x1=  60. x2=  78. y1=  1.48 y2=  -.32     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     4835    2336     5359     4    98 4/29/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998153 cc2=  .762450 lx=  8.47371 if=  61 il=  78 4/9/2020   n=  17 now=   15271 end=       4787      2336      5359 U=     9.64 T=   74.8 p1= -68.7 p2=   319.0 ed=    97 4/28/2020   x1=  61. x2=  78. y1=  1.43 y2=  -.33     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     4787    2336     5359     4    97 4/28/2020 
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998189 cc2=  .755653 lx=  8.55371 if=  62 il=  78 4/9/2020   n=  16 now=   15271 end=       5185      2336      5359 U=    10.28 T=   75.7 p1= -66.0 p2=   294.5 ed=    99 4/30/2020   x1=  62. x2=  78. y1=  1.33 y2=  -.23 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998189 cc2=  .755653 lx=  8.55371 if=  62 il=  78 4/9/2020   n=  16 now=   15271 end=       5185      2336      5359 U=    10.28 T=   75.7 p1= -66.0 p2=   294.5 ed=    99 4/30/2020   x1=  62. x2=  78. y1=  1.33 y2=  -.23 BEST
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     5185    2336     5359     4    99 4/30/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998230 cc2=  .748230 lx=  8.65371 if=  63 il=  78 4/9/2020   n=  15 now=   15271 end=       5731      2336      5359 U=    11.07 T=   76.8 p1= -62.5 p2=   266.5 ed=   102 5/3/2020    x1=  63. x2=  78. y1=  1.25 y2=  -.11     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     5731    2336     5359     4   102 5/3/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998319 cc2=  .740120 lx=  8.79371 if=  64 il=  78 4/9/2020   n=  14 now=   15271 end=       6592      2336      5359 U=    12.15 T=   78.4 p1= -56.8 p2=   231.7 ed=   107 5/8/2020    x1=  64. x2=  78. y1=  1.19 y2=   .04     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271     6592    2336     5359     4   107 5/8/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998895 cc2=  .721545 lx=  9.43371 if=  66 il=  78 4/9/2020   n=  12 now=   15271 end=      12502      2336      5359 U=    17.92 T=   87.3 p1= -18.1 p2=   122.1 ed=   129 5/30/2020   x1=  66. x2=  78. y1=  1.19 y2=   .52     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    12502    2336     5359     4   129 5/30/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998594 cc2=  .709919 lx=  9.44371 if=  67 il=  78 4/9/2020   n=  11 now=   15271 end=      12628      2336      5359 U=    18.11 T=   87.5 p1= -17.3 p2=   120.9 ed=   130 5/31/2020   x1=  67. x2=  78. y1=  1.13 y2=   .52     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    12628    2336     5359     4   130 5/31/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998206 cc2=  .696695 lx=  9.33371 if=  68 il=  78 4/9/2020   n=  10 now=   15271 end=      11313      2336      5359 U=    16.89 T=   85.7 p1= -25.9 p2=   135.0 ed=   125 5/26/2020   x1=  68. x2=  78. y1=  1.05 y2=   .46     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    11313    2336     5359     4   125 5/26/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997684 cc2=  .681457 lx=  9.53371 if=  69 il=  78 4/9/2020   n=   9 now=   15271 end=      13817      2336      5359 U=    18.79 T=   88.8 p1=  -9.5 p2=   110.5 ed=   133 6/3/2020    x1=  69. x2=  78. y1=  1.05 y2=   .58     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    13817    2336     5359     4   133 6/3/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996816 cc2=  .663483 lx=  9.50371 if=  70 il=  78 4/9/2020   n=   8 now=   15271 end=      13409      2336      5359 U=    18.11 T=   88.1 p1= -12.2 p2=   113.9 ed=   130 5/31/2020   x1=  70. x2=  78. y1=  1.00 y2=   .56     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    13409    2336     5359     4   130 5/31/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996158 cc2=  .618193 lx= 11.63371 if=  72 il=  78 4/9/2020   n=   6 now=   15271 end=     112838      2336      5359 U=    39.57 T=  131.6 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  72. x2=  78. y1=  1.51 y2=  1.36     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    -        2336     5359     4   224 9/2/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .994518 cc2=  .586270 lx= 11.63371 if=  73 il=  78 4/9/2020   n=   5 now=   15271 end=     112838      2336      5359 U=    40.32 T=  132.6 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  73. x2=  78. y1=  1.48 y2=  1.36     
GP: Confirmed US_Massachusetts_Essex 4/9/2020         78   15271    -        2336     5359     4   227 9/5/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997009 cc2=  .817404 lx=  9.46371 if=  49 il=  79 4/10/2020  n=  30 now=   15271 end=      12883      2670      5923 U=    16.72 T=   86.6 p1= -15.6 p2=   118.5 ed=   126 5/27/2020   x1=  49. x2=  79. y1=  2.25 y2=   .45     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    12883    2670     5923     5   126 5/27/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997018 cc2=  .814443 lx=  9.33371 if=  50 il=  79 4/10/2020  n=  29 now=   15271 end=      11313      2670      5923 U=    16.21 T=   85.0 p1= -25.9 p2=   135.0 ed=   123 5/24/2020   x1=  50. x2=  79. y1=  2.16 y2=   .37     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    11313    2670     5923     5   123 5/24/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997389 cc2=  .811694 lx=  9.18371 if=  51 il=  79 4/10/2020  n=  28 now=   15271 end=       9737      2670      5923 U=    14.88 T=   82.8 p1= -36.2 p2=   156.8 ed=   117 5/18/2020   x1=  51. x2=  79. y1=  2.14 y2=   .26     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     9737    2670     5923     5   117 5/18/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997344 cc2=  .808362 lx=  9.09371 if=  52 il=  79 4/10/2020  n=  27 now=   15271 end=       8899      2670      5923 U=    14.78 T=   81.7 p1= -41.7 p2=   171.6 ed=   116 5/17/2020   x1=  52. x2=  79. y1=  2.01 y2=   .19     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     8899    2670     5923     5   116 5/17/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998071 cc2=  .805621 lx=  8.96371 if=  53 il=  79 4/10/2020  n=  26 now=   15271 end=       7814      2670      5923 U=    13.51 T=   80.0 p1= -48.8 p2=   195.4 ed=   111 5/12/2020   x1=  53. x2=  79. y1=  2.00 y2=   .07     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     7814    2670     5923     5   111 5/12/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998275 cc2=  .802159 lx=  8.88371 if=  54 il=  79 4/10/2020  n=  25 now=   15271 end=       7213      2670      5923 U=    13.00 T=   78.9 p1= -52.8 p2=   211.7 ed=   109 5/10/2020   x1=  54. x2=  79. y1=  1.92 y2=  -.01     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     7213    2670     5923     5   109 5/10/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998637 cc2=  .798637 lx=  8.80371 if=  55 il=  79 4/10/2020  n=  24 now=   15271 end=       6658      2670      5923 U=    12.03 T=   77.9 p1= -56.4 p2=   229.4 ed=   106 5/7/2020    x1=  55. x2=  79. y1=  1.91 y2=  -.09     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     6658    2670     5923     5   106 5/7/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998532 cc2=  .794408 lx=  8.77371 if=  56 il=  79 4/10/2020  n=  23 now=   15271 end=       6462      2670      5923 U=    11.87 T=   77.5 p1= -57.7 p2=   236.3 ed=   105 5/6/2020    x1=  56. x2=  79. y1=  1.81 y2=  -.12     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     6462    2670     5923     5   105 5/6/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998494 cc2=  .789980 lx=  8.72371 if=  57 il=  79 4/10/2020  n=  22 now=   15271 end=       6146      2670      5923 U=    11.36 T=   76.9 p1= -59.8 p2=   248.5 ed=   103 5/4/2020    x1=  57. x2=  79. y1=  1.75 y2=  -.18 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998494 cc2=  .789980 lx=  8.72771 if=  57 il=  79 4/10/2020  n=  22 now=   15271 end=       6146      2670      5923 U=    11.36 T=   76.9 p1= -59.8 p2=   248.5 ed=   103 5/4/2020    x1=  57. x2=  79. y1=  1.75 y2=  -.18 BEST
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     6146    2670     5923     5   103 5/4/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998325 cc2=  .785124 lx=  8.70371 if=  58 il=  79 4/10/2020  n=  21 now=   15271 end=       6025      2670      5923 U=    11.17 T=   76.7 p1= -60.5 p2=   253.5 ed=   103 5/4/2020    x1=  58. x2=  79. y1=  1.67 y2=  -.21 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998325 cc2=  .785124 lx=  8.70571 if=  58 il=  79 4/10/2020  n=  21 now=   15271 end=       6025      2670      5923 U=    11.17 T=   76.7 p1= -60.5 p2=   253.5 ed=   103 5/4/2020    x1=  58. x2=  79. y1=  1.67 y2=  -.21 BEST
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     6025    2670     5923     5   103 5/4/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998108 cc2=  .779890 lx=  8.68371 if=  59 il=  79 4/10/2020  n=  20 now=   15271 end=       5905      2670      5923 U=    10.90 T=   76.5 p1= -61.3 p2=   258.6 ed=   102 5/3/2020    x1=  59. x2=  79. y1=  1.60 y2=  -.23 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998108 cc2=  .779890 lx=  8.68771 if=  59 il=  79 4/10/2020  n=  20 now=   15271 end=       5905      2670      5923 U=    10.90 T=   76.5 p1= -61.3 p2=   258.6 ed=   102 5/3/2020    x1=  59. x2=  79. y1=  1.60 y2=  -.23 BEST
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     5905    2670     5923     5   102 5/3/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .997810 cc2=  .774203 lx=  8.68371 if=  60 il=  79 4/10/2020  n=  19 now=   15271 end=       5905      2670      5923 U=    10.83 T=   76.5 p1= -61.3 p2=   258.6 ed=   102 5/3/2020    x1=  60. x2=  79. y1=  1.52 y2=  -.23 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997810 cc2=  .774203 lx=  8.68471 if=  60 il=  79 4/10/2020  n=  19 now=   15271 end=       5905      2670      5923 U=    10.83 T=   76.5 p1= -61.3 p2=   258.6 ed=   102 5/3/2020    x1=  60. x2=  79. y1=  1.52 y2=  -.23 BEST
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     5905    2670     5923     5   102 5/3/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .997449 cc2=  .768033 lx=  8.69371 if=  61 il=  79 4/10/2020  n=  18 now=   15271 end=       5965      2670      5923 U=    10.58 T=   76.7 p1= -60.9 p2=   256.0 ed=   101 5/2/2020    x1=  61. x2=  79. y1=  1.48 y2=  -.22 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997449 cc2=  .768033 lx=  8.69171 if=  61 il=  79 4/10/2020  n=  18 now=   15271 end=       5965      2670      5923 U=    10.58 T=   76.7 p1= -60.9 p2=   256.0 ed=   101 5/2/2020    x1=  61. x2=  79. y1=  1.48 y2=  -.22 BEST
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     5965    2670     5923     5   101 5/2/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997560 cc2=  .761857 lx=  8.79371 if=  62 il=  79 4/10/2020  n=  17 now=   15271 end=       6592      2670      5923 U=    11.39 T=   77.8 p1= -56.8 p2=   231.7 ed=   104 5/5/2020    x1=  62. x2=  79. y1=  1.39 y2=  -.10     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     6592    2670     5923     5   104 5/5/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997688 cc2=  .755152 lx=  8.93371 if=  63 il=  79 4/10/2020  n=  16 now=   15271 end=       7583      2670      5923 U=    12.49 T=   79.5 p1= -50.3 p2=   201.4 ed=   109 5/10/2020   x1=  63. x2=  79. y1=  1.32 y2=   .04     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     7583    2670     5923     5   109 5/10/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997883 cc2=  .747883 lx=  9.12371 if=  64 il=  79 4/10/2020  n=  15 now=   15271 end=       9170      2670      5923 U=    13.96 T=   81.9 p1= -40.0 p2=   166.5 ed=   114 5/15/2020   x1=  64. x2=  79. y1=  1.28 y2=   .21     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271     9170    2670     5923     5   114 5/15/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998742 cc2=  .731481 lx= 10.04371 if=  66 il=  79 4/10/2020  n=  13 now=   15271 end=      23010      2670      5923 U=    22.02 T=   95.9 p1=  50.7 p2=    66.4 ed=   147 6/17/2020   x1=  66. x2=  79. y1=  1.36 y2=   .77     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    23010    2670     5923     5   147 6/17/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998460 cc2=  .721110 lx= 10.19371 if=  67 il=  79 4/10/2020  n=  12 now=   15271 end=      26734      2670      5923 U=    23.39 T=   98.5 p1=  75.1 p2=    57.1 ed=   153 6/23/2020   x1=  67. x2=  79. y1=  1.35 y2=   .83     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    26734    2670     5923     5   153 6/23/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998040 cc2=  .709365 lx= 10.21371 if=  68 il=  79 4/10/2020  n=  11 now=   15271 end=      27274      2670      5923 U=    23.22 T=   98.6 p1=  78.6 p2=    56.0 ed=   153 6/23/2020   x1=  68. x2=  79. y1=  1.32 y2=   .84     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    27274    2670     5923     5   153 6/23/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997666 cc2=  .696154 lx= 10.82371 if=  69 il=  79 4/10/2020  n=  10 now=   15271 end=      50197      2670      5923 U=    28.65 T=  109.8 p1= 228.7 p2=    30.4 ed=   177 7/17/2020   x1=  69. x2=  79. y1=  1.43 y2=  1.08     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    -        2670     5923     5   177 7/17/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996921 cc2=  .680693 lx= 11.16371 if=  70 il=  79 4/10/2020  n=   9 now=   15271 end=      70524      2670      5923 U=    30.97 T=  115.7 p1= 361.8 p2=    21.7 ed=   188 7/28/2020   x1=  70. x2=  79. y1=  1.48 y2=  1.19     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    -        2670     5923     5   188 7/28/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .995486 cc2=  .641932 lx= 11.63371 if=  72 il=  79 4/10/2020  n=   7 now=   15271 end=     112838      2670      5923 U=    37.49 T=  128.5 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  72. x2=  79. y1=  1.51 y2=  1.32     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    -        2670     5923     5   216 8/25/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .994526 cc2=  .616562 lx= 11.63371 if=  73 il=  79 4/10/2020  n=   6 now=   15271 end=     112838      2670      5923 U=    37.71 T=  128.8 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  73. x2=  79. y1=  1.48 y2=  1.32     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    -        2670     5923     5   217 8/26/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997485 cc2=  .589236 lx= 11.63371 if=  74 il=  79 4/10/2020  n=   5 now=   15271 end=     112838      2670      5923 U=    35.13 T=  125.4 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  74. x2=  79. y1=  1.46 y2=  1.32     
GP: Confirmed US_Massachusetts_Essex 4/10/2020        79   15271    -        2670     5923     5   208 8/17/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997273 cc2=  .820496 lx=  9.43371 if=  49 il=  80 4/11/2020  n=  31 now=   15271 end=      12502      2896      6488 U=    16.63 T=   86.3 p1= -18.1 p2=   122.1 ed=   125 5/26/2020   x1=  49. x2=  80. y1=  2.24 y2=   .38     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271    12502    2896     6488     5   125 5/26/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997296 cc2=  .817691 lx=  9.32371 if=  50 il=  80 4/11/2020  n=  30 now=   15271 end=      11200      2896      6488 U=    16.19 T=   84.9 p1= -26.7 p2=   136.3 ed=   123 5/24/2020   x1=  50. x2=  80. y1=  2.16 y2=   .30     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271    11200    2896     6488     5   123 5/24/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997641 cc2=  .815067 lx=  9.19371 if=  51 il=  80 4/11/2020  n=  29 now=   15271 end=       9835      2896      6488 U=    14.96 T=   83.0 p1= -35.6 p2=   155.3 ed=   118 5/19/2020   x1=  51. x2=  80. y1=  2.14 y2=   .20     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271     9835    2896     6488     5   118 5/19/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997601 cc2=  .811906 lx=  9.12371 if=  52 il=  80 4/11/2020  n=  28 now=   15271 end=       9170      2896      6488 U=    14.94 T=   82.1 p1= -40.0 p2=   166.5 ed=   117 5/18/2020   x1=  52. x2=  80. y1=  2.02 y2=   .14     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271     9170    2896     6488     5   117 5/18/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998238 cc2=  .809256 lx=  9.01371 if=  53 il=  80 4/11/2020  n=  27 now=   15271 end=       8214      2896      6488 U=    13.77 T=   80.6 p1= -46.2 p2=   185.9 ed=   113 5/14/2020   x1=  53. x2=  80. y1=  2.00 y2=   .04     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271     8214    2896     6488     5   113 5/14/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998398 cc2=  .805948 lx=  8.94371 if=  54 il=  80 4/11/2020  n=  26 now=   15271 end=       7659      2896      6488 U=    13.31 T=   79.6 p1= -49.8 p2=   199.4 ed=   111 5/12/2020   x1=  54. x2=  80. y1=  1.93 y2=  -.03     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271     7659    2896     6488     5   111 5/12/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998683 cc2=  .802566 lx=  8.87371 if=  55 il=  80 4/11/2020  n=  25 now=   15271 end=       7141      2896      6488 U=    12.39 T=   78.7 p1= -53.2 p2=   213.8 ed=   107 5/8/2020    x1=  55. x2=  80. y1=  1.92 y2=  -.10     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271     7141    2896     6488     5   107 5/8/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998564 cc2=  .798564 lx=  8.85371 if=  56 il=  80 4/11/2020  n=  24 now=   15271 end=       7000      2896      6488 U=    12.30 T=   78.5 p1= -54.2 p2=   218.2 ed=   107 5/8/2020    x1=  56. x2=  80. y1=  1.83 y2=  -.12     
GP: Confirmed US_Massachusetts_Essex 4/11/2020        80   15271     7000    2896     6488     5   107 5/8/2020  
