TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3266.00000        8.09132
TAB:  Italy_Abruzzo Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Italy_Abruzzo 4/22/2020        91    3266    -        2733     3197    14   396 2/21/2021 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996040 cc2=  .662706 lx=  8.78132 if=  83 il=  91 4/22/2020  n=   8 now=    3266 end=       6511      2733      3197 U=    39.17 T=   85.5 p1=  99.4 p2=    50.2 ed=   177 7/17/2020   x1=  83. x2=  91. y1=   .06 y2=  -.14     
GP: Confirmed Italy_Abruzzo 4/22/2020        91    3266     6511    2733     3197    14   177 7/17/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .992666 cc2=  .584418 lx= 10.09132 if=  86 il=  91 4/22/2020  n=   5 now=    3266 end=      24132      2733      3197 U=    99.57 T=  168.5 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  86. x2=  91. y1=   .83 y2=   .78     
GP: Confirmed Italy_Abruzzo 4/22/2020        91    3266    -        2733     3197    14   403 2/28/2021 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997722 cc2=  .865269 lx=  8.11132 if=  36 il=  92 4/23/2020  n=  56 now=    3266 end=       3331      2785      3318 U=    14.69 T=   66.8 p1=   2.0 p2=    98.0 ed=   101 5/2/2020    x1=  36. x2=  92. y1=  2.09 y2= -1.72 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997722 cc2=  .865269 lx=  8.11132 if=  36 il=  92 4/23/2020  n=  56 now=    3266 end=       3331      2785      3318 U=    14.69 T=   66.8 p1=   2.0 p2=    98.0 ed=   101 5/2/2020    x1=  36. x2=  92. y1=  2.09 y2= -1.72 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3331    2785     3318    12   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997765 cc2=  .864134 lx=  8.10132 if=  37 il=  92 4/23/2020  n=  55 now=    3266 end=       3298      2785      3318 U=    14.22 T=   66.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  37. x2=  92. y1=  2.09 y2= -1.78 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997769 cc2=  .864134 lx=  8.10632 if=  37 il=  92 4/23/2020  n=  55 now=    3266 end=       3298      2785      3318 U=    14.22 T=   66.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  37. x2=  92. y1=  2.09 y2= -1.78 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3298    2785     3318    12   100 5/1/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997715 cc2=  .862875 lx=  8.10132 if=  38 il=  92 4/23/2020  n=  54 now=    3266 end=       3298      2785      3318 U=    14.29 T=   66.6 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  38. x2=  92. y1=  2.00 y2= -1.78 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997715 cc2=  .862875 lx=  8.10232 if=  38 il=  92 4/23/2020  n=  54 now=    3266 end=       3298      2785      3318 U=    14.29 T=   66.6 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  38. x2=  92. y1=  2.00 y2= -1.78 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3298    2785     3318    12   100 5/1/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997712 cc2=  .861629 lx=  8.10132 if=  39 il=  92 4/23/2020  n=  53 now=    3266 end=       3298      2785      3318 U=    14.53 T=   66.2 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  39. x2=  92. y1=  1.87 y2= -1.78 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997713 cc2=  .861629 lx=  8.09832 if=  39 il=  92 4/23/2020  n=  53 now=    3266 end=       3298      2785      3318 U=    14.53 T=   66.2 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  39. x2=  92. y1=  1.87 y2= -1.78 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3298    2785     3318    12   100 5/1/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997921 cc2=  .860560 lx=  8.09132 if=  40 il=  92 4/23/2020  n=  52 now=    3266 end=       3265      2785      3318 U=    14.03 T=   66.2 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  40. x2=  92. y1=  1.87 y2= -1.84 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997921 cc2=  .860560 lx=  8.09332 if=  40 il=  92 4/23/2020  n=  52 now=    3266 end=       3265      2785      3318 U=    14.03 T=   66.2 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  40. x2=  92. y1=  1.87 y2= -1.84 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3265    2785     3318    12    99 4/30/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997989 cc2=  .859314 lx=  8.09132 if=  41 il=  92 4/23/2020  n=  51 now=    3266 end=       3265      2785      3318 U=    13.87 T=   66.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  41. x2=  92. y1=  1.84 y2= -1.84 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997991 cc2=  .859314 lx=  8.08832 if=  41 il=  92 4/23/2020  n=  51 now=    3266 end=       3265      2785      3318 U=    13.87 T=   66.5 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  41. x2=  92. y1=  1.84 y2= -1.84 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3265    2785     3318    12    99 4/30/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997997 cc2=  .857969 lx=  8.08132 if=  42 il=  92 4/23/2020  n=  50 now=    3266 end=       3233      2785      3318 U=    13.46 T=   66.4 p1=  -1.0 p2=   101.0 ed=    98 4/29/2020   x1=  42. x2=  92. y1=  1.81 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    98 4/29/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997943 cc2=  .856522 lx=  8.08132 if=  43 il=  92 4/23/2020  n=  49 now=    3266 end=       3233      2785      3318 U=    13.27 T=   66.8 p1=  -1.0 p2=   101.0 ed=    98 4/29/2020   x1=  43. x2=  92. y1=  1.79 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    98 4/29/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997831 cc2=  .854974 lx=  8.08132 if=  44 il=  92 4/23/2020  n=  48 now=    3266 end=       3233      2785      3318 U=    13.07 T=   67.2 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  44. x2=  92. y1=  1.77 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    97 4/28/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997694 cc2=  .853356 lx=  8.08132 if=  45 il=  92 4/23/2020  n=  47 now=    3266 end=       3233      2785      3318 U=    12.91 T=   67.4 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  45. x2=  92. y1=  1.74 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    97 4/28/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997573 cc2=  .851708 lx=  8.08132 if=  46 il=  92 4/23/2020  n=  46 now=    3266 end=       3233      2785      3318 U=    12.92 T=   67.4 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  46. x2=  92. y1=  1.66 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    97 4/28/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997440 cc2=  .849998 lx=  8.08132 if=  47 il=  92 4/23/2020  n=  45 now=    3266 end=       3233      2785      3318 U=    13.06 T=   67.2 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  47. x2=  92. y1=  1.54 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    97 4/28/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997267 cc2=  .848196 lx=  8.08132 if=  48 il=  92 4/23/2020  n=  44 now=    3266 end=       3233      2785      3318 U=    12.97 T=   67.3 p1=  -1.0 p2=   101.0 ed=    97 4/28/2020   x1=  48. x2=  92. y1=  1.49 y2= -1.90     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3233    2785     3318    12    97 4/28/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997101 cc2=  .846346 lx=  8.09132 if=  49 il=  92 4/23/2020  n=  43 now=    3266 end=       3265      2785      3318 U=    12.91 T=   68.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  49. x2=  92. y1=  1.49 y2= -1.84 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997105 cc2=  .846346 lx=  8.08832 if=  49 il=  92 4/23/2020  n=  43 now=    3266 end=       3265      2785      3318 U=    12.91 T=   68.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  49. x2=  92. y1=  1.49 y2= -1.84 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3265    2785     3318    12    98 4/29/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997121 cc2=  .844623 lx=  8.09132 if=  50 il=  92 4/23/2020  n=  42 now=    3266 end=       3265      2785      3318 U=    13.40 T=   67.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  50. x2=  92. y1=  1.30 y2= -1.84 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997124 cc2=  .844623 lx=  8.09432 if=  50 il=  92 4/23/2020  n=  42 now=    3266 end=       3265      2785      3318 U=    13.40 T=   67.4 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  50. x2=  92. y1=  1.30 y2= -1.84 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3265    2785     3318    12    99 4/30/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996911 cc2=  .842607 lx=  8.09132 if=  51 il=  92 4/23/2020  n=  41 now=    3266 end=       3265      2785      3318 U=    13.15 T=   67.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  51. x2=  92. y1=  1.28 y2= -1.84 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996914 cc2=  .842607 lx=  8.09532 if=  51 il=  92 4/23/2020  n=  41 now=    3266 end=       3265      2785      3318 U=    13.15 T=   67.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  51. x2=  92. y1=  1.28 y2= -1.84 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3265    2785     3318    12    98 4/29/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996766 cc2=  .840592 lx=  8.10132 if=  52 il=  92 4/23/2020  n=  40 now=    3266 end=       3298      2785      3318 U=    13.36 T=   68.3 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  52. x2=  92. y1=  1.22 y2= -1.78 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996767 cc2=  .840592 lx=  8.09932 if=  52 il=  92 4/23/2020  n=  40 now=    3266 end=       3298      2785      3318 U=    13.36 T=   68.3 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  52. x2=  92. y1=  1.22 y2= -1.78 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3298    2785     3318    12    99 4/30/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996651 cc2=  .836523 lx=  8.11132 if=  54 il=  92 4/23/2020  n=  38 now=    3266 end=       3331      2785      3318 U=    13.58 T=   68.7 p1=   2.0 p2=    98.0 ed=   100 5/1/2020    x1=  54. x2=  92. y1=  1.08 y2= -1.72 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996652 cc2=  .836523 lx=  8.11332 if=  54 il=  92 4/23/2020  n=  38 now=    3266 end=       3331      2785      3318 U=    13.58 T=   68.7 p1=   2.0 p2=    98.0 ed=   100 5/1/2020    x1=  54. x2=  92. y1=  1.08 y2= -1.72 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3331    2785     3318    12   100 5/1/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996694 cc2=  .834473 lx=  8.12132 if=  55 il=  92 4/23/2020  n=  37 now=    3266 end=       3365      2785      3318 U=    13.95 T=   68.8 p1=   3.0 p2=    97.1 ed=   101 5/2/2020    x1=  55. x2=  92. y1=   .99 y2= -1.66 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996695 cc2=  .834473 lx=  8.12332 if=  55 il=  92 4/23/2020  n=  37 now=    3266 end=       3365      2785      3318 U=    13.95 T=   68.8 p1=   3.0 p2=    97.1 ed=   101 5/2/2020    x1=  55. x2=  92. y1=   .99 y2= -1.66 BEST
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3365    2785     3318    12   101 5/2/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997074 cc2=  .830408 lx=  8.15132 if=  57 il=  92 4/23/2020  n=  35 now=    3266 end=       3467      2785      3318 U=    15.19 T=   69.0 p1=   6.2 p2=    94.2 ed=   104 5/5/2020    x1=  57. x2=  92. y1=   .79 y2= -1.52     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3467    2785     3318    12   104 5/5/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996956 cc2=  .827925 lx=  8.16132 if=  58 il=  92 4/23/2020  n=  34 now=    3266 end=       3502      2785      3318 U=    15.51 T=   69.2 p1=   7.2 p2=    93.3 ed=   105 5/6/2020    x1=  58. x2=  92. y1=   .72 y2= -1.47     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3502    2785     3318    12   105 5/6/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996840 cc2=  .825341 lx=  8.17132 if=  59 il=  92 4/23/2020  n=  33 now=    3266 end=       3538      2785      3318 U=    15.93 T=   69.2 p1=   8.3 p2=    92.3 ed=   106 5/7/2020    x1=  59. x2=  92. y1=   .64 y2= -1.43     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3538    2785     3318    12   106 5/7/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996660 cc2=  .822582 lx=  8.18132 if=  60 il=  92 4/23/2020  n=  32 now=    3266 end=       3573      2785      3318 U=    16.16 T=   69.6 p1=   9.4 p2=    91.4 ed=   107 5/8/2020    x1=  60. x2=  92. y1=   .59 y2= -1.39     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3573    2785     3318    12   107 5/8/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996557 cc2=  .819780 lx=  8.19132 if=  61 il=  92 4/23/2020  n=  31 now=    3266 end=       3609      2785      3318 U=    16.51 T=   69.7 p1=  10.5 p2=    90.5 ed=   108 5/9/2020    x1=  61. x2=  92. y1=   .53 y2= -1.35     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3609    2785     3318    12   108 5/9/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997221 cc2=  .814647 lx=  8.26132 if=  63 il=  92 4/23/2020  n=  29 now=    3266 end=       3871      2785      3318 U=    18.64 T=   71.3 p1=  18.5 p2=    84.4 ed=   115 5/16/2020   x1=  63. x2=  92. y1=   .45 y2= -1.11     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3871    2785     3318    12   115 5/16/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997817 cc2=  .812122 lx=  8.32132 if=  64 il=  92 4/23/2020  n=  28 now=    3266 end=       4110      2785      3318 U=    21.08 T=   72.1 p1=  25.8 p2=    79.5 ed=   121 5/22/2020   x1=  64. x2=  92. y1=   .38 y2=  -.94     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4110    2785     3318    12   121 5/22/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998025 cc2=  .809043 lx=  8.37132 if=  65 il=  92 4/23/2020  n=  27 now=    3266 end=       4321      2785      3318 U=    22.65 T=   73.4 p1=  32.3 p2=    75.6 ed=   126 5/27/2020   x1=  65. x2=  92. y1=   .37 y2=  -.82     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4321    2785     3318    12   126 5/27/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998618 cc2=  .806168 lx=  8.47132 if=  66 il=  92 4/23/2020  n=  26 now=    3266 end=       4775      2785      3318 U=    26.50 T=   75.6 p1=  46.2 p2=    68.4 ed=   138 6/8/2020    x1=  66. x2=  92. y1=   .36 y2=  -.62     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4775    2785     3318    12   138 6/8/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998978 cc2=  .802861 lx=  8.59132 if=  67 il=  92 4/23/2020  n=  25 now=    3266 end=       5384      2785      3318 U=    32.39 T=   78.5 p1=  64.8 p2=    60.7 ed=   154 6/24/2020   x1=  67. x2=  92. y1=   .36 y2=  -.42     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     5384    2785     3318    12   154 6/24/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998898 cc2=  .798898 lx=  8.56132 if=  68 il=  92 4/23/2020  n=  24 now=    3266 end=       5225      2785      3318 U=    31.23 T=   77.5 p1=  60.0 p2=    62.5 ed=   151 6/21/2020   x1=  68. x2=  92. y1=   .31 y2=  -.46     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     5225    2785     3318    12   151 6/21/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998805 cc2=  .794681 lx=  8.53132 if=  69 il=  92 4/23/2020  n=  23 now=    3266 end=       5071      2785      3318 U=    30.11 T=   76.6 p1=  55.3 p2=    64.4 ed=   147 6/17/2020   x1=  69. x2=  92. y1=   .25 y2=  -.51     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     5071    2785     3318    12   147 6/17/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998714 cc2=  .790200 lx=  8.49132 if=  70 il=  92 4/23/2020  n=  22 now=    3266 end=       4872      2785      3318 U=    28.16 T=   75.6 p1=  49.2 p2=    67.0 ed=   142 6/12/2020   x1=  70. x2=  92. y1=   .20 y2=  -.58     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4872    2785     3318    12   142 6/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998530 cc2=  .785330 lx=  8.49132 if=  71 il=  92 4/23/2020  n=  21 now=    3266 end=       4872      2785      3318 U=    28.13 T=   75.7 p1=  49.2 p2=    67.0 ed=   142 6/12/2020   x1=  71. x2=  92. y1=   .17 y2=  -.58     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4872    2785     3318    12   142 6/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998310 cc2=  .780092 lx=  8.49132 if=  72 il=  92 4/23/2020  n=  20 now=    3266 end=       4872      2785      3318 U=    28.19 T=   75.6 p1=  49.2 p2=    67.0 ed=   142 6/12/2020   x1=  72. x2=  92. y1=   .13 y2=  -.58     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4872    2785     3318    12   142 6/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998045 cc2=  .774439 lx=  8.48132 if=  73 il=  92 4/23/2020  n=  19 now=    3266 end=       4823      2785      3318 U=    27.87 T=   75.3 p1=  47.7 p2=    67.7 ed=   141 6/11/2020   x1=  73. x2=  92. y1=   .08 y2=  -.60     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4823    2785     3318    12   141 6/11/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997733 cc2=  .768317 lx=  8.47132 if=  74 il=  92 4/23/2020  n=  18 now=    3266 end=       4775      2785      3318 U=    27.77 T=   74.9 p1=  46.2 p2=    68.4 ed=   140 6/10/2020   x1=  74. x2=  92. y1=   .03 y2=  -.62     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4775    2785     3318    12   140 6/10/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997487 cc2=  .761785 lx=  8.42132 if=  75 il=  92 4/23/2020  n=  17 now=    3266 end=       4542      2785      3318 U=    24.82 T=   74.3 p1=  39.1 p2=    71.9 ed=   132 6/2/2020    x1=  75. x2=  92. y1=  -.03 y2=  -.71     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4542    2785     3318    12   132 6/2/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997155 cc2=  .754619 lx=  8.48132 if=  76 il=  92 4/23/2020  n=  16 now=    3266 end=       4823      2785      3318 U=    27.34 T=   75.6 p1=  47.7 p2=    67.7 ed=   140 6/10/2020   x1=  76. x2=  92. y1=  -.01 y2=  -.60     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4823    2785     3318    12   140 6/10/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996690 cc2=  .746690 lx=  8.54132 if=  77 il=  92 4/23/2020  n=  15 now=    3266 end=       5122      2785      3318 U=    29.48 T=   77.4 p1=  56.8 p2=    63.8 ed=   146 6/16/2020   x1=  77. x2=  92. y1=   .01 y2=  -.50     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     5122    2785     3318    12   146 6/16/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996463 cc2=  .719112 lx= 10.09132 if=  80 il=  92 4/23/2020  n=  12 now=    3266 end=      24132      2785      3318 U=   100.85 T=  169.6 p1= 638.9 p2=    13.5 ed=   407 3/4/2021    x1=  80. x2=  92. y1=   .89 y2=   .77     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266    -        2785     3318    12   407 3/4/2021  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996317 cc2=  .694806 lx= 10.09132 if=  82 il=  92 4/23/2020  n=  10 now=    3266 end=      24132      2785      3318 U=    98.84 T=  168.1 p1= 638.9 p2=    13.5 ed=   401 2/26/2021   x1=  82. x2=  92. y1=   .87 y2=   .77     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266    -        2785     3318    12   401 2/26/2021 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997069 cc2=  .680842 lx=  8.58132 if=  83 il=  92 4/23/2020  n=   9 now=    3266 end=       5331      2785      3318 U=    31.40 T=   78.4 p1=  63.2 p2=    61.3 ed=   152 6/22/2020   x1=  83. x2=  92. y1=  -.15 y2=  -.43     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     5331    2785     3318    12   152 6/22/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997126 cc2=  .663792 lx=  8.30132 if=  84 il=  92 4/23/2020  n=   8 now=    3266 end=       4029      2785      3318 U=    18.28 T=   73.8 p1=  23.4 p2=    81.1 ed=   116 5/17/2020   x1=  84. x2=  92. y1=  -.56 y2= -1.00     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     4029    2785     3318    12   116 5/17/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .995312 cc2=  .617347 lx= 10.09132 if=  86 il=  92 4/23/2020  n=   6 now=    3266 end=      24132      2785      3318 U=   101.85 T=  170.4 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1=  86. x2=  92. y1=   .83 y2=   .77     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266    -        2785     3318    12   410 3/7/2021  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .995886 cc2=  .587637 lx=  8.27132 if=  87 il=  92 4/23/2020  n=   5 now=    3266 end=       3910      2785      3318 U=    17.37 T=   73.2 p1=  19.7 p2=    83.5 ed=   114 5/15/2020   x1=  87. x2=  92. y1=  -.79 y2= -1.08     
GP: Confirmed Italy_Abruzzo 4/23/2020        92    3266     3910    2785     3318    12   114 5/15/2020 
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997813 cc2=  .866507 lx=  8.12132 if=  36 il=  93 4/24/2020  n=  57 now=    3266 end=       3365      2803      3318 U=    15.03 T=   67.5 p1=   3.0 p2=    97.1 ed=   102 5/3/2020    x1=  36. x2=  93. y1=  2.09 y2= -1.70 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997817 cc2=  .866507 lx=  8.11632 if=  36 il=  93 4/24/2020  n=  57 now=    3266 end=       3365      2803      3318 U=    15.03 T=   67.5 p1=   3.0 p2=    97.1 ed=   102 5/3/2020    x1=  36. x2=  93. y1=  2.09 y2= -1.70 BEST
GP: Confirmed Italy_Abruzzo 4/24/2020        93    3266     3365    2803     3318    18   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997858 cc2=  .865404 lx=  8.11132 if=  37 il=  93 4/24/2020  n=  56 now=    3266 end=       3331      2803      3318 U=    14.55 T=   67.5 p1=   2.0 p2=    98.0 ed=   101 5/2/2020    x1=  37. x2=  93. y1=  2.09 y2= -1.76 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997858 cc2=  .865404 lx=  8.11132 if=  37 il=  93 4/24/2020  n=  56 now=    3266 end=       3331      2803      3318 U=    14.55 T=   67.5 p1=   2.0 p2=    98.0 ed=   101 5/2/2020    x1=  37. x2=  93. y1=  2.09 y2= -1.76 BEST
GP: Confirmed Italy_Abruzzo 4/24/2020        93    3266     3331    2803     3318    18   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997803 cc2=  .864173 lx=  8.11132 if=  38 il=  93 4/24/2020  n=  55 now=    3266 end=       3331      2803      3318 U=    14.63 T=   67.3 p1=   2.0 p2=    98.0 ed=   101 5/2/2020    x1=  38. x2=  93. y1=  2.00 y2= -1.76 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997804 cc2=  .864173 lx=  8.10832 if=  38 il=  93 4/24/2020  n=  55 now=    3266 end=       3331      2803      3318 U=    14.63 T=   67.3 p1=   2.0 p2=    98.0 ed=   101 5/2/2020    x1=  38. x2=  93. y1=  2.00 y2= -1.76 BEST
GP: Confirmed Italy_Abruzzo 4/24/2020        93    3266     3331    2803     3318    18   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997795 cc2=  .862955 lx=  8.10132 if=  39 il=  93 4/24/2020  n=  54 now=    3266 end=       3298      2803      3318 U=    14.65 T=   66.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  39. x2=  93. y1=  1.87 y2= -1.81 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997798 cc2=  .862955 lx=  8.10532 if=  39 il=  93 4/24/2020  n=  54 now=    3266 end=       3298      2803      3318 U=    14.65 T=   66.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  39. x2=  93. y1=  1.87 y2= -1.81 BEST
GP: Confirmed Italy_Abruzzo 4/24/2020        93    3266     3298    2803     3318    18   100 5/1/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997987 cc2=  .861904 lx=  8.10132 if=  40 il=  93 4/24/2020  n=  53 now=    3266 end=       3298      2803      3318 U=    14.38 T=   66.9 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  40. x2=  93. y1=  1.87 y2= -1.81 BEST
