TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      142759.00000       11.86891
TAB:  Chile Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Chile 5/9/2020        108  142759    59809   27219    44831     7   164 7/4/2020  
AAA2     1 Chile Confirmed cc1=  .993105 cc2=  .857022 lx= 11.02891 if=  55 il= 108 5/9/2020   n=  53 now=  142759 end=      61630     27219     44831 U=    27.22 T=  102.5 p1= -56.8 p2=   231.6 ed=   166 7/6/2020    x1=  55. x2= 108. y1=  1.74 y2=  -.20     
GP: Confirmed Chile 5/9/2020        108  142759    61630   27219    44831     7   166 7/6/2020  
AAA2     1 Chile Confirmed cc1=  .992997 cc2=  .855637 lx= 11.06891 if=  56 il= 108 5/9/2020   n=  52 now=  142759 end=      64145     27219     44831 U=    27.72 T=  103.7 p1= -55.1 p2=   222.6 ed=   169 7/9/2020    x1=  56. x2= 108. y1=  1.72 y2=  -.15     
GP: Confirmed Chile 5/9/2020        108  142759    64145   27219    44831     7   169 7/9/2020  
AAA2     1 Chile Confirmed cc1=  .993021 cc2=  .854346 lx= 11.11891 if=  57 il= 108 5/9/2020   n=  51 now=  142759 end=      67434     27219     44831 U=    27.89 T=  105.3 p1= -52.8 p2=   211.7 ed=   171 7/11/2020   x1=  57. x2= 108. y1=  1.73 y2=  -.10     
GP: Confirmed Chile 5/9/2020        108  142759    67434   27219    44831     7   171 7/11/2020 
AAA2     1 Chile Confirmed cc1=  .993689 cc2=  .853661 lx= 11.21891 if=  58 il= 108 5/9/2020   n=  50 now=  142759 end=      74526     27219     44831 U=    30.66 T=  108.2 p1= -47.8 p2=   191.6 ed=   180 7/20/2020   x1=  58. x2= 108. y1=  1.64 y2=   .01     
GP: Confirmed Chile 5/9/2020        108  142759    74526   27219    44831     7   180 7/20/2020 
AAA2     1 Chile Confirmed cc1=  .993690 cc2=  .852268 lx= 11.28891 if=  59 il= 108 5/9/2020   n=  49 now=  142759 end=      79930     27219     44831 U=    31.91 T=  110.4 p1= -44.0 p2=   178.6 ed=   185 7/25/2020   x1=  59. x2= 108. y1=  1.61 y2=   .07     
GP: Confirmed Chile 5/9/2020        108  142759    79930   27219    44831     7   185 7/25/2020 
AAA2     1 Chile Confirmed cc1=  .993705 cc2=  .850848 lx= 11.35891 if=  60 il= 108 5/9/2020   n=  48 now=  142759 end=      85726     27219     44831 U=    33.01 T=  112.5 p1= -40.0 p2=   166.5 ed=   190 7/30/2020   x1=  60. x2= 108. y1=  1.59 y2=   .14     
GP: Confirmed Chile 5/9/2020        108  142759    85726   27219    44831     7   190 7/30/2020 
AAA2     1 Chile Confirmed cc1=  .993843 cc2=  .849505 lx= 11.44891 if=  61 il= 108 5/9/2020   n=  47 now=  142759 end=      93799     27219     44831 U=    34.49 T=  115.3 p1= -34.3 p2=   152.2 ed=   196 8/5/2020    x1=  61. x2= 108. y1=  1.58 y2=   .21     
GP: Confirmed Chile 5/9/2020        108  142759    93799   27219    44831     7   196 8/5/2020  
AAA2     1 Chile Confirmed cc1=  .994139 cc2=  .848274 lx= 11.57891 if=  62 il= 108 5/9/2020   n=  46 now=  142759 end=     106821     27219     44831 U=    36.92 T=  119.5 p1= -25.2 p2=   133.6 ed=   206 8/15/2020   x1=  62. x2= 108. y1=  1.56 y2=   .31     
GP: Confirmed Chile 5/9/2020        108  142759   106821   27219    44831     7   206 8/15/2020 
AAA2     1 Chile Confirmed cc1=  .994443 cc2=  .847001 lx= 11.73891 if=  63 il= 108 5/9/2020   n=  45 now=  142759 end=     125356     27219     44831 U=    40.04 T=  125.0 p1= -12.2 p2=   113.9 ed=   219 8/28/2020   x1=  63. x2= 108. y1=  1.55 y2=   .42     
GP: Confirmed Chile 5/9/2020        108  142759   125356   27219    44831     7   219 8/28/2020 
AAA2     1 Chile Confirmed cc1=  .994670 cc2=  .845599 lx= 11.89891 if=  64 il= 108 5/9/2020   n=  44 now=  142759 end=     147106     27219     44831 U=    42.74 T=  130.4 p1=   3.0 p2=    97.0 ed=   231 9/9/2020    x1=  64. x2= 108. y1=  1.55 y2=   .52     
GP: Confirmed Chile 5/9/2020        108  142759   147106   27219    44831     7   231 9/9/2020  
AAA2     1 Chile Confirmed cc1=  .995109 cc2=  .844353 lx= 12.15891 if=  65 il= 108 5/9/2020   n=  43 now=  142759 end=     190787     27219     44831 U=    47.94 T=  139.9 p1=  33.6 p2=    74.8 ed=   253 10/1/2020   x1=  65. x2= 108. y1=  1.56 y2=   .67     
GP: Confirmed Chile 5/9/2020        108  142759   190787   27219    44831     7   253 10/1/2020 
AAA2     1 Chile Confirmed cc1=  .995364 cc2=  .842865 lx= 12.42891 if=  66 il= 108 5/9/2020   n=  42 now=  142759 end=     249924     27219     44831 U=    53.32 T=  150.5 p1=  75.1 p2=    57.1 ed=   276 10/24/2020  x1=  66. x2= 108. y1=  1.58 y2=   .80     
GP: Confirmed Chile 5/9/2020        108  142759   249924   27219    44831     7   276 10/24/2020
AAA2     1 Chile Confirmed cc1=  .995497 cc2=  .841194 lx= 12.71891 if=  67 il= 108 5/9/2020   n=  41 now=  142759 end=     334005     27219     44831 U=    58.54 T=  161.8 p1= 134.0 p2=    42.7 ed=   299 11/16/2020  x1=  67. x2= 108. y1=  1.62 y2=   .92     
GP: Confirmed Chile 5/9/2020        108  142759   334005   27219    44831     7   299 11/16/2020
AAA2     1 Chile Confirmed cc1=  .995729 cc2=  .839556 lx= 13.14891 if=  68 il= 108 5/9/2020   n=  40 now=  142759 end=     513452     27219     44831 U=    66.80 T=  180.0 p1= 259.7 p2=    27.8 ed=   337 12/24/2020  x1=  68. x2= 108. y1=  1.68 y2=  1.08     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   337 12/24/2020
AAA2     1 Chile Confirmed cc1=  .995910 cc2=  .837796 lx= 13.68891 if=  69 il= 108 5/9/2020   n=  39 now=  142759 end=     881088     27219     44831 U=    76.91 T=  203.8 p1= 517.2 p2=    16.2 ed=   385 2/10/2021   x1=  69. x2= 108. y1=  1.75 y2=  1.25     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   385 2/10/2021 
AAA2     1 Chile Confirmed cc1=  .996088 cc2=  .835959 lx= 13.86891 if=  70 il= 108 5/9/2020   n=  38 now=  142759 end=    1054854     27219     44831 U=    80.83 T=  212.8 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  70. x2= 108. y1=  1.77 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   403 2/28/2021 
AAA2     1 Chile Confirmed cc1=  .996198 cc2=  .833977 lx= 13.86891 if=  71 il= 108 5/9/2020   n=  37 now=  142759 end=    1054854     27219     44831 U=    82.21 T=  214.6 p1= 638.9 p2=    13.5 ed=   408 3/5/2021    x1=  71. x2= 108. y1=  1.75 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   408 3/5/2021  
AAA2     1 Chile Confirmed cc1=  .996117 cc2=  .831718 lx= 13.86891 if=  72 il= 108 5/9/2020   n=  36 now=  142759 end=    1054854     27219     44831 U=    83.01 T=  215.6 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1=  72. x2= 108. y1=  1.73 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   411 3/8/2021  
AAA2     1 Chile Confirmed cc1=  .995938 cc2=  .829271 lx= 13.86891 if=  73 il= 108 5/9/2020   n=  35 now=  142759 end=    1054854     27219     44831 U=    84.45 T=  217.5 p1= 638.9 p2=    13.5 ed=   416 3/13/2021   x1=  73. x2= 108. y1=  1.71 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   416 3/13/2021 
AAA2     1 Chile Confirmed cc1=  .995609 cc2=  .826579 lx= 13.86891 if=  74 il= 108 5/9/2020   n=  34 now=  142759 end=    1054854     27219     44831 U=    84.71 T=  217.8 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1=  74. x2= 108. y1=  1.70 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   417 3/14/2021 
AAA2     1 Chile Confirmed cc1=  .995227 cc2=  .823729 lx= 13.86891 if=  75 il= 108 5/9/2020   n=  33 now=  142759 end=    1054854     27219     44831 U=    85.11 T=  218.4 p1= 638.9 p2=    13.5 ed=   419 3/16/2021   x1=  75. x2= 108. y1=  1.68 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   419 3/16/2021 
AAA2     1 Chile Confirmed cc1=  .994782 cc2=  .820704 lx= 13.86891 if=  76 il= 108 5/9/2020   n=  32 now=  142759 end=    1054854     27219     44831 U=    85.01 T=  218.2 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  76. x2= 108. y1=  1.67 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   418 3/15/2021 
AAA2     1 Chile Confirmed cc1=  .994279 cc2=  .817502 lx= 13.86891 if=  77 il= 108 5/9/2020   n=  31 now=  142759 end=    1054854     27219     44831 U=    85.84 T=  219.3 p1= 638.9 p2=    13.5 ed=   421 3/18/2021   x1=  77. x2= 108. y1=  1.66 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   421 3/18/2021 
AAA2     1 Chile Confirmed cc1=  .993138 cc2=  .810563 lx= 13.86891 if=  79 il= 108 5/9/2020   n=  29 now=  142759 end=    1054854     27219     44831 U=    87.77 T=  221.8 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  79. x2= 108. y1=  1.63 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   428 3/25/2021 
AAA2     1 Chile Confirmed cc1=  .992733 cc2=  .807037 lx= 13.86891 if=  80 il= 108 5/9/2020   n=  28 now=  142759 end=    1054854     27219     44831 U=    88.09 T=  222.2 p1= 638.9 p2=    13.5 ed=   430 3/27/2021   x1=  80. x2= 108. y1=  1.61 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   430 3/27/2021 
AAA2     1 Chile Confirmed cc1=  .992488 cc2=  .803506 lx= 13.86891 if=  81 il= 108 5/9/2020   n=  27 now=  142759 end=    1054854     27219     44831 U=    87.16 T=  221.0 p1= 638.9 p2=    13.5 ed=   426 3/23/2021   x1=  81. x2= 108. y1=  1.61 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   426 3/23/2021 
AAA2     1 Chile Confirmed cc1=  .992150 cc2=  .799700 lx= 13.86891 if=  82 il= 108 5/9/2020   n=  26 now=  142759 end=    1054854     27219     44831 U=    86.31 T=  219.9 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1=  82. x2= 108. y1=  1.60 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   423 3/20/2021 
AAA2     1 Chile Confirmed cc1=  .991722 cc2=  .795606 lx= 13.86891 if=  83 il= 108 5/9/2020   n=  25 now=  142759 end=    1054854     27219     44831 U=    85.93 T=  219.4 p1= 638.9 p2=    13.5 ed=   422 3/19/2021   x1=  83. x2= 108. y1=  1.59 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   422 3/19/2021 
AAA2     1 Chile Confirmed cc1=  .991326 cc2=  .791326 lx= 13.86891 if=  84 il= 108 5/9/2020   n=  24 now=  142759 end=    1054854     27219     44831 U=    85.14 T=  218.4 p1= 638.9 p2=    13.5 ed=   419 3/16/2021   x1=  84. x2= 108. y1=  1.58 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   419 3/16/2021 
AAA2     1 Chile Confirmed cc1=  .990859 cc2=  .786735 lx= 13.86891 if=  85 il= 108 5/9/2020   n=  23 now=  142759 end=    1054854     27219     44831 U=    85.53 T=  218.9 p1= 638.9 p2=    13.5 ed=   420 3/17/2021   x1=  85. x2= 108. y1=  1.57 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   420 3/17/2021 
AAA2     1 Chile Confirmed cc1=  .990771 cc2=  .782257 lx= 13.86891 if=  86 il= 108 5/9/2020   n=  22 now=  142759 end=    1054854     27219     44831 U=    85.09 T=  218.3 p1= 638.9 p2=    13.5 ed=   419 3/16/2021   x1=  86. x2= 108. y1=  1.56 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   419 3/16/2021 
AAA2     1 Chile Confirmed cc1=  .990933 cc2=  .777732 lx= 13.86891 if=  87 il= 108 5/9/2020   n=  21 now=  142759 end=    1054854     27219     44831 U=    84.73 T=  217.9 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1=  87. x2= 108. y1=  1.54 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   417 3/14/2021 
AAA2     1 Chile Confirmed cc1=  .991538 cc2=  .773320 lx= 13.86891 if=  88 il= 108 5/9/2020   n=  20 now=  142759 end=    1054854     27219     44831 U=    83.29 T=  216.0 p1= 638.9 p2=    13.5 ed=   412 3/9/2021    x1=  88. x2= 108. y1=  1.54 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   412 3/9/2021  
AAA2     1 Chile Confirmed cc1=  .992158 cc2=  .768551 lx= 13.86891 if=  89 il= 108 5/9/2020   n=  19 now=  142759 end=    1054854     27219     44831 U=    82.13 T=  214.5 p1= 638.9 p2=    13.5 ed=   408 3/5/2021    x1=  89. x2= 108. y1=  1.53 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   408 3/5/2021  
AAA2     1 Chile Confirmed cc1=  .992973 cc2=  .763557 lx= 13.86891 if=  90 il= 108 5/9/2020   n=  18 now=  142759 end=    1054854     27219     44831 U=    80.11 T=  211.9 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  90. x2= 108. y1=  1.52 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   400 2/25/2021 
AAA2     1 Chile Confirmed cc1=  .993494 cc2=  .757792 lx= 13.86891 if=  91 il= 108 5/9/2020   n=  17 now=  142759 end=    1054854     27219     44831 U=    78.89 T=  210.3 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  91. x2= 108. y1=  1.51 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   396 2/21/2021 
AAA2     1 Chile Confirmed cc1=  .994132 cc2=  .751596 lx= 13.86891 if=  92 il= 108 5/9/2020   n=  16 now=  142759 end=    1054854     27219     44831 U=    77.82 T=  208.9 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1=  92. x2= 108. y1=  1.50 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   392 2/17/2021 
AAA2     1 Chile Confirmed cc1=  .995055 cc2=  .745055 lx= 13.86891 if=  93 il= 108 5/9/2020   n=  15 now=  142759 end=    1054854     27219     44831 U=    76.36 T=  207.0 p1= 638.9 p2=    13.5 ed=   387 2/12/2021   x1=  93. x2= 108. y1=  1.49 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   387 2/12/2021 
AAA2     1 Chile Confirmed cc1=  .996107 cc2=  .737909 lx= 13.86891 if=  94 il= 108 5/9/2020   n=  14 now=  142759 end=    1054854     27219     44831 U=    75.06 T=  205.3 p1= 638.9 p2=    13.5 ed=   382 2/7/2021    x1=  94. x2= 108. y1=  1.48 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   382 2/7/2021  
AAA2     1 Chile Confirmed cc1=  .997472 cc2=  .730210 lx= 13.86891 if=  95 il= 108 5/9/2020   n=  13 now=  142759 end=    1054854     27219     44831 U=    72.91 T=  202.5 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  95. x2= 108. y1=  1.48 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   374 1/30/2021 
AAA2     1 Chile Confirmed cc1=  .998572 cc2=  .721222 lx= 13.86891 if=  96 il= 108 5/9/2020   n=  12 now=  142759 end=    1054854     27219     44831 U=    70.53 T=  199.5 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  96. x2= 108. y1=  1.47 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   365 1/21/2021 
AAA2     1 Chile Confirmed cc1=  .999233 cc2=  .710558 lx= 12.24891 if=  97 il= 108 5/9/2020   n=  11 now=  142759 end=     208754     27219     44831 U=    40.31 T=  136.7 p1=  46.2 p2=    68.4 ed=   231 9/9/2020    x1=  97. x2= 108. y1=   .98 y2=   .71     
GP: Confirmed Chile 5/9/2020        108  142759   208754   27219    44831     7   231 9/9/2020  
AAA2     1 Chile Confirmed cc1=  .999633 cc2=  .698122 lx= 11.49891 if=  98 il= 108 5/9/2020   n=  10 now=  142759 end=      98608     27219     44831 U=    26.01 T=  114.6 p1= -30.9 p2=   144.8 ed=   175 7/15/2020   x1=  98. x2= 108. y1=   .64 y2=   .25     
GP: Confirmed Chile 5/9/2020        108  142759    98608   27219    44831     7   175 7/15/2020 
AAA2     1 Chile Confirmed cc1=  .999514 cc2=  .683286 lx= 11.54891 if=  99 il= 108 5/9/2020   n=   9 now=  142759 end=     103664     27219     44831 U=    26.96 T=  115.8 p1= -27.4 p2=   137.7 ed=   179 7/19/2020   x1=  99. x2= 108. y1=   .62 y2=   .29     
GP: Confirmed Chile 5/9/2020        108  142759   103664   27219    44831     7   179 7/19/2020 
AAA2     1 Chile Confirmed cc1=  .999333 cc2=  .665999 lx= 11.50891 if= 100 il= 108 5/9/2020   n=   8 now=  142759 end=      99599     27219     44831 U=    25.86 T=  114.7 p1= -30.2 p2=   143.3 ed=   175 7/15/2020   x1= 100. x2= 108. y1=   .57 y2=   .26     
GP: Confirmed Chile 5/9/2020        108  142759    99599   27219    44831     7   175 7/15/2020 
AAA2     1 Chile Confirmed cc1=  .999518 cc2=  .645964 lx= 13.63891 if= 101 il= 108 5/9/2020   n=   7 now=  142759 end=     838117     27219     44831 U=    65.00 T=  188.1 p1= 487.1 p2=    17.0 ed=   341 12/28/2020  x1= 101. x2= 108. y1=  1.34 y2=  1.23     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   341 12/28/2020
AAA2     1 Chile Confirmed cc1=  .999294 cc2=  .621329 lx= 13.86891 if= 102 il= 108 5/9/2020   n=   6 now=  142759 end=    1054854     27219     44831 U=    70.44 T=  199.3 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1= 102. x2= 108. y1=  1.38 y2=  1.30     
GP: Confirmed Chile 5/9/2020        108  142759    -       27219    44831     7   365 1/21/2021 
AAA2     1 Chile Confirmed cc1=  .999207 cc2=  .590959 lx= 11.68891 if= 103 il= 108 5/9/2020   n=   5 now=  142759 end=     119242     27219     44831 U=    29.14 T=  119.4 p1= -16.5 p2=   119.7 ed=   188 7/28/2020   x1= 103. x2= 108. y1=   .56 y2=   .39     
GP: Confirmed Chile 5/9/2020        108  142759   119242   27219    44831     7   188 7/28/2020 
AAA1     1 Chile Confirmed cc1=  .993697 cc2=  .873311 lx= 10.77891 if=  41 il= 109 5/10/2020  n=  68 now=  142759 end=      47997     28866     50105 U=    22.27 T=   93.9 p1= -66.4 p2=   297.4 ed=   146 6/16/2020   x1=  41. x2= 109. y1=  2.38 y2=  -.68 BEST
AAA2     1 Chile Confirmed cc1=  .993697 cc2=  .873311 lx= 10.77791 if=  41 il= 109 5/10/2020  n=  68 now=  142759 end=      47997     28866     50105 U=    22.27 T=   93.9 p1= -66.4 p2=   297.4 ed=   146 6/16/2020   x1=  41. x2= 109. y1=  2.38 y2=  -.68 BEST
GP: Confirmed Chile 5/10/2020       109  142759    47997   28866    50105     8   146 6/16/2020 
AAA1     1 Chile Confirmed cc1=  .993466 cc2=  .872198 lx= 10.78891 if=  42 il= 109 5/10/2020  n=  67 now=  142759 end=      48480     28866     50105 U=    22.07 T=   94.5 p1= -66.0 p2=   294.5 ed=   146 6/16/2020   x1=  42. x2= 109. y1=  2.38 y2=  -.66 BEST
AAA2     1 Chile Confirmed cc1=  .993466 cc2=  .872198 lx= 10.78491 if=  42 il= 109 5/10/2020  n=  67 now=  142759 end=      48480     28866     50105 U=    22.07 T=   94.5 p1= -66.0 p2=   294.5 ed=   146 6/16/2020   x1=  42. x2= 109. y1=  2.38 y2=  -.66 BEST
GP: Confirmed Chile 5/10/2020       109  142759    48480   28866    50105     8   146 6/16/2020 
AAA1     1 Chile Confirmed cc1=  .993333 cc2=  .871164 lx= 10.79891 if=  43 il= 109 5/10/2020  n=  66 now=  142759 end=      48967     28866     50105 U=    22.92 T=   94.4 p1= -65.7 p2=   291.5 ed=   148 6/18/2020   x1=  43. x2= 109. y1=  2.24 y2=  -.64 BEST
AAA2     1 Chile Confirmed cc1=  .993333 cc2=  .871164 lx= 10.79891 if=  43 il= 109 5/10/2020  n=  66 now=  142759 end=      48967     28866     50105 U=    22.92 T=   94.4 p1= -65.7 p2=   291.5 ed=   148 6/18/2020   x1=  43. x2= 109. y1=  2.24 y2=  -.64 BEST
GP: Confirmed Chile 5/10/2020       109  142759    48967   28866    50105     8   148 6/18/2020 
AAA1     1 Chile Confirmed cc1=  .993032 cc2=  .869941 lx= 10.79891 if=  44 il= 109 5/10/2020  n=  65 now=  142759 end=      48967     28866     50105 U=    22.57 T=   94.6 p1= -65.7 p2=   291.5 ed=   147 6/17/2020   x1=  44. x2= 109. y1=  2.24 y2=  -.64 BEST
AAA2     1 Chile Confirmed cc1=  .993032 cc2=  .869941 lx= 10.80191 if=  44 il= 109 5/10/2020  n=  65 now=  142759 end=      48967     28866     50105 U=    22.57 T=   94.6 p1= -65.7 p2=   291.5 ed=   147 6/17/2020   x1=  44. x2= 109. y1=  2.24 y2=  -.64 BEST
GP: Confirmed Chile 5/10/2020       109  142759    48967   28866    50105     8   147 6/17/2020 
AAA1     1 Chile Confirmed cc1=  .992771 cc2=  .868736 lx= 10.80891 if=  45 il= 109 5/10/2020  n=  64 now=  142759 end=      49459     28866     50105 U=    22.36 T=   95.2 p1= -65.4 p2=   288.6 ed=   147 6/17/2020   x1=  45. x2= 109. y1=  2.24 y2=  -.62 BEST
AAA2     1 Chile Confirmed cc1=  .992771 cc2=  .868736 lx= 10.80991 if=  45 il= 109 5/10/2020  n=  64 now=  142759 end=      49459     28866     50105 U=    22.36 T=   95.2 p1= -65.4 p2=   288.6 ed=   147 6/17/2020   x1=  45. x2= 109. y1=  2.24 y2=  -.62 BEST
GP: Confirmed Chile 5/10/2020       109  142759    49459   28866    50105     8   147 6/17/2020 
AAA1     1 Chile Confirmed cc1=  .992629 cc2=  .867629 lx= 10.82891 if=  46 il= 109 5/10/2020  n=  63 now=  142759 end=      50458     28866     50105 U=    22.90 T=   95.7 p1= -64.7 p2=   282.9 ed=   149 6/19/2020   x1=  46. x2= 109. y1=  2.17 y2=  -.58 BEST
AAA2     1 Chile Confirmed cc1=  .992629 cc2=  .867629 lx= 10.82591 if=  46 il= 109 5/10/2020  n=  63 now=  142759 end=      50458     28866     50105 U=    22.90 T=   95.7 p1= -64.7 p2=   282.9 ed=   149 6/19/2020   x1=  46. x2= 109. y1=  2.17 y2=  -.58 BEST
GP: Confirmed Chile 5/10/2020       109  142759    50458   28866    50105     8   149 6/19/2020 
AAA1     1 Chile Confirmed cc1=  .992401 cc2=  .866412 lx= 10.83891 if=  47 il= 109 5/10/2020  n=  62 now=  142759 end=      50965     28866     50105 U=    22.67 T=   96.2 p1= -64.3 p2=   280.1 ed=   149 6/19/2020   x1=  47. x2= 109. y1=  2.17 y2=  -.56 BEST
AAA2     1 Chile Confirmed cc1=  .992401 cc2=  .866412 lx= 10.83891 if=  47 il= 109 5/10/2020  n=  62 now=  142759 end=      50965     28866     50105 U=    22.67 T=   96.2 p1= -64.3 p2=   280.1 ed=   149 6/19/2020   x1=  47. x2= 109. y1=  2.17 y2=  -.56 BEST
GP: Confirmed Chile 5/10/2020       109  142759    50965   28866    50105     8   149 6/19/2020 
AAA1     1 Chile Confirmed cc1=  .992363 cc2=  .865362 lx= 10.85891 if=  48 il= 109 5/10/2020  n=  61 now=  142759 end=      51995     28866     50105 U=    23.06 T=   96.8 p1= -63.6 p2=   274.6 ed=   151 6/21/2020   x1=  48. x2= 109. y1=  2.12 y2=  -.53 BEST
AAA2     1 Chile Confirmed cc1=  .992363 cc2=  .865362 lx= 10.86191 if=  48 il= 109 5/10/2020  n=  61 now=  142759 end=      51995     28866     50105 U=    23.06 T=   96.8 p1= -63.6 p2=   274.6 ed=   151 6/21/2020   x1=  48. x2= 109. y1=  2.12 y2=  -.53 BEST
GP: Confirmed Chile 5/10/2020       109  142759    51995   28866    50105     8   151 6/21/2020 
AAA2     1 Chile Confirmed cc1=  .992323 cc2=  .864286 lx= 10.88891 if=  49 il= 109 5/10/2020  n=  60 now=  142759 end=      53579     28866     50105 U=    23.73 T=   97.6 p1= -62.5 p2=   266.4 ed=   153 6/23/2020   x1=  49. x2= 109. y1=  2.05 y2=  -.48     
GP: Confirmed Chile 5/10/2020       109  142759    53579   28866    50105     8   153 6/23/2020 
AAA2     1 Chile Confirmed cc1=  .992201 cc2=  .863101 lx= 10.90891 if=  50 il= 109 5/10/2020  n=  59 now=  142759 end=      54661     28866     50105 U=    23.61 T=   98.4 p1= -61.7 p2=   261.2 ed=   154 6/24/2020   x1=  50. x2= 109. y1=  2.05 y2=  -.45     
GP: Confirmed Chile 5/10/2020       109  142759    54661   28866    50105     8   154 6/24/2020 
AAA2     1 Chile Confirmed cc1=  .992419 cc2=  .862230 lx= 10.94891 if=  51 il= 109 5/10/2020  n=  58 now=  142759 end=      56892     28866     50105 U=    24.57 T=   99.5 p1= -60.1 p2=   250.9 ed=   157 6/27/2020   x1=  51. x2= 109. y1=  1.97 y2=  -.39     
GP: Confirmed Chile 5/10/2020       109  142759    56892   28866    50105     8   157 6/27/2020 
AAA2     1 Chile Confirmed cc1=  .992479 cc2=  .861172 lx= 10.98891 if=  52 il= 109 5/10/2020  n=  57 now=  142759 end=      59213     28866     50105 U=    25.23 T=  100.7 p1= -58.5 p2=   241.1 ed=   160 6/30/2020   x1=  52. x2= 109. y1=  1.93 y2=  -.33     
GP: Confirmed Chile 5/10/2020       109  142759    59213   28866    50105     8   160 6/30/2020 
AAA2     1 Chile Confirmed cc1=  .992590 cc2=  .860136 lx= 11.02891 if=  53 il= 109 5/10/2020  n=  56 now=  142759 end=      61630     28866     50105 U=    25.66 T=  101.9 p1= -56.8 p2=   231.6 ed=   162 7/2/2020    x1=  53. x2= 109. y1=  1.91 y2=  -.28     
GP: Confirmed Chile 5/10/2020       109  142759    61630   28866    50105     8   162 7/2/2020  
AAA2     1 Chile Confirmed cc1=  .992974 cc2=  .859343 lx= 11.08891 if=  54 il= 109 5/10/2020  n=  55 now=  142759 end=      65441     28866     50105 U=    27.51 T=  103.5 p1= -54.2 p2=   218.1 ed=   168 7/8/2020    x1=  54. x2= 109. y1=  1.80 y2=  -.20     
GP: Confirmed Chile 5/10/2020       109  142759    65441   28866    50105     8   168 7/8/2020  
AAA2     1 Chile Confirmed cc1=  .992873 cc2=  .858033 lx= 11.12891 if=  55 il= 109 5/10/2020  n=  54 now=  142759 end=      68112     28866     50105 U=    28.20 T=  104.7 p1= -52.3 p2=   209.6 ed=   171 7/11/2020   x1=  55. x2= 109. y1=  1.76 y2=  -.15     
GP: Confirmed Chile 5/10/2020       109  142759    68112   28866    50105     8   171 7/11/2020 
