TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6427.00000        8.76826
TAB:  Sudan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Sudan Confirmed cc1=  .979638 cc2=  .815239 lx= 10.76826 if=  54 il=  90 4/21/2020  n=  36 now=    6427 end=      47489       107       356 U=    63.26 T=  204.3 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  54. x2=  90. y1=  2.38 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   353 1/9/2021  
AAA2     1 Sudan Confirmed cc1=  .978252 cc2=  .811585 lx= 10.76826 if=  55 il=  90 4/21/2020  n=  35 now=    6427 end=      47489       107       356 U=    61.50 T=  201.2 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  55. x2=  90. y1=  2.38 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   346 1/2/2021  
AAA2     1 Sudan Confirmed cc1=  .976408 cc2=  .807377 lx= 10.76826 if=  56 il=  90 4/21/2020  n=  34 now=    6427 end=      47489       107       356 U=    67.66 T=  212.3 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  56. x2=  90. y1=  2.31 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   371 1/27/2021 
AAA2     1 Sudan Confirmed cc1=  .977498 cc2=  .805999 lx= 10.76826 if=  57 il=  90 4/21/2020  n=  33 now=    6427 end=      47489       107       356 U=    65.67 T=  208.7 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  57. x2=  90. y1=  2.31 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   363 1/19/2021 
AAA2     1 Sudan Confirmed cc1=  .977978 cc2=  .803900 lx= 10.76826 if=  58 il=  90 4/21/2020  n=  32 now=    6427 end=      47489       107       356 U=    63.68 T=  205.1 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  58. x2=  90. y1=  2.31 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   355 1/11/2021 
AAA2     1 Sudan Confirmed cc1=  .977773 cc2=  .800996 lx= 10.76826 if=  59 il=  90 4/21/2020  n=  31 now=    6427 end=      47489       107       356 U=    61.69 T=  201.5 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  59. x2=  90. y1=  2.31 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   347 1/3/2021  
AAA2     1 Sudan Confirmed cc1=  .976817 cc2=  .797212 lx= 10.76826 if=  60 il=  90 4/21/2020  n=  30 now=    6427 end=      47489       107       356 U=    59.70 T=  197.9 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  60. x2=  90. y1=  2.31 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   338 12/25/2020
AAA2     1 Sudan Confirmed cc1=  .975072 cc2=  .792498 lx= 10.76826 if=  61 il=  90 4/21/2020  n=  29 now=    6427 end=      47489       107       356 U=    57.71 T=  194.3 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  61. x2=  90. y1=  2.31 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   330 12/17/2020
AAA2     1 Sudan Confirmed cc1=  .972563 cc2=  .786868 lx= 10.76826 if=  62 il=  90 4/21/2020  n=  28 now=    6427 end=      47489       107       356 U=    60.68 T=  199.7 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  62. x2=  90. y1=  2.27 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   342 12/29/2020
AAA2     1 Sudan Confirmed cc1=  .971469 cc2=  .782486 lx= 10.76826 if=  63 il=  90 4/21/2020  n=  27 now=    6427 end=      47489       107       356 U=    58.51 T=  195.8 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  63. x2=  90. y1=  2.27 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   333 12/20/2020
AAA2     1 Sudan Confirmed cc1=  .969293 cc2=  .776843 lx= 10.76826 if=  64 il=  90 4/21/2020  n=  26 now=    6427 end=      47489       107       356 U=    56.34 T=  191.8 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  64. x2=  90. y1=  2.27 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   324 12/11/2020
AAA2     1 Sudan Confirmed cc1=  .965990 cc2=  .769874 lx= 10.76826 if=  65 il=  90 4/21/2020  n=  25 now=    6427 end=      47489       107       356 U=    54.18 T=  187.9 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  65. x2=  90. y1=  2.27 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   315 12/2/2020 
AAA2     1 Sudan Confirmed cc1=  .961674 cc2=  .761674 lx= 10.76826 if=  66 il=  90 4/21/2020  n=  24 now=    6427 end=      47489       107       356 U=    58.94 T=  196.5 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  66. x2=  90. y1=  2.21 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   335 12/22/2020
AAA2     1 Sudan Confirmed cc1=  .959775 cc2=  .755651 lx= 10.76826 if=  67 il=  90 4/21/2020  n=  23 now=    6427 end=      47489       107       356 U=    59.42 T=  197.4 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  67. x2=  90. y1=  2.19 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   337 12/24/2020
AAA2     1 Sudan Confirmed cc1=  .959414 cc2=  .750900 lx= 10.76826 if=  68 il=  90 4/21/2020  n=  22 now=    6427 end=      47489       107       356 U=    56.84 T=  192.7 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  68. x2=  90. y1=  2.19 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   326 12/13/2020
AAA2     1 Sudan Confirmed cc1=  .957297 cc2=  .744096 lx= 10.76826 if=  69 il=  90 4/21/2020  n=  21 now=    6427 end=      47489       107       356 U=    56.80 T=  192.7 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  69. x2=  90. y1=  2.18 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   326 12/13/2020
AAA2     1 Sudan Confirmed cc1=  .956293 cc2=  .738076 lx= 10.76826 if=  70 il=  90 4/21/2020  n=  20 now=    6427 end=      47489       107       356 U=    54.09 T=  187.8 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  70. x2=  90. y1=  2.18 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   315 12/2/2020 
AAA2     1 Sudan Confirmed cc1=  .953057 cc2=  .729450 lx= 10.76826 if=  71 il=  90 4/21/2020  n=  19 now=    6427 end=      47489       107       356 U=    53.60 T=  186.9 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  71. x2=  90. y1=  2.16 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   313 11/30/2020
AAA2     1 Sudan Confirmed cc1=  .950108 cc2=  .720693 lx= 10.76826 if=  72 il=  90 4/21/2020  n=  18 now=    6427 end=      47489       107       356 U=    54.80 T=  189.0 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  72. x2=  90. y1=  2.14 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   318 12/5/2020 
AAA2     1 Sudan Confirmed cc1=  .951217 cc2=  .715514 lx= 10.76826 if=  73 il=  90 4/21/2020  n=  17 now=    6427 end=      47489       107       356 U=    51.75 T=  183.5 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  73. x2=  90. y1=  2.14 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   305 11/22/2020
AAA2     1 Sudan Confirmed cc1=  .949583 cc2=  .707047 lx= 10.76826 if=  74 il=  90 4/21/2020  n=  16 now=    6427 end=      47489       107       356 U=    52.17 T=  184.3 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  74. x2=  90. y1=  2.11 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   307 11/24/2020
AAA2     1 Sudan Confirmed cc1=  .952083 cc2=  .702083 lx= 10.76826 if=  75 il=  90 4/21/2020  n=  15 now=    6427 end=      47489       107       356 U=    48.91 T=  178.4 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  75. x2=  90. y1=  2.11 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   293 11/10/2020
AAA2     1 Sudan Confirmed cc1=  .951362 cc2=  .693163 lx= 10.76826 if=  76 il=  90 4/21/2020  n=  14 now=    6427 end=      47489       107       356 U=    48.62 T=  177.9 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1=  76. x2=  90. y1=  2.10 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   292 11/9/2020 
AAA2     1 Sudan Confirmed cc1=  .954293 cc2=  .687031 lx= 10.76826 if=  77 il=  90 4/21/2020  n=  13 now=    6427 end=      47489       107       356 U=    45.15 T=  171.6 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1=  77. x2=  90. y1=  2.10 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   278 10/26/2020
AAA2     1 Sudan Confirmed cc1=  .952981 cc2=  .675631 lx= 10.76826 if=  78 il=  90 4/21/2020  n=  12 now=    6427 end=      47489       107       356 U=    42.95 T=  167.6 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  78. x2=  90. y1=  2.09 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   268 10/16/2020
AAA2     1 Sudan Confirmed cc1=  .949279 cc2=  .660604 lx= 10.76826 if=  79 il=  90 4/21/2020  n=  11 now=    6427 end=      47489       107       356 U=    41.71 T=  165.4 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  79. x2=  90. y1=  2.07 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   263 10/11/2020
AAA2     1 Sudan Confirmed cc1=  .945211 cc2=  .643699 lx= 10.76826 if=  80 il=  90 4/21/2020  n=  10 now=    6427 end=      47489       107       356 U=    40.06 T=  162.4 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  80. x2=  90. y1=  2.06 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   256 10/4/2020 
AAA2     1 Sudan Confirmed cc1=  .939428 cc2=  .623201 lx= 10.76826 if=  81 il=  90 4/21/2020  n=   9 now=    6427 end=      47489       107       356 U=    36.05 T=  155.2 p1= 638.9 p2=    13.5 ed=   240 9/18/2020   x1=  81. x2=  90. y1=  2.06 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   240 9/18/2020 
AAA2     1 Sudan Confirmed cc1=  .920852 cc2=  .587519 lx= 10.76826 if=  82 il=  90 4/21/2020  n=   8 now=    6427 end=      47489       107       356 U=    41.22 T=  164.5 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  82. x2=  90. y1=  2.00 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   261 10/9/2020 
AAA2     1 Sudan Confirmed cc1=  .929973 cc2=  .576420 lx= 10.76826 if=  83 il=  90 4/21/2020  n=   7 now=    6427 end=      47489       107       356 U=    38.74 T=  160.0 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  83. x2=  90. y1=  1.99 y2=  1.81     
GP: Confirmed Sudan 4/21/2020        90    6427    -         107      356     1   251 9/29/2020 
AAA2     1 Sudan Confirmed cc1=  .948592 cc2=  .570628 lx=  9.29826 if=  84 il=  90 4/21/2020  n=   6 now=    6427 end=      10919       107       356 U=    25.88 T=  129.6 p1=  69.9 p2=    58.9 ed=   190 7/30/2020   x1=  84. x2=  90. y1=  1.76 y2=  1.53     
GP: Confirmed Sudan 4/21/2020        90    6427    10919     107      356     1   190 7/30/2020 
AAA1     1 Sudan Confirmed cc1=  .958282 cc2=  .550033 lx=  5.80826 if=  85 il=  90 4/21/2020  n=   5 now=    6427 end=        333       107       356 U=     6.90 T=   90.9 p1= -94.8 p2=  1930.0 ed=   107 5/8/2020    x1=  85. x2=  90. y1=   .85 y2=   .13 BEST
AAA2     1 Sudan Confirmed cc1=  .958282 cc2=  .550033 lx=  5.80426 if=  85 il=  90 4/21/2020  n=   5 now=    6427 end=        333       107       356 U=     6.90 T=   90.9 p1= -94.8 p2=  1930.0 ed=   107 5/8/2020    x1=  85. x2=  90. y1=   .85 y2=   .13 BEST
GP: Confirmed Sudan 4/21/2020        90    6427      333     107      356     1   107 5/8/2020  
AAA2     1 Sudan Confirmed cc1=  .977998 cc2=  .821824 lx= 10.76826 if=  51 il=  91 4/22/2020  n=  40 now=    6427 end=      47489       140       118 U=    65.13 T=  205.8 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  51. x2=  91. y1=  2.38 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   359 1/15/2021 
AAA2     1 Sudan Confirmed cc1=  .978111 cc2=  .819997 lx= 10.76826 if=  52 il=  91 4/22/2020  n=  39 now=    6427 end=      47489       140       118 U=    63.50 T=  202.9 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1=  52. x2=  91. y1=  2.38 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   352 1/8/2021  
AAA2     1 Sudan Confirmed cc1=  .977752 cc2=  .817624 lx= 10.76826 if=  53 il=  91 4/22/2020  n=  38 now=    6427 end=      47489       140       118 U=    61.87 T=  200.0 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  53. x2=  91. y1=  2.38 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   346 1/2/2021  
AAA2     1 Sudan Confirmed cc1=  .976888 cc2=  .814667 lx= 10.76826 if=  54 il=  91 4/22/2020  n=  37 now=    6427 end=      47489       140       118 U=    60.24 T=  197.2 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  54. x2=  91. y1=  2.38 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   339 12/26/2020
AAA2     1 Sudan Confirmed cc1=  .975501 cc2=  .811102 lx= 10.76826 if=  55 il=  91 4/22/2020  n=  36 now=    6427 end=      47489       140       118 U=    58.62 T=  194.3 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  55. x2=  91. y1=  2.38 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   332 12/19/2020
AAA2     1 Sudan Confirmed cc1=  .973604 cc2=  .806937 lx= 10.76826 if=  56 il=  91 4/22/2020  n=  35 now=    6427 end=      47489       140       118 U=    63.91 T=  203.6 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  56. x2=  91. y1=  2.31 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   354 1/10/2021 
AAA2     1 Sudan Confirmed cc1=  .974713 cc2=  .805682 lx= 10.76826 if=  57 il=  91 4/22/2020  n=  34 now=    6427 end=      47489       140       118 U=    62.09 T=  200.4 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  57. x2=  91. y1=  2.31 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   346 1/2/2021  
AAA2     1 Sudan Confirmed cc1=  .975239 cc2=  .803740 lx= 10.76826 if=  58 il=  91 4/22/2020  n=  33 now=    6427 end=      47489       140       118 U=    60.26 T=  197.2 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  58. x2=  91. y1=  2.31 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   339 12/26/2020
AAA2     1 Sudan Confirmed cc1=  .975107 cc2=  .801029 lx= 10.76826 if=  59 il=  91 4/22/2020  n=  32 now=    6427 end=      47489       140       118 U=    58.43 T=  194.0 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  59. x2=  91. y1=  2.31 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   331 12/18/2020
AAA2     1 Sudan Confirmed cc1=  .974244 cc2=  .797467 lx= 10.76826 if=  60 il=  91 4/22/2020  n=  31 now=    6427 end=      47489       140       118 U=    56.61 T=  190.8 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  60. x2=  91. y1=  2.31 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   324 12/11/2020
AAA2     1 Sudan Confirmed cc1=  .972590 cc2=  .792985 lx= 10.76826 if=  61 il=  91 4/22/2020  n=  30 now=    6427 end=      47489       140       118 U=    54.78 T=  187.5 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  61. x2=  91. y1=  2.31 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   316 12/3/2020 
AAA2     1 Sudan Confirmed cc1=  .970127 cc2=  .787553 lx= 10.76826 if=  62 il=  91 4/22/2020  n=  29 now=    6427 end=      47489       140       118 U=    57.25 T=  191.9 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  62. x2=  91. y1=  2.27 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   327 12/14/2020
AAA2     1 Sudan Confirmed cc1=  .969227 cc2=  .783531 lx= 10.76826 if=  63 il=  91 4/22/2020  n=  28 now=    6427 end=      47489       140       118 U=    55.28 T=  188.4 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  63. x2=  91. y1=  2.27 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   318 12/5/2020 
AAA2     1 Sudan Confirmed cc1=  .967285 cc2=  .778303 lx= 10.76826 if=  64 il=  91 4/22/2020  n=  27 now=    6427 end=      47489       140       118 U=    53.30 T=  184.9 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  64. x2=  91. y1=  2.27 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   310 11/27/2020
AAA2     1 Sudan Confirmed cc1=  .964213 cc2=  .771763 lx= 10.76826 if=  65 il=  91 4/22/2020  n=  26 now=    6427 end=      47489       140       118 U=    51.33 T=  181.5 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  65. x2=  91. y1=  2.27 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   302 11/19/2020
AAA2     1 Sudan Confirmed cc1=  .960013 cc2=  .763897 lx= 10.76826 if=  66 il=  91 4/22/2020  n=  25 now=    6427 end=      47489       140       118 U=    55.28 T=  188.4 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  66. x2=  91. y1=  2.21 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   318 12/5/2020 
AAA2     1 Sudan Confirmed cc1=  .958588 cc2=  .758588 lx= 10.76826 if=  67 il=  91 4/22/2020  n=  24 now=    6427 end=      47489       140       118 U=    55.53 T=  188.9 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  67. x2=  91. y1=  2.19 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   319 12/6/2020 
AAA2     1 Sudan Confirmed cc1=  .958660 cc2=  .754536 lx= 10.76826 if=  68 il=  91 4/22/2020  n=  23 now=    6427 end=      47489       140       118 U=    53.22 T=  184.8 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  68. x2=  91. y1=  2.19 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   310 11/27/2020
AAA2     1 Sudan Confirmed cc1=  .957166 cc2=  .748652 lx= 10.76826 if=  69 il=  91 4/22/2020  n=  22 now=    6427 end=      47489       140       118 U=    53.03 T=  184.5 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  69. x2=  91. y1=  2.18 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   309 11/26/2020
AAA2     1 Sudan Confirmed cc1=  .956783 cc2=  .743582 lx= 10.76826 if=  70 il=  91 4/22/2020  n=  21 now=    6427 end=      47489       140       118 U=    50.62 T=  180.2 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  70. x2=  91. y1=  2.18 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   299 11/16/2020
AAA2     1 Sudan Confirmed cc1=  .954446 cc2=  .736228 lx= 10.76826 if=  71 il=  91 4/22/2020  n=  20 now=    6427 end=      47489       140       118 U=    50.05 T=  179.2 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  71. x2=  91. y1=  2.16 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   297 11/14/2020
AAA2     1 Sudan Confirmed cc1=  .952521 cc2=  .728914 lx= 10.76826 if=  72 il=  91 4/22/2020  n=  19 now=    6427 end=      47489       140       118 U=    50.86 T=  180.6 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  72. x2=  91. y1=  2.14 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   300 11/17/2020
AAA2     1 Sudan Confirmed cc1=  .954271 cc2=  .724855 lx= 10.76826 if=  73 il=  91 4/22/2020  n=  18 now=    6427 end=      47489       140       118 U=    48.18 T=  175.9 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1=  73. x2=  91. y1=  2.14 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   289 11/6/2020 
AAA2     1 Sudan Confirmed cc1=  .953726 cc2=  .718024 lx= 10.76826 if=  74 il=  91 4/22/2020  n=  17 now=    6427 end=      47489       140       118 U=    48.32 T=  176.2 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  74. x2=  91. y1=  2.11 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   290 11/7/2020 
AAA2     1 Sudan Confirmed cc1=  .956784 cc2=  .714248 lx= 10.76826 if=  75 il=  91 4/22/2020  n=  16 now=    6427 end=      47489       140       118 U=    45.48 T=  171.2 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1=  75. x2=  91. y1=  2.11 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   278 10/26/2020
AAA2     1 Sudan Confirmed cc1=  .957194 cc2=  .707194 lx= 10.76826 if=  76 il=  91 4/22/2020  n=  15 now=    6427 end=      47489       140       118 U=    45.04 T=  170.4 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  76. x2=  91. y1=  2.10 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   276 10/24/2020
AAA2     1 Sudan Confirmed cc1=  .960694 cc2=  .702496 lx= 10.76826 if=  77 il=  91 4/22/2020  n=  14 now=    6427 end=      47489       140       118 U=    42.04 T=  165.1 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  77. x2=  91. y1=  2.10 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   264 10/12/2020
AAA2     1 Sudan Confirmed cc1=  .960787 cc2=  .693526 lx= 10.76826 if=  78 il=  91 4/22/2020  n=  13 now=    6427 end=      47489       140       118 U=    40.06 T=  161.6 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  78. x2=  91. y1=  2.09 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   256 10/4/2020 
AAA2     1 Sudan Confirmed cc1=  .959125 cc2=  .681775 lx= 10.76826 if=  79 il=  91 4/22/2020  n=  12 now=    6427 end=      47489       140       118 U=    38.85 T=  159.5 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  79. x2=  91. y1=  2.07 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   251 9/29/2020 
AAA2     1 Sudan Confirmed cc1=  .957424 cc2=  .668749 lx= 10.76826 if=  80 il=  91 4/22/2020  n=  11 now=    6427 end=      47489       140       118 U=    37.32 T=  156.8 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  80. x2=  91. y1=  2.06 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   244 9/22/2020 
AAA2     1 Sudan Confirmed cc1=  .954683 cc2=  .653172 lx= 10.76826 if=  81 il=  91 4/22/2020  n=  10 now=    6427 end=      47489       140       118 U=    33.93 T=  150.8 p1= 638.9 p2=    13.5 ed=   230 9/8/2020    x1=  81. x2=  91. y1=  2.06 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   230 9/8/2020  
AAA2     1 Sudan Confirmed cc1=  .943059 cc2=  .626832 lx= 10.76826 if=  82 il=  91 4/22/2020  n=   9 now=    6427 end=      47489       140       118 U=    37.63 T=  157.3 p1= 638.9 p2=    13.5 ed=   246 9/24/2020   x1=  82. x2=  91. y1=  2.00 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   246 9/24/2020 
AAA2     1 Sudan Confirmed cc1=  .951374 cc2=  .618041 lx= 10.76826 if=  83 il=  91 4/22/2020  n=   8 now=    6427 end=      47489       140       118 U=    35.43 T=  153.4 p1= 638.9 p2=    13.5 ed=   237 9/15/2020   x1=  83. x2=  91. y1=  1.99 y2=  1.76     
GP: Confirmed Sudan 4/22/2020        91    6427    -         140      118     1   237 9/15/2020 
AAA2     1 Sudan Confirmed cc1=  .965736 cc2=  .612182 lx=  6.89826 if=  84 il=  91 4/22/2020  n=   7 now=    6427 end=        990       140       118 U=    12.45 T=   99.4 p1= -84.6 p2=   649.2 ed=   128 5/29/2020   x1=  84. x2=  91. y1=  1.23 y2=   .67     
GP: Confirmed Sudan 4/22/2020        91    6427      990     140      118     1   128 5/29/2020 
AAA2     1 Sudan Confirmed cc1=  .974135 cc2=  .596171 lx=  5.81826 if=  85 il=  91 4/22/2020  n=   6 now=    6427 end=        336       140       118 U=     6.08 T=   90.2 p1= -94.8 p2=  1912.8 ed=   104 5/5/2020    x1=  85. x2=  91. y1=   .86 y2=  -.13     
GP: Confirmed Sudan 4/22/2020        91    6427      336     140      118     1   104 5/5/2020  
AAA1     1 Sudan Confirmed cc1=  .970008 cc2=  .561759 lx=  5.43826 if=  86 il=  91 4/22/2020  n=   5 now=    6427 end=        230       140       118 U=     3.67 T=   88.4 p1= -96.4 p2=  2794.3 ed=    97 4/28/2020   x1=  86. x2=  91. y1=   .66 y2=  -.70 BEST
AAA2     1 Sudan Confirmed cc1=  .970008 cc2=  .561759 lx=  5.44026 if=  86 il=  91 4/22/2020  n=   5 now=    6427 end=        230       140       118 U=     3.67 T=   88.4 p1= -96.4 p2=  2794.3 ed=    97 4/28/2020   x1=  86. x2=  91. y1=   .66 y2=  -.70 BEST
GP: Confirmed Sudan 4/22/2020        91    6427      230     140      118     1    97 4/28/2020 
AAA2     1 Sudan Confirmed cc1=  .975111 cc2=  .820808 lx= 10.76826 if=  51 il=  92 4/23/2020  n=  41 now=    6427 end=      47489       174      1543 U=    62.86 T=  200.4 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  51. x2=  92. y1=  2.38 y2=  1.72     
GP: Confirmed Sudan 4/23/2020        92    6427    -         174     1543     2   348 1/4/2021  
