TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71879.00000       11.18274
TAB:  Qatar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Qatar 4/2/2020         71   71879     1316     949     1327    11    82 4/13/2020 
AAA1     1 Qatar Confirmed cc1=  .899222 cc2=  .703106 lx=  7.18274 if=  46 il=  71 4/2/2020   n=  25 now=   71879 end=       1316       949      1327 U=     9.56 T=   60.3 p1= -98.2 p2=  5461.9 ed=    82 4/13/2020   x1=  46. x2=  71. y1=  1.50 y2= -1.12 BEST
AAA2     1 Qatar Confirmed cc1=  .904571 cc2=  .703106 lx=  7.08274 if=  46 il=  71 4/2/2020   n=  25 now=   71879 end=       1316       949      1327 U=     9.56 T=   60.3 p1= -98.2 p2=  5461.9 ed=    82 4/13/2020   x1=  46. x2=  71. y1=  1.50 y2= -1.12 BEST
GP: Confirmed Qatar 4/2/2020         71   71879     1316     949     1327    11    82 4/13/2020 
AAA1     1 Qatar Confirmed cc1=  .891936 cc2=  .691936 lx=  7.18274 if=  47 il=  71 4/2/2020   n=  24 now=   71879 end=       1316       949      1327 U=     9.33 T=   60.6 p1= -98.2 p2=  5461.9 ed=    82 4/13/2020   x1=  47. x2=  71. y1=  1.46 y2= -1.12 BEST
AAA2     1 Qatar Confirmed cc1=  .896372 cc2=  .691936 lx=  7.08274 if=  47 il=  71 4/2/2020   n=  24 now=   71879 end=       1316       949      1327 U=     9.33 T=   60.6 p1= -98.2 p2=  5461.9 ed=    82 4/13/2020   x1=  47. x2=  71. y1=  1.46 y2= -1.12 BEST
GP: Confirmed Qatar 4/2/2020         71   71879     1316     949     1327    11    82 4/13/2020 
AAA1     1 Qatar Confirmed cc1=  .893676 cc2=  .689552 lx=  7.18274 if=  48 il=  71 4/2/2020   n=  23 now=   71879 end=       1316       949      1327 U=     9.18 T=   60.7 p1= -98.2 p2=  5461.9 ed=    82 4/13/2020   x1=  48. x2=  71. y1=  1.39 y2= -1.12 BEST
AAA2     1 Qatar Confirmed cc1=  .894637 cc2=  .689552 lx=  7.11674 if=  48 il=  71 4/2/2020   n=  23 now=   71879 end=       1316       949      1327 U=     9.18 T=   60.7 p1= -98.2 p2=  5461.9 ed=    82 4/13/2020   x1=  48. x2=  71. y1=  1.39 y2= -1.12 BEST
GP: Confirmed Qatar 4/2/2020         71   71879     1316     949     1327    11    82 4/13/2020 
AAA2     1 Qatar Confirmed cc1=  .965458 cc2=  .756943 lx= 13.18274 if=  49 il=  71 4/2/2020   n=  22 now=   71879 end=     531117       949      1327 U=   118.81 T=  290.2 p1= 638.9 p2=    13.5 ed=   570 8/14/2021   x1=  49. x2=  71. y1=  2.03 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   570 8/14/2021 
AAA2     1 Qatar Confirmed cc1=  .962385 cc2=  .749185 lx= 13.18274 if=  50 il=  71 4/2/2020   n=  21 now=   71879 end=     531117       949      1327 U=   122.61 T=  297.2 p1= 638.9 p2=    13.5 ed=   586 8/30/2021   x1=  50. x2=  71. y1=  2.02 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   586 8/30/2021 
AAA2     1 Qatar Confirmed cc1=  .957529 cc2=  .739311 lx= 13.18274 if=  51 il=  71 4/2/2020   n=  20 now=   71879 end=     531117       949      1327 U=   126.14 T=  303.7 p1= 638.9 p2=    13.5 ed=   601 9/14/2021   x1=  51. x2=  71. y1=  2.00 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   601 9/14/2021 
AAA2     1 Qatar Confirmed cc1=  .950817 cc2=  .727210 lx= 13.18274 if=  52 il=  71 4/2/2020   n=  19 now=   71879 end=     531117       949      1327 U=   125.38 T=  302.3 p1= 638.9 p2=    13.5 ed=   598 9/11/2021   x1=  52. x2=  71. y1=  2.00 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   598 9/11/2021 
AAA2     1 Qatar Confirmed cc1=  .942625 cc2=  .713209 lx= 13.18274 if=  53 il=  71 4/2/2020   n=  18 now=   71879 end=     531117       949      1327 U=   141.02 T=  331.2 p1= 638.9 p2=    13.5 ed=   663 11/15/2021  x1=  53. x2=  71. y1=  1.97 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   663 11/15/2021
AAA2     1 Qatar Confirmed cc1=  .937453 cc2=  .701751 lx= 13.18274 if=  54 il=  71 4/2/2020   n=  17 now=   71879 end=     531117       949      1327 U=   147.87 T=  343.8 p1= 638.9 p2=    13.5 ed=   692 12/14/2021  x1=  54. x2=  71. y1=  1.96 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   692 12/14/2021
AAA2     1 Qatar Confirmed cc1=  .940877 cc2=  .698341 lx= 13.18274 if=  55 il=  71 4/2/2020   n=  16 now=   71879 end=     531117       949      1327 U=   139.17 T=  327.7 p1= 638.9 p2=    13.5 ed=   656 11/8/2021   x1=  55. x2=  71. y1=  1.96 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   656 11/8/2021 
AAA2     1 Qatar Confirmed cc1=  .941672 cc2=  .691672 lx= 13.18274 if=  56 il=  71 4/2/2020   n=  15 now=   71879 end=     531117       949      1327 U=   135.32 T=  320.6 p1= 638.9 p2=    13.5 ed=   640 10/23/2021  x1=  56. x2=  71. y1=  1.96 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   640 10/23/2021
AAA2     1 Qatar Confirmed cc1=  .944310 cc2=  .686112 lx= 13.18274 if=  57 il=  71 4/2/2020   n=  14 now=   71879 end=     531117       949      1327 U=   129.19 T=  309.3 p1= 638.9 p2=    13.5 ed=   614 9/27/2021   x1=  57. x2=  71. y1=  1.95 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   614 9/27/2021 
AAA2     1 Qatar Confirmed cc1=  .946891 cc2=  .679629 lx= 13.18274 if=  58 il=  71 4/2/2020   n=  13 now=   71879 end=     531117       949      1327 U=   123.45 T=  298.7 p1= 638.9 p2=    13.5 ed=   590 9/3/2021    x1=  58. x2=  71. y1=  1.95 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   590 9/3/2021  
AAA2     1 Qatar Confirmed cc1=  .949943 cc2=  .672593 lx= 13.18274 if=  59 il=  71 4/2/2020   n=  12 now=   71879 end=     531117       949      1327 U=   117.63 T=  288.0 p1= 638.9 p2=    13.5 ed=   565 8/9/2021    x1=  59. x2=  71. y1=  1.95 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   565 8/9/2021  
AAA2     1 Qatar Confirmed cc1=  .953684 cc2=  .665009 lx= 13.18274 if=  60 il=  71 4/2/2020   n=  11 now=   71879 end=     531117       949      1327 U=   112.02 T=  277.7 p1= 638.9 p2=    13.5 ed=   542 7/17/2021   x1=  60. x2=  71. y1=  1.94 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   542 7/17/2021 
AAA2     1 Qatar Confirmed cc1=  .958964 cc2=  .657453 lx= 13.18274 if=  61 il=  71 4/2/2020   n=  10 now=   71879 end=     531117       949      1327 U=   103.97 T=  262.8 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1=  61. x2=  71. y1=  1.94 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   508 6/13/2021 
AAA2     1 Qatar Confirmed cc1=  .961857 cc2=  .645629 lx= 13.18274 if=  62 il=  71 4/2/2020   n=   9 now=   71879 end=     531117       949      1327 U=   100.93 T=  257.2 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1=  62. x2=  71. y1=  1.93 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   495 5/31/2021 
AAA2     1 Qatar Confirmed cc1=  .972162 cc2=  .638828 lx= 13.18274 if=  63 il=  71 4/2/2020   n=   8 now=   71879 end=     531117       949      1327 U=    92.84 T=  242.3 p1= 638.9 p2=    13.5 ed=   461 4/27/2021   x1=  63. x2=  71. y1=  1.93 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   461 4/27/2021 
AAA2     1 Qatar Confirmed cc1=  .982700 cc2=  .629147 lx= 13.18274 if=  64 il=  71 4/2/2020   n=   7 now=   71879 end=     531117       949      1327 U=    84.38 T=  226.7 p1= 638.9 p2=    13.5 ed=   425 3/22/2021   x1=  64. x2=  71. y1=  1.93 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   425 3/22/2021 
AAA2     1 Qatar Confirmed cc1=  .991813 cc2=  .613849 lx= 13.18274 if=  65 il=  71 4/2/2020   n=   6 now=   71879 end=     531117       949      1327 U=    75.42 T=  210.1 p1= 638.9 p2=    13.5 ed=   388 2/13/2021   x1=  65. x2=  71. y1=  1.92 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   388 2/13/2021 
AAA2     1 Qatar Confirmed cc1=  .995760 cc2=  .587512 lx= 13.18274 if=  66 il=  71 4/2/2020   n=   5 now=   71879 end=     531117       949      1327 U=    69.03 T=  198.4 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  66. x2=  71. y1=  1.92 y2=  1.84     
GP: Confirmed Qatar 4/2/2020         71   71879    -         949     1327    11   361 1/17/2021 
AAA1     1 Qatar Confirmed cc1=  .954754 cc2=  .785723 lx=  7.20274 if=  38 il=  72 4/3/2020   n=  34 now=   71879 end=       1343      1075      1327 U=     9.78 T=   57.3 p1= -98.1 p2=  5352.1 ed=    80 4/11/2020   x1=  38. x2=  72. y1=  1.97 y2= -1.50 BEST
AAA2     1 Qatar Confirmed cc1=  .954755 cc2=  .785723 lx=  7.19974 if=  38 il=  72 4/3/2020   n=  34 now=   71879 end=       1343      1075      1327 U=     9.78 T=   57.3 p1= -98.1 p2=  5352.1 ed=    80 4/11/2020   x1=  38. x2=  72. y1=  1.97 y2= -1.50 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1343    1075     1327    11    80 4/11/2020 
AAA1     1 Qatar Confirmed cc1=  .950621 cc2=  .779122 lx=  7.19274 if=  39 il=  72 4/3/2020   n=  33 now=   71879 end=       1329      1075      1327 U=     9.83 T=   56.8 p1= -98.2 p2=  5408.5 ed=    79 4/10/2020   x1=  39. x2=  72. y1=  1.81 y2= -1.55 BEST
AAA2     1 Qatar Confirmed cc1=  .950623 cc2=  .779122 lx=  7.19674 if=  39 il=  72 4/3/2020   n=  33 now=   71879 end=       1329      1075      1327 U=     9.83 T=   56.8 p1= -98.2 p2=  5408.5 ed=    79 4/10/2020   x1=  39. x2=  72. y1=  1.81 y2= -1.55 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1329    1075     1327    11    79 4/10/2020 
AAA1     1 Qatar Confirmed cc1=  .946332 cc2=  .772254 lx=  7.19274 if=  40 il=  72 4/3/2020   n=  32 now=   71879 end=       1329      1075      1327 U=     9.54 T=   57.2 p1= -98.2 p2=  5408.5 ed=    79 4/10/2020   x1=  40. x2=  72. y1=  1.81 y2= -1.55 BEST
AAA2     1 Qatar Confirmed cc1=  .946333 cc2=  .772254 lx=  7.19074 if=  40 il=  72 4/3/2020   n=  32 now=   71879 end=       1329      1075      1327 U=     9.54 T=   57.2 p1= -98.2 p2=  5408.5 ed=    79 4/10/2020   x1=  40. x2=  72. y1=  1.81 y2= -1.55 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1329    1075     1327    11    79 4/10/2020 
AAA1     1 Qatar Confirmed cc1=  .941096 cc2=  .764319 lx=  7.18274 if=  41 il=  72 4/3/2020   n=  31 now=   71879 end=       1316      1075      1327 U=     9.53 T=   56.8 p1= -98.2 p2=  5461.9 ed=    79 4/10/2020   x1=  41. x2=  72. y1=  1.66 y2= -1.60 BEST
AAA2     1 Qatar Confirmed cc1=  .941100 cc2=  .764319 lx=  7.18674 if=  41 il=  72 4/3/2020   n=  31 now=   71879 end=       1316      1075      1327 U=     9.53 T=   56.8 p1= -98.2 p2=  5461.9 ed=    79 4/10/2020   x1=  41. x2=  72. y1=  1.66 y2= -1.60 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1316    1075     1327    11    79 4/10/2020 
AAA1     1 Qatar Confirmed cc1=  .935486 cc2=  .755881 lx=  7.18274 if=  42 il=  72 4/3/2020   n=  30 now=   71879 end=       1316      1075      1327 U=     9.30 T=   57.2 p1= -98.2 p2=  5461.9 ed=    79 4/10/2020   x1=  42. x2=  72. y1=  1.63 y2= -1.60 BEST
AAA2     1 Qatar Confirmed cc1=  .935487 cc2=  .755881 lx=  7.18174 if=  42 il=  72 4/3/2020   n=  30 now=   71879 end=       1316      1075      1327 U=     9.30 T=   57.2 p1= -98.2 p2=  5461.9 ed=    79 4/10/2020   x1=  42. x2=  72. y1=  1.63 y2= -1.60 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1316    1075     1327    11    79 4/10/2020 
AAA1     1 Qatar Confirmed cc1=  .928757 cc2=  .746183 lx=  7.18274 if=  43 il=  72 4/3/2020   n=  29 now=   71879 end=       1316      1075      1327 U=     8.99 T=   57.7 p1= -98.2 p2=  5461.9 ed=    78 4/9/2020    x1=  43. x2=  72. y1=  1.63 y2= -1.60 BEST
AAA2     1 Qatar Confirmed cc1=  .928764 cc2=  .746183 lx=  7.17774 if=  43 il=  72 4/3/2020   n=  29 now=   71879 end=       1316      1075      1327 U=     8.99 T=   57.7 p1= -98.2 p2=  5461.9 ed=    78 4/9/2020    x1=  43. x2=  72. y1=  1.63 y2= -1.60 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1316    1075     1327    11    78 4/9/2020  
AAA1     1 Qatar Confirmed cc1=  .920797 cc2=  .735102 lx=  7.18274 if=  44 il=  72 4/3/2020   n=  28 now=   71879 end=       1316      1075      1327 U=     8.68 T=   58.1 p1= -98.2 p2=  5461.9 ed=    78 4/9/2020    x1=  44. x2=  72. y1=  1.63 y2= -1.60 BEST
AAA2     1 Qatar Confirmed cc1=  .920805 cc2=  .735102 lx=  7.17774 if=  44 il=  72 4/3/2020   n=  28 now=   71879 end=       1316      1075      1327 U=     8.68 T=   58.1 p1= -98.2 p2=  5461.9 ed=    78 4/9/2020    x1=  44. x2=  72. y1=  1.63 y2= -1.60 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1316    1075     1327    11    78 4/9/2020  
AAA1     1 Qatar Confirmed cc1=  .911952 cc2=  .722970 lx=  7.18274 if=  45 il=  72 4/3/2020   n=  27 now=   71879 end=       1316      1075      1327 U=     8.37 T=   58.6 p1= -98.2 p2=  5461.9 ed=    78 4/9/2020    x1=  45. x2=  72. y1=  1.63 y2= -1.60 BEST
AAA2     1 Qatar Confirmed cc1=  .911952 cc2=  .722970 lx=  7.18374 if=  45 il=  72 4/3/2020   n=  27 now=   71879 end=       1316      1075      1327 U=     8.37 T=   58.6 p1= -98.2 p2=  5461.9 ed=    78 4/9/2020    x1=  45. x2=  72. y1=  1.63 y2= -1.60 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1316    1075     1327    11    78 4/9/2020  
AAA1     1 Qatar Confirmed cc1=  .903503 cc2=  .711053 lx=  7.20274 if=  46 il=  72 4/3/2020   n=  26 now=   71879 end=       1343      1075      1327 U=     8.65 T=   59.0 p1= -98.1 p2=  5352.1 ed=    79 4/10/2020   x1=  46. x2=  72. y1=  1.50 y2= -1.50 BEST
AAA2     1 Qatar Confirmed cc1=  .903504 cc2=  .711053 lx=  7.20474 if=  46 il=  72 4/3/2020   n=  26 now=   71879 end=       1343      1075      1327 U=     8.65 T=   59.0 p1= -98.1 p2=  5352.1 ed=    79 4/10/2020   x1=  46. x2=  72. y1=  1.50 y2= -1.50 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1343    1075     1327    11    79 4/10/2020 
AAA1     1 Qatar Confirmed cc1=  .894775 cc2=  .698659 lx=  7.23274 if=  47 il=  72 4/3/2020   n=  25 now=   71879 end=       1384      1075      1327 U=     8.79 T=   59.9 p1= -98.1 p2=  5193.6 ed=    80 4/11/2020   x1=  47. x2=  72. y1=  1.47 y2= -1.38 BEST
AAA2     1 Qatar Confirmed cc1=  .894779 cc2=  .698659 lx=  7.23674 if=  47 il=  72 4/3/2020   n=  25 now=   71879 end=       1384      1075      1327 U=     8.79 T=   59.9 p1= -98.1 p2=  5193.6 ed=    80 4/11/2020   x1=  47. x2=  72. y1=  1.47 y2= -1.38 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1384    1075     1327    11    80 4/11/2020 
AAA1     1 Qatar Confirmed cc1=  .892760 cc2=  .692760 lx=  7.33274 if=  48 il=  72 4/3/2020   n=  24 now=   71879 end=       1529      1075      1327 U=     9.73 T=   61.9 p1= -97.9 p2=  4701.0 ed=    84 4/15/2020   x1=  48. x2=  72. y1=  1.42 y2= -1.04 BEST
AAA2     1 Qatar Confirmed cc1=  .892760 cc2=  .692760 lx=  7.33274 if=  48 il=  72 4/3/2020   n=  24 now=   71879 end=       1529      1075      1327 U=     9.73 T=   61.9 p1= -97.9 p2=  4701.0 ed=    84 4/15/2020   x1=  48. x2=  72. y1=  1.42 y2= -1.04 BEST
GP: Confirmed Qatar 4/3/2020         72   71879     1529    1075     1327    11    84 4/15/2020 
AAA2     1 Qatar Confirmed cc1=  .962767 cc2=  .758643 lx= 13.18274 if=  49 il=  72 4/3/2020   n=  23 now=   71879 end=     531117      1075      1327 U=   112.16 T=  276.7 p1= 638.9 p2=    13.5 ed=   541 7/16/2021   x1=  49. x2=  72. y1=  2.03 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   541 7/16/2021 
AAA2     1 Qatar Confirmed cc1=  .958240 cc2=  .749725 lx= 13.18274 if=  50 il=  72 4/3/2020   n=  22 now=   71879 end=     531117      1075      1327 U=   115.08 T=  282.0 p1= 638.9 p2=    13.5 ed=   553 7/28/2021   x1=  50. x2=  72. y1=  2.02 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   553 7/28/2021 
AAA2     1 Qatar Confirmed cc1=  .952226 cc2=  .739025 lx= 13.18274 if=  51 il=  72 4/3/2020   n=  21 now=   71879 end=     531117      1075      1327 U=   117.68 T=  286.8 p1= 638.9 p2=    13.5 ed=   564 8/8/2021    x1=  51. x2=  72. y1=  2.00 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   564 8/8/2021  
AAA2     1 Qatar Confirmed cc1=  .944916 cc2=  .726698 lx= 13.18274 if=  52 il=  72 4/3/2020   n=  20 now=   71879 end=     531117      1075      1327 U=   116.66 T=  284.9 p1= 638.9 p2=    13.5 ed=   560 8/4/2021    x1=  52. x2=  72. y1=  2.00 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   560 8/4/2021  
AAA2     1 Qatar Confirmed cc1=  .936005 cc2=  .712398 lx= 13.18274 if=  53 il=  72 4/3/2020   n=  19 now=   71879 end=     531117      1075      1327 U=   128.78 T=  307.0 p1= 638.9 p2=    13.5 ed=   610 9/23/2021   x1=  53. x2=  72. y1=  1.97 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   610 9/23/2021 
AAA2     1 Qatar Confirmed cc1=  .932182 cc2=  .702766 lx= 13.18274 if=  54 il=  72 4/3/2020   n=  18 now=   71879 end=     531117      1075      1327 U=   133.46 T=  315.6 p1= 638.9 p2=    13.5 ed=   630 10/13/2021  x1=  54. x2=  72. y1=  1.96 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   630 10/13/2021
AAA2     1 Qatar Confirmed cc1=  .936182 cc2=  .700480 lx= 13.18274 if=  55 il=  72 4/3/2020   n=  17 now=   71879 end=     531117      1075      1327 U=   126.05 T=  302.0 p1= 638.9 p2=    13.5 ed=   599 9/12/2021   x1=  55. x2=  72. y1=  1.96 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   599 9/12/2021 
AAA2     1 Qatar Confirmed cc1=  .938023 cc2=  .695487 lx= 13.18274 if=  56 il=  72 4/3/2020   n=  16 now=   71879 end=     531117      1075      1327 U=   122.37 T=  295.3 p1= 638.9 p2=    13.5 ed=   584 8/28/2021   x1=  56. x2=  72. y1=  1.96 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   584 8/28/2021 
AAA2     1 Qatar Confirmed cc1=  .941530 cc2=  .691530 lx= 13.18274 if=  57 il=  72 4/3/2020   n=  15 now=   71879 end=     531117      1075      1327 U=   116.95 T=  285.4 p1= 638.9 p2=    13.5 ed=   561 8/5/2021    x1=  57. x2=  72. y1=  1.95 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   561 8/5/2021  
AAA2     1 Qatar Confirmed cc1=  .945080 cc2=  .686881 lx= 13.18274 if=  58 il=  72 4/3/2020   n=  14 now=   71879 end=     531117      1075      1327 U=   111.81 T=  276.1 p1= 638.9 p2=    13.5 ed=   539 7/14/2021   x1=  58. x2=  72. y1=  1.95 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   539 7/14/2021 
AAA2     1 Qatar Confirmed cc1=  .949116 cc2=  .681855 lx= 13.18274 if=  59 il=  72 4/3/2020   n=  13 now=   71879 end=     531117      1075      1327 U=   106.63 T=  266.6 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1=  59. x2=  72. y1=  1.95 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   518 6/23/2021 
AAA2     1 Qatar Confirmed cc1=  .953800 cc2=  .676450 lx= 13.18274 if=  60 il=  72 4/3/2020   n=  12 now=   71879 end=     531117      1075      1327 U=   101.61 T=  257.4 p1= 638.9 p2=    13.5 ed=   497 6/2/2021    x1=  60. x2=  72. y1=  1.94 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   497 6/2/2021  
AAA2     1 Qatar Confirmed cc1=  .959759 cc2=  .671084 lx= 13.18274 if=  61 il=  72 4/3/2020   n=  11 now=   71879 end=     531117      1075      1327 U=    94.76 T=  244.9 p1= 638.9 p2=    13.5 ed=   468 5/4/2021    x1=  61. x2=  72. y1=  1.94 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   468 5/4/2021  
AAA2     1 Qatar Confirmed cc1=  .963909 cc2=  .662397 lx= 13.18274 if=  62 il=  72 4/3/2020   n=  10 now=   71879 end=     531117      1075      1327 U=    91.69 T=  239.3 p1= 638.9 p2=    13.5 ed=   455 4/21/2021   x1=  62. x2=  72. y1=  1.93 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   455 4/21/2021 
AAA2     1 Qatar Confirmed cc1=  .973640 cc2=  .657412 lx= 13.18274 if=  63 il=  72 4/3/2020   n=   9 now=   71879 end=     531117      1075      1327 U=    84.85 T=  226.8 p1= 638.9 p2=    13.5 ed=   427 3/24/2021   x1=  63. x2=  72. y1=  1.93 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   427 3/24/2021 
AAA2     1 Qatar Confirmed cc1=  .983181 cc2=  .649848 lx= 13.18274 if=  64 il=  72 4/3/2020   n=   8 now=   71879 end=     531117      1075      1327 U=    77.78 T=  213.9 p1= 638.9 p2=    13.5 ed=   397 2/22/2021   x1=  64. x2=  72. y1=  1.93 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   397 2/22/2021 
AAA2     1 Qatar Confirmed cc1=  .991174 cc2=  .637621 lx= 13.18274 if=  65 il=  72 4/3/2020   n=   7 now=   71879 end=     531117      1075      1327 U=    70.39 T=  200.5 p1= 638.9 p2=    13.5 ed=   366 1/22/2021   x1=  65. x2=  72. y1=  1.92 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   366 1/22/2021 
AAA2     1 Qatar Confirmed cc1=  .994941 cc2=  .616977 lx= 13.18274 if=  66 il=  72 4/3/2020   n=   6 now=   71879 end=     531117      1075      1327 U=    64.99 T=  190.6 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  66. x2=  72. y1=  1.92 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   343 12/30/2020
AAA2     1 Qatar Confirmed cc1=  .995930 cc2=  .587682 lx= 13.18274 if=  67 il=  72 4/3/2020   n=   5 now=   71879 end=     531117      1075      1327 U=    61.20 T=  183.7 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  67. x2=  72. y1=  1.91 y2=  1.82     
GP: Confirmed Qatar 4/3/2020         72   71879    -        1075     1327    11   328 12/15/2020
AAA2     1 Qatar Confirmed cc1=  .953187 cc2=  .753187 lx= 13.18274 if=  49 il=  73 4/4/2020   n=  24 now=   71879 end=     531117      1325         0 U=   100.27 T=  252.6 p1= 638.9 p2=    13.5 ed=   489 5/25/2021   x1=  49. x2=  73. y1=  2.03 y2=  1.79     
GP: Confirmed Qatar 4/4/2020         73   71879    -        1325        0     0   489 5/25/2021 
AAA2     1 Qatar Confirmed cc1=  .946915 cc2=  .742790 lx= 13.18274 if=  50 il=  73 4/4/2020   n=  23 now=   71879 end=     531117      1325         0 U=   102.01 T=  255.7 p1= 638.9 p2=    13.5 ed=   496 6/1/2021    x1=  50. x2=  73. y1=  2.02 y2=  1.79     
GP: Confirmed Qatar 4/4/2020         73   71879    -        1325        0     0   496 6/1/2021  
AAA2     1 Qatar Confirmed cc1=  .939657 cc2=  .731142 lx= 13.18274 if=  51 il=  73 4/4/2020   n=  22 now=   71879 end=     531117      1325         0 U=   103.41 T=  258.2 p1= 638.9 p2=    13.5 ed=   502 6/7/2021    x1=  51. x2=  73. y1=  2.00 y2=  1.79     
GP: Confirmed Qatar 4/4/2020         73   71879    -        1325        0     0   502 6/7/2021  
AAA2     1 Qatar Confirmed cc1=  .931798 cc2=  .718598 lx= 13.18274 if=  52 il=  73 4/4/2020   n=  21 now=   71879 end=     531117      1325         0 U=   102.07 T=  255.8 p1= 638.9 p2=    13.5 ed=   496 6/1/2021    x1=  52. x2=  73. y1=  2.00 y2=  1.79     
GP: Confirmed Qatar 4/4/2020         73   71879    -        1325        0     0   496 6/1/2021  
AAA2     1 Qatar Confirmed cc1=  .922503 cc2=  .704285 lx= 13.18274 if=  53 il=  73 4/4/2020   n=  20 now=   71879 end=     531117      1325         0 U=   109.99 T=  270.0 p1= 638.9 p2=    13.5 ed=   529 7/4/2021    x1=  53. x2=  73. y1=  1.97 y2=  1.79     
GP: Confirmed Qatar 4/4/2020         73   71879    -        1325        0     0   529 7/4/2021  
AAA2     1 Qatar Confirmed cc1=  .919824 cc2=  .696217 lx= 13.18274 if=  54 il=  73 4/4/2020   n=  19 now=   71879 end=     531117      1325         0 U=   112.32 T=  274.1 p1= 638.9 p2=    13.5 ed=   539 7/14/2021   x1=  54. x2=  73. y1=  1.96 y2=  1.79     
GP: Confirmed Qatar 4/4/2020         73   71879    -        1325        0     0   539 7/14/2021 
AAA2     1 Qatar Confirmed cc1=  .924232 cc2=  .694816 lx= 13.18274 if=  55 il=  73 4/4/2020   n=  18 now=   71879 end=     531117      1325         0 U=   106.41 T=  263.5 p1= 638.9 p2=    13.5 ed=   514 6/19/2021   x1=  55. x2=  73. y1=  1.96 y2=  1.79     
