TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6733.00000        8.81478
TAB:  US_Pennsylvania_Delaware Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .998744 cc2=  .821968 lx=  8.69478 if=  72 il= 103 5/4/2020   n=  31 now=    6733 end=       5971      4198      6094 U=    16.16 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  72. x2= 103. y1=   .88 y2= -1.04 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998745 cc2=  .821968 lx=  8.69878 if=  72 il= 103 5/4/2020   n=  31 now=    6733 end=       5971      4198      6094 U=    16.16 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  72. x2= 103. y1=   .88 y2= -1.04 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     5971    4198     6094    19   124 5/25/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .998668 cc2=  .819063 lx=  8.70478 if=  73 il= 103 5/4/2020   n=  30 now=    6733 end=       6031      4198      6094 U=    16.31 T=   86.4 p1= -10.4 p2=   111.6 ed=   124 5/25/2020   x1=  73. x2= 103. y1=   .82 y2= -1.01 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998669 cc2=  .819063 lx=  8.70878 if=  73 il= 103 5/4/2020   n=  30 now=    6733 end=       6031      4198      6094 U=    16.31 T=   86.4 p1= -10.4 p2=   111.6 ed=   124 5/25/2020   x1=  73. x2= 103. y1=   .82 y2= -1.01 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     6031    4198     6094    19   124 5/25/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .998644 cc2=  .816070 lx=  8.72478 if=  74 il= 103 5/4/2020   n=  29 now=    6733 end=       6153      4198      6094 U=    16.74 T=   86.9 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  74. x2= 103. y1=   .77 y2=  -.96 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998644 cc2=  .816070 lx=  8.72478 if=  74 il= 103 5/4/2020   n=  29 now=    6733 end=       6153      4198      6094 U=    16.74 T=   86.9 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  74. x2= 103. y1=   .77 y2=  -.96 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     6153    4198     6094    19   126 5/27/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998667 cc2=  .812971 lx=  8.74478 if=  75 il= 103 5/4/2020   n=  28 now=    6733 end=       6277      4198      6094 U=    17.29 T=   87.3 p1=  -6.8 p2=   107.3 ed=   128 5/29/2020   x1=  75. x2= 103. y1=   .71 y2=  -.91     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     6277    4198     6094    19   128 5/29/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998682 cc2=  .809700 lx=  8.77478 if=  76 il= 103 5/4/2020   n=  27 now=    6733 end=       6468      4198      6094 U=    17.78 T=   88.1 p1=  -3.9 p2=   104.1 ed=   130 5/31/2020   x1=  76. x2= 103. y1=   .68 y2=  -.84     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     6468    4198     6094    19   130 5/31/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999024 cc2=  .806574 lx=  8.82478 if=  77 il= 103 5/4/2020   n=  26 now=    6733 end=       6800      4198      6094 U=    19.09 T=   89.1 p1=   1.0 p2=    99.0 ed=   134 6/4/2020    x1=  77. x2= 103. y1=   .63 y2=  -.73     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     6800    4198     6094    19   134 6/4/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999464 cc2=  .803348 lx=  8.89478 if=  78 il= 103 5/4/2020   n=  25 now=    6733 end=       7293      4198      6094 U=    21.30 T=   90.4 p1=   8.3 p2=    92.3 ed=   140 6/10/2020   x1=  78. x2= 103. y1=   .58 y2=  -.59     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     7293    4198     6094    19   140 6/10/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999582 cc2=  .799582 lx=  8.95478 if=  79 il= 103 5/4/2020   n=  24 now=    6733 end=       7744      4198      6094 U=    23.15 T=   91.6 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  79. x2= 103. y1=   .55 y2=  -.49     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     7744    4198     6094    19   146 6/16/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999570 cc2=  .795446 lx=  8.97478 if=  80 il= 103 5/4/2020   n=  23 now=    6733 end=       7901      4198      6094 U=    23.91 T=   92.0 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  80. x2= 103. y1=   .50 y2=  -.46     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     7901    4198     6094    19   148 6/18/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999515 cc2=  .791001 lx=  8.98478 if=  81 il= 103 5/4/2020   n=  22 now=    6733 end=       7980      4198      6094 U=    23.93 T=   92.4 p1=  18.5 p2=    84.4 ed=   148 6/18/2020   x1=  81. x2= 103. y1=   .48 y2=  -.44     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     7980    4198     6094    19   148 6/18/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999519 cc2=  .786318 lx=  9.02478 if=  82 il= 103 5/4/2020   n=  21 now=    6733 end=       8306      4198      6094 U=    25.45 T=   93.3 p1=  23.4 p2=    81.1 ed=   153 6/23/2020   x1=  82. x2= 103. y1=   .44 y2=  -.38     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     8306    4198     6094    19   153 6/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999448 cc2=  .781230 lx=  9.02478 if=  83 il= 103 5/4/2020   n=  20 now=    6733 end=       8306      4198      6094 U=    25.37 T=   93.3 p1=  23.4 p2=    81.1 ed=   153 6/23/2020   x1=  83. x2= 103. y1=   .41 y2=  -.38     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     8306    4198     6094    19   153 6/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999361 cc2=  .775755 lx=  9.02478 if=  84 il= 103 5/4/2020   n=  19 now=    6733 end=       8306      4198      6094 U=    25.05 T=   93.4 p1=  23.4 p2=    81.1 ed=   152 6/22/2020   x1=  84. x2= 103. y1=   .38 y2=  -.38     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     8306    4198     6094    19   152 6/22/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999347 cc2=  .769932 lx=  9.09478 if=  85 il= 103 5/4/2020   n=  18 now=    6733 end=       8908      4198      6094 U=    26.97 T=   95.3 p1=  32.3 p2=    75.6 ed=   158 6/28/2020   x1=  85. x2= 103. y1=   .38 y2=  -.28     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     8908    4198     6094    19   158 6/28/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999400 cc2=  .763698 lx=  9.21478 if=  86 il= 103 5/4/2020   n=  17 now=    6733 end=      10044      4198      6094 U=    31.11 T=   98.8 p1=  49.2 p2=    67.0 ed=   172 7/12/2020   x1=  86. x2= 103. y1=   .41 y2=  -.14     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733    10044    4198     6094    19   172 7/12/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999296 cc2=  .756760 lx=  9.18478 if=  87 il= 103 5/4/2020   n=  16 now=    6733 end=       9747      4198      6094 U=    29.97 T=   97.9 p1=  44.8 p2=    69.1 ed=   168 7/8/2020    x1=  87. x2= 103. y1=   .36 y2=  -.17     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     9747    4198     6094    19   168 7/8/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999169 cc2=  .749169 lx=  9.22478 if=  88 il= 103 5/4/2020   n=  15 now=    6733 end=      10145      4198      6094 U=    31.68 T=   99.0 p1=  50.7 p2=    66.4 ed=   173 7/13/2020   x1=  88. x2= 103. y1=   .35 y2=  -.13     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733    10145    4198     6094    19   173 7/13/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999064 cc2=  .740865 lx=  9.13478 if=  89 il= 103 5/4/2020   n=  14 now=    6733 end=       9272      4198      6094 U=    28.60 T=   96.3 p1=  37.7 p2=    72.6 ed=   163 7/3/2020    x1=  89. x2= 103. y1=   .26 y2=  -.23     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     9272    4198     6094    19   163 7/3/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998848 cc2=  .731586 lx=  9.14478 if=  90 il= 103 5/4/2020   n=  13 now=    6733 end=       9365      4198      6094 U=    28.76 T=   96.7 p1=  39.1 p2=    71.9 ed=   164 7/4/2020    x1=  90. x2= 103. y1=   .23 y2=  -.22     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     9365    4198     6094    19   164 7/4/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998586 cc2=  .721236 lx=  9.20478 if=  91 il= 103 5/4/2020   n=  12 now=    6733 end=       9944      4198      6094 U=    30.22 T=   98.5 p1=  47.7 p2=    67.7 ed=   169 7/9/2020    x1=  91. x2= 103. y1=   .25 y2=  -.15     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     9944    4198     6094    19   169 7/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998666 cc2=  .709990 lx=  9.82478 if=  92 il= 103 5/4/2020   n=  11 now=    6733 end=      18486      4198      6094 U=    49.46 T=  122.5 p1= 174.6 p2=    36.4 ed=   239 9/17/2020   x1=  92. x2= 103. y1=   .62 y2=   .39     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733    18486    4198     6094    19   239 9/17/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998696 cc2=  .697185 lx= 10.81478 if=  93 il= 103 5/4/2020   n=  10 now=    6733 end=      49750      4198      6094 U=    82.69 T=  177.9 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1=  93. x2= 103. y1=  1.03 y2=   .91     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733    -        4198     6094    19   372 1/28/2021 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998294 cc2=  .682066 lx= 10.81478 if=  94 il= 103 5/4/2020   n=   9 now=    6733 end=      49750      4198      6094 U=    82.85 T=  178.0 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  94. x2= 103. y1=  1.01 y2=   .91     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733    -        4198     6094    19   373 1/29/2021 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997729 cc2=  .664395 lx= 10.81478 if=  95 il= 103 5/4/2020   n=   8 now=    6733 end=      49750      4198      6094 U=    84.19 T=  179.2 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  95. x2= 103. y1=  1.00 y2=   .91     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733    -        4198     6094    19   377 2/2/2021  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997813 cc2=  .644260 lx=  9.04478 if=  96 il= 103 5/4/2020   n=   7 now=    6733 end=       8474      4198      6094 U=    25.45 T=   94.0 p1=  25.9 p2=    79.5 ed=   154 6/24/2020   x1=  96. x2= 103. y1=  -.08 y2=  -.35     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     8474    4198     6094    19   154 6/24/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .997258 cc2=  .619293 lx=  8.71478 if=  97 il= 103 5/4/2020   n=   6 now=    6733 end=       6092      4198      6094 U=    14.40 T=   88.8 p1=  -9.5 p2=   110.5 ed=   122 5/23/2020   x1=  97. x2= 103. y1=  -.57 y2=  -.99 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997258 cc2=  .619293 lx=  8.71078 if=  97 il= 103 5/4/2020   n=   6 now=    6733 end=       6092      4198      6094 U=    14.40 T=   88.8 p1=  -9.5 p2=   110.5 ed=   122 5/23/2020   x1=  97. x2= 103. y1=  -.57 y2=  -.99 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     6092    4198     6094    19   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .995724 cc2=  .587476 lx=  8.60478 if=  98 il= 103 5/4/2020   n=   5 now=    6733 end=       5457      4198      6094 U=    11.15 T=   88.1 p1= -19.0 p2=   123.4 ed=   114 5/15/2020   x1=  98. x2= 103. y1=  -.89 y2= -1.34     
GP: Confirmed US_Pennsylvania_Delaware 5/4/2020        103    6733     5457    4198     6094    19   114 5/15/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998049 cc2=  .870013 lx=  8.79478 if=  44 il= 104 5/5/2020   n=  60 now=    6733 end=       6599      4269      5972 U=    19.97 T=   87.4 p1=  -2.0 p2=   102.0 ed=   134 6/4/2020    x1=  44. x2= 104. y1=  2.17 y2=  -.83     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6599    4269     5972    10   134 6/4/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998506 cc2=  .869407 lx=  8.77478 if=  45 il= 104 5/5/2020   n=  59 now=    6733 end=       6468      4269      5972 U=    19.35 T=   87.0 p1=  -3.9 p2=   104.1 ed=   132 6/2/2020    x1=  45. x2= 104. y1=  2.17 y2=  -.88     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6468    4269     5972    10   132 6/2/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998848 cc2=  .868659 lx=  8.76478 if=  46 il= 104 5/5/2020   n=  58 now=    6733 end=       6404      4269      5972 U=    18.87 T=   87.0 p1=  -4.9 p2=   105.1 ed=   131 6/1/2020    x1=  46. x2= 104. y1=  2.17 y2=  -.90     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6404    4269     5972    10   131 6/1/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999079 cc2=  .867772 lx=  8.74478 if=  47 il= 104 5/5/2020   n=  57 now=    6733 end=       6277      4269      5972 U=    18.26 T=   86.6 p1=  -6.8 p2=   107.3 ed=   129 5/30/2020   x1=  47. x2= 104. y1=  2.17 y2=  -.95     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6277    4269     5972    10   129 5/30/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999203 cc2=  .866749 lx=  8.73478 if=  48 il= 104 5/5/2020   n=  56 now=    6733 end=       6215      4269      5972 U=    17.80 T=   86.6 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  48. x2= 104. y1=  2.17 y2=  -.98     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6215    4269     5972    10   128 5/29/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999236 cc2=  .865605 lx=  8.72478 if=  49 il= 104 5/5/2020   n=  55 now=    6733 end=       6153      4269      5972 U=    17.34 T=   86.6 p1=  -8.6 p2=   109.4 ed=   127 5/28/2020   x1=  49. x2= 104. y1=  2.17 y2= -1.01     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6153    4269     5972    10   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999206 cc2=  .864366 lx=  8.72478 if=  50 il= 104 5/5/2020   n=  54 now=    6733 end=       6153      4269      5972 U=    17.02 T=   86.9 p1=  -8.6 p2=   109.4 ed=   127 5/28/2020   x1=  50. x2= 104. y1=  2.17 y2= -1.01     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6153    4269     5972    10   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999167 cc2=  .863084 lx=  8.72478 if=  51 il= 104 5/5/2020   n=  53 now=    6733 end=       6153      4269      5972 U=    18.01 T=   85.9 p1=  -8.6 p2=   109.4 ed=   128 5/29/2020   x1=  51. x2= 104. y1=  1.94 y2= -1.01     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6153    4269     5972    10   128 5/29/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999404 cc2=  .862044 lx=  8.71478 if=  52 il= 104 5/5/2020   n=  52 now=    6733 end=       6092      4269      5972 U=    17.52 T=   85.9 p1=  -9.5 p2=   110.5 ed=   127 5/28/2020   x1=  52. x2= 104. y1=  1.93 y2= -1.03     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6092    4269     5972    10   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999521 cc2=  .860846 lx=  8.70478 if=  53 il= 104 5/5/2020   n=  51 now=    6733 end=       6031      4269      5972 U=    17.02 T=   85.9 p1= -10.4 p2=   111.6 ed=   126 5/27/2020   x1=  53. x2= 104. y1=  1.93 y2= -1.06     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6031    4269     5972    10   126 5/27/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999542 cc2=  .859514 lx=  8.69478 if=  54 il= 104 5/5/2020   n=  50 now=    6733 end=       5971      4269      5972 U=    16.66 T=   85.8 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  54. x2= 104. y1=  1.91 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999542 cc2=  .859514 lx=  8.69478 if=  54 il= 104 5/5/2020   n=  50 now=    6733 end=       5971      4269      5972 U=    16.66 T=   85.8 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  54. x2= 104. y1=  1.91 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   125 5/26/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999526 cc2=  .858105 lx=  8.69478 if=  55 il= 104 5/5/2020   n=  49 now=    6733 end=       5971      4269      5972 U=    16.54 T=   85.9 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  55. x2= 104. y1=  1.87 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999527 cc2=  .858105 lx=  8.69078 if=  55 il= 104 5/5/2020   n=  49 now=    6733 end=       5971      4269      5972 U=    16.54 T=   85.9 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  55. x2= 104. y1=  1.87 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   124 5/25/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999498 cc2=  .856640 lx=  8.69478 if=  56 il= 104 5/5/2020   n=  48 now=    6733 end=       5971      4269      5972 U=    16.59 T=   85.9 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  56. x2= 104. y1=  1.80 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999499 cc2=  .856640 lx=  8.68978 if=  56 il= 104 5/5/2020   n=  48 now=    6733 end=       5971      4269      5972 U=    16.59 T=   85.9 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  56. x2= 104. y1=  1.80 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   125 5/26/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999474 cc2=  .855137 lx=  8.68478 if=  57 il= 104 5/5/2020   n=  47 now=    6733 end=       5912      4269      5972 U=    16.09 T=   85.9 p1= -12.2 p2=   113.9 ed=   123 5/24/2020   x1=  57. x2= 104. y1=  1.80 y2= -1.12     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5912    4269     5972    10   123 5/24/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999464 cc2=  .853599 lx=  8.69478 if=  58 il= 104 5/5/2020   n=  46 now=    6733 end=       5971      4269      5972 U=    16.39 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  58. x2= 104. y1=  1.72 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999464 cc2=  .853599 lx=  8.69278 if=  58 il= 104 5/5/2020   n=  46 now=    6733 end=       5971      4269      5972 U=    16.39 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  58. x2= 104. y1=  1.72 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   124 5/25/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999434 cc2=  .851992 lx=  8.69478 if=  59 il= 104 5/5/2020   n=  45 now=    6733 end=       5971      4269      5972 U=    16.42 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  59. x2= 104. y1=  1.65 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999434 cc2=  .851992 lx=  8.69478 if=  59 il= 104 5/5/2020   n=  45 now=    6733 end=       5971      4269      5972 U=    16.42 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  59. x2= 104. y1=  1.65 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   124 5/25/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999398 cc2=  .850327 lx=  8.69478 if=  60 il= 104 5/5/2020   n=  44 now=    6733 end=       5971      4269      5972 U=    16.37 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  60. x2= 104. y1=  1.60 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999399 cc2=  .850327 lx=  8.69678 if=  60 il= 104 5/5/2020   n=  44 now=    6733 end=       5971      4269      5972 U=    16.37 T=   86.1 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  60. x2= 104. y1=  1.60 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   124 5/25/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999367 cc2=  .848611 lx=  8.70478 if=  61 il= 104 5/5/2020   n=  43 now=    6733 end=       6031      4269      5972 U=    16.45 T=   86.5 p1= -10.4 p2=   111.6 ed=   125 5/26/2020   x1=  61. x2= 104. y1=  1.55 y2= -1.06     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6031    4269     5972    10   125 5/26/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999359 cc2=  .846860 lx=  8.70478 if=  62 il= 104 5/5/2020   n=  42 now=    6733 end=       6031      4269      5972 U=    16.70 T=   86.3 p1= -10.4 p2=   111.6 ed=   125 5/26/2020   x1=  62. x2= 104. y1=  1.45 y2= -1.06     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6031    4269     5972    10   125 5/26/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999312 cc2=  .845009 lx=  8.70478 if=  63 il= 104 5/5/2020   n=  41 now=    6733 end=       6031      4269      5972 U=    16.59 T=   86.4 p1= -10.4 p2=   111.6 ed=   125 5/26/2020   x1=  63. x2= 104. y1=  1.41 y2= -1.06     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6031    4269     5972    10   125 5/26/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999275 cc2=  .843101 lx=  8.71478 if=  64 il= 104 5/5/2020   n=  40 now=    6733 end=       6092      4269      5972 U=    17.15 T=   86.3 p1=  -9.5 p2=   110.5 ed=   126 5/27/2020   x1=  64. x2= 104. y1=  1.30 y2= -1.03     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6092    4269     5972    10   126 5/27/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999243 cc2=  .841130 lx=  8.70478 if=  65 il= 104 5/5/2020   n=  39 now=    6733 end=       6031      4269      5972 U=    16.88 T=   86.1 p1= -10.4 p2=   111.6 ed=   125 5/26/2020   x1=  65. x2= 104. y1=  1.25 y2= -1.06     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6031    4269     5972    10   125 5/26/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999199 cc2=  .839071 lx=  8.70478 if=  66 il= 104 5/5/2020   n=  38 now=    6733 end=       6031      4269      5972 U=    16.88 T=   86.1 p1= -10.4 p2=   111.6 ed=   125 5/26/2020   x1=  66. x2= 104. y1=  1.19 y2= -1.06     
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     6031    4269     5972    10   125 5/26/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999155 cc2=  .836933 lx=  8.69478 if=  67 il= 104 5/5/2020   n=  37 now=    6733 end=       5971      4269      5972 U=    16.71 T=   85.8 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  67. x2= 104. y1=  1.12 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999155 cc2=  .836933 lx=  8.69878 if=  67 il= 104 5/5/2020   n=  37 now=    6733 end=       5971      4269      5972 U=    16.71 T=   85.8 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  67. x2= 104. y1=  1.12 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   125 5/26/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999123 cc2=  .834724 lx=  8.69478 if=  68 il= 104 5/5/2020   n=  36 now=    6733 end=       5971      4269      5972 U=    16.48 T=   86.0 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  68. x2= 104. y1=  1.09 y2= -1.09 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999124 cc2=  .834724 lx=  8.69178 if=  68 il= 104 5/5/2020   n=  36 now=    6733 end=       5971      4269      5972 U=    16.48 T=   86.0 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  68. x2= 104. y1=  1.09 y2= -1.09 BEST
GP: Confirmed US_Pennsylvania_Delaware 5/5/2020        104    6733     5971    4269     5972    10   124 5/25/2020 
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .999050 cc2=  .832384 lx=  8.69478 if=  69 il= 104 5/5/2020   n=  35 now=    6733 end=       5971      4269      5972 U=    16.30 T=   86.2 p1= -11.3 p2=   112.8 ed=   124 5/25/2020   x1=  69. x2= 104. y1=  1.05 y2= -1.09 BEST
