TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10859.00000        9.29275
TAB:  US_Connecticut_Hartford Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Connecticut_Hartford 5/4/2020        103   10859     9535    6173     8625    12   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .991298 cc2=  .702622 lx=  9.18275 if=  92 il= 103 5/4/2020   n=  11 now=   10859 end=       9727      6173      8625 U=    18.83 T=   88.2 p1= -10.4 p2=   111.6 ed=   132 6/2/2020    x1=  92. x2= 103. y1=  -.20 y2=  -.79     
GP: Confirmed US_Connecticut_Hartford 5/4/2020        103   10859     9727    6173     8625    12   132 6/2/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .980230 cc2=  .646896 lx= 11.29275 if=  95 il= 103 5/4/2020   n=   8 now=   10859 end=      80237      6173      8625 U=   100.30 T=  197.5 p1= 638.9 p2=    13.5 ed=   434 3/31/2021   x1=  95. x2= 103. y1=  1.02 y2=   .94     
GP: Confirmed US_Connecticut_Hartford 5/4/2020        103   10859    -        6173     8625    12   434 3/31/2021 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .974976 cc2=  .621423 lx=  8.80275 if=  96 il= 103 5/4/2020   n=   7 now=   10859 end=       6652      6173      8625 U=     5.71 T=   88.2 p1= -38.7 p2=   163.2 ed=   101 5/2/2020    x1=  96. x2= 103. y1= -1.37 y2= -2.59     
GP: Confirmed US_Connecticut_Hartford 5/4/2020        103   10859     6652    6173     8625    12   101 5/2/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .982419 cc2=  .604455 lx=  8.73275 if=  97 il= 103 5/4/2020   n=   6 now=   10859 end=       6202      6173      8625 U=     1.68 T=   94.0 p1= -42.9 p2=   175.1 ed=    98 4/29/2020   x1=  97. x2= 103. y1= -1.76 y2= -5.34     
GP: Confirmed US_Connecticut_Hartford 5/4/2020        103   10859     6202    6173     8625    12    98 4/29/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .990494 cc2=  .582246 lx=  8.73275 if=  98 il= 103 5/4/2020   n=   5 now=   10859 end=       6202      6173      8625 U=     1.48 T=   95.1 p1= -42.9 p2=   175.1 ed=    98 4/29/2020   x1=  98. x2= 103. y1= -1.96 y2= -5.34     
GP: Confirmed US_Connecticut_Hartford 5/4/2020        103   10859     6202    6173     8625    12    98 4/29/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999338 cc2=  .861977 lx=  9.19275 if=  52 il= 104 5/5/2020   n=  52 now=   10859 end=       9825      6351      8445 U=    17.06 T=   89.9 p1=  -9.5 p2=   110.5 ed=   130 5/31/2020   x1=  52. x2= 104. y1=  2.22 y2=  -.83     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9825    6351     8445     6   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999339 cc2=  .860664 lx=  9.20275 if=  53 il= 104 5/5/2020   n=  51 now=   10859 end=       9924      6351      8445 U=    17.30 T=   90.0 p1=  -8.6 p2=   109.4 ed=   130 5/31/2020   x1=  53. x2= 104. y1=  2.14 y2=  -.81     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9924    6351     8445     6   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999324 cc2=  .859296 lx=  9.21275 if=  54 il= 104 5/5/2020   n=  50 now=   10859 end=      10024      6351      8445 U=    17.59 T=   90.2 p1=  -7.7 p2=   108.3 ed=   131 6/1/2020    x1=  54. x2= 104. y1=  2.06 y2=  -.78     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859    10024    6351     8445     6   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999289 cc2=  .857868 lx=  9.21275 if=  55 il= 104 5/5/2020   n=  49 now=   10859 end=      10024      6351      8445 U=    17.70 T=   90.1 p1=  -7.7 p2=   108.3 ed=   131 6/1/2020    x1=  55. x2= 104. y1=  1.98 y2=  -.78     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859    10024    6351     8445     6   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999246 cc2=  .856389 lx=  9.21275 if=  56 il= 104 5/5/2020   n=  48 now=   10859 end=      10024      6351      8445 U=    17.75 T=   90.1 p1=  -7.7 p2=   108.3 ed=   131 6/1/2020    x1=  56. x2= 104. y1=  1.92 y2=  -.78     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859    10024    6351     8445     6   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999198 cc2=  .854860 lx=  9.21275 if=  57 il= 104 5/5/2020   n=  47 now=   10859 end=      10024      6351      8445 U=    17.88 T=   90.0 p1=  -7.7 p2=   108.3 ed=   132 6/2/2020    x1=  57. x2= 104. y1=  1.84 y2=  -.78     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859    10024    6351     8445     6   132 6/2/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999151 cc2=  .853286 lx=  9.21275 if=  58 il= 104 5/5/2020   n=  46 now=   10859 end=      10024      6351      8445 U=    18.04 T=   89.9 p1=  -7.7 p2=   108.3 ed=   132 6/2/2020    x1=  58. x2= 104. y1=  1.77 y2=  -.78     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859    10024    6351     8445     6   132 6/2/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999131 cc2=  .851689 lx=  9.20275 if=  59 il= 104 5/5/2020   n=  45 now=   10859 end=       9924      6351      8445 U=    17.51 T=   89.9 p1=  -8.6 p2=   109.4 ed=   131 6/1/2020    x1=  59. x2= 104. y1=  1.76 y2=  -.81     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9924    6351     8445     6   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999074 cc2=  .850003 lx=  9.20275 if=  60 il= 104 5/5/2020   n=  44 now=   10859 end=       9924      6351      8445 U=    17.90 T=   89.6 p1=  -8.6 p2=   109.4 ed=   131 6/1/2020    x1=  60. x2= 104. y1=  1.65 y2=  -.81     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9924    6351     8445     6   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999053 cc2=  .848297 lx=  9.19275 if=  61 il= 104 5/5/2020   n=  43 now=   10859 end=       9825      6351      8445 U=    17.52 T=   89.5 p1=  -9.5 p2=   110.5 ed=   130 5/31/2020   x1=  61. x2= 104. y1=  1.63 y2=  -.83     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9825    6351     8445     6   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998991 cc2=  .846492 lx=  9.19275 if=  62 il= 104 5/5/2020   n=  42 now=   10859 end=       9825      6351      8445 U=    17.65 T=   89.4 p1=  -9.5 p2=   110.5 ed=   131 6/1/2020    x1=  62. x2= 104. y1=  1.55 y2=  -.83     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9825    6351     8445     6   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998948 cc2=  .844645 lx=  9.18275 if=  63 il= 104 5/5/2020   n=  41 now=   10859 end=       9727      6351      8445 U=    17.52 T=   89.1 p1= -10.4 p2=   111.6 ed=   130 5/31/2020   x1=  63. x2= 104. y1=  1.49 y2=  -.85     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9727    6351     8445     6   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998918 cc2=  .842744 lx=  9.17275 if=  64 il= 104 5/5/2020   n=  40 now=   10859 end=       9631      6351      8445 U=    17.23 T=   88.9 p1= -11.3 p2=   112.8 ed=   129 5/30/2020   x1=  64. x2= 104. y1=  1.45 y2=  -.88     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9631    6351     8445     6   129 5/30/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998861 cc2=  .840747 lx=  9.16275 if=  65 il= 104 5/5/2020   n=  39 now=   10859 end=       9535      6351      8445 U=    17.20 T=   88.5 p1= -12.2 p2=   113.9 ed=   129 5/30/2020   x1=  65. x2= 104. y1=  1.37 y2=  -.90     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9535    6351     8445     6   129 5/30/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998855 cc2=  .838727 lx=  9.15275 if=  66 il= 104 5/5/2020   n=  38 now=   10859 end=       9440      6351      8445 U=    16.96 T=   88.3 p1= -13.1 p2=   115.0 ed=   128 5/29/2020   x1=  66. x2= 104. y1=  1.31 y2=  -.93     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9440    6351     8445     6   128 5/29/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998845 cc2=  .836623 lx=  9.13275 if=  67 il= 104 5/5/2020   n=  37 now=   10859 end=       9253      6351      8445 U=    16.57 T=   87.8 p1= -14.8 p2=   117.4 ed=   126 5/27/2020   x1=  67. x2= 104. y1=  1.26 y2=  -.98     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9253    6351     8445     6   126 5/27/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998837 cc2=  .834438 lx=  9.12275 if=  68 il= 104 5/5/2020   n=  36 now=   10859 end=       9161      6351      8445 U=    16.33 T=   87.6 p1= -15.6 p2=   118.5 ed=   126 5/27/2020   x1=  68. x2= 104. y1=  1.20 y2= -1.00     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9161    6351     8445     6   126 5/27/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998826 cc2=  .832159 lx=  9.11275 if=  69 il= 104 5/5/2020   n=  35 now=   10859 end=       9070      6351      8445 U=    16.09 T=   87.4 p1= -16.5 p2=   119.7 ed=   125 5/26/2020   x1=  69. x2= 104. y1=  1.14 y2= -1.03     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9070    6351     8445     6   125 5/26/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998816 cc2=  .829785 lx=  9.10275 if=  70 il= 104 5/5/2020   n=  34 now=   10859 end=       8979      6351      8445 U=    15.87 T=   87.2 p1= -17.3 p2=   120.9 ed=   124 5/25/2020   x1=  70. x2= 104. y1=  1.08 y2= -1.06     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8979    6351     8445     6   124 5/25/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998822 cc2=  .827323 lx=  9.08275 if=  71 il= 104 5/5/2020   n=  33 now=   10859 end=       8802      6351      8445 U=    15.37 T=   86.8 p1= -18.9 p2=   123.4 ed=   123 5/24/2020   x1=  71. x2= 104. y1=  1.03 y2= -1.12     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8802    6351     8445     6   123 5/24/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998801 cc2=  .824723 lx=  9.07275 if=  72 il= 104 5/5/2020   n=  32 now=   10859 end=       8714      6351      8445 U=    15.33 T=   86.4 p1= -19.8 p2=   124.6 ed=   122 5/23/2020   x1=  72. x2= 104. y1=   .94 y2= -1.15     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8714    6351     8445     6   122 5/23/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998937 cc2=  .822160 lx=  9.06275 if=  73 il= 104 5/5/2020   n=  31 now=   10859 end=       8627      6351      8445 U=    14.84 T=   86.4 p1= -20.6 p2=   125.9 ed=   121 5/22/2020   x1=  73. x2= 104. y1=   .91 y2= -1.18     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8627    6351     8445     6   121 5/22/2020 
AAA1     1 US_Connecticut_Hartford Confirmed cc1=  .998940 cc2=  .819335 lx=  9.04275 if=  74 il= 104 5/5/2020   n=  30 now=   10859 end=       8456      6351      8445 U=    14.05 T=   86.4 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  74. x2= 104. y1=   .88 y2= -1.25 BEST
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998942 cc2=  .819335 lx=  9.04675 if=  74 il= 104 5/5/2020   n=  30 now=   10859 end=       8456      6351      8445 U=    14.05 T=   86.4 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  74. x2= 104. y1=   .88 y2= -1.25 BEST
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8456    6351     8445     6   119 5/20/2020 
AAA1     1 US_Connecticut_Hartford Confirmed cc1=  .998831 cc2=  .816257 lx=  9.04275 if=  75 il= 104 5/5/2020   n=  29 now=   10859 end=       8456      6351      8445 U=    14.04 T=   86.4 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  75. x2= 104. y1=   .82 y2= -1.25 BEST
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998832 cc2=  .816257 lx=  9.04675 if=  75 il= 104 5/5/2020   n=  29 now=   10859 end=       8456      6351      8445 U=    14.04 T=   86.4 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  75. x2= 104. y1=   .82 y2= -1.25 BEST
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8456    6351     8445     6   119 5/20/2020 
AAA1     1 US_Connecticut_Hartford Confirmed cc1=  .998706 cc2=  .813010 lx=  9.04275 if=  76 il= 104 5/5/2020   n=  28 now=   10859 end=       8456      6351      8445 U=    14.08 T=   86.4 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  76. x2= 104. y1=   .74 y2= -1.25 BEST
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998707 cc2=  .813010 lx=  9.04775 if=  76 il= 104 5/5/2020   n=  28 now=   10859 end=       8456      6351      8445 U=    14.08 T=   86.4 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  76. x2= 104. y1=   .74 y2= -1.25 BEST
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8456    6351     8445     6   119 5/20/2020 
AAA1     1 US_Connecticut_Hartford Confirmed cc1=  .998563 cc2=  .809581 lx=  9.04275 if=  77 il= 104 5/5/2020   n=  27 now=   10859 end=       8456      6351      8445 U=    13.58 T=   87.0 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  77. x2= 104. y1=   .74 y2= -1.25 BEST
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998564 cc2=  .809581 lx=  9.04675 if=  77 il= 104 5/5/2020   n=  27 now=   10859 end=       8456      6351      8445 U=    13.58 T=   87.0 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  77. x2= 104. y1=   .74 y2= -1.25 BEST
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8456    6351     8445     6   119 5/20/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998779 cc2=  .806329 lx=  9.08275 if=  78 il= 104 5/5/2020   n=  26 now=   10859 end=       8802      6351      8445 U=    15.28 T=   86.9 p1= -18.9 p2=   123.4 ed=   122 5/23/2020   x1=  78. x2= 104. y1=   .58 y2= -1.12     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8802    6351     8445     6   122 5/23/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998664 cc2=  .802548 lx=  9.07275 if=  79 il= 104 5/5/2020   n=  25 now=   10859 end=       8714      6351      8445 U=    14.94 T=   86.8 p1= -19.8 p2=   124.6 ed=   122 5/23/2020   x1=  79. x2= 104. y1=   .52 y2= -1.15     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8714    6351     8445     6   122 5/23/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998504 cc2=  .798504 lx=  9.06275 if=  80 il= 104 5/5/2020   n=  24 now=   10859 end=       8627      6351      8445 U=    14.81 T=   86.5 p1= -20.6 p2=   125.9 ed=   121 5/22/2020   x1=  80. x2= 104. y1=   .44 y2= -1.18     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8627    6351     8445     6   121 5/22/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998362 cc2=  .794238 lx=  9.05275 if=  81 il= 104 5/5/2020   n=  23 now=   10859 end=       8541      6351      8445 U=    14.21 T=   86.7 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  81. x2= 104. y1=   .40 y2= -1.22     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8541    6351     8445     6   120 5/21/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998165 cc2=  .789650 lx=  9.06275 if=  82 il= 104 5/5/2020   n=  22 now=   10859 end=       8627      6351      8445 U=    14.86 T=   86.4 p1= -20.6 p2=   125.9 ed=   121 5/22/2020   x1=  82. x2= 104. y1=   .30 y2= -1.18     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8627    6351     8445     6   121 5/22/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .997988 cc2=  .784787 lx=  9.05275 if=  83 il= 104 5/5/2020   n=  21 now=   10859 end=       8541      6351      8445 U=    14.34 T=   86.6 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  83. x2= 104. y1=   .25 y2= -1.22     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8541    6351     8445     6   120 5/21/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .997322 cc2=  .773715 lx=  9.05275 if=  85 il= 104 5/5/2020   n=  19 now=   10859 end=       8541      6351      8445 U=    14.54 T=   86.3 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  85. x2= 104. y1=   .09 y2= -1.22     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8541    6351     8445     6   120 5/21/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .996967 cc2=  .767551 lx=  9.03275 if=  86 il= 104 5/5/2020   n=  18 now=   10859 end=       8372      6351      8445 U=    13.77 T=   86.3 p1= -22.9 p2=   129.7 ed=   118 5/19/2020   x1=  86. x2= 104. y1=   .02 y2= -1.29     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8372    6351     8445     6   118 5/19/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .996437 cc2=  .760735 lx=  9.03275 if=  87 il= 104 5/5/2020   n=  17 now=   10859 end=       8372      6351      8445 U=    13.62 T=   86.5 p1= -22.9 p2=   129.7 ed=   118 5/19/2020   x1=  87. x2= 104. y1=  -.04 y2= -1.29     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8372    6351     8445     6   118 5/19/2020 
AAA1     1 US_Connecticut_Hartford Confirmed cc1=  .995791 cc2=  .753255 lx=  9.04275 if=  88 il= 104 5/5/2020   n=  16 now=   10859 end=       8456      6351      8445 U=    13.64 T=   86.9 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  88. x2= 104. y1=  -.08 y2= -1.25 BEST
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .995792 cc2=  .753255 lx=  9.03875 if=  88 il= 104 5/5/2020   n=  16 now=   10859 end=       8456      6351      8445 U=    13.64 T=   86.9 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  88. x2= 104. y1=  -.08 y2= -1.25 BEST
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8456    6351     8445     6   119 5/20/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .995652 cc2=  .745652 lx=  9.13275 if=  89 il= 104 5/5/2020   n=  15 now=   10859 end=       9253      6351      8445 U=    17.57 T=   86.8 p1= -14.8 p2=   117.4 ed=   128 5/29/2020   x1=  89. x2= 104. y1=  -.12 y2=  -.98     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     9253    6351     8445     6   128 5/29/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .995026 cc2=  .736828 lx=  9.08275 if=  90 il= 104 5/5/2020   n=  14 now=   10859 end=       8802      6351      8445 U=    15.59 T=   86.5 p1= -18.9 p2=   123.4 ed=   123 5/24/2020   x1=  90. x2= 104. y1=  -.22 y2= -1.12     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8802    6351     8445     6   123 5/24/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .993943 cc2=  .726681 lx=  9.05275 if=  91 il= 104 5/5/2020   n=  13 now=   10859 end=       8541      6351      8445 U=    14.48 T=   86.4 p1= -21.3 p2=   127.1 ed=   120 5/21/2020   x1=  91. x2= 104. y1=  -.32 y2= -1.22     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8541    6351     8445     6   120 5/21/2020 
AAA1     1 US_Connecticut_Hartford Confirmed cc1=  .992436 cc2=  .715086 lx=  9.04275 if=  92 il= 104 5/5/2020   n=  12 now=   10859 end=       8456      6351      8445 U=    13.98 T=   86.5 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  92. x2= 104. y1=  -.39 y2= -1.25 BEST
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .992437 cc2=  .715086 lx=  9.03975 if=  92 il= 104 5/5/2020   n=  12 now=   10859 end=       8456      6351      8445 U=    13.98 T=   86.5 p1= -22.1 p2=   128.4 ed=   119 5/20/2020   x1=  92. x2= 104. y1=  -.39 y2= -1.25 BEST
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     8456    6351     8445     6   119 5/20/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .984124 cc2=  .667897 lx=  8.91275 if=  95 il= 104 5/5/2020   n=   9 now=   10859 end=       7426      6351      8445 U=     9.64 T=   86.1 p1= -31.6 p2=   146.2 ed=   108 5/9/2020    x1=  95. x2= 104. y1=  -.92 y2= -1.86     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     7426    6351     8445     6   108 5/9/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .982463 cc2=  .649130 lx=  8.83275 if=  96 il= 104 5/5/2020   n=   8 now=   10859 end=       6855      6351      8445 U=     6.08 T=   88.4 p1= -36.9 p2=   158.4 ed=   102 5/3/2020    x1=  96. x2= 104. y1= -1.26 y2= -2.57     
GP: Confirmed US_Connecticut_Hartford 5/5/2020        104   10859     6855    6351     8445     6   102 5/3/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999356 cc2=  .863273 lx=  9.18275 if=  52 il= 105 5/6/2020   n=  53 now=   10859 end=       9727      6530      8559 U=    16.89 T=   89.5 p1= -10.4 p2=   111.6 ed=   129 5/30/2020   x1=  52. x2= 105. y1=  2.22 y2=  -.92     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9727    6530     8559     9   129 5/30/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999353 cc2=  .861992 lx=  9.19275 if=  53 il= 105 5/6/2020   n=  52 now=   10859 end=       9825      6530      8559 U=    17.13 T=   89.7 p1=  -9.5 p2=   110.5 ed=   130 5/31/2020   x1=  53. x2= 105. y1=  2.14 y2=  -.90     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9825    6530     8559     9   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999335 cc2=  .860660 lx=  9.19275 if=  54 il= 105 5/6/2020   n=  51 now=   10859 end=       9825      6530      8559 U=    17.29 T=   89.5 p1=  -9.5 p2=   110.5 ed=   130 5/31/2020   x1=  54. x2= 105. y1=  2.05 y2=  -.90     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9825    6530     8559     9   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999300 cc2=  .859272 lx=  9.20275 if=  55 il= 105 5/6/2020   n=  50 now=   10859 end=       9924      6530      8559 U=    17.53 T=   89.7 p1=  -8.6 p2=   109.4 ed=   131 6/1/2020    x1=  55. x2= 105. y1=  1.98 y2=  -.87     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9924    6530     8559     9   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999257 cc2=  .857836 lx=  9.20275 if=  56 il= 105 5/6/2020   n=  49 now=   10859 end=       9924      6530      8559 U=    17.57 T=   89.7 p1=  -8.6 p2=   109.4 ed=   131 6/1/2020    x1=  56. x2= 105. y1=  1.92 y2=  -.87     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9924    6530     8559     9   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999211 cc2=  .856354 lx=  9.20275 if=  57 il= 105 5/6/2020   n=  48 now=   10859 end=       9924      6530      8559 U=    17.69 T=   89.6 p1=  -8.6 p2=   109.4 ed=   131 6/1/2020    x1=  57. x2= 105. y1=  1.84 y2=  -.87     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9924    6530     8559     9   131 6/1/2020  
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999168 cc2=  .854831 lx=  9.19275 if=  58 il= 105 5/6/2020   n=  47 now=   10859 end=       9825      6530      8559 U=    17.69 T=   89.2 p1=  -9.5 p2=   110.5 ed=   130 5/31/2020   x1=  58. x2= 105. y1=  1.76 y2=  -.90     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9825    6530     8559     9   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999152 cc2=  .853287 lx=  9.18275 if=  59 il= 105 5/6/2020   n=  46 now=   10859 end=       9727      6530      8559 U=    17.16 T=   89.2 p1= -10.4 p2=   111.6 ed=   129 5/30/2020   x1=  59. x2= 105. y1=  1.76 y2=  -.92     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9727    6530     8559     9   129 5/30/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999097 cc2=  .851655 lx=  9.19275 if=  60 il= 105 5/6/2020   n=  45 now=   10859 end=       9825      6530      8559 U=    17.69 T=   89.2 p1=  -9.5 p2=   110.5 ed=   130 5/31/2020   x1=  60. x2= 105. y1=  1.65 y2=  -.90     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9825    6530     8559     9   130 5/31/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999081 cc2=  .850010 lx=  9.18275 if=  61 il= 105 5/6/2020   n=  44 now=   10859 end=       9727      6530      8559 U=    17.30 T=   89.1 p1= -10.4 p2=   111.6 ed=   129 5/30/2020   x1=  61. x2= 105. y1=  1.62 y2=  -.92     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9727    6530     8559     9   129 5/30/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .999025 cc2=  .848269 lx=  9.17275 if=  62 il= 105 5/6/2020   n=  43 now=   10859 end=       9631      6530      8559 U=    17.26 T=   88.7 p1= -11.3 p2=   112.8 ed=   129 5/30/2020   x1=  62. x2= 105. y1=  1.55 y2=  -.95     
GP: Confirmed US_Connecticut_Hartford 5/6/2020        105   10859     9631    6530     8559     9   129 5/30/2020 
AAA2     1 US_Connecticut_Hartford Confirmed cc1=  .998988 cc2=  .846490 lx=  9.16275 if=  63 il= 105 5/6/2020   n=  42 now=   10859 end=       9535      6530      8559 U=    17.11 T=   88.4 p1= -12.2 p2=   113.9 ed=   128 5/29/2020   x1=  63. x2= 105. y1=  1.48 y2=  -.97     
