TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8437.00000        9.04038
TAB:  Morocco Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Morocco Confirmed cc1=  .998862 cc2=  .731601 lx=  8.63038 if=  83 il=  96 4/27/2020  n=  13 now=    8437 end=       5599      4120      8953 U=    10.28 T=   83.9 p1= -33.6 p2=   150.7 ed=   108 5/9/2020    x1=  83. x2=  96. y1=   .08 y2= -1.18     
GP: Confirmed Morocco 4/27/2020        96    8437     5599    4120     8953     5   108 5/9/2020  
AAA2     1 Morocco Confirmed cc1=  .998624 cc2=  .721274 lx=  8.62038 if=  84 il=  96 4/27/2020  n=  12 now=    8437 end=       5543      4120      8953 U=     9.82 T=   84.1 p1= -34.3 p2=   152.2 ed=   107 5/8/2020    x1=  84. x2=  96. y1=   .01 y2= -1.21     
GP: Confirmed Morocco 4/27/2020        96    8437     5543    4120     8953     5   107 5/8/2020  
AAA2     1 Morocco Confirmed cc1=  .998494 cc2=  .709819 lx=  8.67038 if=  85 il=  96 4/27/2020  n=  11 now=    8437 end=       5827      4120      8953 U=    11.06 T=   84.3 p1= -30.9 p2=   144.8 ed=   110 5/11/2020   x1=  85. x2=  96. y1=  -.06 y2= -1.06     
GP: Confirmed Morocco 4/27/2020        96    8437     5827    4120     8953     5   110 5/11/2020 
AAA2     1 Morocco Confirmed cc1=  .998119 cc2=  .696608 lx=  8.71038 if=  86 il=  96 4/27/2020  n=  10 now=    8437 end=       6065      4120      8953 U=    12.49 T=   84.1 p1= -28.1 p2=   139.1 ed=   113 5/14/2020   x1=  86. x2=  96. y1=  -.15 y2=  -.95     
GP: Confirmed Morocco 4/27/2020        96    8437     6065    4120     8953     5   113 5/14/2020 
AAA2     1 Morocco Confirmed cc1=  .998410 cc2=  .682182 lx=  8.61038 if=  87 il=  96 4/27/2020  n=   9 now=    8437 end=       5488      4120      8953 U=     9.85 T=   83.7 p1= -35.0 p2=   153.7 ed=   106 5/7/2020    x1=  87. x2=  96. y1=  -.34 y2= -1.25     
GP: Confirmed Morocco 4/27/2020        96    8437     5488    4120     8953     5   106 5/7/2020  
AAA2     1 Morocco Confirmed cc1=  .998121 cc2=  .664787 lx=  8.56038 if=  88 il=  96 4/27/2020  n=   8 now=    8437 end=       5220      4120      8953 U=     8.55 T=   83.7 p1= -38.1 p2=   161.6 ed=   103 5/4/2020    x1=  88. x2=  96. y1=  -.50 y2= -1.44     
GP: Confirmed Morocco 4/27/2020        96    8437     5220    4120     8953     5   103 5/4/2020  
AAA2     1 Morocco Confirmed cc1=  .997510 cc2=  .643956 lx=  8.52038 if=  89 il=  96 4/27/2020  n=   7 now=    8437 end=       5015      4120      8953 U=     7.53 T=   83.8 p1= -40.6 p2=   168.2 ed=   101 5/2/2020    x1=  89. x2=  96. y1=  -.70 y2= -1.63     
GP: Confirmed Morocco 4/27/2020        96    8437     5015    4120     8953     5   101 5/2/2020  
AAA2     1 Morocco Confirmed cc1=  .996648 cc2=  .618684 lx=  8.48038 if=  90 il=  96 4/27/2020  n=   6 now=    8437 end=       4819      4120      8953 U=     6.29 T=   84.3 p1= -42.9 p2=   175.1 ed=    99 4/30/2020   x1=  90. x2=  96. y1=  -.90 y2= -1.85     
GP: Confirmed Morocco 4/27/2020        96    8437     4819    4120     8953     5    99 4/30/2020 
AAA2     1 Morocco Confirmed cc1=  .994666 cc2=  .586417 lx=  8.50038 if=  91 il=  96 4/27/2020  n=   5 now=    8437 end=       4916      4120      8953 U=     7.16 T=   83.6 p1= -41.7 p2=   171.6 ed=   100 5/1/2020    x1=  91. x2=  96. y1= -1.03 y2= -1.73     
GP: Confirmed Morocco 4/27/2020        96    8437     4916    4120     8953     5   100 5/1/2020  
AAA2     1 Morocco Confirmed cc1=  .998110 cc2=  .866803 lx=  9.24038 if=  40 il=  97 4/28/2020  n=  57 now=    8437 end=      10304      4252     10046 U=    24.30 T=   94.0 p1=  22.1 p2=    81.9 ed=   151 6/21/2020   x1=  40. x2=  97. y1=  2.22 y2=  -.12     
GP: Confirmed Morocco 4/28/2020        97    8437    10304    4252    10046     4   151 6/21/2020 
AAA1     1 Morocco Confirmed cc1=  .998372 cc2=  .865919 lx=  9.21038 if=  41 il=  97 4/28/2020  n=  56 now=    8437 end=      10000      4252     10046 U=    23.56 T=   93.3 p1=  18.5 p2=    84.4 ed=   148 6/18/2020   x1=  41. x2=  97. y1=  2.22 y2=  -.16 BEST
AAA2     1 Morocco Confirmed cc1=  .998372 cc2=  .865919 lx=  9.20838 if=  41 il=  97 4/28/2020  n=  56 now=    8437 end=      10000      4252     10046 U=    23.56 T=   93.3 p1=  18.5 p2=    84.4 ed=   148 6/18/2020   x1=  41. x2=  97. y1=  2.22 y2=  -.16 BEST
GP: Confirmed Morocco 4/28/2020        97    8437    10000    4252    10046     4   148 6/18/2020 
AAA2     1 Morocco Confirmed cc1=  .998516 cc2=  .864886 lx=  9.18038 if=  42 il=  97 4/28/2020  n=  55 now=    8437 end=       9704      4252     10046 U=    22.83 T=   92.6 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  42. x2=  97. y1=  2.22 y2=  -.19     
GP: Confirmed Morocco 4/28/2020        97    8437     9704    4252    10046     4   146 6/16/2020 
AAA2     1 Morocco Confirmed cc1=  .998554 cc2=  .863714 lx=  9.16038 if=  43 il=  97 4/28/2020  n=  54 now=    8437 end=       9512      4252     10046 U=    22.95 T=   92.0 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  43. x2=  97. y1=  2.14 y2=  -.22     
GP: Confirmed Morocco 4/28/2020        97    8437     9512    4252    10046     4   146 6/16/2020 
AAA2     1 Morocco Confirmed cc1=  .998761 cc2=  .862679 lx=  9.13038 if=  44 il=  97 4/28/2020  n=  53 now=    8437 end=       9231      4252     10046 U=    22.20 T=   91.3 p1=   9.4 p2=    91.4 ed=   143 6/13/2020   x1=  44. x2=  97. y1=  2.13 y2=  -.25     
GP: Confirmed Morocco 4/28/2020        97    8437     9231    4252    10046     4   143 6/13/2020 
AAA2     1 Morocco Confirmed cc1=  .998848 cc2=  .861488 lx=  9.11038 if=  45 il=  97 4/28/2020  n=  52 now=    8437 end=       9048      4252     10046 U=    21.57 T=   90.9 p1=   7.2 p2=    93.2 ed=   141 6/11/2020   x1=  45. x2=  97. y1=  2.13 y2=  -.28     
GP: Confirmed Morocco 4/28/2020        97    8437     9048    4252    10046     4   141 6/11/2020 
AAA2     1 Morocco Confirmed cc1=  .998836 cc2=  .860161 lx=  9.10038 if=  46 il=  97 4/28/2020  n=  51 now=    8437 end=       8958      4252     10046 U=    21.05 T=   90.8 p1=   6.2 p2=    94.2 ed=   140 6/10/2020   x1=  46. x2=  97. y1=  2.13 y2=  -.29     
GP: Confirmed Morocco 4/28/2020        97    8437     8958    4252    10046     4   140 6/10/2020 
AAA2     1 Morocco Confirmed cc1=  .998769 cc2=  .858741 lx=  9.09038 if=  47 il=  97 4/28/2020  n=  50 now=    8437 end=       8869      4252     10046 U=    20.53 T=   90.7 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  47. x2=  97. y1=  2.13 y2=  -.31     
GP: Confirmed Morocco 4/28/2020        97    8437     8869    4252    10046     4   139 6/9/2020  
AAA2     1 Morocco Confirmed cc1=  .998725 cc2=  .857304 lx=  9.11038 if=  48 il=  97 4/28/2020  n=  49 now=    8437 end=       9048      4252     10046 U=    20.75 T=   91.2 p1=   7.2 p2=    93.2 ed=   140 6/10/2020   x1=  48. x2=  97. y1=  2.08 y2=  -.28     
GP: Confirmed Morocco 4/28/2020        97    8437     9048    4252    10046     4   140 6/10/2020 
AAA2     1 Morocco Confirmed cc1=  .998688 cc2=  .855831 lx=  9.12038 if=  49 il=  97 4/28/2020  n=  48 now=    8437 end=       9139      4252     10046 U=    21.02 T=   91.4 p1=   8.3 p2=    92.3 ed=   140 6/10/2020   x1=  49. x2=  97. y1=  2.02 y2=  -.27     
GP: Confirmed Morocco 4/28/2020        97    8437     9139    4252    10046     4   140 6/10/2020 
AAA2     1 Morocco Confirmed cc1=  .998626 cc2=  .854288 lx=  9.13038 if=  50 il=  97 4/28/2020  n=  47 now=    8437 end=       9231      4252     10046 U=    20.91 T=   91.7 p1=   9.4 p2=    91.4 ed=   141 6/11/2020   x1=  50. x2=  97. y1=  1.99 y2=  -.25     
GP: Confirmed Morocco 4/28/2020        97    8437     9231    4252    10046     4   141 6/11/2020 
AAA2     1 Morocco Confirmed cc1=  .998627 cc2=  .852762 lx=  9.15038 if=  51 il=  97 4/28/2020  n=  46 now=    8437 end=       9418      4252     10046 U=    20.87 T=   92.2 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  51. x2=  97. y1=  1.97 y2=  -.23     
GP: Confirmed Morocco 4/28/2020        97    8437     9418    4252    10046     4   141 6/11/2020 
AAA2     1 Morocco Confirmed cc1=  .998807 cc2=  .851366 lx=  9.20038 if=  52 il=  97 4/28/2020  n=  45 now=    8437 end=       9900      4252     10046 U=    22.29 T=   93.3 p1=  17.3 p2=    85.2 ed=   145 6/15/2020   x1=  52. x2=  97. y1=  1.85 y2=  -.17     
GP: Confirmed Morocco 4/28/2020        97    8437     9900    4252    10046     4   145 6/15/2020 
AAA1     1 Morocco Confirmed cc1=  .998738 cc2=  .849667 lx=  9.21038 if=  53 il=  97 4/28/2020  n=  44 now=    8437 end=      10000      4252     10046 U=    22.83 T=   93.4 p1=  18.5 p2=    84.4 ed=   147 6/17/2020   x1=  53. x2=  97. y1=  1.77 y2=  -.16 BEST
AAA2     1 Morocco Confirmed cc1=  .998739 cc2=  .849667 lx=  9.21538 if=  53 il=  97 4/28/2020  n=  44 now=    8437 end=      10000      4252     10046 U=    22.83 T=   93.4 p1=  18.5 p2=    84.4 ed=   147 6/17/2020   x1=  53. x2=  97. y1=  1.77 y2=  -.16 BEST
GP: Confirmed Morocco 4/28/2020        97    8437    10000    4252    10046     4   147 6/17/2020 
AAA1     1 Morocco Confirmed cc1=  .998661 cc2=  .847905 lx=  9.21038 if=  54 il=  97 4/28/2020  n=  43 now=    8437 end=      10000      4252     10046 U=    22.38 T=   93.5 p1=  18.5 p2=    84.4 ed=   146 6/16/2020   x1=  54. x2=  97. y1=  1.77 y2=  -.16 BEST
AAA2     1 Morocco Confirmed cc1=  .998661 cc2=  .847905 lx=  9.20638 if=  54 il=  97 4/28/2020  n=  43 now=    8437 end=      10000      4252     10046 U=    22.38 T=   93.5 p1=  18.5 p2=    84.4 ed=   146 6/16/2020   x1=  54. x2=  97. y1=  1.77 y2=  -.16 BEST
GP: Confirmed Morocco 4/28/2020        97    8437    10000    4252    10046     4   146 6/16/2020 
AAA1     1 Morocco Confirmed cc1=  .998584 cc2=  .846085 lx=  9.22038 if=  55 il=  97 4/28/2020  n=  42 now=    8437 end=      10100      4252     10046 U=    22.53 T=   93.7 p1=  19.7 p2=    83.5 ed=   146 6/16/2020   x1=  55. x2=  97. y1=  1.72 y2=  -.14 BEST
AAA2     1 Morocco Confirmed cc1=  .998584 cc2=  .846085 lx=  9.21838 if=  55 il=  97 4/28/2020  n=  42 now=    8437 end=      10100      4252     10046 U=    22.53 T=   93.7 p1=  19.7 p2=    83.5 ed=   146 6/16/2020   x1=  55. x2=  97. y1=  1.72 y2=  -.14 BEST
GP: Confirmed Morocco 4/28/2020        97    8437    10100    4252    10046     4   146 6/16/2020 
AAA2     1 Morocco Confirmed cc1=  .998501 cc2=  .844198 lx=  9.23038 if=  56 il=  97 4/28/2020  n=  41 now=    8437 end=      10202      4252     10046 U=    22.67 T=   94.0 p1=  20.9 p2=    82.7 ed=   147 6/17/2020   x1=  56. x2=  97. y1=  1.67 y2=  -.13     
GP: Confirmed Morocco 4/28/2020        97    8437    10202    4252    10046     4   147 6/17/2020 
AAA2     1 Morocco Confirmed cc1=  .998415 cc2=  .842241 lx=  9.25038 if=  57 il=  97 4/28/2020  n=  40 now=    8437 end=      10408      4252     10046 U=    22.97 T=   94.5 p1=  23.4 p2=    81.1 ed=   148 6/18/2020   x1=  57. x2=  97. y1=  1.63 y2=  -.11     
GP: Confirmed Morocco 4/28/2020        97    8437    10408    4252    10046     4   148 6/18/2020 
AAA2     1 Morocco Confirmed cc1=  .998321 cc2=  .840208 lx=  9.27038 if=  58 il=  97 4/28/2020  n=  39 now=    8437 end=      10618      4252     10046 U=    23.17 T=   94.9 p1=  25.9 p2=    79.5 ed=   149 6/19/2020   x1=  58. x2=  97. y1=  1.59 y2=  -.09     
GP: Confirmed Morocco 4/28/2020        97    8437    10618    4252    10046     4   149 6/19/2020 
AAA2     1 Morocco Confirmed cc1=  .998246 cc2=  .838118 lx=  9.29038 if=  59 il=  97 4/28/2020  n=  38 now=    8437 end=      10833      4252     10046 U=    23.46 T=   95.4 p1=  28.4 p2=    77.9 ed=   150 6/20/2020   x1=  59. x2=  97. y1=  1.55 y2=  -.07     
GP: Confirmed Morocco 4/28/2020        97    8437    10833    4252    10046     4   150 6/20/2020 
AAA2     1 Morocco Confirmed cc1=  .998182 cc2=  .835960 lx=  9.33038 if=  60 il=  97 4/28/2020  n=  37 now=    8437 end=      11275      4252     10046 U=    23.90 T=   96.4 p1=  33.6 p2=    74.8 ed=   152 6/22/2020   x1=  60. x2=  97. y1=  1.52 y2=  -.03     
GP: Confirmed Morocco 4/28/2020        97    8437    11275    4252    10046     4   152 6/22/2020 
AAA2     1 Morocco Confirmed cc1=  .998183 cc2=  .833784 lx=  9.39038 if=  61 il=  97 4/28/2020  n=  36 now=    8437 end=      11972      4252     10046 U=    24.77 T=   97.9 p1=  41.9 p2=    70.5 ed=   156 6/26/2020   x1=  61. x2=  97. y1=  1.49 y2=   .03     
GP: Confirmed Morocco 4/28/2020        97    8437    11972    4252    10046     4   156 6/26/2020 
AAA2     1 Morocco Confirmed cc1=  .998219 cc2=  .831553 lx=  9.46038 if=  62 il=  97 4/28/2020  n=  35 now=    8437 end=      12840      4252     10046 U=    25.66 T=   99.6 p1=  52.2 p2=    65.7 ed=   160 6/30/2020   x1=  62. x2=  97. y1=  1.46 y2=   .10     
GP: Confirmed Morocco 4/28/2020        97    8437    12840    4252    10046     4   160 6/30/2020 
AAA2     1 Morocco Confirmed cc1=  .998411 cc2=  .829381 lx=  9.58038 if=  63 il=  97 4/28/2020  n=  34 now=    8437 end=      14477      4252     10046 U=    27.79 T=  102.6 p1=  71.6 p2=    58.3 ed=   168 7/8/2020    x1=  63. x2=  97. y1=  1.43 y2=   .20     
GP: Confirmed Morocco 4/28/2020        97    8437    14477    4252    10046     4   168 7/8/2020  
AAA2     1 Morocco Confirmed cc1=  .998475 cc2=  .826976 lx=  9.70038 if=  64 il=  97 4/28/2020  n=  33 now=    8437 end=      16323      4252     10046 U=    29.72 T=  105.8 p1=  93.5 p2=    51.7 ed=   175 7/15/2020   x1=  64. x2=  97. y1=  1.41 y2=   .30     
GP: Confirmed Morocco 4/28/2020        97    8437    16323    4252    10046     4   175 7/15/2020 
AAA2     1 Morocco Confirmed cc1=  .998526 cc2=  .824448 lx=  9.83038 if=  65 il=  97 4/28/2020  n=  32 now=    8437 end=      18590      4252     10046 U=    32.19 T=  109.5 p1= 120.3 p2=    45.4 ed=   185 7/25/2020   x1=  65. x2=  97. y1=  1.38 y2=   .39     
GP: Confirmed Morocco 4/28/2020        97    8437    18590    4252    10046     4   185 7/25/2020 
AAA2     1 Morocco Confirmed cc1=  .998447 cc2=  .821671 lx=  9.92038 if=  66 il=  97 4/28/2020  n=  31 now=    8437 end=      20340      4252     10046 U=    33.73 T=  112.1 p1= 141.1 p2=    41.5 ed=   191 7/31/2020   x1=  66. x2=  97. y1=  1.37 y2=   .45     
GP: Confirmed Morocco 4/28/2020        97    8437    20340    4252    10046     4   191 7/31/2020 
AAA2     1 Morocco Confirmed cc1=  .998171 cc2=  .815596 lx= 10.03038 if=  68 il=  97 4/28/2020  n=  29 now=    8437 end=      22705      4252     10046 U=    36.48 T=  115.8 p1= 169.1 p2=    37.2 ed=   201 8/10/2020   x1=  68. x2=  97. y1=  1.31 y2=   .52     
GP: Confirmed Morocco 4/28/2020        97    8437    22705    4252    10046     4   201 8/10/2020 
AAA2     1 Morocco Confirmed cc1=  .998005 cc2=  .812309 lx=  9.95038 if=  69 il=  97 4/28/2020  n=  28 now=    8437 end=      20960      4252     10046 U=    35.31 T=  113.5 p1= 148.4 p2=    40.3 ed=   196 8/5/2020    x1=  69. x2=  97. y1=  1.26 y2=   .47     
GP: Confirmed Morocco 4/28/2020        97    8437    20960    4252    10046     4   196 8/5/2020  
AAA2     1 Morocco Confirmed cc1=  .997835 cc2=  .808853 lx=  9.86038 if=  70 il=  97 4/28/2020  n=  27 now=    8437 end=      19156      4252     10046 U=    33.41 T=  110.7 p1= 127.0 p2=    44.0 ed=   189 7/29/2020   x1=  70. x2=  97. y1=  1.22 y2=   .41     
GP: Confirmed Morocco 4/28/2020        97    8437    19156    4252    10046     4   189 7/29/2020 
AAA2     1 Morocco Confirmed cc1=  .997587 cc2=  .805137 lx=  9.85038 if=  71 il=  97 4/28/2020  n=  26 now=    8437 end=      18965      4252     10046 U=    33.00 T=  110.3 p1= 124.8 p2=    44.5 ed=   188 7/28/2020   x1=  71. x2=  97. y1=  1.19 y2=   .40     
GP: Confirmed Morocco 4/28/2020        97    8437    18965    4252    10046     4   188 7/28/2020 
AAA2     1 Morocco Confirmed cc1=  .997310 cc2=  .801194 lx=  9.91038 if=  72 il=  97 4/28/2020  n=  25 now=    8437 end=      20138      4252     10046 U=    34.10 T=  112.1 p1= 138.7 p2=    41.9 ed=   192 8/1/2020    x1=  72. x2=  97. y1=  1.17 y2=   .44     
GP: Confirmed Morocco 4/28/2020        97    8437    20138    4252    10046     4   192 8/1/2020  
AAA2     1 Morocco Confirmed cc1=  .996985 cc2=  .796985 lx=  9.98038 if=  73 il=  97 4/28/2020  n=  24 now=    8437 end=      21598      4252     10046 U=    36.14 T=  114.6 p1= 156.0 p2=    39.1 ed=   199 8/8/2020    x1=  73. x2=  97. y1=  1.15 y2=   .49     
GP: Confirmed Morocco 4/28/2020        97    8437    21598    4252    10046     4   199 8/8/2020  
AAA2     1 Morocco Confirmed cc1=  .996675 cc2=  .792551 lx=  9.80038 if=  74 il=  97 4/28/2020  n=  23 now=    8437 end=      18040      4252     10046 U=    33.49 T=  109.3 p1= 113.8 p2=    46.8 ed=   188 7/28/2020   x1=  74. x2=  97. y1=  1.05 y2=   .37     
GP: Confirmed Morocco 4/28/2020        97    8437    18040    4252    10046     4   188 7/28/2020 
AAA2     1 Morocco Confirmed cc1=  .996527 cc2=  .788012 lx=  9.54038 if=  75 il=  97 4/28/2020  n=  22 now=    8437 end=      13910      4252     10046 U=    29.18 T=  102.0 p1=  64.9 p2=    60.7 ed=   170 7/10/2020   x1=  75. x2=  97. y1=   .92 y2=   .17     
GP: Confirmed Morocco 4/28/2020        97    8437    13910    4252    10046     4   170 7/10/2020 
AAA2     1 Morocco Confirmed cc1=  .996684 cc2=  .783483 lx=  9.29038 if=  76 il=  97 4/28/2020  n=  21 now=    8437 end=      10833      4252     10046 U=    24.37 T=   95.4 p1=  28.4 p2=    77.9 ed=   152 6/22/2020   x1=  76. x2=  97. y1=   .79 y2=  -.07     
GP: Confirmed Morocco 4/28/2020        97    8437    10833    4252    10046     4   152 6/22/2020 
AAA2     1 Morocco Confirmed cc1=  .996814 cc2=  .778597 lx=  9.10038 if=  77 il=  97 4/28/2020  n=  20 now=    8437 end=       8958      4252     10046 U=    20.80 T=   90.9 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  77. x2=  97. y1=   .67 y2=  -.29     
GP: Confirmed Morocco 4/28/2020        97    8437     8958    4252    10046     4   139 6/9/2020  
AAA2     1 Morocco Confirmed cc1=  .997133 cc2=  .773526 lx=  8.95038 if=  78 il=  97 4/28/2020  n=  19 now=    8437 end=       7710      4252     10046 U=    17.86 T=   87.7 p1=  -8.6 p2=   109.4 ed=   129 5/30/2020   x1=  78. x2=  97. y1=   .55 y2=  -.52     
GP: Confirmed Morocco 4/28/2020        97    8437     7710    4252    10046     4   129 5/30/2020 
AAA2     1 Morocco Confirmed cc1=  .997715 cc2=  .768299 lx=  8.84038 if=  79 il=  97 4/28/2020  n=  18 now=    8437 end=       6907      4252     10046 U=    15.39 T=   85.9 p1= -18.1 p2=   122.2 ed=   122 5/23/2020   x1=  79. x2=  97. y1=   .45 y2=  -.72     
GP: Confirmed Morocco 4/28/2020        97    8437     6907    4252    10046     4   122 5/23/2020 
AAA2     1 Morocco Confirmed cc1=  .998162 cc2=  .762460 lx=  8.75038 if=  80 il=  97 4/28/2020  n=  17 now=    8437 end=       6313      4252     10046 U=    13.38 T=   84.6 p1= -25.2 p2=   133.6 ed=   116 5/17/2020   x1=  80. x2=  97. y1=   .34 y2=  -.93     
GP: Confirmed Morocco 4/28/2020        97    8437     6313    4252    10046     4   116 5/17/2020 
AAA2     1 Morocco Confirmed cc1=  .998558 cc2=  .756022 lx=  8.69038 if=  81 il=  97 4/28/2020  n=  16 now=    8437 end=       5945      4252     10046 U=    11.98 T=   83.9 p1= -29.5 p2=   141.9 ed=   112 5/13/2020   x1=  81. x2=  97. y1=   .24 y2= -1.09     
GP: Confirmed Morocco 4/28/2020        97    8437     5945    4252    10046     4   112 5/13/2020 
AAA2     1 Morocco Confirmed cc1=  .998946 cc2=  .748946 lx=  8.64038 if=  82 il=  97 4/28/2020  n=  15 now=    8437 end=       5655      4252     10046 U=    10.66 T=   83.6 p1= -33.0 p2=   149.2 ed=   108 5/9/2020    x1=  82. x2=  97. y1=   .15 y2= -1.25     
GP: Confirmed Morocco 4/28/2020        97    8437     5655    4252    10046     4   108 5/9/2020  
AAA2     1 Morocco Confirmed cc1=  .999032 cc2=  .740833 lx=  8.61038 if=  83 il=  97 4/28/2020  n=  14 now=    8437 end=       5488      4252     10046 U=     9.79 T=   83.6 p1= -35.0 p2=   153.7 ed=   106 5/7/2020    x1=  83. x2=  97. y1=   .06 y2= -1.37     
GP: Confirmed Morocco 4/28/2020        97    8437     5488    4252    10046     4   106 5/7/2020  
AAA2     1 Morocco Confirmed cc1=  .998865 cc2=  .731603 lx=  8.60038 if=  84 il=  97 4/28/2020  n=  13 now=    8437 end=       5433      4252     10046 U=     9.33 T=   83.9 p1= -35.6 p2=   155.3 ed=   105 5/6/2020    x1=  84. x2=  97. y1=  -.01 y2= -1.41     
GP: Confirmed Morocco 4/28/2020        97    8437     5433    4252    10046     4   105 5/6/2020  
AAA2     1 Morocco Confirmed cc1=  .998715 cc2=  .721365 lx=  8.63038 if=  85 il=  97 4/28/2020  n=  12 now=    8437 end=       5599      4252     10046 U=    10.16 T=   83.9 p1= -33.6 p2=   150.7 ed=   107 5/8/2020    x1=  85. x2=  97. y1=  -.11 y2= -1.29     
GP: Confirmed Morocco 4/28/2020        97    8437     5599    4252    10046     4   107 5/8/2020  
AAA2     1 Morocco Confirmed cc1=  .998378 cc2=  .709703 lx=  8.64038 if=  86 il=  97 4/28/2020  n=  11 now=    8437 end=       5655      4252     10046 U=    10.78 T=   83.5 p1= -33.0 p2=   149.2 ed=   108 5/9/2020    x1=  86. x2=  97. y1=  -.23 y2= -1.25     
GP: Confirmed Morocco 4/28/2020        97    8437     5655    4252    10046     4   108 5/9/2020  
AAA2     1 Morocco Confirmed cc1=  .998751 cc2=  .697239 lx=  8.58038 if=  87 il=  97 4/28/2020  n=  10 now=    8437 end=       5326      4252     10046 U=     8.99 T=   83.6 p1= -36.9 p2=   158.4 ed=   104 5/5/2020    x1=  87. x2=  97. y1=  -.38 y2= -1.49     
GP: Confirmed Morocco 4/28/2020        97    8437     5326    4252    10046     4   104 5/5/2020  
AAA2     1 Morocco Confirmed cc1=  .998620 cc2=  .682392 lx=  8.55038 if=  88 il=  97 4/28/2020  n=   9 now=    8437 end=       5168      4252     10046 U=     8.09 T=   83.8 p1= -38.7 p2=   163.3 ed=   102 5/3/2020    x1=  88. x2=  97. y1=  -.52 y2= -1.63     
GP: Confirmed Morocco 4/28/2020        97    8437     5168    4252    10046     4   102 5/3/2020  
AAA2     1 Morocco Confirmed cc1=  .998254 cc2=  .664921 lx=  8.53038 if=  89 il=  97 4/28/2020  n=   8 now=    8437 end=       5066      4252     10046 U=     7.51 T=   83.9 p1= -40.0 p2=   166.5 ed=   101 5/2/2020    x1=  89. x2=  97. y1=  -.68 y2= -1.74     
GP: Confirmed Morocco 4/28/2020        97    8437     5066    4252    10046     4   101 5/2/2020  
AAA2     1 Morocco Confirmed cc1=  .997710 cc2=  .644156 lx=  8.50038 if=  90 il=  97 4/28/2020  n=   7 now=    8437 end=       4916      4252     10046 U=     6.50 T=   84.5 p1= -41.7 p2=   171.6 ed=    99 4/30/2020   x1=  90. x2=  97. y1=  -.85 y2= -1.93     
GP: Confirmed Morocco 4/28/2020        97    8437     4916    4252    10046     4    99 4/30/2020 
AAA2     1 Morocco Confirmed cc1=  .996649 cc2=  .618685 lx=  8.52038 if=  91 il=  97 4/28/2020  n=   6 now=    8437 end=       5015      4252     10046 U=     7.31 T=   83.8 p1= -40.6 p2=   168.2 ed=   101 5/2/2020    x1=  91. x2=  97. y1=  -.98 y2= -1.80     
GP: Confirmed Morocco 4/28/2020        97    8437     5015    4252    10046     4   101 5/2/2020  
AAA2     1 Morocco Confirmed cc1=  .995903 cc2=  .587654 lx=  8.47038 if=  92 il=  97 4/28/2020  n=   5 now=    8437 end=       4771      4252     10046 U=     5.41 T=   85.3 p1= -43.5 p2=   176.8 ed=    98 4/29/2020   x1=  92. x2=  97. y1= -1.24 y2= -2.16     
GP: Confirmed Morocco 4/28/2020        97    8437     4771    4252    10046     4    98 4/29/2020 
AAA2     1 Morocco Confirmed cc1=  .998173 cc2=  .867984 lx=  9.22038 if=  40 il=  98 4/29/2020  n=  58 now=    8437 end=      10100      4321      5349 U=    24.32 T=   94.0 p1=  19.7 p2=    83.5 ed=   151 6/21/2020   x1=  40. x2=  98. y1=  2.22 y2=  -.16     
GP: Confirmed Morocco 4/29/2020        98    8437    10100    4321     5349     3   151 6/21/2020 
AAA2     1 Morocco Confirmed cc1=  .998427 cc2=  .867121 lx=  9.19038 if=  41 il=  98 4/29/2020  n=  57 now=    8437 end=       9802      4321      5349 U=    23.58 T=   93.3 p1=  16.2 p2=    86.1 ed=   148 6/18/2020   x1=  41. x2=  98. y1=  2.22 y2=  -.20     
GP: Confirmed Morocco 4/29/2020        98    8437     9802    4321     5349     3   148 6/18/2020 
AAA2     1 Morocco Confirmed cc1=  .998568 cc2=  .866115 lx=  9.16038 if=  42 il=  98 4/29/2020  n=  56 now=    8437 end=       9512      4321      5349 U=    22.84 T=   92.6 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  42. x2=  98. y1=  2.21 y2=  -.24     
GP: Confirmed Morocco 4/29/2020        98    8437     9512    4321     5349     3   146 6/16/2020 
AAA2     1 Morocco Confirmed cc1=  .998608 cc2=  .864977 lx=  9.14038 if=  43 il=  98 4/29/2020  n=  55 now=    8437 end=       9324      4321      5349 U=    22.95 T=   92.0 p1=  10.5 p2=    90.5 ed=   146 6/16/2020   x1=  43. x2=  98. y1=  2.13 y2=  -.26     
GP: Confirmed Morocco 4/29/2020        98    8437     9324    4321     5349     3   146 6/16/2020 
AAA2     1 Morocco Confirmed cc1=  .998808 cc2=  .863968 lx=  9.12038 if=  44 il=  98 4/29/2020  n=  54 now=    8437 end=       9139      4321      5349 U=    22.31 T=   91.6 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  44. x2=  98. y1=  2.13 y2=  -.29     
