TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3554.00000        8.17583
TAB:  US_Pennsylvania_Lancaster Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998311 cc2=  .845812 lx=  7.76583 if=  59 il= 101 5/2/2020   n=  42 now=    3554 end=       2358      1904      3216 U=    12.37 T=   81.9 p1= -33.7 p2=   150.7 ed=   111 5/12/2020   x1=  59. x2= 101. y1=  1.85 y2= -1.54     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2358    1904     3216    11   111 5/12/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998206 cc2=  .843903 lx=  7.75583 if=  60 il= 101 5/2/2020   n=  41 now=    3554 end=       2335      1904      3216 U=    12.15 T=   81.7 p1= -34.3 p2=   152.2 ed=   110 5/11/2020   x1=  60. x2= 101. y1=  1.79 y2= -1.59     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2335    1904     3216    11   110 5/11/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998082 cc2=  .841908 lx=  7.75583 if=  61 il= 101 5/2/2020   n=  40 now=    3554 end=       2335      1904      3216 U=    11.75 T=   82.3 p1= -34.3 p2=   152.2 ed=   110 5/11/2020   x1=  61. x2= 101. y1=  1.82 y2= -1.59     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2335    1904     3216    11   110 5/11/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998049 cc2=  .839935 lx=  7.76583 if=  62 il= 101 5/2/2020   n=  39 now=    3554 end=       2358      1904      3216 U=    12.04 T=   82.4 p1= -33.7 p2=   150.7 ed=   110 5/11/2020   x1=  62. x2= 101. y1=  1.70 y2= -1.54     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2358    1904     3216    11   110 5/11/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997949 cc2=  .837821 lx=  7.76583 if=  63 il= 101 5/2/2020   n=  38 now=    3554 end=       2358      1904      3216 U=    11.86 T=   82.7 p1= -33.7 p2=   150.7 ed=   110 5/11/2020   x1=  63. x2= 101. y1=  1.66 y2= -1.54     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2358    1904     3216    11   110 5/11/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998026 cc2=  .835805 lx=  7.77583 if=  64 il= 101 5/2/2020   n=  37 now=    3554 end=       2382      1904      3216 U=    12.13 T=   82.9 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  64. x2= 101. y1=  1.55 y2= -1.50     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2382    1904     3216    11   111 5/12/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998058 cc2=  .833659 lx=  7.78583 if=  65 il= 101 5/2/2020   n=  36 now=    3554 end=       2406      1904      3216 U=    12.38 T=   83.0 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  65. x2= 101. y1=  1.46 y2= -1.45     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2406    1904     3216    11   112 5/13/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998073 cc2=  .831407 lx=  7.79583 if=  66 il= 101 5/2/2020   n=  35 now=    3554 end=       2430      1904      3216 U=    12.53 T=   83.3 p1= -31.6 p2=   146.3 ed=   112 5/13/2020   x1=  66. x2= 101. y1=  1.38 y2= -1.41     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2430    1904     3216    11   112 5/13/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998196 cc2=  .829165 lx=  7.81583 if=  67 il= 101 5/2/2020   n=  34 now=    3554 end=       2479      1904      3216 U=    13.00 T=   83.7 p1= -30.2 p2=   143.4 ed=   114 5/15/2020   x1=  67. x2= 101. y1=  1.28 y2= -1.33     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2479    1904     3216    11   114 5/15/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998279 cc2=  .826781 lx=  7.82583 if=  68 il= 101 5/2/2020   n=  33 now=    3554 end=       2504      1904      3216 U=    13.34 T=   83.7 p1= -29.5 p2=   141.9 ed=   115 5/16/2020   x1=  68. x2= 101. y1=  1.18 y2= -1.29     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2504    1904     3216    11   115 5/16/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998282 cc2=  .824205 lx=  7.84583 if=  69 il= 101 5/2/2020   n=  32 now=    3554 end=       2555      1904      3216 U=    13.71 T=   84.2 p1= -28.1 p2=   139.1 ed=   116 5/17/2020   x1=  69. x2= 101. y1=  1.11 y2= -1.22     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2555    1904     3216    11   116 5/17/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998349 cc2=  .821572 lx=  7.85583 if=  70 il= 101 5/2/2020   n=  31 now=    3554 end=       2580      1904      3216 U=    13.97 T=   84.4 p1= -27.4 p2=   137.8 ed=   117 5/18/2020   x1=  70. x2= 101. y1=  1.03 y2= -1.19     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2580    1904     3216    11   117 5/18/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998455 cc2=  .818849 lx=  7.88583 if=  71 il= 101 5/2/2020   n=  30 now=    3554 end=       2659      1904      3216 U=    14.70 T=   84.9 p1= -25.2 p2=   133.7 ed=   119 5/20/2020   x1=  71. x2= 101. y1=   .94 y2= -1.10     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2659    1904     3216    11   119 5/20/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998496 cc2=  .815922 lx=  7.90583 if=  72 il= 101 5/2/2020   n=  29 now=    3554 end=       2713      1904      3216 U=    14.96 T=   85.5 p1= -23.7 p2=   131.0 ed=   120 5/21/2020   x1=  72. x2= 101. y1=   .90 y2= -1.04     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2713    1904     3216    11   120 5/21/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998846 cc2=  .813151 lx=  7.94583 if=  73 il= 101 5/2/2020   n=  28 now=    3554 end=       2823      1904      3216 U=    15.98 T=   86.1 p1= -20.6 p2=   125.9 ed=   123 5/24/2020   x1=  73. x2= 101. y1=   .82 y2=  -.93     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2823    1904     3216    11   123 5/24/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999147 cc2=  .810165 lx=  7.98583 if=  74 il= 101 5/2/2020   n=  27 now=    3554 end=       2939      1904      3216 U=    17.29 T=   86.6 p1= -17.3 p2=   120.9 ed=   127 5/28/2020   x1=  74. x2= 101. y1=   .73 y2=  -.83     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2939    1904     3216    11   127 5/28/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999140 cc2=  .806690 lx=  8.00583 if=  75 il= 101 5/2/2020   n=  26 now=    3554 end=       2998      1904      3216 U=    17.57 T=   87.1 p1= -15.6 p2=   118.5 ed=   128 5/29/2020   x1=  75. x2= 101. y1=   .69 y2=  -.79     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     2998    1904     3216    11   128 5/29/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999329 cc2=  .803213 lx=  8.05583 if=  76 il= 101 5/2/2020   n=  25 now=    3554 end=       3152      1904      3216 U=    19.14 T=   87.9 p1= -11.3 p2=   112.8 ed=   133 6/3/2020    x1=  76. x2= 101. y1=   .62 y2=  -.68 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999329 cc2=  .803213 lx=  8.05783 if=  76 il= 101 5/2/2020   n=  25 now=    3554 end=       3152      1904      3216 U=    19.14 T=   87.9 p1= -11.3 p2=   112.8 ed=   133 6/3/2020    x1=  76. x2= 101. y1=   .62 y2=  -.68 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3152    1904     3216    11   133 6/3/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999279 cc2=  .799279 lx=  8.07583 if=  77 il= 101 5/2/2020   n=  24 now=    3554 end=       3215      1904      3216 U=    19.94 T=   88.1 p1=  -9.5 p2=   110.5 ed=   135 6/5/2020    x1=  77. x2= 101. y1=   .56 y2=  -.65 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999279 cc2=  .799279 lx=  8.07583 if=  77 il= 101 5/2/2020   n=  24 now=    3554 end=       3215      1904      3216 U=    19.94 T=   88.1 p1=  -9.5 p2=   110.5 ed=   135 6/5/2020    x1=  77. x2= 101. y1=   .56 y2=  -.65 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3215    1904     3216    11   135 6/5/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999199 cc2=  .795075 lx=  8.06583 if=  78 il= 101 5/2/2020   n=  23 now=    3554 end=       3183      1904      3216 U=    19.47 T=   88.0 p1= -10.4 p2=   111.7 ed=   133 6/3/2020    x1=  78. x2= 101. y1=   .52 y2=  -.67 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999199 cc2=  .795075 lx=  8.06483 if=  78 il= 101 5/2/2020   n=  23 now=    3554 end=       3183      1904      3216 U=    19.47 T=   88.0 p1= -10.4 p2=   111.7 ed=   133 6/3/2020    x1=  78. x2= 101. y1=   .52 y2=  -.67 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3183    1904     3216    11   133 6/3/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999094 cc2=  .790580 lx=  8.07583 if=  79 il= 101 5/2/2020   n=  22 now=    3554 end=       3215      1904      3216 U=    19.69 T=   88.3 p1=  -9.5 p2=   110.5 ed=   134 6/4/2020    x1=  79. x2= 101. y1=   .47 y2=  -.65 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .999095 cc2=  .790580 lx=  8.07183 if=  79 il= 101 5/2/2020   n=  22 now=    3554 end=       3215      1904      3216 U=    19.69 T=   88.3 p1=  -9.5 p2=   110.5 ed=   134 6/4/2020    x1=  79. x2= 101. y1=   .47 y2=  -.65 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3215    1904     3216    11   134 6/4/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998971 cc2=  .785771 lx=  8.07583 if=  80 il= 101 5/2/2020   n=  21 now=    3554 end=       3215      1904      3216 U=    19.63 T=   88.3 p1=  -9.5 p2=   110.5 ed=   134 6/4/2020    x1=  80. x2= 101. y1=   .42 y2=  -.65 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998972 cc2=  .785771 lx=  8.08083 if=  80 il= 101 5/2/2020   n=  21 now=    3554 end=       3215      1904      3216 U=    19.63 T=   88.3 p1=  -9.5 p2=   110.5 ed=   134 6/4/2020    x1=  80. x2= 101. y1=   .42 y2=  -.65 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3215    1904     3216    11   134 6/4/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998844 cc2=  .780626 lx=  8.09583 if=  81 il= 101 5/2/2020   n=  20 now=    3554 end=       3280      1904      3216 U=    20.45 T=   88.6 p1=  -7.7 p2=   108.4 ed=   136 6/6/2020    x1=  81. x2= 101. y1=   .37 y2=  -.61 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998844 cc2=  .780626 lx=  8.10083 if=  81 il= 101 5/2/2020   n=  20 now=    3554 end=       3280      1904      3216 U=    20.45 T=   88.6 p1=  -7.7 p2=   108.4 ed=   136 6/6/2020    x1=  81. x2= 101. y1=   .37 y2=  -.61 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3280    1904     3216    11   136 6/6/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998686 cc2=  .775079 lx=  8.08583 if=  82 il= 101 5/2/2020   n=  19 now=    3554 end=       3248      1904      3216 U=    20.22 T=   88.3 p1=  -8.6 p2=   109.4 ed=   136 6/6/2020    x1=  82. x2= 101. y1=   .31 y2=  -.63 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998686 cc2=  .775079 lx=  8.08283 if=  82 il= 101 5/2/2020   n=  19 now=    3554 end=       3248      1904      3216 U=    20.22 T=   88.3 p1=  -8.6 p2=   109.4 ed=   136 6/6/2020    x1=  82. x2= 101. y1=   .31 y2=  -.63 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3248    1904     3216    11   136 6/6/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998537 cc2=  .769122 lx=  8.05583 if=  83 il= 101 5/2/2020   n=  18 now=    3554 end=       3152      1904      3216 U=    19.11 T=   87.9 p1= -11.3 p2=   112.8 ed=   133 6/3/2020    x1=  83. x2= 101. y1=   .26 y2=  -.68 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998537 cc2=  .769122 lx=  8.05383 if=  83 il= 101 5/2/2020   n=  18 now=    3554 end=       3152      1904      3216 U=    19.11 T=   87.9 p1= -11.3 p2=   112.8 ed=   133 6/3/2020    x1=  83. x2= 101. y1=   .26 y2=  -.68 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3152    1904     3216    11   133 6/3/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998279 cc2=  .762577 lx=  8.05583 if=  84 il= 101 5/2/2020   n=  17 now=    3554 end=       3152      1904      3216 U=    18.92 T=   88.0 p1= -11.3 p2=   112.8 ed=   132 6/2/2020    x1=  84. x2= 101. y1=   .21 y2=  -.68 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998279 cc2=  .762577 lx=  8.05583 if=  84 il= 101 5/2/2020   n=  17 now=    3554 end=       3152      1904      3216 U=    18.92 T=   88.0 p1= -11.3 p2=   112.8 ed=   132 6/2/2020    x1=  84. x2= 101. y1=   .21 y2=  -.68 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3152    1904     3216    11   132 6/2/2020  
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998008 cc2=  .755472 lx=  8.08583 if=  85 il= 101 5/2/2020   n=  16 now=    3554 end=       3248      1904      3216 U=    19.59 T=   88.7 p1=  -8.6 p2=   109.4 ed=   134 6/4/2020    x1=  85. x2= 101. y1=   .19 y2=  -.63 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998008 cc2=  .755472 lx=  8.08583 if=  85 il= 101 5/2/2020   n=  16 now=    3554 end=       3248      1904      3216 U=    19.59 T=   88.7 p1=  -8.6 p2=   109.4 ed=   134 6/4/2020    x1=  85. x2= 101. y1=   .19 y2=  -.63 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3248    1904     3216    11   134 6/4/2020  
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .996283 cc2=  .707608 lx=  8.26583 if=  90 il= 101 5/2/2020   n=  11 now=    3554 end=       3888      1904      3216 U=    25.49 T=   92.4 p1=   9.4 p2=    91.4 ed=   152 6/22/2020   x1=  90. x2= 101. y1=   .09 y2=  -.34     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3888    1904     3216    11   152 6/22/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .996032 cc2=  .694521 lx=  8.07583 if=  91 il= 101 5/2/2020   n=  10 now=    3554 end=       3215      1904      3216 U=    19.05 T=   88.7 p1=  -9.5 p2=   110.5 ed=   133 6/3/2020    x1=  91. x2= 101. y1=  -.12 y2=  -.65 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .996032 cc2=  .694521 lx=  8.07583 if=  91 il= 101 5/2/2020   n=  10 now=    3554 end=       3215      1904      3216 U=    19.05 T=   88.7 p1=  -9.5 p2=   110.5 ed=   133 6/3/2020    x1=  91. x2= 101. y1=  -.12 y2=  -.65 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3215    1904     3216    11   133 6/3/2020  
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .994775 cc2=  .678548 lx=  8.03583 if=  92 il= 101 5/2/2020   n=   9 now=    3554 end=       3089      1904      3216 U=    17.03 T=   88.6 p1= -13.1 p2=   115.1 ed=   128 5/29/2020   x1=  92. x2= 101. y1=  -.20 y2=  -.73     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554     3089    1904     3216    11   128 5/29/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .987963 cc2=  .579714 lx= 10.17583 if=  96 il= 101 5/2/2020   n=   5 now=    3554 end=      26260      1904      3216 U=    87.93 T=  185.8 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  96. x2= 101. y1=  1.02 y2=   .96     
GP: Confirmed US_Pennsylvania_Lancaster 5/2/2020        101    3554    -        1904     3216    11   393 2/18/2021 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998491 cc2=  .852626 lx=  7.78583 if=  56 il= 102 5/3/2020   n=  46 now=    3554 end=       2406      1936      2429 U=    12.86 T=   82.4 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  56. x2= 102. y1=  2.05 y2= -1.53 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998491 cc2=  .852626 lx=  7.78583 if=  56 il= 102 5/3/2020   n=  46 now=    3554 end=       2406      1936      2429 U=    12.86 T=   82.4 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  56. x2= 102. y1=  2.05 y2= -1.53 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2406    1936     2429    11   112 5/13/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998416 cc2=  .850974 lx=  7.78583 if=  57 il= 102 5/3/2020   n=  45 now=    3554 end=       2406      1936      2429 U=    12.91 T=   82.3 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  57. x2= 102. y1=  1.96 y2= -1.53 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998417 cc2=  .850974 lx=  7.78283 if=  57 il= 102 5/3/2020   n=  45 now=    3554 end=       2406      1936      2429 U=    12.91 T=   82.3 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  57. x2= 102. y1=  1.96 y2= -1.53 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2406    1936     2429    11   112 5/13/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998369 cc2=  .849298 lx=  7.77583 if=  58 il= 102 5/3/2020   n=  44 now=    3554 end=       2382      1936      2429 U=    12.46 T=   82.4 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  58. x2= 102. y1=  1.96 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998371 cc2=  .849298 lx=  7.77883 if=  58 il= 102 5/3/2020   n=  44 now=    3554 end=       2382      1936      2429 U=    12.46 T=   82.4 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  58. x2= 102. y1=  1.96 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2382    1936     2429    11   111 5/12/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998255 cc2=  .847500 lx=  7.77583 if=  59 il= 102 5/3/2020   n=  43 now=    3554 end=       2382      1936      2429 U=    12.55 T=   82.3 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  59. x2= 102. y1=  1.85 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998257 cc2=  .847500 lx=  7.77883 if=  59 il= 102 5/3/2020   n=  43 now=    3554 end=       2382      1936      2429 U=    12.55 T=   82.3 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  59. x2= 102. y1=  1.85 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2382    1936     2429    11   111 5/12/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998143 cc2=  .845644 lx=  7.77583 if=  60 il= 102 5/3/2020   n=  42 now=    3554 end=       2382      1936      2429 U=    12.49 T=   82.4 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  60. x2= 102. y1=  1.79 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998143 cc2=  .845644 lx=  7.77783 if=  60 il= 102 5/3/2020   n=  42 now=    3554 end=       2382      1936      2429 U=    12.49 T=   82.4 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  60. x2= 102. y1=  1.79 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2382    1936     2429    11   111 5/12/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998012 cc2=  .843709 lx=  7.77583 if=  61 il= 102 5/3/2020   n=  41 now=    3554 end=       2382      1936      2429 U=    12.09 T=   83.0 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  61. x2= 102. y1=  1.82 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998012 cc2=  .843709 lx=  7.77583 if=  61 il= 102 5/3/2020   n=  41 now=    3554 end=       2382      1936      2429 U=    12.09 T=   83.0 p1= -33.0 p2=   149.2 ed=   111 5/12/2020   x1=  61. x2= 102. y1=  1.82 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2382    1936     2429    11   111 5/12/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997988 cc2=  .841814 lx=  7.78583 if=  62 il= 102 5/3/2020   n=  40 now=    3554 end=       2406      1936      2429 U=    12.39 T=   83.1 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  62. x2= 102. y1=  1.70 y2= -1.53 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997989 cc2=  .841814 lx=  7.78283 if=  62 il= 102 5/3/2020   n=  40 now=    3554 end=       2406      1936      2429 U=    12.39 T=   83.1 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  62. x2= 102. y1=  1.70 y2= -1.53 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2406    1936     2429    11   112 5/13/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997898 cc2=  .839784 lx=  7.78583 if=  63 il= 102 5/3/2020   n=  39 now=    3554 end=       2406      1936      2429 U=    12.21 T=   83.4 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  63. x2= 102. y1=  1.67 y2= -1.53 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997898 cc2=  .839784 lx=  7.78783 if=  63 il= 102 5/3/2020   n=  39 now=    3554 end=       2406      1936      2429 U=    12.21 T=   83.4 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1=  63. x2= 102. y1=  1.67 y2= -1.53 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2406    1936     2429    11   112 5/13/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997987 cc2=  .837859 lx=  7.79583 if=  64 il= 102 5/3/2020   n=  38 now=    3554 end=       2430      1936      2429 U=    12.50 T=   83.5 p1= -31.6 p2=   146.3 ed=   112 5/13/2020   x1=  64. x2= 102. y1=  1.56 y2= -1.48 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .997988 cc2=  .837859 lx=  7.79883 if=  64 il= 102 5/3/2020   n=  38 now=    3554 end=       2430      1936      2429 U=    12.50 T=   83.5 p1= -31.6 p2=   146.3 ed=   112 5/13/2020   x1=  64. x2= 102. y1=  1.56 y2= -1.48 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2430    1936     2429    11   112 5/13/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998032 cc2=  .835811 lx=  7.80583 if=  65 il= 102 5/3/2020   n=  37 now=    3554 end=       2454      1936      2429 U=    12.76 T=   83.6 p1= -31.0 p2=   144.8 ed=   113 5/14/2020   x1=  65. x2= 102. y1=  1.46 y2= -1.44 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998033 cc2=  .835811 lx=  7.80883 if=  65 il= 102 5/3/2020   n=  37 now=    3554 end=       2454      1936      2429 U=    12.76 T=   83.6 p1= -31.0 p2=   144.8 ed=   113 5/14/2020   x1=  65. x2= 102. y1=  1.46 y2= -1.44 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2454    1936     2429    11   113 5/14/2020 
AAA1     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998061 cc2=  .833662 lx=  7.81583 if=  66 il= 102 5/3/2020   n=  36 now=    3554 end=       2479      1936      2429 U=    12.93 T=   83.9 p1= -30.2 p2=   143.4 ed=   114 5/15/2020   x1=  66. x2= 102. y1=  1.39 y2= -1.40 BEST
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998063 cc2=  .833662 lx=  7.81983 if=  66 il= 102 5/3/2020   n=  36 now=    3554 end=       2479      1936      2429 U=    12.93 T=   83.9 p1= -30.2 p2=   143.4 ed=   114 5/15/2020   x1=  66. x2= 102. y1=  1.39 y2= -1.40 BEST
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2479    1936     2429    11   114 5/15/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998197 cc2=  .831530 lx=  7.83583 if=  67 il= 102 5/3/2020   n=  35 now=    3554 end=       2529      1936      2429 U=    13.42 T=   84.3 p1= -28.8 p2=   140.5 ed=   115 5/16/2020   x1=  67. x2= 102. y1=  1.29 y2= -1.32     
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2529    1936     2429    11   115 5/16/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998294 cc2=  .829263 lx=  7.84583 if=  68 il= 102 5/3/2020   n=  34 now=    3554 end=       2555      1936      2429 U=    13.78 T=   84.3 p1= -28.1 p2=   139.1 ed=   116 5/17/2020   x1=  68. x2= 102. y1=  1.19 y2= -1.28     
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2555    1936     2429    11   116 5/17/2020 
AAA2     1 US_Pennsylvania_Lancaster Confirmed cc1=  .998311 cc2=  .826813 lx=  7.86583 if=  69 il= 102 5/3/2020   n=  33 now=    3554 end=       2606      1936      2429 U=    14.17 T=   84.8 p1= -26.7 p2=   136.4 ed=   118 5/19/2020   x1=  69. x2= 102. y1=  1.12 y2= -1.21     
GP: Confirmed US_Pennsylvania_Lancaster 5/3/2020        102    3554     2606    1936     2429    11   118 5/19/2020 
