TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      207693.00000       12.24382
TAB:  US_New_York_NYC Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999764 cc2=  .853899 lx= 12.22382 if=  60 il= 106 5/7/2020   n=  46 now=  207693 end=     203580    180216    203507 U=    14.37 T=   75.8 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  60. x2= 106. y1=  1.10 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999765 cc2=  .853899 lx= 12.22482 if=  60 il= 106 5/7/2020   n=  46 now=  207693 end=     203580    180216    203507 U=    14.37 T=   75.8 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  60. x2= 106. y1=  1.10 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999763 cc2=  .852321 lx= 12.22382 if=  61 il= 106 5/7/2020   n=  45 now=  207693 end=     203580    180216    203507 U=    14.44 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  61. x2= 106. y1=  1.01 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999767 cc2=  .852321 lx= 12.22682 if=  61 il= 106 5/7/2020   n=  45 now=  207693 end=     203580    180216    203507 U=    14.44 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  61. x2= 106. y1=  1.01 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999753 cc2=  .850682 lx= 12.22382 if=  62 il= 106 5/7/2020   n=  44 now=  207693 end=     203580    180216    203507 U=    14.45 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  62. x2= 106. y1=   .94 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999760 cc2=  .850682 lx= 12.22782 if=  62 il= 106 5/7/2020   n=  44 now=  207693 end=     203580    180216    203507 U=    14.45 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  62. x2= 106. y1=   .94 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .999746 cc2=  .848990 lx= 12.23382 if=  63 il= 106 5/7/2020   n=  43 now=  207693 end=     205626    180216    203507 U=    14.84 T=   75.9 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  63. x2= 106. y1=   .87 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   110 5/11/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .999742 cc2=  .847243 lx= 12.23382 if=  64 il= 106 5/7/2020   n=  42 now=  207693 end=     205626    180216    203507 U=    14.95 T=   75.7 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  64. x2= 106. y1=   .78 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   110 5/11/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .999724 cc2=  .845421 lx= 12.23382 if=  65 il= 106 5/7/2020   n=  41 now=  207693 end=     205626    180216    203507 U=    14.99 T=   75.6 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1=  65. x2= 106. y1=   .71 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   111 5/12/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .999704 cc2=  .843530 lx= 12.23382 if=  66 il= 106 5/7/2020   n=  40 now=  207693 end=     205626    180216    203507 U=    15.06 T=   75.5 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1=  66. x2= 106. y1=   .63 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   111 5/12/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .999682 cc2=  .841569 lx= 12.23382 if=  67 il= 106 5/7/2020   n=  39 now=  207693 end=     205626    180216    203507 U=    15.07 T=   75.5 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1=  67. x2= 106. y1=   .56 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   111 5/12/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .999660 cc2=  .839532 lx= 12.23382 if=  68 il= 106 5/7/2020   n=  38 now=  207693 end=     205626    180216    203507 U=    15.04 T=   75.5 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1=  68. x2= 106. y1=   .50 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   111 5/12/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999635 cc2=  .837414 lx= 12.22382 if=  69 il= 106 5/7/2020   n=  37 now=  207693 end=     203580    180216    203507 U=    14.61 T=   75.3 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  69. x2= 106. y1=   .43 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999643 cc2=  .837414 lx= 12.22882 if=  69 il= 106 5/7/2020   n=  37 now=  207693 end=     203580    180216    203507 U=    14.61 T=   75.3 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  69. x2= 106. y1=   .43 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999612 cc2=  .835213 lx= 12.22382 if=  70 il= 106 5/7/2020   n=  36 now=  207693 end=     203580    180216    203507 U=    14.58 T=   75.3 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  70. x2= 106. y1=   .36 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999617 cc2=  .835213 lx= 12.22782 if=  70 il= 106 5/7/2020   n=  36 now=  207693 end=     203580    180216    203507 U=    14.58 T=   75.3 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  70. x2= 106. y1=   .36 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999583 cc2=  .832916 lx= 12.22382 if=  71 il= 106 5/7/2020   n=  35 now=  207693 end=     203580    180216    203507 U=    14.55 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  71. x2= 106. y1=   .30 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999586 cc2=  .832916 lx= 12.22682 if=  71 il= 106 5/7/2020   n=  35 now=  207693 end=     203580    180216    203507 U=    14.55 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  71. x2= 106. y1=   .30 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999548 cc2=  .830517 lx= 12.22382 if=  72 il= 106 5/7/2020   n=  34 now=  207693 end=     203580    180216    203507 U=    14.67 T=   75.1 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  72. x2= 106. y1=   .21 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999551 cc2=  .830517 lx= 12.22682 if=  72 il= 106 5/7/2020   n=  34 now=  207693 end=     203580    180216    203507 U=    14.67 T=   75.1 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  72. x2= 106. y1=   .21 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999534 cc2=  .828035 lx= 12.22382 if=  73 il= 106 5/7/2020   n=  33 now=  207693 end=     203580    180216    203507 U=    14.60 T=   75.3 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  73. x2= 106. y1=   .16 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999534 cc2=  .828035 lx= 12.22382 if=  73 il= 106 5/7/2020   n=  33 now=  207693 end=     203580    180216    203507 U=    14.60 T=   75.3 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  73. x2= 106. y1=   .16 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999505 cc2=  .825427 lx= 12.22382 if=  74 il= 106 5/7/2020   n=  32 now=  207693 end=     203580    180216    203507 U=    14.53 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  74. x2= 106. y1=   .10 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999505 cc2=  .825427 lx= 12.22282 if=  74 il= 106 5/7/2020   n=  32 now=  207693 end=     203580    180216    203507 U=    14.53 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  74. x2= 106. y1=   .10 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999460 cc2=  .822684 lx= 12.22382 if=  75 il= 106 5/7/2020   n=  31 now=  207693 end=     203580    180216    203507 U=    14.48 T=   75.5 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  75. x2= 106. y1=   .04 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999463 cc2=  .822684 lx= 12.22082 if=  75 il= 106 5/7/2020   n=  31 now=  207693 end=     203580    180216    203507 U=    14.48 T=   75.5 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  75. x2= 106. y1=   .04 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999407 cc2=  .819801 lx= 12.22382 if=  76 il= 106 5/7/2020   n=  30 now=  207693 end=     203580    180216    203507 U=    14.44 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  76. x2= 106. y1=  -.03 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999411 cc2=  .819801 lx= 12.22082 if=  76 il= 106 5/7/2020   n=  30 now=  207693 end=     203580    180216    203507 U=    14.44 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  76. x2= 106. y1=  -.03 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999346 cc2=  .816772 lx= 12.22382 if=  77 il= 106 5/7/2020   n=  29 now=  207693 end=     203580    180216    203507 U=    14.41 T=   75.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  77. x2= 106. y1=  -.09 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999350 cc2=  .816772 lx= 12.22082 if=  77 il= 106 5/7/2020   n=  29 now=  207693 end=     203580    180216    203507 U=    14.41 T=   75.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  77. x2= 106. y1=  -.09 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999279 cc2=  .813584 lx= 12.22382 if=  78 il= 106 5/7/2020   n=  28 now=  207693 end=     203580    180216    203507 U=    14.42 T=   75.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  78. x2= 106. y1=  -.16 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999281 cc2=  .813584 lx= 12.22182 if=  78 il= 106 5/7/2020   n=  28 now=  207693 end=     203580    180216    203507 U=    14.42 T=   75.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  78. x2= 106. y1=  -.16 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999203 cc2=  .810221 lx= 12.22382 if=  79 il= 106 5/7/2020   n=  27 now=  207693 end=     203580    180216    203507 U=    14.45 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  79. x2= 106. y1=  -.24 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999204 cc2=  .810221 lx= 12.22182 if=  79 il= 106 5/7/2020   n=  27 now=  207693 end=     203580    180216    203507 U=    14.45 T=   75.6 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  79. x2= 106. y1=  -.24 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999114 cc2=  .806664 lx= 12.22382 if=  80 il= 106 5/7/2020   n=  26 now=  207693 end=     203580    180216    203507 U=    14.55 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  80. x2= 106. y1=  -.32 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999114 cc2=  .806664 lx= 12.22282 if=  80 il= 106 5/7/2020   n=  26 now=  207693 end=     203580    180216    203507 U=    14.55 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  80. x2= 106. y1=  -.32 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .999010 cc2=  .802894 lx= 12.22382 if=  81 il= 106 5/7/2020   n=  25 now=  207693 end=     203580    180216    203507 U=    14.55 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  81. x2= 106. y1=  -.39 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .999012 cc2=  .802894 lx= 12.22182 if=  81 il= 106 5/7/2020   n=  25 now=  207693 end=     203580    180216    203507 U=    14.55 T=   75.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  81. x2= 106. y1=  -.39 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .998891 cc2=  .798891 lx= 12.22382 if=  82 il= 106 5/7/2020   n=  24 now=  207693 end=     203580    180216    203507 U=    14.40 T=   75.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  82. x2= 106. y1=  -.44 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .998895 cc2=  .798891 lx= 12.21982 if=  82 il= 106 5/7/2020   n=  24 now=  207693 end=     203580    180216    203507 U=    14.40 T=   75.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  82. x2= 106. y1=  -.44 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .998758 cc2=  .794633 lx= 12.22382 if=  83 il= 106 5/7/2020   n=  23 now=  207693 end=     203580    180216    203507 U=    14.26 T=   76.0 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  83. x2= 106. y1=  -.49 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .998759 cc2=  .794633 lx= 12.22182 if=  83 il= 106 5/7/2020   n=  23 now=  207693 end=     203580    180216    203507 U=    14.26 T=   76.0 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  83. x2= 106. y1=  -.49 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .998691 cc2=  .790177 lx= 12.23382 if=  84 il= 106 5/7/2020   n=  22 now=  207693 end=     205626    180216    203507 U=    15.35 T=   74.9 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1=  84. x2= 106. y1=  -.59 y2= -2.03     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   205626  180216   203507    21   111 5/12/2020 
AAA1     1 US_New_York_NYC Confirmed cc1=  .998534 cc2=  .785333 lx= 12.22382 if=  85 il= 106 5/7/2020   n=  21 now=  207693 end=     203580    180216    203507 U=    14.82 T=   74.8 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  85. x2= 106. y1=  -.69 y2= -2.10 BEST
AAA2     1 US_New_York_NYC Confirmed cc1=  .998535 cc2=  .785333 lx= 12.22682 if=  85 il= 106 5/7/2020   n=  21 now=  207693 end=     203580    180216    203507 U=    14.82 T=   74.8 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  85. x2= 106. y1=  -.69 y2= -2.10 BEST
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   203580  180216   203507    21   109 5/10/2020 
AAA2     1 US_New_York_NYC Confirmed cc1=  .998448 cc2=  .780230 lx= 12.21382 if=  86 il= 106 5/7/2020   n=  20 now=  207693 end=     201554    180216    203507 U=    14.17 T=   75.0 p1=  -3.0 p2=   103.0 ed=   108 5/9/2020    x1=  86. x2= 106. y1=  -.78 y2= -2.19     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   201554  180216   203507    21   108 5/9/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998493 cc2=  .774886 lx= 12.20382 if=  87 il= 106 5/7/2020   n=  19 now=  207693 end=     199549    180216    203507 U=    13.45 T=   75.3 p1=  -3.9 p2=   104.1 ed=   107 5/8/2020    x1=  87. x2= 106. y1=  -.87 y2= -2.28     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   199549  180216   203507    21   107 5/8/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998771 cc2=  .769355 lx= 12.19382 if=  88 il= 106 5/7/2020   n=  18 now=  207693 end=     197563    180216    203507 U=    12.54 T=   76.1 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  88. x2= 106. y1=  -.95 y2= -2.39     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   197563  180216   203507    21   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .999049 cc2=  .763346 lx= 12.18382 if=  89 il= 106 5/7/2020   n=  17 now=  207693 end=     195597    180216    203507 U=    11.50 T=   77.2 p1=  -5.8 p2=   106.2 ed=   104 5/5/2020    x1=  89. x2= 106. y1= -1.02 y2= -2.50     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   195597  180216   203507    21   104 5/5/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .999067 cc2=  .756532 lx= 12.17382 if=  90 il= 106 5/7/2020   n=  16 now=  207693 end=     193651    180216    203507 U=    10.52 T=   78.3 p1=  -6.8 p2=   107.3 ed=   103 5/4/2020    x1=  90. x2= 106. y1= -1.11 y2= -2.63     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   193651  180216   203507    21   103 5/4/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998941 cc2=  .748941 lx= 12.17382 if=  91 il= 106 5/7/2020   n=  15 now=  207693 end=     193651    180216    203507 U=    10.30 T=   78.9 p1=  -6.8 p2=   107.3 ed=   103 5/4/2020    x1=  91. x2= 106. y1= -1.18 y2= -2.63     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   193651  180216   203507    21   103 5/4/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998736 cc2=  .740537 lx= 12.17382 if=  92 il= 106 5/7/2020   n=  14 now=  207693 end=     193651    180216    203507 U=    10.21 T=   79.1 p1=  -6.8 p2=   107.3 ed=   103 5/4/2020    x1=  92. x2= 106. y1= -1.26 y2= -2.63     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   193651  180216   203507    21   103 5/4/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998777 cc2=  .731516 lx= 12.19382 if=  93 il= 106 5/7/2020   n=  13 now=  207693 end=     197563    180216    203507 U=    11.97 T=   77.4 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  93. x2= 106. y1= -1.30 y2= -2.39     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   197563  180216   203507    21   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998714 cc2=  .721364 lx= 12.20382 if=  94 il= 106 5/7/2020   n=  12 now=  207693 end=     199549    180216    203507 U=    13.26 T=   75.7 p1=  -3.9 p2=   104.1 ed=   107 5/8/2020    x1=  94. x2= 106. y1= -1.38 y2= -2.28     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   199549  180216   203507    21   107 5/8/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998412 cc2=  .709737 lx= 12.19382 if=  95 il= 106 5/7/2020   n=  11 now=  207693 end=     197563    180216    203507 U=    12.48 T=   76.2 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  95. x2= 106. y1= -1.51 y2= -2.39     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   197563  180216   203507    21   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998459 cc2=  .696947 lx= 12.18382 if=  96 il= 106 5/7/2020   n=  10 now=  207693 end=     195597    180216    203507 U=    11.34 T=   77.6 p1=  -5.8 p2=   106.2 ed=   104 5/5/2020    x1=  96. x2= 106. y1= -1.62 y2= -2.50     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   195597  180216   203507    21   104 5/5/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998465 cc2=  .682237 lx= 12.16382 if=  97 il= 106 5/7/2020   n=   9 now=  207693 end=     191724    180216    203507 U=     9.10 T=   80.7 p1=  -7.7 p2=   108.3 ed=   102 5/3/2020    x1=  97. x2= 106. y1= -1.79 y2= -2.78     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   191724  180216   203507    21   102 5/3/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .997914 cc2=  .664581 lx= 12.16382 if=  98 il= 106 5/7/2020   n=   8 now=  207693 end=     191724    180216    203507 U=     8.97 T=   81.1 p1=  -7.7 p2=   108.3 ed=   102 5/3/2020    x1=  98. x2= 106. y1= -1.89 y2= -2.78     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   191724  180216   203507    21   102 5/3/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .997086 cc2=  .643533 lx= 12.17382 if=  99 il= 106 5/7/2020   n=   7 now=  207693 end=     193651    180216    203507 U=     9.96 T=   79.8 p1=  -6.8 p2=   107.3 ed=   103 5/4/2020    x1=  99. x2= 106. y1= -1.93 y2= -2.63     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   193651  180216   203507    21   103 5/4/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .995839 cc2=  .617875 lx= 12.18382 if= 100 il= 106 5/7/2020   n=   6 now=  207693 end=     195597    180216    203507 U=    10.89 T=   78.7 p1=  -5.8 p2=   106.2 ed=   104 5/5/2020    x1= 100. x2= 106. y1= -1.95 y2= -2.50     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   195597  180216   203507    21   104 5/5/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .997157 cc2=  .588909 lx= 12.98382 if= 101 il= 106 5/7/2020   n=   5 now=  207693 end=     435311    180216    203507 U=   101.34 T=   93.3 p1= 109.6 p2=    47.7 ed=   332 12/19/2020  x1= 101. x2= 106. y1=  -.08 y2=  -.13     
GP: Confirmed US_New_York_NYC 5/7/2020        106  207693   435311  180216   203507    21   332 12/19/2020
AAA2     1 US_New_York_NYC Confirmed cc1=  .998912 cc2=  .877645 lx= 12.19382 if=  40 il= 107 5/8/2020   n=  67 now=  207693 end=     197563    181783    203341 U=    13.44 T=   73.6 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  40. x2= 107. y1=  2.50 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998984 cc2=  .876814 lx= 12.19382 if=  41 il= 107 5/8/2020   n=  66 now=  207693 end=     197563    181783    203341 U=    13.23 T=   74.1 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  41. x2= 107. y1=  2.50 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998989 cc2=  .875897 lx= 12.19382 if=  42 il= 107 5/8/2020   n=  65 now=  207693 end=     197563    181783    203341 U=    13.03 T=   74.6 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  42. x2= 107. y1=  2.50 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998950 cc2=  .874915 lx= 12.19382 if=  43 il= 107 5/8/2020   n=  64 now=  207693 end=     197563    181783    203341 U=    13.15 T=   74.3 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  43. x2= 107. y1=  2.38 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998937 cc2=  .873937 lx= 12.19382 if=  44 il= 107 5/8/2020   n=  63 now=  207693 end=     197563    181783    203341 U=    13.21 T=   74.2 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  44. x2= 107. y1=  2.28 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998949 cc2=  .872961 lx= 12.19382 if=  45 il= 107 5/8/2020   n=  62 now=  207693 end=     197563    181783    203341 U=    13.00 T=   74.7 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  45. x2= 107. y1=  2.28 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998909 cc2=  .871909 lx= 12.19382 if=  46 il= 107 5/8/2020   n=  61 now=  207693 end=     197563    181783    203341 U=    12.82 T=   75.1 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  46. x2= 107. y1=  2.27 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
AAA2     1 US_New_York_NYC Confirmed cc1=  .998855 cc2=  .870819 lx= 12.19382 if=  47 il= 107 5/8/2020   n=  60 now=  207693 end=     197563    181783    203341 U=    12.75 T=   75.3 p1=  -4.9 p2=   105.1 ed=   105 5/6/2020    x1=  47. x2= 107. y1=  2.22 y2= -2.49     
GP: Confirmed US_New_York_NYC 5/8/2020        107  207693   197563  181783   203341    40   105 5/6/2020  
