TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11875.00000        9.38219
TAB:  US_Connecticut_New_Haven Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Connecticut_New_Haven 5/1/2020        100   11875    -        7900    10748    15   348 1/4/2021  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998845 cc2=  .857424 lx=  9.39219 if=  52 il= 101 5/2/2020   n=  49 now=   11875 end=      11994      8024     10748 U=    16.38 T=   86.1 p1=   1.0 p2=    99.0 ed=   124 5/25/2020   x1=  52. x2= 101. y1=  2.08 y2=  -.91     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11994    8024    10748    18   124 5/25/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999075 cc2=  .856218 lx=  9.37219 if=  53 il= 101 5/2/2020   n=  48 now=   11875 end=      11756      8024     10748 U=    15.79 T=   85.8 p1=  -1.0 p2=   101.0 ed=   123 5/24/2020   x1=  53. x2= 101. y1=  2.08 y2=  -.96     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11756    8024    10748    18   123 5/24/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999164 cc2=  .854827 lx=  9.36219 if=  54 il= 101 5/2/2020   n=  47 now=   11875 end=      11639      8024     10748 U=    15.33 T=   85.8 p1=  -2.0 p2=   102.0 ed=   122 5/23/2020   x1=  54. x2= 101. y1=  2.08 y2=  -.99     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11639    8024    10748    18   122 5/23/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999149 cc2=  .853284 lx=  9.35219 if=  55 il= 101 5/2/2020   n=  46 now=   11875 end=      11524      8024     10748 U=    15.33 T=   85.4 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  55. x2= 101. y1=  1.98 y2= -1.02     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11524    8024    10748    18   121 5/22/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999197 cc2=  .851755 lx=  9.34219 if=  56 il= 101 5/2/2020   n=  45 now=   11875 end=      11409      8024     10748 U=    15.02 T=   85.3 p1=  -3.9 p2=   104.1 ed=   120 5/21/2020   x1=  56. x2= 101. y1=  1.95 y2= -1.04     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11409    8024    10748    18   120 5/21/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999197 cc2=  .850126 lx=  9.33219 if=  57 il= 101 5/2/2020   n=  44 now=   11875 end=      11295      8024     10748 U=    15.19 T=   84.7 p1=  -4.9 p2=   105.1 ed=   120 5/21/2020   x1=  57. x2= 101. y1=  1.82 y2= -1.07     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11295    8024    10748    18   120 5/21/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999401 cc2=  .848645 lx=  9.31219 if=  58 il= 101 5/2/2020   n=  43 now=   11875 end=      11072      8024     10748 U=    14.56 T=   84.5 p1=  -6.8 p2=   107.3 ed=   118 5/19/2020   x1=  58. x2= 101. y1=  1.82 y2= -1.13     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11072    8024    10748    18   118 5/19/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999452 cc2=  .846953 lx=  9.30219 if=  59 il= 101 5/2/2020   n=  42 now=   11875 end=      10962      8024     10748 U=    14.08 T=   84.6 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  59. x2= 101. y1=  1.82 y2= -1.16 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999453 cc2=  .846953 lx=  9.30719 if=  59 il= 101 5/2/2020   n=  42 now=   11875 end=      10962      8024     10748 U=    14.08 T=   84.6 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  59. x2= 101. y1=  1.82 y2= -1.16 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10962    8024    10748    18   117 5/18/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999416 cc2=  .845113 lx=  9.30219 if=  60 il= 101 5/2/2020   n=  41 now=   11875 end=      10962      8024     10748 U=    13.92 T=   84.8 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  60. x2= 101. y1=  1.78 y2= -1.16 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999416 cc2=  .845113 lx=  9.30519 if=  60 il= 101 5/2/2020   n=  41 now=   11875 end=      10962      8024     10748 U=    13.92 T=   84.8 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  60. x2= 101. y1=  1.78 y2= -1.16 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10962    8024    10748    18   117 5/18/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999377 cc2=  .843204 lx=  9.31219 if=  61 il= 101 5/2/2020   n=  40 now=   11875 end=      11072      8024     10748 U=    14.01 T=   85.1 p1=  -6.8 p2=   107.3 ed=   118 5/19/2020   x1=  61. x2= 101. y1=  1.72 y2= -1.13     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11072    8024    10748    18   118 5/19/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999351 cc2=  .841237 lx=  9.31219 if=  62 il= 101 5/2/2020   n=  39 now=   11875 end=      11072      8024     10748 U=    14.41 T=   84.7 p1=  -6.8 p2=   107.3 ed=   118 5/19/2020   x1=  62. x2= 101. y1=  1.57 y2= -1.13     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11072    8024    10748    18   118 5/19/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999343 cc2=  .839215 lx=  9.30219 if=  63 il= 101 5/2/2020   n=  38 now=   11875 end=      10962      8024     10748 U=    14.29 T=   84.4 p1=  -7.7 p2=   108.3 ed=   118 5/19/2020   x1=  63. x2= 101. y1=  1.49 y2= -1.16 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999344 cc2=  .839215 lx=  9.30619 if=  63 il= 101 5/2/2020   n=  38 now=   11875 end=      10962      8024     10748 U=    14.29 T=   84.4 p1=  -7.7 p2=   108.3 ed=   118 5/19/2020   x1=  63. x2= 101. y1=  1.49 y2= -1.16 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10962    8024    10748    18   118 5/19/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999371 cc2=  .837150 lx=  9.29219 if=  64 il= 101 5/2/2020   n=  37 now=   11875 end=      10852      8024     10748 U=    14.00 T=   84.2 p1=  -8.6 p2=   109.4 ed=   117 5/18/2020   x1=  64. x2= 101. y1=  1.45 y2= -1.20 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999373 cc2=  .837150 lx=  9.29719 if=  64 il= 101 5/2/2020   n=  37 now=   11875 end=      10852      8024     10748 U=    14.00 T=   84.2 p1=  -8.6 p2=   109.4 ed=   117 5/18/2020   x1=  64. x2= 101. y1=  1.45 y2= -1.20 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10852    8024    10748    18   117 5/18/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999370 cc2=  .834971 lx=  9.29219 if=  65 il= 101 5/2/2020   n=  36 now=   11875 end=      10852      8024     10748 U=    14.09 T=   84.1 p1=  -8.6 p2=   109.4 ed=   117 5/18/2020   x1=  65. x2= 101. y1=  1.36 y2= -1.20 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999370 cc2=  .834971 lx=  9.29019 if=  65 il= 101 5/2/2020   n=  36 now=   11875 end=      10852      8024     10748 U=    14.09 T=   84.1 p1=  -8.6 p2=   109.4 ed=   117 5/18/2020   x1=  65. x2= 101. y1=  1.36 y2= -1.20 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10852    8024    10748    18   117 5/18/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999438 cc2=  .832772 lx=  9.28219 if=  66 il= 101 5/2/2020   n=  35 now=   11875 end=      10744      8024     10748 U=    13.61 T=   84.2 p1=  -9.5 p2=   110.5 ed=   116 5/17/2020   x1=  66. x2= 101. y1=  1.34 y2= -1.23 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999439 cc2=  .832772 lx=  9.28019 if=  66 il= 101 5/2/2020   n=  35 now=   11875 end=      10744      8024     10748 U=    13.61 T=   84.2 p1=  -9.5 p2=   110.5 ed=   116 5/17/2020   x1=  66. x2= 101. y1=  1.34 y2= -1.23 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10744    8024    10748    18   116 5/17/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999401 cc2=  .830370 lx=  9.27219 if=  67 il= 101 5/2/2020   n=  34 now=   11875 end=      10638      8024     10748 U=    13.30 T=   84.2 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  67. x2= 101. y1=  1.29 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999402 cc2=  .830370 lx=  9.27619 if=  67 il= 101 5/2/2020   n=  34 now=   11875 end=      10638      8024     10748 U=    13.30 T=   84.2 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  67. x2= 101. y1=  1.29 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999346 cc2=  .827848 lx=  9.28219 if=  68 il= 101 5/2/2020   n=  33 now=   11875 end=      10744      8024     10748 U=    13.51 T=   84.4 p1=  -9.5 p2=   110.5 ed=   116 5/17/2020   x1=  68. x2= 101. y1=  1.21 y2= -1.23 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999348 cc2=  .827848 lx=  9.27719 if=  68 il= 101 5/2/2020   n=  33 now=   11875 end=      10744      8024     10748 U=    13.51 T=   84.4 p1=  -9.5 p2=   110.5 ed=   116 5/17/2020   x1=  68. x2= 101. y1=  1.21 y2= -1.23 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10744    8024    10748    18   116 5/17/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999286 cc2=  .825208 lx=  9.27219 if=  69 il= 101 5/2/2020   n=  32 now=   11875 end=      10638      8024     10748 U=    13.49 T=   83.9 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  69. x2= 101. y1=  1.11 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999287 cc2=  .825208 lx=  9.27619 if=  69 il= 101 5/2/2020   n=  32 now=   11875 end=      10638      8024     10748 U=    13.49 T=   83.9 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  69. x2= 101. y1=  1.11 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999263 cc2=  .822486 lx=  9.27219 if=  70 il= 101 5/2/2020   n=  31 now=   11875 end=      10638      8024     10748 U=    13.39 T=   84.1 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  70. x2= 101. y1=  1.05 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999263 cc2=  .822486 lx=  9.27019 if=  70 il= 101 5/2/2020   n=  31 now=   11875 end=      10638      8024     10748 U=    13.39 T=   84.1 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  70. x2= 101. y1=  1.05 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999211 cc2=  .819606 lx=  9.26219 if=  71 il= 101 5/2/2020   n=  30 now=   11875 end=      10532      8024     10748 U=    12.89 T=   84.2 p1= -11.3 p2=   112.8 ed=   114 5/15/2020   x1=  71. x2= 101. y1=  1.03 y2= -1.30 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999212 cc2=  .819606 lx=  9.26519 if=  71 il= 101 5/2/2020   n=  30 now=   11875 end=      10532      8024     10748 U=    12.89 T=   84.2 p1= -11.3 p2=   112.8 ed=   114 5/15/2020   x1=  71. x2= 101. y1=  1.03 y2= -1.30 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10532    8024    10748    18   114 5/15/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999167 cc2=  .816593 lx=  9.27219 if=  72 il= 101 5/2/2020   n=  29 now=   11875 end=      10638      8024     10748 U=    13.34 T=   84.1 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  72. x2= 101. y1=   .91 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999167 cc2=  .816593 lx=  9.27219 if=  72 il= 101 5/2/2020   n=  29 now=   11875 end=      10638      8024     10748 U=    13.34 T=   84.1 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  72. x2= 101. y1=   .91 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999086 cc2=  .813391 lx=  9.27219 if=  73 il= 101 5/2/2020   n=  28 now=   11875 end=      10638      8024     10748 U=    13.23 T=   84.3 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  73. x2= 101. y1=   .85 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999087 cc2=  .813391 lx=  9.26919 if=  73 il= 101 5/2/2020   n=  28 now=   11875 end=      10638      8024     10748 U=    13.23 T=   84.3 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  73. x2= 101. y1=   .85 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998985 cc2=  .810002 lx=  9.27219 if=  74 il= 101 5/2/2020   n=  27 now=   11875 end=      10638      8024     10748 U=    13.10 T=   84.4 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  74. x2= 101. y1=   .79 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998985 cc2=  .810002 lx=  9.26919 if=  74 il= 101 5/2/2020   n=  27 now=   11875 end=      10638      8024     10748 U=    13.10 T=   84.4 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  74. x2= 101. y1=   .79 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998896 cc2=  .806446 lx=  9.27219 if=  75 il= 101 5/2/2020   n=  26 now=   11875 end=      10638      8024     10748 U=    13.34 T=   84.1 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  75. x2= 101. y1=   .68 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998897 cc2=  .806446 lx=  9.27519 if=  75 il= 101 5/2/2020   n=  26 now=   11875 end=      10638      8024     10748 U=    13.34 T=   84.1 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  75. x2= 101. y1=   .68 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998775 cc2=  .802659 lx=  9.27219 if=  76 il= 101 5/2/2020   n=  25 now=   11875 end=      10638      8024     10748 U=    13.27 T=   84.2 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  76. x2= 101. y1=   .62 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998775 cc2=  .802659 lx=  9.27219 if=  76 il= 101 5/2/2020   n=  25 now=   11875 end=      10638      8024     10748 U=    13.27 T=   84.2 p1= -10.4 p2=   111.6 ed=   115 5/16/2020   x1=  76. x2= 101. y1=   .62 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   115 5/16/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998625 cc2=  .798625 lx=  9.27219 if=  77 il= 101 5/2/2020   n=  24 now=   11875 end=      10638      8024     10748 U=    12.74 T=   84.9 p1= -10.4 p2=   111.6 ed=   114 5/15/2020   x1=  77. x2= 101. y1=   .62 y2= -1.27 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998625 cc2=  .798625 lx=  9.27019 if=  77 il= 101 5/2/2020   n=  24 now=   11875 end=      10638      8024     10748 U=    12.74 T=   84.9 p1= -10.4 p2=   111.6 ed=   114 5/15/2020   x1=  77. x2= 101. y1=   .62 y2= -1.27 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10638    8024    10748    18   114 5/15/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998952 cc2=  .794828 lx=  9.30219 if=  78 il= 101 5/2/2020   n=  23 now=   11875 end=      10962      8024     10748 U=    14.00 T=   84.7 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  78. x2= 101. y1=   .48 y2= -1.16 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998953 cc2=  .794828 lx=  9.30419 if=  78 il= 101 5/2/2020   n=  23 now=   11875 end=      10962      8024     10748 U=    14.00 T=   84.7 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  78. x2= 101. y1=   .48 y2= -1.16 BEST
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    10962    8024    10748    18   117 5/18/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998813 cc2=  .790299 lx=  9.31219 if=  79 il= 101 5/2/2020   n=  22 now=   11875 end=      11072      8024     10748 U=    14.08 T=   85.0 p1=  -6.8 p2=   107.3 ed=   118 5/19/2020   x1=  79. x2= 101. y1=   .43 y2= -1.13     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11072    8024    10748    18   118 5/19/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998722 cc2=  .785522 lx=  9.32219 if=  80 il= 101 5/2/2020   n=  21 now=   11875 end=      11183      8024     10748 U=    14.48 T=   85.0 p1=  -5.8 p2=   106.2 ed=   119 5/20/2020   x1=  80. x2= 101. y1=   .35 y2= -1.10     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11183    8024    10748    18   119 5/20/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998549 cc2=  .780331 lx=  9.33219 if=  81 il= 101 5/2/2020   n=  20 now=   11875 end=      11295      8024     10748 U=    14.61 T=   85.3 p1=  -4.9 p2=   105.1 ed=   119 5/20/2020   x1=  81. x2= 101. y1=   .30 y2= -1.07     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11295    8024    10748    18   119 5/20/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998433 cc2=  .774826 lx=  9.35219 if=  82 il= 101 5/2/2020   n=  19 now=   11875 end=      11524      8024     10748 U=    15.50 T=   85.2 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  82. x2= 101. y1=   .21 y2= -1.02     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11524    8024    10748    18   121 5/22/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998183 cc2=  .768767 lx=  9.34219 if=  83 il= 101 5/2/2020   n=  18 now=   11875 end=      11409      8024     10748 U=    14.99 T=   85.3 p1=  -3.9 p2=   104.1 ed=   120 5/21/2020   x1=  83. x2= 101. y1=   .16 y2= -1.04     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    11409    8024    10748    18   120 5/21/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997626 cc2=  .747626 lx=  9.45219 if=  86 il= 101 5/2/2020   n=  15 now=   11875 end=      12736      8024     10748 U=    18.58 T=   86.7 p1=   7.3 p2=    93.2 ed=   130 5/31/2020   x1=  86. x2= 101. y1=   .04 y2=  -.77     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    12736    8024    10748    18   130 5/31/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997149 cc2=  .738951 lx=  9.43219 if=  87 il= 101 5/2/2020   n=  14 now=   11875 end=      12483      8024     10748 U=    17.86 T=   86.4 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  87. x2= 101. y1=  -.03 y2=  -.82     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    12483    8024    10748    18   128 5/29/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .996497 cc2=  .729236 lx=  9.43219 if=  88 il= 101 5/2/2020   n=  13 now=   11875 end=      12483      8024     10748 U=    17.20 T=   87.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  88. x2= 101. y1=  -.06 y2=  -.82     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    12483    8024    10748    18   127 5/28/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .996673 cc2=  .719323 lx=  9.62219 if=  89 il= 101 5/2/2020   n=  12 now=   11875 end=      15096      8024     10748 U=    23.55 T=   90.2 p1=  27.1 p2=    78.7 ed=   145 6/15/2020   x1=  89. x2= 101. y1=   .05 y2=  -.46     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    15096    8024    10748    18   145 6/15/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .995944 cc2=  .707269 lx=  9.75219 if=  90 il= 101 5/2/2020   n=  11 now=   11875 end=      17191      8024     10748 U=    27.25 T=   93.6 p1=  44.8 p2=    69.1 ed=   157 6/27/2020   x1=  90. x2= 101. y1=   .13 y2=  -.27     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    17191    8024    10748    18   157 6/27/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .995907 cc2=  .694396 lx= 10.85219 if=  91 il= 101 5/2/2020   n=  10 now=   11875 end=      51647      8024     10748 U=    62.57 T=  139.9 p1= 334.9 p2=    23.0 ed=   287 11/4/2020   x1=  91. x2= 101. y1=   .78 y2=   .62     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    -        8024    10748    18   287 11/4/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .994996 cc2=  .678768 lx= 11.38219 if=  92 il= 101 5/2/2020   n=   9 now=   11875 end=      87745      8024     10748 U=    81.28 T=  171.9 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  92. x2= 101. y1=   .98 y2=   .87     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    -        8024    10748    18   363 1/19/2021 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .978223 cc2=  .569975 lx= 11.38219 if=  96 il= 101 5/2/2020   n=   5 now=   11875 end=      87745      8024     10748 U=    89.44 T=  179.0 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  96. x2= 101. y1=   .93 y2=   .87     
GP: Confirmed US_Connecticut_New_Haven 5/2/2020        101   11875    -        8024    10748    18   390 2/15/2021 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998866 cc2=  .858838 lx=  9.37219 if=  52 il= 102 5/3/2020   n=  50 now=   11875 end=      11756      8067     10748 U=    16.37 T=   86.0 p1=  -1.0 p2=   101.0 ed=   124 5/25/2020   x1=  52. x2= 102. y1=  2.08 y2=  -.98     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11756    8067    10748    22   124 5/25/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999090 cc2=  .857668 lx=  9.36219 if=  53 il= 102 5/3/2020   n=  49 now=   11875 end=      11639      8067     10748 U=    15.91 T=   86.0 p1=  -2.0 p2=   102.0 ed=   123 5/24/2020   x1=  53. x2= 102. y1=  2.08 y2= -1.00     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11639    8067    10748    22   123 5/24/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999181 cc2=  .856324 lx=  9.34219 if=  54 il= 102 5/3/2020   n=  48 now=   11875 end=      11409      8067     10748 U=    15.32 T=   85.8 p1=  -3.9 p2=   104.1 ed=   121 5/22/2020   x1=  54. x2= 102. y1=  2.07 y2= -1.06     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11409    8067    10748    22   121 5/22/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999169 cc2=  .854831 lx=  9.34219 if=  55 il= 102 5/3/2020   n=  47 now=   11875 end=      11409      8067     10748 U=    15.45 T=   85.6 p1=  -3.9 p2=   104.1 ed=   122 5/23/2020   x1=  55. x2= 102. y1=  1.98 y2= -1.06     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11409    8067    10748    22   122 5/23/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999219 cc2=  .853354 lx=  9.33219 if=  56 il= 102 5/3/2020   n=  46 now=   11875 end=      11295      8067     10748 U=    15.14 T=   85.5 p1=  -4.9 p2=   105.1 ed=   121 5/22/2020   x1=  56. x2= 102. y1=  1.95 y2= -1.09     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11295    8067    10748    22   121 5/22/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999222 cc2=  .851781 lx=  9.32219 if=  57 il= 102 5/3/2020   n=  45 now=   11875 end=      11183      8067     10748 U=    15.30 T=   84.9 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  57. x2= 102. y1=  1.82 y2= -1.12     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11183    8067    10748    22   120 5/21/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999419 cc2=  .850348 lx=  9.31219 if=  58 il= 102 5/3/2020   n=  44 now=   11875 end=      11072      8067     10748 U=    14.81 T=   85.0 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  58. x2= 102. y1=  1.82 y2= -1.15     
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    11072    8067    10748    22   119 5/20/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999471 cc2=  .848716 lx=  9.30219 if=  59 il= 102 5/3/2020   n=  43 now=   11875 end=      10962      8067     10748 U=    14.33 T=   85.1 p1=  -7.7 p2=   108.3 ed=   118 5/19/2020   x1=  59. x2= 102. y1=  1.82 y2= -1.18 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999472 cc2=  .848716 lx=  9.30019 if=  59 il= 102 5/3/2020   n=  43 now=   11875 end=      10962      8067     10748 U=    14.33 T=   85.1 p1=  -7.7 p2=   108.3 ed=   118 5/19/2020   x1=  59. x2= 102. y1=  1.82 y2= -1.18 BEST
GP: Confirmed US_Connecticut_New_Haven 5/3/2020        102   11875    10962    8067    10748    22   118 5/19/2020 
