Country_Region,Country_Region_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20
Cyprus,Cyprus,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,1.681,3.699,5.044,8.742,15.467,22.192,28.58,35.305,43.039,54.471,61.532,73.3,82.715,99.191,112.64,125.081,135.168,147.945,163.748,186.613,209.477,237.385,273.026,315.392,360.448,396.09,426.351,449.552,472.416,499.315,532.603,566.563,596.824,620.025,642.553,669.116,696.687,721.233,739.726,755.193,765.953,773.35,781.083,788.817,796.55,803.275,810.0
Cyprus,Cyprus,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.683,1.707,2.39,3.073,3.756,4.439,5.122,5.805,6.829,8.195,9.22,10.244,10.927,10.585,9.902,9.22,9.22,9.561,9.902,10.244,10.585,11.268,11.951,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.634,12.976,13.659,14.0
Czechia,Czechia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011,2.022,3.708,5.393,8.427,12.808,16.516,22.92,27.302,34.717,54.941,76.176,109.882,142.914,196.507,249.426,319.198,390.318,523.795,671.091,850.071,993.659,1129.495,1263.983,1443.974,1676.21,1974.51,2303.82,2604.479,2847.838,3076.029,3308.939,3597.802,3861.721,4186.649,4432.368,4678.76,4862.459,5106.829,5358.614,5599.614,5774.549,5916.789,6027.009,6121.386,6197.225,6323.286,6470.919,6602.374,6707.874,6826.183,6970.109,7100.215,7196.951,7277.846,7352.0
Czechia,Czechia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.679,1.698,3.396,6.112,8.15,9.847,12.224,16.978,23.769,31.579,38.71,46.181,52.972,60.782,69.271,79.118,89.984,101.53,112.056,122.243,131.072,139.221,150.087,159.595,168.424,172.498,177.592,183.364,190.495,197.287,204.757,210.19,214.604,218.0
Denmark,Denmark,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.683,1.707,2.731,3.755,4.779,7.168,9.557,15.701,20.138,29.013,52.223,134.14,273.059,452.254,636.569,770.368,858.429,902.46,966.97,1049.229,1148.896,1255.389,1359.151,1457.794,1538.005,1639.719,1758.5,1912.437,2076.955,2248.982,2433.638,2623.073,2852.784,3100.585,3379.788,3689.368,4023.524,4360.752,4677.842,5018.142,5371.753,5697.717,5953.028,6155.774,6339.747,6510.068,6685.85,6858.901,7050.383,7242.207,7433.69,7606.4,7757.606,7912.567,8092.786,8283.927,8460.392,8643.0
Denmark,Denmark,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,1.032,2.064,3.096,3.784,4.816,6.537,9.633,12.041,17.202,23.738,30.963,36.812,43.692,54.357,65.022,73.623,82.224,93.233,109.058,125.916,145.526,164.792,181.305,195.755,209.172,226.374,241.511,255.96,268.346,281.419,294.836,307.221,319.607,332.336,345.065,356.762,366.395,374.652,384.629,394.95,406.303,418.0
Diamond Princess,Diamond_Princess,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333,40.667,62.0,86.667,111.333,148.333,161.667,189.333,226.0,286.0,364.667,450.333,539.0,599.0,629.667,634.0,653.0,672.0,691.0,695.667,700.333,705.0,705.0,705.0,705.0,705.333,705.667,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,708.0,710.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0,712.0
Diamond Princess,Diamond_Princess,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.333,2.0,2.333,2.667,3.0,3.333,3.667,4.667,5.333,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.333,6.667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.333,7.667,8.0,8.667,9.333,10.0,10.0,10.0,10.0,10.0,10.0,10.333,10.667,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.333,11.667,12.0,12.333,12.667,13.0,13.0,13.0,13.0,13.0,13.0,13.0
Djibouti,Djibouti,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.674,1.01,1.01,1.01,1.684,2.358,5.725,8.42,11.451,12.461,14.819,16.839,22.228,27.28,34.689,41.088,46.813,53.212,67.02,80.492,106.088,121.243,141.45,158.963,185.569,235.413,294.688,369.117,467.796,592.069,692.095,777.975,816.369,888.104,931.213,978.363,996.549,1008.0
Djibouti,Djibouti,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,1.0,1.667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Dominica,Dominica,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,1.0,1.667,3.667,6.667,9.667,11.0,11.0,11.0,11.333,11.667,12.0,12.0,12.667,13.333,14.333,14.667,15.0,15.0,15.333,15.667,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Dominica,Dominica,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,Dominican_Republic,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.688,1.033,1.033,1.033,1.377,1.721,3.098,4.13,5.163,5.163,5.163,5.163,7.228,9.293,11.358,14.8,18.241,26.157,43.71,75.03,132.851,192.394,261.229,326.622,410.256,502.839,615.384,743.073,853.209,987.437,1133.711,1298.571,1429.013,1499.225,1624.849,1741.868,1902.942,2028.91,2208.225,2436.757,2659.782,2872.482,3060.746,3242.126,3464.807,3667.181,3956.288,4204.438,4522.8,4811.218,5055.238,5268.626,5467.903,5710.547,5926.0
Dominican Republic,Dominican_Republic,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.678,1.357,1.696,2.035,2.374,2.713,4.07,6.443,8.817,13.565,19.67,29.504,36.965,44.765,50.87,56.974,62.739,66.47,73.93,80.035,90.209,99.026,109.878,119.374,128.53,147.183,164.478,180.757,186.183,192.626,198.391,207.887,218.061,229.93,239.426,250.957,261.13,268.591,273.0
Ecuador,Ecuador,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407,4.815,7.624,9.229,12.037,14.445,15.649,16.05,16.852,17.655,18.859,19.661,20.464,24.877,29.291,37.316,49.353,82.657,147.659,271.644,430.137,666.872,913.238,1144.356,1298.435,1467.761,1673.601,1934.411,2143.461,2290.718,2458.038,2788.666,3270.563,3723.17,4010.864,4204.666,4356.739,4469.89,4792.493,5281.212,6651.068,7777.368,8780.887,8928.546,9067.377,9224.666,9503.934,9843.79,10310.841,10809.591,11482.883,12034.999,12589.522,13012.838,17956.601,22719.0
Ecuador,Ecuador,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,1.346,2.019,2.019,2.019,2.355,3.364,5.047,8.748,13.121,19.85,24.561,29.944,32.972,39.701,47.776,55.85,64.935,76.71,96.897,120.449,147.028,167.215,182.692,189.084,209.944,237.196,272.86,297.421,317.944,337.458,355.626,374.131,390.28,407.776,430.654,454.542,483.477,505.009,526.206,544.037,562.879,576.0
Egypt,Egypt,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.702,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.404,1.755,2.106,2.106,2.458,7.022,11.586,27.735,41.779,57.226,61.088,65.301,72.674,89.877,104.973,129.549,160.093,190.286,227.501,258.747,293.153,318.079,346.517,384.434,429.723,475.013,522.058,564.187,604.211,646.34,693.385,753.069,826.445,922.992,1025.157,1133.29,1251.604,1385.015,1520.883,1653.241,1774.013,1907.073,2035.568,2174.596,2318.891,2473.367,2642.939,2816.373,3001.393,3166.752,3338.43,3499.226,3680.032,3875.936,4087.286,4319.0
Egypt,Egypt,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.691,1.037,1.037,1.037,1.383,1.729,2.074,2.074,2.766,4.149,5.532,6.914,8.297,11.063,14.866,18.323,20.743,22.472,25.929,31.115,36.646,40.449,43.907,48.055,53.932,60.847,67.416,74.33,80.899,88.85,97.493,108.902,123.077,137.943,152.117,162.143,173.206,181.503,192.566,201.901,216.075,230.941,246.499,260.328,273.119,285.911,296.283,307.0
El Salvador,El_Salvador,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.687,1.717,2.404,3.09,3.777,5.837,9.271,12.018,15.451,19.228,25.065,29.529,32.276,36.053,40.86,49.1,56.311,64.208,71.762,82.406,94.08,107.471,116.055,123.609,130.476,141.12,152.794,162.065,171.679,182.323,195.028,209.105,221.123,233.484,244.471,261.296,274.0
El Salvador,El_Salvador,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.333,1.667,2.333,2.667,3.333,3.667,4.333,5.0,5.667,6.0,6.0,6.0,6.0,6.0,6.0,6.333,6.667,7.0,7.0,7.0,7.0,7.333,7.667,8.0
Equatorial Guinea,Equatorial_Guinea,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.928,1.392,2.784,5.104,7.424,8.353,8.353,9.745,11.137,12.529,13.921,15.313,16.705,16.705,16.705,16.705,18.097,19.489,21.345,21.809,22.273,22.273,22.273,23.201,24.129,25.058,25.058,26.45,27.842,38.514,52.435,66.356,83.989,96.982,109.975,109.975,111.831,114.151,116.471,177.259,258.0
Equatorial Guinea,Equatorial_Guinea,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0
Eritrea,Eritrea,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,2.0,3.667,5.333,6.0,8.0,10.0,13.0,14.0,17.333,19.667,24.333,26.667,29.667,30.333,31.667,32.333,33.333,33.667,34.0,34.0,34.0,34.333,34.667,35.0,36.333,37.667,39.0,39.0,39.0,39.0,39.0,39.0
Eritrea,Eritrea,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,Estonia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.677,1.015,1.015,1.015,1.353,1.692,2.369,5.076,7.782,10.151,10.151,10.828,12.858,14.888,37.559,71.058,123.505,166.139,203.36,232.798,253.777,273.402,289.644,309.608,332.955,354.273,380.665,443.602,513.306,594.853,642.563,689.935,723.772,757.609,805.995,879.083,967.059,1047.929,1097.67,1134.89,1164.667,1198.165,1235.048,1275.314,1309.827,1334.867,1358.214,1389.006,1423.519,1452.619,1490.516,1522.323,1548.039,1561.574,1572.063,1591.35,1609.284,1635.0
Estonia,Estonia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.672,1.007,1.007,1.679,2.35,3.358,4.029,6.715,9.401,12.088,13.431,15.781,18.467,21.489,23.168,24.175,24.175,24.511,25.854,28.204,31.562,34.248,36.599,37.606,38.949,39.62,41.299,42.642,44.321,45.328,46.0
Eswatini,Eswatini,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.911,1.366,1.366,1.366,1.366,1.366,1.366,2.732,4.098,5.463,5.463,6.374,8.65,10.927,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.748,13.203,14.569,15.48,16.39,16.39,17.301,18.667,20.033,20.488,20.943,21.398,24.585,27.317,30.959,35.057,39.154,42.341,44.618,56.0
Eswatini,Eswatini,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ethiopia,Ethiopia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.687,1.031,2.406,3.78,5.499,5.842,7.217,8.248,9.966,10.654,11.685,12.028,12.372,13.746,15.121,18.214,20.62,24.056,26.806,28.868,31.961,35.054,39.865,42.958,47.769,51.893,56.017,60.485,65.296,70.451,73.544,78.011,82.823,89.008,93.82,100.693,106.192,111.346,114.439,117.189,118.907,119.938,122.0
Ethiopia,Ethiopia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.333,2.0,2.0,2.0,2.333,2.667,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Fiji,Fiji,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.333,2.0,3.0,4.0,4.667,5.0,5.0,5.0,5.0,5.0,5.0,5.667,6.333,8.667,10.333,12.667,13.667,14.667,15.0,15.333,15.667,16.0,16.0,16.0,16.0,16.333,16.667,17.0,17.0,17.333,17.667,18.0,18.0,18.0,18.0
