TEST last_day=  735 method= last 
MH:     0 Country_Region                                            141 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/6/20  6/7/20  6/8/20
aaa nday1  138 6/8/2020      235278.00000       12.36852
TAB:  Italy Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999567 cc2=  .813872 lx= 12.38852 if= 109 il= 137 6/7/2020   n=  28 now=  235278 end=     240030    234998    240624 U=    19.16 T=   63.2 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 109. x2= 137. y1= -2.39 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .813872 lx= 12.30652 if= 109 il= 137 6/7/2020   n=  28 now=  235278 end=     240030    234998    240624 U=    19.16 T=   63.2 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 109. x2= 137. y1= -2.39 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999520 cc2=  .810538 lx= 12.38852 if= 110 il= 137 6/7/2020   n=  27 now=  235278 end=     240030    234998    240624 U=    18.97 T=   63.9 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 110. x2= 137. y1= -2.43 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .810538 lx= 12.30952 if= 110 il= 137 6/7/2020   n=  27 now=  235278 end=     240030    234998    240624 U=    18.97 T=   63.9 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 110. x2= 137. y1= -2.43 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999509 cc2=  .807059 lx= 12.38852 if= 111 il= 137 6/7/2020   n=  26 now=  235278 end=     240030    234998    240624 U=    19.28 T=   62.7 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 111. x2= 137. y1= -2.51 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .807059 lx= 12.31152 if= 111 il= 137 6/7/2020   n=  26 now=  235278 end=     240030    234998    240624 U=    19.28 T=   62.7 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 111. x2= 137. y1= -2.51 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999451 cc2=  .803334 lx= 12.38852 if= 112 il= 137 6/7/2020   n=  25 now=  235278 end=     240030    234998    240624 U=    19.26 T=   62.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 112. x2= 137. y1= -2.56 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .803334 lx= 12.31752 if= 112 il= 137 6/7/2020   n=  25 now=  235278 end=     240030    234998    240624 U=    19.26 T=   62.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 112. x2= 137. y1= -2.56 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999382 cc2=  .799382 lx= 12.38852 if= 113 il= 137 6/7/2020   n=  24 now=  235278 end=     240030    234998    240624 U=    19.37 T=   62.4 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 113. x2= 137. y1= -2.62 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .799382 lx= 12.32152 if= 113 il= 137 6/7/2020   n=  24 now=  235278 end=     240030    234998    240624 U=    19.37 T=   62.4 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 113. x2= 137. y1= -2.62 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999714 cc2=  .828215 lx= 12.38852 if= 104 il= 137 6/7/2020   n=  33 now=  235278 end=     240030    234998    240624 U=    19.09 T=   63.4 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 104. x2= 137. y1= -2.13 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999714 cc2=  .828215 lx= 12.38852 if= 104 il= 137 6/7/2020   n=  33 now=  235278 end=     240030    234998    240624 U=    19.09 T=   63.4 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 104. x2= 137. y1= -2.13 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999221 cc2=  .790706 lx= 12.38852 if= 115 il= 137 6/7/2020   n=  22 now=  235278 end=     240030    234998    240624 U=    19.43 T=   62.1 p1=   2.0 p2=    98.0 ed=   107 5/8/2020    x1= 115. x2= 137. y1= -2.72 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .790706 lx= 12.32752 if= 115 il= 137 6/7/2020   n=  22 now=  235278 end=     240030    234998    240624 U=    19.43 T=   62.1 p1=   2.0 p2=    98.0 ed=   107 5/8/2020    x1= 115. x2= 137. y1= -2.72 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   107 5/8/2020  
AAA1     1 Italy Confirmed cc1=  .999141 cc2=  .785940 lx= 12.38852 if= 116 il= 137 6/7/2020   n=  21 now=  235278 end=     240030    234998    240624 U=    19.35 T=   62.4 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 116. x2= 137. y1= -2.77 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .785940 lx= 12.33052 if= 116 il= 137 6/7/2020   n=  21 now=  235278 end=     240030    234998    240624 U=    19.35 T=   62.4 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 116. x2= 137. y1= -2.77 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999029 cc2=  .780811 lx= 12.38852 if= 117 il= 137 6/7/2020   n=  20 now=  235278 end=     240030    234998    240624 U=    18.99 T=   63.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 117. x2= 137. y1= -2.80 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .780811 lx= 12.33352 if= 117 il= 137 6/7/2020   n=  20 now=  235278 end=     240030    234998    240624 U=    18.99 T=   63.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 117. x2= 137. y1= -2.80 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .998915 cc2=  .775308 lx= 12.38852 if= 118 il= 137 6/7/2020   n=  19 now=  235278 end=     240030    234998    240624 U=    19.15 T=   63.2 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 118. x2= 137. y1= -2.86 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .775308 lx= 12.33452 if= 118 il= 137 6/7/2020   n=  19 now=  235278 end=     240030    234998    240624 U=    19.15 T=   63.2 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 118. x2= 137. y1= -2.86 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .998743 cc2=  .769327 lx= 12.38852 if= 119 il= 137 6/7/2020   n=  18 now=  235278 end=     240030    234998    240624 U=    19.16 T=   63.1 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 119. x2= 137. y1= -2.91 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .769327 lx= 12.33952 if= 119 il= 137 6/7/2020   n=  18 now=  235278 end=     240030    234998    240624 U=    19.16 T=   63.1 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 119. x2= 137. y1= -2.91 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .998535 cc2=  .762833 lx= 12.38852 if= 120 il= 137 6/7/2020   n=  17 now=  235278 end=     240030    234998    240624 U=    19.19 T=   63.0 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 120. x2= 137. y1= -2.97 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .762833 lx= 12.34252 if= 120 il= 137 6/7/2020   n=  17 now=  235278 end=     240030    234998    240624 U=    19.19 T=   63.0 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 120. x2= 137. y1= -2.97 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .998278 cc2=  .755743 lx= 12.38852 if= 121 il= 137 6/7/2020   n=  16 now=  235278 end=     240030    234998    240624 U=    19.30 T=   62.6 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 121. x2= 137. y1= -3.03 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .755743 lx= 12.34352 if= 121 il= 137 6/7/2020   n=  16 now=  235278 end=     240030    234998    240624 U=    19.30 T=   62.6 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 121. x2= 137. y1= -3.03 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .997936 cc2=  .747936 lx= 12.38852 if= 122 il= 137 6/7/2020   n=  15 now=  235278 end=     240030    234998    240624 U=    19.56 T=   61.6 p1=   2.0 p2=    98.0 ed=   107 5/8/2020    x1= 122. x2= 137. y1= -3.09 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .747936 lx= 12.34552 if= 122 il= 137 6/7/2020   n=  15 now=  235278 end=     240030    234998    240624 U=    19.56 T=   61.6 p1=   2.0 p2=    98.0 ed=   107 5/8/2020    x1= 122. x2= 137. y1= -3.09 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   107 5/8/2020  
AAA1     1 Italy Confirmed cc1=  .997542 cc2=  .739343 lx= 12.38852 if= 123 il= 137 6/7/2020   n=  14 now=  235278 end=     240030    234998    240624 U=    19.59 T=   61.5 p1=   2.0 p2=    98.0 ed=   107 5/8/2020    x1= 123. x2= 137. y1= -3.14 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .739343 lx= 12.34652 if= 123 il= 137 6/7/2020   n=  14 now=  235278 end=     240030    234998    240624 U=    19.59 T=   61.5 p1=   2.0 p2=    98.0 ed=   107 5/8/2020    x1= 123. x2= 137. y1= -3.14 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   107 5/8/2020  
AAA1     1 Italy Confirmed cc1=  .997069 cc2=  .729808 lx= 12.38852 if= 124 il= 137 6/7/2020   n=  13 now=  235278 end=     240030    234998    240624 U=    19.00 T=   63.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 124. x2= 137. y1= -3.17 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .729808 lx= 12.34952 if= 124 il= 137 6/7/2020   n=  13 now=  235278 end=     240030    234998    240624 U=    19.00 T=   63.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 124. x2= 137. y1= -3.17 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .996457 cc2=  .719107 lx= 12.38852 if= 125 il= 137 6/7/2020   n=  12 now=  235278 end=     240030    234998    240624 U=    18.68 T=   65.0 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1= 125. x2= 137. y1= -3.21 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1= 1.000000 cc2=  .719107 lx= 12.35252 if= 125 il= 137 6/7/2020   n=  12 now=  235278 end=     240030    234998    240624 U=    18.68 T=   65.0 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1= 125. x2= 137. y1= -3.21 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999675 cc2=  .868369 lx= 12.38852 if=  80 il= 137 6/7/2020   n=  57 now=  235278 end=     240030    234998    240624 U=    18.59 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  80. x2= 137. y1=  -.79 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999851 cc2=  .868369 lx= 12.38552 if=  80 il= 137 6/7/2020   n=  57 now=  235278 end=     240030    234998    240624 U=    18.59 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  80. x2= 137. y1=  -.79 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999759 cc2=  .853894 lx= 12.38852 if=  91 il= 137 6/7/2020   n=  46 now=  235278 end=     240030    234998    240624 U=    18.70 T=   64.9 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  91. x2= 137. y1= -1.39 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999824 cc2=  .853894 lx= 12.38652 if=  91 il= 137 6/7/2020   n=  46 now=  235278 end=     240030    234998    240624 U=    18.70 T=   64.9 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  91. x2= 137. y1= -1.39 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999664 cc2=  .867211 lx= 12.38852 if=  81 il= 137 6/7/2020   n=  56 now=  235278 end=     240030    234998    240624 U=    18.62 T=   65.2 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  81. x2= 137. y1=  -.85 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999843 cc2=  .867211 lx= 12.38552 if=  81 il= 137 6/7/2020   n=  56 now=  235278 end=     240030    234998    240624 U=    18.62 T=   65.2 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  81. x2= 137. y1=  -.85 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999650 cc2=  .866020 lx= 12.38852 if=  82 il= 137 6/7/2020   n=  55 now=  235278 end=     240030    234998    240624 U=    18.59 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  82. x2= 137. y1=  -.89 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999835 cc2=  .866020 lx= 12.38552 if=  82 il= 137 6/7/2020   n=  55 now=  235278 end=     240030    234998    240624 U=    18.59 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  82. x2= 137. y1=  -.89 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999640 cc2=  .864800 lx= 12.38852 if=  83 il= 137 6/7/2020   n=  54 now=  235278 end=     240030    234998    240624 U=    18.54 T=   65.6 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  83. x2= 137. y1=  -.94 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999826 cc2=  .864800 lx= 12.38552 if=  83 il= 137 6/7/2020   n=  54 now=  235278 end=     240030    234998    240624 U=    18.54 T=   65.6 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  83. x2= 137. y1=  -.94 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999638 cc2=  .863555 lx= 12.38852 if=  84 il= 137 6/7/2020   n=  53 now=  235278 end=     240030    234998    240624 U=    18.46 T=   65.8 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  84. x2= 137. y1=  -.98 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999818 cc2=  .863555 lx= 12.38552 if=  84 il= 137 6/7/2020   n=  53 now=  235278 end=     240030    234998    240624 U=    18.46 T=   65.8 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  84. x2= 137. y1=  -.98 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999655 cc2=  .862294 lx= 12.38852 if=  85 il= 137 6/7/2020   n=  52 now=  235278 end=     240030    234998    240624 U=    18.52 T=   65.6 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  85. x2= 137. y1= -1.05 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999819 cc2=  .862294 lx= 12.38552 if=  85 il= 137 6/7/2020   n=  52 now=  235278 end=     240030    234998    240624 U=    18.52 T=   65.6 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  85. x2= 137. y1= -1.05 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999667 cc2=  .860992 lx= 12.38852 if=  86 il= 137 6/7/2020   n=  51 now=  235278 end=     240030    234998    240624 U=    18.56 T=   65.5 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  86. x2= 137. y1= -1.11 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999817 cc2=  .860992 lx= 12.38552 if=  86 il= 137 6/7/2020   n=  51 now=  235278 end=     240030    234998    240624 U=    18.56 T=   65.5 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  86. x2= 137. y1= -1.11 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999677 cc2=  .859649 lx= 12.38852 if=  87 il= 137 6/7/2020   n=  50 now=  235278 end=     240030    234998    240624 U=    18.62 T=   65.2 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  87. x2= 137. y1= -1.17 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999813 cc2=  .859649 lx= 12.38552 if=  87 il= 137 6/7/2020   n=  50 now=  235278 end=     240030    234998    240624 U=    18.62 T=   65.2 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  87. x2= 137. y1= -1.17 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999682 cc2=  .858260 lx= 12.38852 if=  88 il= 137 6/7/2020   n=  49 now=  235278 end=     240030    234998    240624 U=    18.64 T=   65.1 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  88. x2= 137. y1= -1.23 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999806 cc2=  .858260 lx= 12.38552 if=  88 il= 137 6/7/2020   n=  49 now=  235278 end=     240030    234998    240624 U=    18.64 T=   65.1 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  88. x2= 137. y1= -1.23 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999687 cc2=  .856830 lx= 12.38852 if=  89 il= 137 6/7/2020   n=  48 now=  235278 end=     240030    234998    240624 U=    18.57 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  89. x2= 137. y1= -1.27 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999798 cc2=  .856830 lx= 12.38552 if=  89 il= 137 6/7/2020   n=  48 now=  235278 end=     240030    234998    240624 U=    18.57 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  89. x2= 137. y1= -1.27 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999717 cc2=  .855380 lx= 12.38852 if=  90 il= 137 6/7/2020   n=  47 now=  235278 end=     240030    234998    240624 U=    18.58 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  90. x2= 137. y1= -1.32 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999804 cc2=  .855380 lx= 12.38652 if=  90 il= 137 6/7/2020   n=  47 now=  235278 end=     240030    234998    240624 U=    18.58 T=   65.4 p1=   2.0 p2=    98.0 ed=   109 5/10/2020   x1=  90. x2= 137. y1= -1.32 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   109 5/10/2020 
AAA1     1 Italy Confirmed cc1=  .999757 cc2=  .833090 lx= 12.38852 if= 102 il= 137 6/7/2020   n=  35 now=  235278 end=     240030    234998    240624 U=    19.27 T=   62.7 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 102. x2= 137. y1= -2.04 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999757 cc2=  .833090 lx= 12.38852 if= 102 il= 137 6/7/2020   n=  35 now=  235278 end=     240030    234998    240624 U=    19.27 T=   62.7 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1= 102. x2= 137. y1= -2.04 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999779 cc2=  .852337 lx= 12.38852 if=  92 il= 137 6/7/2020   n=  45 now=  235278 end=     240030    234998    240624 U=    18.74 T=   64.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  92. x2= 137. y1= -1.45 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999828 cc2=  .852337 lx= 12.38652 if=  92 il= 137 6/7/2020   n=  45 now=  235278 end=     240030    234998    240624 U=    18.74 T=   64.8 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  92. x2= 137. y1= -1.45 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999800 cc2=  .850728 lx= 12.38852 if=  93 il= 137 6/7/2020   n=  44 now=  235278 end=     240030    234998    240624 U=    18.87 T=   64.3 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  93. x2= 137. y1= -1.52 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999831 cc2=  .850728 lx= 12.38652 if=  93 il= 137 6/7/2020   n=  44 now=  235278 end=     240030    234998    240624 U=    18.87 T=   64.3 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  93. x2= 137. y1= -1.52 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999801 cc2=  .849045 lx= 12.38852 if=  94 il= 137 6/7/2020   n=  43 now=  235278 end=     240030    234998    240624 U=    18.91 T=   64.1 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  94. x2= 137. y1= -1.58 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999826 cc2=  .849045 lx= 12.38752 if=  94 il= 137 6/7/2020   n=  43 now=  235278 end=     240030    234998    240624 U=    18.91 T=   64.1 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  94. x2= 137. y1= -1.58 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999800 cc2=  .847302 lx= 12.38852 if=  95 il= 137 6/7/2020   n=  42 now=  235278 end=     240030    234998    240624 U=    18.96 T=   63.9 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  95. x2= 137. y1= -1.64 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999820 cc2=  .847302 lx= 12.38752 if=  95 il= 137 6/7/2020   n=  42 now=  235278 end=     240030    234998    240624 U=    18.96 T=   63.9 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  95. x2= 137. y1= -1.64 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999795 cc2=  .845491 lx= 12.38852 if=  96 il= 137 6/7/2020   n=  41 now=  235278 end=     240030    234998    240624 U=    18.90 T=   64.1 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  96. x2= 137. y1= -1.69 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999811 cc2=  .845491 lx= 12.38752 if=  96 il= 137 6/7/2020   n=  41 now=  235278 end=     240030    234998    240624 U=    18.90 T=   64.1 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  96. x2= 137. y1= -1.69 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999801 cc2=  .843627 lx= 12.38852 if=  97 il= 137 6/7/2020   n=  40 now=  235278 end=     240030    234998    240624 U=    18.95 T=   64.0 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  97. x2= 137. y1= -1.74 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999810 cc2=  .843627 lx= 12.38752 if=  97 il= 137 6/7/2020   n=  40 now=  235278 end=     240030    234998    240624 U=    18.95 T=   64.0 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  97. x2= 137. y1= -1.74 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999803 cc2=  .841690 lx= 12.38852 if=  98 il= 137 6/7/2020   n=  39 now=  235278 end=     240030    234998    240624 U=    19.02 T=   63.7 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  98. x2= 137. y1= -1.80 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999805 cc2=  .841690 lx= 12.38752 if=  98 il= 137 6/7/2020   n=  39 now=  235278 end=     240030    234998    240624 U=    19.02 T=   63.7 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  98. x2= 137. y1= -1.80 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
AAA1     1 Italy Confirmed cc1=  .999798 cc2=  .839670 lx= 12.38852 if=  99 il= 137 6/7/2020   n=  38 now=  235278 end=     240030    234998    240624 U=    19.07 T=   63.5 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  99. x2= 137. y1= -1.86 y2= -3.85 BEST
AAA2     1 Italy Confirmed cc1=  .999798 cc2=  .839670 lx= 12.38852 if=  99 il= 137 6/7/2020   n=  38 now=  235278 end=     240030    234998    240624 U=    19.07 T=   63.5 p1=   2.0 p2=    98.0 ed=   108 5/9/2020    x1=  99. x2= 137. y1= -1.86 y2= -3.85 BEST
GP: Confirmed Italy 6/7/2020        137  235278   240030  234998   240624    94   108 5/9/2020  
