
  # Process COVID TAB data
p1= 7338 il= 138
p1= 7343 il= 137
p1= 7544 il= 136
p1= 7630 il= 135
p1= 7630 il= 134
US_Louisiana_Orleans=Confirmed nl = 139, n1= 5 s1= 7497 s2= 56222325.8 SD= 131.593312899999 frac%= 1.75527961718019
US_Louisiana_Orleans=Confirmed i:  56  56   3  3/19/2020 p:    1472    7497 e: -80.4 r:   3.1   
US_Louisiana_Orleans=Confirmed i:  57  57   4          . p:    3079    7497 e: -58.9 r:   4.3   
US_Louisiana_Orleans=Confirmed i:  58  58   5  3/21/2020 p:    2008    7497 e: -73.2 r:   5.6   
US_Louisiana_Orleans=Confirmed i:  59  59   6          . p:    1687    7497 e: -77.5 r:   6.0   
US_Louisiana_Orleans=Confirmed i:  60  60   7  3/23/2020 p:    1825    7497 e: -75.7 r:   7.6   
US_Louisiana_Orleans=Confirmed i:  61  61   8          . p:    2034    7497 e: -72.9 r:   9.0   
US_Louisiana_Orleans=Confirmed i:  62  62   9  3/25/2020 p:    2543    7497 e: -66.1 r:  11.0   
US_Louisiana_Orleans=Confirmed i:  63  63  10          . p:    3346    7497 e: -55.4 r:  13.3   
US_Louisiana_Orleans=Confirmed i:  64  64  11  3/27/2020 p:    3882    7497 e: -48.2 r:  15.6   
US_Louisiana_Orleans=Confirmed i:  65  65  12          . p:    3614    7497 e: -51.8 r:  17.3   
US_Louisiana_Orleans=Confirmed i:  66  66  13  3/29/2020 p:    1596    7497 e: -78.7 r:  18.0   
US_Louisiana_Orleans=Confirmed i:  67  67  14          . p:    1831    7497 e: -75.6 r:  19.7   
US_Louisiana_Orleans=Confirmed i:  68  68  15  3/31/2020 p:    4403    7497 e: -41.3 r:  24.5   
US_Louisiana_Orleans=Confirmed i:  69  69  16          . p:    6291    7497 e: -16.1 r:  30.3   
US_Louisiana_Orleans=Confirmed i:  70  70  17   4/2/2020 p:   18607    7497 e: 148.2 r:  42.0   
US_Louisiana_Orleans=Confirmed i:  71  71  18          . p:       0    7497 e: -100.0 r:  46.4   
US_Louisiana_Orleans=Confirmed i:  72   0  19   4/4/2020 p:    7362    7497 e:  -1.8 r:  52.9 OK 1st
US_Louisiana_Orleans=Confirmed i:  73   1  20          . p:    4417    7497 e: -41.1 r:  54.2   
US_Louisiana_Orleans=Confirmed i:  74   2  21   4/6/2020 p:    5756    7497 e: -23.2 r:  60.9   
US_Louisiana_Orleans=Confirmed i:  75   3  22          . p:    6291    7497 e: -16.1 r:  65.9   
US_Louisiana_Orleans=Confirmed i:  76   4  23   4/8/2020 p:    6024    7497 e: -19.6 r:  67.6   
US_Louisiana_Orleans=Confirmed i:  77   5  24          . p:    5756    7497 e: -23.2 r:  69.9   
US_Louisiana_Orleans=Confirmed i:  78   6  25  4/10/2020 p:    6046    7497 e: -19.4 r:  72.2   
US_Louisiana_Orleans=Confirmed i:  79   7  26          . p:    5989    7497 e: -20.1 r:  73.8   
US_Louisiana_Orleans=Confirmed i:  80   8  27  4/12/2020 p:    5890    7497 e: -21.4 r:  74.7   
US_Louisiana_Orleans=Confirmed i:  81   9  28          . p:    5902    7497 e: -21.3 r:  75.4   
US_Louisiana_Orleans=Confirmed i:  82  10  29  4/14/2020 p:    5871    7497 e: -21.7 r:  76.3   
US_Louisiana_Orleans=Confirmed i:  83  11  30          . p:    5923    7497 e: -21.0 r:  77.0   
US_Louisiana_Orleans=Confirmed i:  84  12  31  4/16/2020 p:    6024    7497 e: -19.6 r:  78.0   
US_Louisiana_Orleans=Confirmed i:  85  13  32          . p:    6024    7497 e: -19.6 r:  78.8   
US_Louisiana_Orleans=Confirmed i:  86  14  33  4/18/2020 p:    6146    7497 e: -18.0 r:  79.4   
US_Louisiana_Orleans=Confirmed i:  87  15  34          . p:    6125    7497 e: -18.3 r:  80.0   
US_Louisiana_Orleans=Confirmed i:  88  16  35  4/20/2020 p:    6559    7497 e: -12.5 r:  82.0 OK
US_Louisiana_Orleans=Confirmed i:  89  17  36          . p:    6559    7497 e: -12.5 r:  82.3 OK
US_Louisiana_Orleans=Confirmed i:  90  18  37  4/22/2020 p:    6559    7497 e: -12.5 r:  82.8 OK
US_Louisiana_Orleans=Confirmed i:  91  19  38          . p:    6559    7497 e: -12.5 r:  83.5 OK
US_Louisiana_Orleans=Confirmed i:  92  20  39  4/24/2020 p:    6496    7497 e: -13.4 r:  83.8 OK
US_Louisiana_Orleans=Confirmed i:  93  21  40          . p:    6354    7497 e: -15.2 r:  84.0   
US_Louisiana_Orleans=Confirmed i:  94  22  41  4/26/2020 p:    6487    7497 e: -13.5 r:  84.6 OK
US_Louisiana_Orleans=Confirmed i:  95  23  42          . p:    6499    7497 e: -13.3 r:  84.9 OK
US_Louisiana_Orleans=Confirmed i:  96  24  43  4/28/2020 p:    6559    7497 e: -12.5 r:  85.1 OK
US_Louisiana_Orleans=Confirmed i:  97  25  44          . p:    6559    7497 e: -12.5 r:  85.6 OK
US_Louisiana_Orleans=Confirmed i:  98  26  45  4/30/2020 p:    6559    7497 e: -12.5 r:  86.1 OK
US_Louisiana_Orleans=Confirmed i:  99  27  46          . p:    6559    7497 e: -12.5 r:  86.6 OK
US_Louisiana_Orleans=Confirmed i: 100  28  47   5/2/2020 p:    6827    7497 e:  -8.9 r:  87.0 OK
US_Louisiana_Orleans=Confirmed i: 101  29  48          . p:    6827    7497 e:  -8.9 r:  87.2 OK
US_Louisiana_Orleans=Confirmed i: 102  30  49   5/4/2020 p:    6827    7497 e:  -8.9 r:  87.5 OK
US_Louisiana_Orleans=Confirmed i: 103  31  50          . p:    6817    7497 e:  -9.1 r:  87.7 OK
US_Louisiana_Orleans=Confirmed i: 104  32  51   5/6/2020 p:    6827    7497 e:  -8.9 r:  88.1 OK
US_Louisiana_Orleans=Confirmed i: 105  33  52          . p:    6827    7497 e:  -8.9 r:  88.4 OK
US_Louisiana_Orleans=Confirmed i: 106  34  53   5/8/2020 p:    6827    7497 e:  -8.9 r:  88.6 OK
US_Louisiana_Orleans=Confirmed i: 107  35  54          . p:    6827    7497 e:  -8.9 r:  89.0 OK
US_Louisiana_Orleans=Confirmed i: 108  36  55  5/10/2020 p:    7095    7497 e:  -5.4 r:  89.1 OK
US_Louisiana_Orleans=Confirmed i: 109  37  56          . p:    6971    7497 e:  -7.0 r:  89.3 OK
US_Louisiana_Orleans=Confirmed i: 110  38  57  5/12/2020 p:    6971    7497 e:  -7.0 r:  89.6 OK
US_Louisiana_Orleans=Confirmed i: 111  39  58          . p:    7095    7497 e:  -5.4 r:  90.1 OK
US_Louisiana_Orleans=Confirmed i: 112  40  59  5/14/2020 p:    7095    7497 e:  -5.4 r:  90.3 OK
US_Louisiana_Orleans=Confirmed i: 113  41  60          . p:    7095    7497 e:  -5.4 r:  90.4 OK
US_Louisiana_Orleans=Confirmed i: 114  42  61  5/16/2020 p:    7027    7497 e:  -6.3 r:  90.4 OK
US_Louisiana_Orleans=Confirmed i: 115  43  62          . p:    7027    7497 e:  -6.3 r:  90.8 OK
US_Louisiana_Orleans=Confirmed i: 116  44  63  5/18/2020 p:    7095    7497 e:  -5.4 r:  91.0 OK
US_Louisiana_Orleans=Confirmed i: 117  45  64          . p:    7095    7497 e:  -5.4 r:  91.6 OK
US_Louisiana_Orleans=Confirmed i: 118  46  65  5/20/2020 p:    7095    7497 e:  -5.4 r:  91.8 OK
US_Louisiana_Orleans=Confirmed i: 119  47  66          . p:    7630    7497 e:   1.8 r:  92.1 OK
US_Louisiana_Orleans=Confirmed i: 120  48  67  5/22/2020 p:    7362    7497 e:  -1.8 r:  92.6 OK
US_Louisiana_Orleans=Confirmed i: 121  49  68          . p:    7362    7497 e:  -1.8 r:  92.6 OK
US_Louisiana_Orleans=Confirmed i: 122  50  69  5/24/2020 p:    7362    7497 e:  -1.8 r:  92.7 OK
US_Louisiana_Orleans=Confirmed i: 123  51  70          . p:    7362    7497 e:  -1.8 r:  93.4 OK
US_Louisiana_Orleans=Confirmed i: 124  52  71  5/26/2020 p:    7362    7497 e:  -1.8 r:  93.7 OK
US_Louisiana_Orleans=Confirmed i: 125  53  72          . p:    7362    7497 e:  -1.8 r:  94.0 OK
US_Louisiana_Orleans=Confirmed i: 126  54  73  5/28/2020 p:    7630    7497 e:   1.8 r:  94.3 OK
