TEST last_day=  735 method= last 
MH:     0 Country_Region                                            141 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/6/20  6/7/20  6/8/20
aaa nday1  138 6/8/2020       68135.00000       11.12925
TAB:  China_Hubei Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .969042 cc2=  .776592 lx= 11.12925 if=  29 il=  55 3/17/2020  n=  26 now=   68135 end=      68134     67799         0 U=     9.06 T=    6.9 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  29. x2=  55. y1= -2.44 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .994285 cc2=  .852863 lx= 11.12925 if=   6 il=  55 3/17/2020  n=  49 now=   68135 end=      68134     67799         0 U=     7.91 T=   13.0 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   6. x2=  55. y1=   .89 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .994610 cc2=  .854582 lx= 11.12925 if=   5 il=  55 3/17/2020  n=  50 now=   68135 end=      68134     67799         0 U=     7.67 T=   14.3 p1=    .0 p2=   100.0 ed=    32 2/23/2020   x1=   5. x2=  55. y1=  1.21 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    32 2/23/2020 
AAA2     1 China_Hubei Confirmed cc1=  .994915 cc2=  .856240 lx= 11.12925 if=   4 il=  55 3/17/2020  n=  51 now=   68135 end=      68134     67799         0 U=     7.73 T=   14.0 p1=    .0 p2=   100.0 ed=    32 2/23/2020   x1=   4. x2=  55. y1=  1.29 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    32 2/23/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995190 cc2=  .857830 lx= 11.12925 if=   3 il=  55 3/17/2020  n=  52 now=   68135 end=      68134     67799         0 U=     7.78 T=   13.7 p1=    .0 p2=   100.0 ed=    32 2/23/2020   x1=   3. x2=  55. y1=  1.38 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    32 2/23/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995425 cc2=  .859342 lx= 11.12925 if=   2 il=  55 3/17/2020  n=  53 now=   68135 end=      68134     67799         0 U=     7.83 T=   13.4 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   2. x2=  55. y1=  1.46 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995594 cc2=  .860754 lx= 11.12925 if=   1 il=  55 3/17/2020  n=  54 now=   68135 end=      68134     67799         0 U=     7.92 T=   12.9 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   1. x2=  55. y1=  1.51 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .909070 cc2=  .659070 lx= 11.12925 if=  40 il=  55 3/17/2020  n=  15 now=   68135 end=      68134     67799         0 U=    13.31 T=  -15.7 p1=    .0 p2=   100.0 ed=    15 2/6/2020    x1=  40. x2=  55. y1= -4.18 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    15 2/6/2020  
AAA2     1 China_Hubei Confirmed cc1=  .949868 cc2=  .741353 lx= 11.12925 if=  33 il=  55 3/17/2020  n=  22 now=   68135 end=      68134     67799         0 U=     8.93 T=    7.6 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  33. x2=  55. y1= -2.85 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .943385 cc2=  .730185 lx= 11.12925 if=  34 il=  55 3/17/2020  n=  21 now=   68135 end=      68134     67799         0 U=     9.04 T=    7.0 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  34. x2=  55. y1= -2.99 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .936093 cc2=  .717876 lx= 11.12925 if=  35 il=  55 3/17/2020  n=  20 now=   68135 end=      68134     67799         0 U=     9.13 T=    6.5 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  35. x2=  55. y1= -3.12 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .928557 cc2=  .704950 lx= 11.12925 if=  36 il=  55 3/17/2020  n=  19 now=   68135 end=      68134     67799         0 U=     9.32 T=    5.5 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  36. x2=  55. y1= -3.27 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .921304 cc2=  .691888 lx= 11.12925 if=  37 il=  55 3/17/2020  n=  18 now=   68135 end=      68134     67799         0 U=     9.46 T=    4.8 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  37. x2=  55. y1= -3.41 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .918091 cc2=  .682389 lx= 11.12925 if=  38 il=  55 3/17/2020  n=  17 now=   68135 end=      68134     67799         0 U=    10.07 T=    1.5 p1=    .0 p2=   100.0 ed=    25 2/16/2020   x1=  38. x2=  55. y1= -3.62 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    25 2/16/2020 
AAA2     1 China_Hubei Confirmed cc1=  .919873 cc2=  .677337 lx= 11.12925 if=  39 il=  55 3/17/2020  n=  16 now=   68135 end=      68134     67799         0 U=    12.28 T=  -10.2 p1=    .0 p2=   100.0 ed=    18 2/9/2020    x1=  39. x2=  55. y1= -4.01 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    18 2/9/2020  
AAA2     1 China_Hubei Confirmed cc1=  .894400 cc2=  .636201 lx= 11.12925 if=  41 il=  55 3/17/2020  n=  14 now=   68135 end=      68134     67799         0 U=    13.87 T=  -18.6 p1=    .0 p2=   100.0 ed=    14 2/5/2020    x1=  41. x2=  55. y1= -4.30 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    14 2/5/2020  
AAA2     1 China_Hubei Confirmed cc1=  .881071 cc2=  .613810 lx= 11.12925 if=  42 il=  55 3/17/2020  n=  13 now=   68135 end=      68134     67799         0 U=    14.86 T=  -23.9 p1=    .0 p2=   100.0 ed=    11 2/2/2020    x1=  42. x2=  55. y1= -4.43 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    11 2/2/2020  
AAA2     1 China_Hubei Confirmed cc1=  .878051 cc2=  .600701 lx= 11.12925 if=  43 il=  55 3/17/2020  n=  12 now=   68135 end=      68134     67799         0 U=    17.36 T=  -37.2 p1=    .0 p2=   100.0 ed=     3 1/25/2020   x1=  43. x2=  55. y1= -4.62 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0     3 1/25/2020 
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0   999 undefine  
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .961062 cc2=  .761062 lx= 11.12925 if=  31 il=  55 3/17/2020  n=  24 now=   68135 end=      68134     67799         0 U=     9.53 T=    4.4 p1=    .0 p2=   100.0 ed=    26 2/17/2020   x1=  31. x2=  55. y1= -2.79 y2= -5.31     
GP: Confirmed China_Hubei 3/17/2020        55   68135    68134   67799        0     0    26 2/17/2020 
AAA2     1 China_Hubei Confirmed cc1=  .984488 cc2=  .804882 lx= 11.12925 if=  24 il=  54 3/16/2020  n=  30 now=   68135 end=      68134     67798         0 U=     8.21 T=   10.4 p1=    .0 p2=   100.0 ed=    29 2/20/2020   x1=  24. x2=  54. y1= -1.65 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    29 2/20/2020 
AAA2     1 China_Hubei Confirmed cc1=  .987815 cc2=  .816317 lx= 11.12925 if=  21 il=  54 3/16/2020  n=  33 now=   68135 end=      68134     67798         0 U=     7.88 T=   12.2 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  21. x2=  54. y1= -1.12 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .985806 cc2=  .809029 lx= 11.12925 if=  23 il=  54 3/16/2020  n=  31 now=   68135 end=      68134     67798         0 U=     8.13 T=   10.9 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  23. x2=  54. y1= -1.49 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .986886 cc2=  .812809 lx= 11.12925 if=  22 il=  54 3/16/2020  n=  32 now=   68135 end=      68134     67798         0 U=     7.98 T=   11.7 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  22. x2=  54. y1= -1.29 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .982976 cc2=  .800402 lx= 11.12925 if=  25 il=  54 3/16/2020  n=  29 now=   68135 end=      68134     67798         0 U=     8.38 T=    9.5 p1=    .0 p2=   100.0 ed=    29 2/20/2020   x1=  25. x2=  54. y1= -1.85 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    29 2/20/2020 
AAA2     1 China_Hubei Confirmed cc1=  .981167 cc2=  .795471 lx= 11.12925 if=  26 il=  54 3/16/2020  n=  28 now=   68135 end=      68134     67798         0 U=     8.63 T=    8.2 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  26. x2=  54. y1= -2.06 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .976971 cc2=  .784521 lx= 11.12925 if=  28 il=  54 3/16/2020  n=  26 now=   68135 end=      68134     67798         0 U=     8.84 T=    7.1 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  28. x2=  54. y1= -2.37 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .979062 cc2=  .790080 lx= 11.12925 if=  27 il=  54 3/16/2020  n=  27 now=   68135 end=      68134     67798         0 U=     9.00 T=    6.2 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  27. x2=  54. y1= -2.31 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995244 cc2=  .850906 lx= 11.12925 if=   7 il=  54 3/16/2020  n=  47 now=   68135 end=      68134     67798         0 U=     7.68 T=   13.2 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   7. x2=  54. y1=   .81 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995476 cc2=  .852619 lx= 11.12925 if=   6 il=  54 3/16/2020  n=  48 now=   68135 end=      68134     67798         0 U=     7.75 T=   12.9 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   6. x2=  54. y1=   .89 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995741 cc2=  .854319 lx= 11.12925 if=   5 il=  54 3/16/2020  n=  49 now=   68135 end=      68134     67798         0 U=     7.52 T=   14.1 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   5. x2=  54. y1=  1.21 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995985 cc2=  .855957 lx= 11.12925 if=   4 il=  54 3/16/2020  n=  50 now=   68135 end=      68134     67798         0 U=     7.58 T=   13.8 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   4. x2=  54. y1=  1.29 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996197 cc2=  .857522 lx= 11.12925 if=   3 il=  54 3/16/2020  n=  51 now=   68135 end=      68134     67798         0 U=     7.63 T=   13.5 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   3. x2=  54. y1=  1.38 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996368 cc2=  .859008 lx= 11.12925 if=   2 il=  54 3/16/2020  n=  52 now=   68135 end=      68134     67798         0 U=     7.69 T=   13.2 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   2. x2=  54. y1=  1.46 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996472 cc2=  .860389 lx= 11.12925 if=   1 il=  54 3/16/2020  n=  53 now=   68135 end=      68134     67798         0 U=     7.78 T=   12.7 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   1. x2=  54. y1=  1.51 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .951831 cc2=  .733613 lx= 11.12925 if=  34 il=  54 3/16/2020  n=  20 now=   68135 end=      68134     67798         0 U=     8.62 T=    8.2 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  34. x2=  54. y1= -2.99 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .929019 cc2=  .686484 lx= 11.12925 if=  38 il=  54 3/16/2020  n=  16 now=   68135 end=      68134     67798         0 U=     9.49 T=    3.6 p1=    .0 p2=   100.0 ed=    26 2/17/2020   x1=  38. x2=  54. y1= -3.62 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    26 2/17/2020 
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0   999 undefine  
AAA2     1 China_Hubei Confirmed cc1=  .891030 cc2=  .602355 lx= 11.12925 if=  43 il=  54 3/16/2020  n=  11 now=   68135 end=      68134     67798         0 U=    15.98 T=  -30.8 p1=    .0 p2=   100.0 ed=     6 1/28/2020   x1=  43. x2=  54. y1= -4.62 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0     6 1/28/2020 
AAA2     1 China_Hubei Confirmed cc1=  .894345 cc2=  .616994 lx= 11.12925 if=  42 il=  54 3/16/2020  n=  12 now=   68135 end=      68134     67798         0 U=    13.77 T=  -19.1 p1=    .0 p2=   100.0 ed=    13 2/4/2020    x1=  42. x2=  54. y1= -4.43 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    13 2/4/2020  
AAA2     1 China_Hubei Confirmed cc1=  .907402 cc2=  .640140 lx= 11.12925 if=  41 il=  54 3/16/2020  n=  13 now=   68135 end=      68134     67798         0 U=    12.92 T=  -14.5 p1=    .0 p2=   100.0 ed=    15 2/6/2020    x1=  41. x2=  54. y1= -4.30 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    15 2/6/2020  
AAA2     1 China_Hubei Confirmed cc1=  .921379 cc2=  .663180 lx= 11.12925 if=  40 il=  54 3/16/2020  n=  14 now=   68135 end=      68134     67798         0 U=    12.45 T=  -12.1 p1=    .0 p2=   100.0 ed=    17 2/8/2020    x1=  40. x2=  54. y1= -4.18 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    17 2/8/2020  
AAA2     1 China_Hubei Confirmed cc1=  .931431 cc2=  .681431 lx= 11.12925 if=  39 il=  54 3/16/2020  n=  15 now=   68135 end=      68134     67798         0 U=    11.54 T=   -7.2 p1=    .0 p2=   100.0 ed=    19 2/10/2020   x1=  39. x2=  54. y1= -4.01 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    19 2/10/2020 
AAA2     1 China_Hubei Confirmed cc1=  .974298 cc2=  .778182 lx= 11.12925 if=  29 il=  54 3/16/2020  n=  25 now=   68135 end=      68134     67798         0 U=     8.72 T=    7.7 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  29. x2=  54. y1= -2.44 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .931671 cc2=  .695969 lx= 11.12925 if=  37 il=  54 3/16/2020  n=  17 now=   68135 end=      68134     67798         0 U=     8.95 T=    6.5 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  37. x2=  54. y1= -3.41 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .938314 cc2=  .708899 lx= 11.12925 if=  36 il=  54 3/16/2020  n=  18 now=   68135 end=      68134     67798         0 U=     8.84 T=    7.1 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  36. x2=  54. y1= -3.27 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .945207 cc2=  .721600 lx= 11.12925 if=  35 il=  54 3/16/2020  n=  19 now=   68135 end=      68134     67798         0 U=     8.68 T=    7.9 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  35. x2=  54. y1= -3.12 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .957663 cc2=  .744462 lx= 11.12925 if=  33 il=  54 3/16/2020  n=  21 now=   68135 end=      68134     67798         0 U=     8.53 T=    8.7 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  33. x2=  54. y1= -2.85 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .967350 cc2=  .763226 lx= 11.12925 if=  31 il=  54 3/16/2020  n=  23 now=   68135 end=      68134     67798         0 U=     9.15 T=    5.5 p1=    .0 p2=   100.0 ed=    27 2/18/2020   x1=  31. x2=  54. y1= -2.79 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    27 2/18/2020 
AAA2     1 China_Hubei Confirmed cc1=  .971051 cc2=  .771051 lx= 11.12925 if=  30 il=  54 3/16/2020  n=  24 now=   68135 end=      68134     67798         0 U=     8.49 T=    8.9 p1=    .0 p2=   100.0 ed=    28 2/19/2020   x1=  30. x2=  54. y1= -2.48 y2= -5.31     
GP: Confirmed China_Hubei 3/16/2020        54   68135    68134   67798        0     0    28 2/19/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995228 cc2=  .842729 lx= 11.12925 if=  11 il=  53 3/15/2020  n=  42 now=   68135 end=      68134     67794         0 U=     7.38 T=   13.9 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=  11. x2=  53. y1=   .40 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .994554 cc2=  .838380 lx= 11.12925 if=  13 il=  53 3/15/2020  n=  40 now=   68135 end=      68134     67794         0 U=     7.43 T=   13.6 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=  13. x2=  53. y1=   .09 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .994160 cc2=  .836046 lx= 11.12925 if=  14 il=  53 3/15/2020  n=  39 now=   68135 end=      68134     67794         0 U=     7.48 T=   13.4 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=  14. x2=  53. y1=  -.08 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .993719 cc2=  .833591 lx= 11.12925 if=  15 il=  53 3/15/2020  n=  38 now=   68135 end=      68134     67794         0 U=     7.48 T=   13.4 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=  15. x2=  53. y1=  -.21 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .994900 cc2=  .840596 lx= 11.12925 if=  12 il=  53 3/15/2020  n=  41 now=   68135 end=      68134     67794         0 U=     7.38 T=   13.9 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=  12. x2=  53. y1=   .26 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .993248 cc2=  .831026 lx= 11.12925 if=  16 il=  53 3/15/2020  n=  37 now=   68135 end=      68134     67794         0 U=     7.52 T=   13.2 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  16. x2=  53. y1=  -.38 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .992169 cc2=  .825502 lx= 11.12925 if=  18 il=  53 3/15/2020  n=  35 now=   68135 end=      68134     67794         0 U=     7.56 T=   13.0 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  18. x2=  53. y1=  -.66 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .991556 cc2=  .822525 lx= 11.12925 if=  19 il=  53 3/15/2020  n=  34 now=   68135 end=      68134     67794         0 U=     7.57 T=   12.9 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  19. x2=  53. y1=  -.81 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .989414 cc2=  .812637 lx= 11.12925 if=  22 il=  53 3/15/2020  n=  31 now=   68135 end=      68134     67794         0 U=     7.75 T=   12.0 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  22. x2=  53. y1= -1.29 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .990199 cc2=  .816121 lx= 11.12925 if=  21 il=  53 3/15/2020  n=  32 now=   68135 end=      68134     67794         0 U=     7.66 T=   12.4 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=  21. x2=  53. y1= -1.12 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995531 cc2=  .844776 lx= 11.12925 if=  10 il=  53 3/15/2020  n=  43 now=   68135 end=      68134     67794         0 U=     7.36 T=   14.0 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=  10. x2=  53. y1=   .55 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .995821 cc2=  .846750 lx= 11.12925 if=   9 il=  53 3/15/2020  n=  44 now=   68135 end=      68134     67794         0 U=     7.39 T=   13.9 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   9. x2=  53. y1=   .66 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996085 cc2=  .848643 lx= 11.12925 if=   8 il=  53 3/15/2020  n=  45 now=   68135 end=      68134     67794         0 U=     7.45 T=   13.5 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   8. x2=  53. y1=   .74 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996299 cc2=  .850434 lx= 11.12925 if=   7 il=  53 3/15/2020  n=  46 now=   68135 end=      68134     67794         0 U=     7.53 T=   13.1 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=   7. x2=  53. y1=   .81 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996453 cc2=  .852115 lx= 11.12925 if=   6 il=  53 3/15/2020  n=  47 now=   68135 end=      68134     67794         0 U=     7.60 T=   12.7 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=   6. x2=  53. y1=   .89 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996666 cc2=  .853809 lx= 11.12925 if=   5 il=  53 3/15/2020  n=  48 now=   68135 end=      68134     67794         0 U=     7.38 T=   13.9 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   5. x2=  53. y1=  1.21 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .996856 cc2=  .855435 lx= 11.12925 if=   4 il=  53 3/15/2020  n=  49 now=   68135 end=      68134     67794         0 U=     7.44 T=   13.6 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   4. x2=  53. y1=  1.29 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .997014 cc2=  .856986 lx= 11.12925 if=   3 il=  53 3/15/2020  n=  50 now=   68135 end=      68134     67794         0 U=     7.49 T=   13.3 p1=    .0 p2=   100.0 ed=    31 2/22/2020   x1=   3. x2=  53. y1=  1.38 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    31 2/22/2020 
AAA2     1 China_Hubei Confirmed cc1=  .997129 cc2=  .858454 lx= 11.12925 if=   2 il=  53 3/15/2020  n=  51 now=   68135 end=      68134     67794         0 U=     7.55 T=   13.0 p1=    .0 p2=   100.0 ed=    30 2/21/2020   x1=   2. x2=  53. y1=  1.46 y2= -5.29     
GP: Confirmed China_Hubei 3/15/2020        53   68135    68134   67794        0     0    30 2/21/2020 
